dates,satname,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070
2020-10-21 22:19:55.676000,L8,468.89,400.05,404.58,313.09,463.95,532.89,492.15,485.38,368.95,501.51,477.83,402.68,406.88,412.48,399.26,423.45,443.65,444.82,388.04,374.95,461.12,452.85,452.11,454.86,456.46,465.30,412.27,418.02,425.52,463.52,460.47,479.26,492.38,540.17,526.65,544.05,517.06,495.07,516.27,538.16,418.76,443.05,451.03,463.53,479.27,499.32,486.26,494.10,508.21,424.18,530.47,497.38,483.80,461.05,477.75,514.26,395.21,392.86,387.00,408.92,397.85,426.23,417.28,440.57,459.97,453.14,447.39,436.95,452.71,376.57,412.87,399.09,425.48,402.42,398.80,401.63
2020-12-24 22:19:54.582000,L8,,,225.82,235.92,246.06,259.64,255.78,249.53,227.34,246.90,258.85,234.47,248.85,291.28,327.20,298.85,280.32,274.26,211.08,,297.75,256.35,308.15,298.25,305.84,308.04,269.85,,,,,,,,198.75,263.52,301.69,339.13,336.30,337.39,334.54,333.35,332.50,329.87,325.35,327.64,325.58,316.36,316.49,317.14,310.67,309.06,311.64,304.28,295.34,284.92,291.24,298.78,298.13,297.12,277.85,306.02,305.89,316.13,312.27,332.46,247.43,266.37,329.07,278.45,297.14,290.57,285.49,281.67,295.96,304.20
2021-01-25 22:19:43.984000,L8,315.21,288.85,324.45,481.24,499.61,524.28,372.65,395.24,361.47,362.82,379.66,410.93,411.20,405.65,330.49,331.86,336.48,351.08,356.33,367.80,385.39,394.76,400.35,400.49,399.23,388.13,400.44,426.26,382.47,380.96,381.84,462.58,429.47,384.63,382.80,377.56,381.00,379.84,372.92,374.80,372.76,374.48,468.28,466.88,484.93,368.52,374.61,374.31,366.00,375.73,398.52,396.22,357.34,382.87,368.38,366.75,366.75,369.92,398.41,491.79,478.79,402.71,415.56,399.18,410.90,408.16,341.92,335.32,337.71,348.81,470.22,412.62,383.61,391.02,396.69,403.10
2021-02-10 22:19:41.369000,L8,363.43,268.54,267.38,282.07,312.55,296.26,313.51,307.72,323.95,318.08,296.64,321.89,452.79,445.35,440.47,,,,470.41,472.06,480.76,466.27,416.27,369.19,353.80,351.25,390.40,365.10,385.43,381.68,382.61,372.48,381.22,412.75,379.17,376.91,373.95,367.47,362.84,361.87,361.56,363.54,359.47,358.98,355.98,358.31,368.73,473.89,511.94,433.56,375.12,362.10,374.72,353.15,347.09,348.74,354.10,355.95,363.32,361.16,358.92,432.50,460.96,,,,,,,542.54,358.65,366.76,370.70,400.31,460.36,432.18
2021-02-19 22:13:51.730000,L8,276.04,238.57,242.26,248.97,260.23,276.17,269.09,264.98,260.66,268.93,280.11,287.08,297.15,303.67,300.38,307.18,295.06,294.23,308.38,304.86,307.35,314.66,316.66,313.02,319.81,320.60,324.61,327.19,331.50,342.17,341.73,347.73,346.83,350.37,347.31,349.84,345.04,345.91,344.21,342.54,342.50,342.28,346.04,334.90,334.90,335.04,335.19,325.22,327.45,329.16,324.86,323.05,322.69,319.85,322.61,316.84,313.94,314.58,314.77,314.40,320.81,315.38,315.32,328.40,322.84,338.78,295.39,300.00,300.17,304.22,318.06,317.63,307.69,301.63,313.28,319.31
2021-06-02 22:19:21.079000,L8,,,,226.60,231.05,250.28,250.21,246.33,,,,,,,,,,172.61,255.96,266.45,264.09,269.84,274.83,276.68,275.91,276.72,265.69,277.68,296.79,306.56,297.69,310.29,304.44,273.71,273.19,303.69,299.26,303.10,299.95,299.98,298.95,299.34,298.03,280.67,279.50,265.76,235.69,269.78,255.37,260.10,260.49,267.27,288.69,256.37,241.71,235.11,240.45,252.84,250.46,261.62,233.18,184.66,197.42,242.28,255.49,235.17,252.31,258.92,239.95,222.03,245.43,242.67,,,,
2021-08-14 22:13:33.494000,L8,276.09,239.40,239.87,246.84,255.82,273.02,272.10,273.24,264.28,264.95,276.34,284.59,299.80,301.17,304.16,307.69,289.64,288.51,307.64,297.96,296.91,305.79,308.40,304.99,308.52,325.33,324.83,338.83,356.99,369.34,375.67,337.34,332.98,388.16,375.96,365.39,379.05,392.02,334.90,329.72,370.33,351.55,354.57,339.12,355.43,355.23,346.06,318.82,318.51,315.41,305.04,300.62,306.30,297.75,284.75,276.69,283.56,288.88,286.26,287.07,272.48,302.04,395.55,390.94,375.88,378.41,301.64,304.05,327.77,306.01,279.94,292.95,276.07,272.79,290.44,300.65
2021-08-14 22:13:57.461000,L8,,,,,,236.24,239.07,243.27,224.12,,,,,,,,,,,,,,,,,,,,,,,261.44,252.42,178.09,,,,,,,,,,,,,,,,236.65,242.15,238.84,239.26,,,,,,,,,176.81,192.53,237.00,251.67,234.93,,,,,,,,,,
2021-08-30 22:13:38.062000,L8,,,,226.85,232.25,249.89,231.38,242.38,240.96,,,,,,,,,,261.73,277.13,270.81,279.87,281.80,278.71,283.16,280.54,222.56,280.79,300.27,310.81,310.90,316.77,281.91,271.54,293.13,298.32,301.86,306.20,315.10,309.04,297.69,299.09,316.38,281.94,285.52,263.79,219.65,274.97,260.22,262.28,272.08,269.50,291.13,252.79,219.53,218.03,232.24,267.62,269.36,266.82,238.45,248.04,218.53,251.08,268.63,259.66,,,,,255.81,247.78,240.93,242.86,264.51,280.43
2021-08-30 22:14:02.021000,L8,,,,223.43,228.77,248.81,210.34,224.30,,,,,,,,,,,258.75,270.88,268.14,277.83,279.20,277.07,282.46,279.31,216.34,275.05,298.89,256.94,288.27,314.43,271.21,268.04,268.14,294.49,297.62,301.46,296.53,302.38,294.25,290.70,311.52,279.85,283.50,254.53,179.63,271.75,257.77,260.58,270.20,267.20,290.05,248.52,217.00,210.43,225.83,252.96,256.27,260.10,234.76,193.76,215.39,247.31,266.07,254.64,,,,,254.46,244.81,238.16,241.09,260.80,279.12
2021-11-02 22:13:50.004000,L8,488.90,512.15,514.92,499.46,516.03,460.91,424.38,391.18,386.80,480.20,506.74,400.81,394.20,389.83,388.51,339.39,378.34,329.94,414.50,413.00,417.79,450.37,441.34,437.58,420.42,408.27,493.54,500.61,504.07,485.05,464.88,389.17,385.30,401.33,389.47,403.40,401.75,408.52,552.94,428.70,423.02,504.37,492.01,488.57,374.65,388.66,379.35,391.05,376.35,390.46,376.79,371.28,364.43,382.53,367.16,378.57,375.64,385.99,400.11,467.86,463.12,396.10,401.48,404.26,396.34,508.53,335.48,402.87,403.41,385.22,436.39,451.13,457.70,507.47,545.16,488.61
2021-11-06 22:14:47.800000,L9,,,225.21,244.55,253.74,268.64,266.38,259.91,256.57,260.55,269.79,278.45,288.59,296.57,297.51,304.28,286.51,282.92,299.95,296.06,300.40,303.97,310.15,297.94,290.75,295.65,324.49,312.02,334.25,339.96,343.43,349.87,354.85,346.68,343.07,354.68,340.58,341.71,342.72,341.91,346.15,347.05,354.42,354.69,353.61,351.69,343.74,341.23,330.03,326.69,353.70,324.19,322.27,321.06,263.03,296.78,311.84,318.79,296.36,301.86,280.69,307.19,308.97,313.70,314.26,334.56,285.14,293.12,292.07,295.08,301.92,297.38,278.56,287.95,302.66,307.06
2021-11-16 22:19:19.756000,L9,269.21,238.31,241.34,250.26,258.22,294.28,300.79,293.32,295.04,291.91,284.99,294.61,304.76,332.23,320.90,310.12,316.32,312.18,332.45,330.87,331.32,342.49,342.97,344.32,353.27,348.05,355.07,346.07,353.36,353.88,365.47,364.02,362.09,364.96,375.00,364.96,380.16,366.52,364.74,369.48,365.09,358.91,355.16,356.72,347.12,350.79,367.27,348.04,352.18,349.91,335.68,344.07,336.40,350.99,355.01,351.20,358.19,364.28,347.95,358.06,355.64,365.97,355.41,353.07,351.52,361.65,321.28,334.13,328.51,331.30,363.09,368.39,363.83,363.38,372.78,358.10
2021-11-18 22:14:08.574000,L8,319.02,263.39,279.17,298.29,329.33,345.78,337.86,321.63,320.48,323.72,323.98,330.56,327.23,327.44,324.44,326.30,327.22,318.49,346.95,347.37,350.01,357.10,359.65,365.89,358.86,360.62,380.43,368.61,373.96,379.41,381.29,400.60,380.88,383.09,387.83,382.22,384.39,383.78,381.75,380.43,399.83,384.32,383.61,381.21,372.74,372.20,372.74,364.91,365.18,360.48,378.85,361.83,363.58,394.05,372.83,373.18,387.05,384.82,408.63,385.90,380.50,381.22,383.51,419.38,383.39,384.92,319.57,338.36,330.33,336.56,375.92,372.59,380.31,388.33,391.58,382.00
2022-01-04 22:19:51.928000,L9,,,,,188.39,202.55,226.31,214.78,,,,,,,,,181.29,254.12,289.39,281.75,284.32,292.78,289.17,288.34,291.43,284.49,301.98,306.03,309.29,321.72,321.75,322.93,299.29,286.93,296.83,302.69,318.90,278.05,313.31,317.16,310.69,317.47,322.19,314.03,303.50,312.06,308.85,250.71,253.40,,,,,,,,,270.81,264.59,276.39,259.73,298.53,301.13,309.82,304.28,320.86,208.23,287.15,253.92,239.98,276.62,278.90,265.51,272.45,286.41,297.76
2022-01-12 22:19:49.339000,L8,459.89,404.09,424.71,363.53,380.77,343.09,363.64,377.27,341.25,427.51,420.90,446.40,451.88,479.54,494.75,431.17,424.00,409.88,410.31,474.93,485.40,504.94,532.43,510.06,541.08,453.28,517.60,494.98,520.96,519.28,527.93,545.64,534.14,533.22,392.61,398.82,395.40,390.01,392.68,386.38,397.61,385.25,518.99,544.77,525.64,539.58,450.60,517.07,493.44,514.66,440.21,499.95,531.58,547.19,475.78,475.30,477.58,422.14,400.32,390.80,397.29,386.27,373.12,391.33,384.51,399.83,467.49,435.47,441.78,449.82,387.49,406.99,387.37,392.65,396.25,384.01
2022-01-13 22:13:38.580000,L9,279.62,258.50,278.55,296.57,304.81,321.43,325.04,329.76,326.74,324.37,317.67,342.98,347.44,346.30,378.87,379.60,373.18,357.72,337.18,343.40,341.29,346.86,350.26,346.28,359.37,363.35,363.65,360.24,366.45,370.42,373.50,386.25,379.84,381.10,384.55,380.79,386.53,382.05,374.15,377.71,373.73,371.85,379.03,368.62,370.71,370.11,364.08,364.98,361.73,359.74,362.04,355.31,354.15,366.43,365.81,372.99,371.36,378.22,390.04,379.87,371.33,364.71,375.47,366.16,359.75,370.62,345.43,342.27,318.21,328.25,380.49,370.86,376.51,370.01,369.85,375.25
2022-01-13 22:14:02.543000,L9,280.74,259.55,278.68,297.56,305.22,321.24,324.34,329.97,326.95,324.68,318.01,342.85,347.38,346.06,379.83,379.07,372.64,358.84,337.06,343.49,341.09,346.24,349.92,346.31,358.47,363.05,363.58,360.28,366.02,369.97,372.98,385.95,378.99,380.57,384.39,380.34,385.92,381.80,373.82,377.47,373.36,371.69,378.61,368.57,370.05,369.71,363.40,364.21,361.45,359.13,361.60,355.18,353.48,365.83,365.50,372.78,371.13,377.80,389.74,379.57,370.99,364.47,374.98,366.08,359.91,369.81,345.02,342.89,317.97,327.64,380.16,370.61,376.18,370.12,369.48,375.20
2022-01-21 22:13:59.698000,L8,535.92,298.02,295.88,332.80,505.05,431.11,450.35,380.45,389.97,471.09,436.99,362.57,390.46,406.86,405.26,395.47,396.60,379.90,361.43,378.56,370.36,368.40,376.48,367.08,396.02,381.73,380.58,407.26,375.91,380.95,407.40,395.38,403.56,401.28,395.30,403.33,393.19,397.02,399.77,389.99,392.23,384.77,379.96,390.30,379.84,380.11,369.47,365.54,367.56,384.47,374.41,378.74,400.94,410.08,394.54,384.13,380.75,486.10,521.47,403.88,398.43,379.24,383.76,391.31,384.49,382.91,390.13,375.17,372.66,355.26,388.87,390.12,385.32,383.17,389.10,392.02
2022-01-28 22:19:43.811000,L8,375.00,403.34,347.50,295.47,331.76,319.59,337.23,332.33,324.80,326.84,321.43,329.06,349.07,343.91,340.10,333.56,353.53,348.10,332.49,340.23,341.53,347.60,351.31,354.21,360.17,366.30,368.42,363.96,370.48,375.92,367.92,367.83,379.95,385.94,383.32,382.77,387.67,390.95,386.54,380.35,366.29,371.79,371.47,370.18,367.48,366.14,362.36,358.91,362.39,357.12,365.02,368.30,364.25,373.05,373.46,375.22,367.27,377.67,373.81,372.92,379.63,367.76,373.87,369.24,369.03,379.34,330.00,328.63,322.49,330.15,376.83,372.80,375.55,376.00,373.00,375.75
2022-01-29 22:13:41.369000,L9,279.82,260.26,254.70,267.56,281.37,296.63,298.71,303.59,301.63,302.43,300.87,294.96,326.75,332.44,315.10,313.35,302.08,303.39,315.77,322.46,324.51,328.17,328.04,328.89,332.85,341.12,349.14,347.37,348.21,350.32,356.12,371.26,363.77,360.46,358.91,365.29,360.88,357.90,367.20,356.76,354.72,352.78,351.50,351.62,348.26,344.80,343.94,348.76,339.97,338.11,346.96,347.16,340.75,345.23,342.57,345.65,345.61,349.28,362.75,366.22,353.06,348.90,355.35,360.65,355.43,355.27,302.85,305.42,305.93,309.32,352.06,357.25,348.44,349.80,355.83,355.04
2022-01-29 22:14:05.337000,L9,280.61,261.07,255.54,267.80,281.52,296.84,298.58,303.63,301.98,302.59,301.35,295.05,326.33,332.65,315.34,313.56,302.03,303.13,315.76,322.28,324.19,328.05,327.99,328.72,332.72,340.27,349.36,347.03,348.32,350.25,355.86,371.12,363.79,360.16,358.56,365.06,360.75,357.76,367.12,356.69,354.57,352.65,351.31,351.48,348.35,344.69,343.83,347.63,339.96,337.53,346.76,347.24,340.47,345.23,342.38,345.54,345.39,349.20,362.41,366.31,352.80,349.05,354.84,357.57,355.48,354.57,303.00,305.33,305.98,309.08,351.78,357.06,348.40,349.41,355.67,355.14
2022-02-13 22:19:40.610000,L8,298.70,270.02,272.50,374.94,375.44,367.66,372.21,438.71,473.85,487.24,497.29,386.18,362.79,371.68,379.38,491.61,517.19,505.96,370.55,372.10,373.67,380.02,378.66,369.82,529.73,547.38,432.64,452.20,426.62,490.97,405.52,380.66,406.51,408.46,517.46,530.50,514.64,411.15,397.47,410.30,402.28,376.07,371.87,380.59,389.31,398.68,405.57,399.50,379.48,417.72,517.56,532.73,485.01,509.09,406.94,498.21,428.47,387.74,387.63,413.63,407.52,507.12,390.56,416.14,466.42,415.04,503.07,499.04,447.10,356.79,424.40,405.61,400.29,415.86,409.15,530.18
2022-03-01 22:19:36.627000,L8,314.79,263.83,263.74,278.45,297.29,321.49,320.41,314.79,320.28,308.04,296.52,303.48,311.94,319.07,315.92,314.54,317.61,313.65,328.06,338.20,341.43,348.46,353.93,356.91,354.24,357.70,367.53,357.40,362.43,360.80,363.65,367.76,377.54,380.92,378.82,371.17,377.13,370.06,390.92,379.25,372.07,368.21,362.05,361.09,357.46,359.59,353.60,348.80,349.25,351.67,359.33,362.77,372.97,361.09,358.01,363.25,367.64,377.56,375.25,383.41,371.83,372.82,379.28,377.32,363.77,380.75,312.20,313.44,321.22,327.85,368.58,367.79,356.41,365.70,362.92,369.97
2022-03-02 22:13:49.799000,L9,264.71,232.79,240.96,245.36,255.37,271.54,275.69,273.58,289.81,292.56,287.07,299.02,309.73,336.03,350.11,308.39,291.00,293.31,303.03,302.24,304.94,312.49,314.51,318.82,319.63,324.89,328.00,327.62,343.47,350.14,355.82,366.02,360.16,370.49,371.68,363.79,365.35,365.94,357.39,352.04,351.30,352.64,356.11,351.11,352.31,346.47,337.66,341.30,326.35,328.48,327.95,331.61,316.92,314.05,311.76,301.96,303.99,303.99,303.74,307.63,306.45,310.70,308.16,316.84,313.97,337.96,293.97,297.35,300.19,300.91,309.91,306.78,292.22,283.54,302.69,306.05
2022-03-09 22:19:37.376000,L9,269.09,231.90,233.62,246.31,257.52,274.64,274.48,269.67,266.51,268.54,274.46,279.58,288.99,299.26,298.12,299.40,289.45,284.04,299.69,297.95,300.47,309.51,312.41,308.27,313.03,319.03,321.27,318.19,378.84,376.70,380.59,385.25,385.88,385.78,388.64,374.84,340.00,342.56,338.76,337.77,512.22,508.12,513.39,517.42,511.19,330.98,331.98,319.94,348.47,360.65,373.00,369.85,349.85,365.33,327.10,359.73,332.13,366.32,381.81,373.75,377.14,308.02,310.24,316.70,316.05,333.19,287.37,297.07,294.38,294.39,377.14,308.17,300.54,284.61,303.94,307.47
2022-03-17 22:19:29.825000,L8,,,,,,,,,,,,,,,,,,,,,,,,259.92,279.94,232.51,,289.75,300.04,229.86,299.53,248.30,274.40,270.97,296.65,325.50,319.06,323.59,321.41,321.43,319.29,320.48,321.50,277.85,276.23,239.45,,,,,,,294.28,256.22,238.61,251.93,245.12,278.33,272.92,274.05,248.93,283.93,211.58,252.16,273.85,277.41,,,,,259.88,262.17,238.79,239.02,273.66,209.84
2022-03-25 22:19:32.579000,L9,266.64,231.47,233.76,242.34,253.35,269.49,270.30,265.14,262.45,263.92,274.86,280.65,291.49,293.30,296.24,429.92,444.29,445.86,298.14,294.66,297.68,305.35,309.16,303.25,307.12,313.31,315.99,352.51,371.09,372.79,383.02,388.35,388.38,388.18,358.52,390.23,382.40,386.12,386.35,388.76,380.05,366.42,387.47,356.75,377.58,377.21,375.07,371.91,362.99,356.85,358.82,307.82,311.88,307.57,300.77,291.09,302.68,302.08,357.32,369.11,369.31,303.96,379.70,340.07,374.96,372.62,455.82,292.93,292.22,289.62,379.56,377.47,288.86,280.78,298.47,304.94
2022-03-26 22:13:35.624000,L8,,373.29,383.28,420.95,433.73,476.64,416.39,483.26,433.66,473.39,416.36,447.69,472.17,501.35,492.22,493.52,491.14,490.67,541.99,441.01,436.35,476.21,476.82,514.24,488.09,472.18,522.39,516.95,501.90,491.64,490.47,541.53,537.91,527.95,412.67,521.61,507.05,491.20,404.37,481.95,463.52,522.38,504.15,501.54,513.36,401.40,515.64,470.16,449.74,461.10,460.31,465.93,439.21,,,399.52,439.52,446.85,417.14,433.67,446.04,450.60,448.95,465.04,459.27,464.57,502.53,504.02,521.41,516.66,406.90,435.33,462.59,391.66,432.00,436.48
2022-04-02 22:19:19.614000,L8,442.61,288.84,278.44,430.94,448.18,425.36,432.80,469.46,474.04,468.53,449.72,465.34,366.13,341.62,391.40,381.66,345.54,329.47,353.51,370.04,365.86,368.18,361.28,365.29,392.84,365.98,380.80,375.41,378.90,387.39,379.20,393.80,386.79,384.27,391.31,382.92,388.75,382.90,396.01,388.35,398.15,389.76,396.48,394.36,380.13,388.29,383.82,372.53,405.17,379.86,388.26,392.36,376.74,381.35,373.56,377.27,372.34,375.29,404.95,409.44,403.78,400.86,387.08,404.38,398.72,408.97,323.54,336.52,336.46,363.30,390.90,394.15,393.13,397.39,397.17,380.41
2022-04-03 22:13:21.180000,L9,328.37,289.72,292.67,313.62,355.91,401.27,374.16,387.90,463.67,449.34,425.11,390.95,486.81,495.38,466.48,396.08,478.96,479.98,499.84,503.90,516.57,519.95,539.11,530.30,547.37,390.08,382.11,394.07,391.97,386.03,404.29,398.24,395.18,404.84,394.77,401.88,394.48,411.34,397.47,395.46,404.93,379.15,378.52,389.73,412.46,416.02,405.30,392.09,404.95,394.79,380.65,375.42,375.98,386.29,394.43,389.81,376.00,390.39,387.63,411.62,406.49,391.88,400.86,391.15,399.30,390.58,480.63,449.87,475.75,520.99,380.66,389.25,381.92,379.14,393.95,391.36
2022-04-03 22:13:45.135000,L9,328.59,290.16,292.96,314.00,356.30,401.49,374.07,388.10,463.57,449.92,425.59,391.41,486.91,358.74,466.74,396.45,479.02,480.36,427.76,504.00,516.85,519.23,539.13,530.83,547.47,390.40,382.18,394.76,392.10,386.31,404.66,397.92,395.76,404.86,395.01,402.20,394.77,411.95,397.86,395.57,405.68,379.56,378.65,390.17,412.42,416.41,405.49,392.22,405.35,394.82,380.79,375.90,376.33,386.33,394.70,389.87,376.23,390.64,387.21,412.00,406.14,391.66,401.18,391.56,399.47,390.82,480.84,450.29,475.84,521.15,380.81,389.50,382.13,380.10,394.13,391.41
2022-04-27 22:13:10.375000,L8,,,,,,,,,,,,,,,,,,,242.66,,,,,265.10,264.80,259.25,205.79,260.75,230.66,230.59,261.77,252.24,273.09,259.34,257.32,297.15,298.04,306.97,293.03,298.86,282.85,278.03,279.32,273.92,243.64,,240.78,241.81,235.76,245.20,253.13,247.87,264.17,245.87,222.00,234.51,229.84,244.00,246.12,249.89,234.92,187.83,200.57,230.44,260.68,235.73,242.00,249.76,255.35,238.33,247.11,238.96,,,,
2022-04-27 22:13:34.343000,L8,,,,,,,,,,,,,,,,,,159.69,245.08,258.66,258.39,,,267.40,267.40,259.61,250.51,261.37,250.38,237.72,266.66,296.16,282.27,263.26,266.81,298.91,300.41,309.61,295.30,301.49,285.72,280.61,281.61,275.63,251.23,,244.07,245.75,238.66,248.14,258.62,250.44,266.43,248.19,223.50,236.55,234.74,248.89,249.47,253.72,237.97,190.13,207.06,234.00,262.24,239.77,244.80,252.49,257.04,239.28,252.60,241.86,,,,
2022-05-05 22:13:06.945000,L9,277.22,237.82,240.24,244.93,252.06,272.71,271.73,265.75,344.70,341.77,318.79,460.58,469.30,477.03,480.48,476.88,490.56,498.50,297.45,294.28,295.44,306.43,310.22,303.46,301.63,312.44,316.36,312.77,319.65,331.09,331.24,337.92,331.83,337.45,333.29,337.58,334.45,337.31,337.10,338.71,336.35,335.78,334.06,326.63,323.92,324.85,325.14,315.98,317.11,316.36,308.74,304.61,309.40,304.85,291.37,274.53,297.11,294.03,282.85,276.15,264.08,371.79,366.35,371.90,378.85,378.21,490.68,488.75,509.03,526.94,269.81,299.70,248.40,368.00,374.10,373.34
2022-05-05 22:13:30.904000,L9,412.29,435.45,544.63,349.24,407.03,434.05,356.92,419.69,457.09,492.15,482.07,491.00,487.35,501.32,501.01,518.53,518.46,528.10,468.09,485.41,495.34,498.41,398.63,519.98,513.29,396.61,519.55,513.26,503.49,508.14,511.59,543.62,425.24,444.44,436.61,451.80,429.88,429.34,422.60,422.35,427.87,419.23,426.34,414.54,414.78,418.01,432.05,424.15,432.56,417.64,435.54,423.98,409.63,417.19,425.57,405.83,423.67,408.20,401.39,401.85,399.44,413.17,417.31,440.57,434.74,410.55,532.12,531.13,545.64,469.31,410.00,417.96,411.72,397.07,417.01,412.32
2022-05-28 22:19:06.541000,L9,,,,205.75,220.94,249.84,255.27,247.42,242.44,,,,,,,,,188.25,258.76,269.80,269.38,273.78,277.27,276.62,277.44,280.74,282.35,287.62,298.98,260.69,310.98,313.32,309.96,295.37,298.15,311.10,311.98,314.21,313.53,313.48,305.50,302.56,306.67,298.27,292.34,273.85,270.06,287.08,262.89,263.43,268.27,274.22,290.71,270.25,248.63,255.81,254.83,268.65,266.59,269.44,248.36,200.26,210.94,250.36,271.61,244.56,256.07,265.48,268.74,260.54,256.44,256.38,201.05,,272.10,281.59
2022-06-21 22:19:48.760000,L8,,,,194.15,212.84,241.72,248.87,238.17,,,,,,,,,,,248.15,256.37,260.76,260.08,248.28,268.17,269.31,275.29,201.65,246.17,,,,250.67,244.35,268.55,256.14,295.53,296.23,303.15,293.27,296.46,291.33,293.38,294.01,284.57,271.48,265.38,258.81,273.14,250.76,253.69,258.27,259.55,254.13,254.99,230.36,198.31,228.84,238.53,239.77,238.16,214.03,174.68,176.81,241.60,256.37,230.75,,,,,,,,,,
2022-06-22 22:13:14.546000,L9,,,,196.92,215.04,246.16,246.72,237.35,,,,,,,,,,,236.06,261.42,212.78,261.23,269.52,267.47,265.75,274.98,203.61,248.21,206.55,,,260.72,240.15,270.50,255.45,293.12,292.02,304.11,309.71,303.39,293.16,304.90,298.99,286.07,272.00,264.64,255.28,273.72,252.89,256.60,254.89,262.03,250.02,246.53,232.00,231.44,,237.82,237.46,232.96,228.72,,,241.22,251.99,233.54,,,,,,,,,,
2022-06-22 22:13:38.509000,L9,,,,201.73,219.04,249.23,249.06,241.88,,,,,,,,,,,243.48,263.99,262.99,265.13,272.65,271.80,270.04,276.86,264.64,273.49,263.74,211.82,252.94,308.48,249.57,275.09,261.34,305.31,301.90,310.49,315.04,307.69,302.39,309.37,304.78,292.71,275.19,267.69,259.18,278.75,258.08,260.20,258.52,266.86,279.35,252.21,239.25,239.75,226.84,257.78,243.22,257.31,233.58,175.36,190.90,244.17,256.76,238.20,,,,,243.02,234.31,,,,
2022-06-30 22:13:39.455000,L8,,,,200.49,216.57,246.93,245.66,239.90,,,,,,,,,,,244.38,264.08,262.92,264.05,270.57,268.12,262.78,273.90,210.42,264.74,264.80,218.77,271.50,305.80,248.34,271.29,265.07,302.81,293.43,305.10,304.29,301.23,302.57,317.64,315.91,285.37,274.72,268.07,256.81,278.61,251.94,257.05,259.16,255.47,250.75,233.87,,,,,,,,,,,,,,,,,,,,,,
2022-06-30 22:14:03.422000,L8,283.38,250.80,238.58,233.08,280.04,269.45,311.91,269.96,274.02,308.59,312.79,319.32,323.54,330.03,317.87,315.44,316.38,276.95,318.74,331.20,328.33,327.89,334.92,336.88,334.65,344.41,336.42,347.20,348.43,351.37,361.62,364.52,369.23,367.69,360.82,363.78,363.76,361.98,362.14,365.76,353.74,353.22,351.49,345.72,353.11,339.49,338.75,346.37,345.33,343.77,342.25,336.19,343.88,335.47,302.15,307.70,292.27,304.21,333.77,330.95,339.83,353.79,236.15,357.74,364.44,354.44,284.70,307.97,293.31,323.52,346.69,344.70,319.54,348.03,282.56,294.34
2022-07-31 22:19:39.391000,L9,,,,195.78,217.25,249.20,246.19,239.79,,,,,,,,,,168.25,252.34,265.54,262.52,265.93,271.35,271.45,271.91,275.11,256.71,264.36,296.34,236.93,275.46,308.57,251.79,264.49,259.73,301.75,294.27,300.86,298.20,297.18,283.89,303.47,282.15,271.95,272.51,264.94,256.53,268.57,247.11,239.36,251.31,264.43,281.16,229.55,210.22,219.78,237.60,248.62,227.21,224.82,,185.83,199.04,242.36,255.83,238.44,223.80,238.32,250.30,192.78,,,,,,
2022-08-09 22:13:34.311000,L9,,,,206.81,225.46,253.20,255.24,251.16,245.21,,,,,,,,,211.21,263.05,280.10,272.54,277.32,283.25,280.24,284.01,285.95,260.62,291.42,301.23,310.97,313.46,319.26,317.76,277.22,269.23,310.53,314.74,313.73,316.27,316.08,309.88,317.94,312.33,306.63,279.78,271.03,268.74,274.00,253.85,239.92,253.32,274.75,294.00,241.92,220.15,256.22,245.74,272.44,269.11,271.01,250.30,193.17,210.57,248.17,267.97,252.34,247.00,253.45,265.95,249.55,255.79,251.62,246.96,237.23,,181.42
