dates,satname,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086
2019-02-23 22:06:08.536000,L8,,,,,,,,,,,,,,,,,,,225.52,207.38,207.47,226.71,252.52,245.13,265.93,287.57,291.57,304.27,309.40,312.60,318.03,314.93,311.15,311.32,303.36,289.36,284.60,272.29,273.29,280.88,275.77,277.01,290.68,284.73,285.57,278.33,284.40,294.57,304.32,312.43,320.98,301.56,284.73,296.63,284.46,283.67,284.19,279.67,305.25,297.42,287.29,278.55,304.83,281.75,305.23,294.55,229.50,,,,,,,502.13,443.11,303.69,,,,,,,203.90,231.11,231.57,263.83,297.39,,,,,
2019-03-11 22:05:38.980000,L8,,206.74,241.68,271.26,302.57,323.19,365.89,540.86,495.33,512.61,480.45,457.24,399.37,435.58,392.28,419.20,420.76,420.80,313.06,309.79,269.15,269.04,281.79,276.34,296.68,316.03,334.47,315.67,334.75,340.85,347.40,348.67,333.88,327.65,327.64,312.75,300.83,430.14,414.81,378.46,441.73,431.60,424.07,426.57,445.07,359.12,372.15,396.05,379.75,376.85,371.84,374.77,368.99,320.92,327.91,460.61,484.81,531.71,507.86,505.53,516.77,510.77,352.68,370.19,535.26,539.47,556.51,538.12,470.20,259.17,203.13,280.36,239.87,199.75,200.86,,,,,,,,235.12,253.20,258.82,278.70,301.36,,,,210.51,226.66
2019-04-12 22:05:30.743000,L8,,200.04,225.06,258.78,285.23,305.44,324.32,339.62,546.04,546.15,504.72,478.53,425.90,455.12,451.63,458.94,288.79,290.23,292.14,284.86,257.92,267.72,282.34,271.59,297.13,297.64,302.24,311.25,317.76,328.42,325.27,326.79,317.44,315.34,310.65,296.69,284.94,269.72,280.33,286.67,297.92,301.44,305.22,304.24,296.68,297.42,295.25,302.66,310.61,322.07,329.46,306.35,315.44,316.31,321.50,322.78,318.90,316.12,323.52,327.46,311.81,314.98,314.33,323.16,323.92,315.21,297.61,291.64,275.19,252.62,188.85,,,,,,,,,,,,216.56,240.87,254.30,281.36,295.71,,,,193.30,194.85
2019-04-12 22:05:54.693000,L8,,199.53,224.98,258.49,272.36,304.32,323.68,338.82,548.18,546.06,504.23,478.24,462.97,454.86,451.10,458.72,287.43,492.04,482.16,474.18,463.24,461.57,459.70,454.75,443.18,452.12,468.09,492.93,484.11,506.85,527.63,475.61,543.70,546.29,537.82,517.61,512.89,501.49,279.74,286.14,296.97,300.36,304.42,303.79,295.86,296.32,294.20,302.03,310.12,321.19,519.50,495.99,479.71,315.47,481.65,463.54,523.23,515.61,525.05,521.27,311.16,314.07,313.54,321.80,323.04,314.25,296.78,290.38,274.26,251.01,185.02,,,,,,,,,,,,213.82,239.11,251.30,280.51,295.37,,,,189.51,189.39
2019-05-14 22:05:36.265000,L8,,177.35,195.32,234.51,245.98,264.35,267.86,244.61,239.67,236.61,223.76,209.94,219.74,225.72,214.60,227.39,238.27,248.77,259.86,247.32,221.48,254.63,271.97,234.93,266.28,285.12,284.76,290.38,300.19,309.69,314.53,309.85,305.10,298.86,293.12,284.75,277.01,269.73,271.00,300.97,284.27,275.19,261.64,253.28,244.44,280.14,282.27,277.63,296.93,293.25,327.51,298.88,304.86,303.24,295.64,300.76,299.83,300.41,289.59,289.12,284.52,268.97,273.54,271.48,270.35,264.48,247.33,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15 22:05:51.895000,L8,,,,,,,,,200.96,230.71,222.91,207.66,213.34,410.30,426.79,398.80,390.51,396.14,332.17,350.90,331.34,313.09,298.63,336.86,344.26,328.68,289.99,339.00,352.67,310.94,330.08,318.85,283.41,288.35,319.83,297.27,505.09,500.15,413.74,479.00,440.13,327.67,323.81,261.33,333.30,341.96,343.28,346.19,342.89,338.97,311.77,326.96,305.82,313.45,380.29,334.44,546.63,498.99,509.93,497.22,545.55,504.75,483.96,431.59,281.71,267.15,255.52,,,,,,,,,,,,,,,,317.90,260.98,193.71,240.39,208.93,,,,,
2019-06-15 22:06:15.849000,L8,,,,,,,,,,,,,,,,211.35,225.47,387.78,369.31,341.61,208.37,222.52,237.49,,,240.96,197.20,262.24,193.02,,,,,,,,,,,,,,,188.93,233.94,253.25,263.46,,,,,,,,,182.68,266.57,280.07,278.13,267.49,254.27,248.36,210.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17 22:05:59.094000,L8,416.57,427.14,424.50,444.07,,,530.66,541.94,523.03,220.69,211.10,197.68,388.96,390.05,391.16,386.42,401.41,383.37,336.43,396.62,315.92,377.06,365.96,344.39,328.89,328.53,338.53,350.34,341.16,345.58,369.60,356.70,349.47,331.79,330.58,323.68,314.55,316.87,325.10,334.28,352.75,335.55,342.77,332.69,325.76,337.18,343.54,333.10,315.80,323.43,319.31,335.32,335.59,341.81,367.24,361.07,410.07,399.89,407.87,398.45,430.74,439.05,417.67,428.31,417.03,441.79,418.86,380.94,329.80,265.02,246.44,223.11,201.09,192.09,197.96,207.13,206.59,,,,,,313.55,329.24,327.25,325.04,338.81,,,197.29,239.70,285.71
2019-07-17 22:06:23.049000,L8,,,,,,,,,,,,,,383.22,382.31,378.37,393.10,,,,,,,,233.64,216.94,326.62,340.53,328.42,315.23,277.66,350.02,339.12,319.59,324.19,316.97,296.36,308.00,317.51,325.34,315.75,251.91,253.58,254.91,250.95,250.41,258.00,251.46,245.55,231.95,250.47,214.69,228.87,248.41,209.28,227.26,260.52,244.94,227.06,265.17,264.53,264.60,265.50,274.52,272.01,262.97,250.45,179.13,,,,,,,,,,,,,,,,,,,267.43,,,,,
2019-08-02 22:06:05.991000,L8,,182.13,199.85,440.56,459.01,474.23,428.17,453.56,416.98,398.64,394.60,406.17,431.94,405.86,419.00,409.41,398.98,344.28,366.23,261.23,342.32,342.79,347.64,327.57,319.11,320.13,331.83,337.89,379.39,393.18,388.40,381.60,357.05,367.24,373.21,355.20,352.24,329.79,317.05,318.52,321.31,318.14,318.20,322.27,330.47,321.53,320.31,321.54,330.42,335.57,340.67,335.99,324.27,344.96,361.54,348.86,360.64,363.22,355.04,370.58,371.46,378.50,386.41,372.57,419.73,397.88,421.22,183.02,,289.88,289.08,270.04,,,,,,,,,,,317.49,311.07,316.14,319.32,339.67,,,187.88,235.45,271.66
2019-08-02 22:06:29.949000,L8,,373.44,403.05,446.96,461.87,476.19,478.21,458.99,422.64,434.28,248.86,214.90,456.78,410.62,380.80,424.20,403.27,456.49,368.87,400.57,284.07,349.12,351.70,332.10,322.86,321.89,334.02,396.19,398.25,401.14,394.22,384.89,363.45,378.59,379.28,379.09,357.35,336.48,322.26,326.03,323.38,319.82,326.78,326.29,336.04,324.64,325.31,330.52,332.15,338.55,343.57,339.62,326.88,350.59,377.18,392.41,400.79,365.49,358.95,375.66,379.46,382.31,389.42,410.20,426.67,433.65,427.53,374.97,322.73,296.51,293.21,275.78,227.09,219.42,,,,,,,,,271.46,271.81,279.42,323.45,343.57,,,195.45,238.33,225.76
2019-08-18 22:06:11.235000,L8,,188.46,215.57,246.08,251.77,260.20,251.75,291.52,251.88,248.09,243.92,402.50,420.78,419.23,410.76,407.60,264.35,265.76,276.97,266.14,244.14,264.62,281.73,273.72,287.58,326.78,341.95,343.69,343.16,354.27,358.26,363.77,361.15,342.36,338.59,331.87,367.49,361.23,335.03,331.10,322.11,320.90,320.51,324.40,330.19,346.88,341.59,348.40,354.37,360.08,353.49,372.62,383.17,354.69,375.55,379.93,380.93,391.95,409.29,326.96,314.74,314.06,318.07,319.33,315.82,288.05,285.08,357.64,337.11,330.87,282.32,269.60,252.07,243.94,,,,,,,,,340.63,338.87,262.15,276.61,297.50,,,,246.50,288.63
2019-08-18 22:06:35.194000,L8,,183.11,207.96,243.01,249.29,256.86,239.61,250.24,247.60,487.98,460.06,447.23,221.21,232.61,218.60,228.84,253.02,262.64,268.43,261.33,233.15,261.73,280.15,269.17,281.13,304.99,340.88,342.74,342.31,353.09,357.22,361.74,358.51,340.81,337.29,330.36,351.73,353.24,334.44,330.30,320.87,319.63,318.21,323.59,329.55,345.70,338.77,345.69,352.68,358.88,350.60,329.38,342.98,353.12,337.93,378.52,379.79,312.85,320.41,324.34,311.11,310.00,314.84,312.15,313.66,286.55,282.43,347.30,335.87,328.66,,268.16,251.44,242.13,,,,,,,,,339.39,358.76,259.74,274.88,296.28,,,,245.92,286.23
2019-09-19 22:06:44.224000,L8,,,,,,,,,,,,,,,,,261.46,262.92,252.31,257.91,252.97,297.98,425.89,421.34,410.69,401.04,395.92,397.66,395.36,386.14,353.33,382.62,396.19,386.39,332.99,290.60,287.17,348.83,340.84,305.23,274.00,310.40,307.60,268.42,276.19,316.70,349.04,346.14,368.99,374.31,372.10,379.10,391.34,406.53,424.34,433.11,462.91,442.00,421.83,341.64,324.65,309.29,299.54,311.07,367.70,544.14,538.46,349.92,362.37,248.88,248.07,233.42,488.53,482.18,372.95,386.44,343.75,360.79,207.13,,,,295.07,256.73,307.03,306.50,312.25,,,199.65,262.31,318.58
2019-10-05 22:06:48.280000,L8,,192.90,213.96,245.96,241.52,238.91,235.50,235.39,247.01,243.64,235.55,213.98,220.63,234.56,217.53,230.79,248.76,262.51,277.32,260.78,226.50,264.05,281.55,274.43,294.42,294.06,299.30,299.90,315.06,316.65,329.68,317.88,295.17,294.65,283.90,280.02,273.23,441.94,547.00,,512.04,480.74,412.31,381.36,283.21,300.05,478.34,462.96,446.22,412.10,328.16,332.39,326.89,327.51,327.70,331.94,315.31,313.78,322.31,326.25,305.80,303.30,293.36,310.01,306.84,282.89,291.45,257.41,262.96,216.12,,,,,,,,,,,,,211.35,237.15,332.51,329.81,325.71,,,,,
2019-11-06 22:06:24.678000,L8,,,,,,542.09,550.96,515.60,521.98,511.82,,,,,527.89,453.75,271.59,247.56,212.74,272.43,278.63,320.44,311.20,283.61,289.73,284.43,303.77,395.61,328.86,305.05,341.11,333.54,305.18,303.48,312.87,310.19,278.45,266.02,303.15,288.73,362.98,406.65,399.85,403.56,339.75,386.90,373.57,413.97,443.59,335.63,336.23,339.65,327.16,406.77,339.44,348.52,371.46,505.74,480.77,428.02,388.24,410.56,397.77,346.29,310.82,285.48,361.45,348.98,321.81,291.69,,,,,396.40,422.22,319.42,258.29,324.87,285.65,294.85,318.58,457.10,497.35,486.51,,,525.47,385.09,,550.60,402.08
2019-11-06 22:06:48.641000,L8,,200.98,237.83,286.46,278.86,547.78,557.66,523.46,229.29,214.24,179.49,192.53,210.76,192.85,536.35,461.70,278.88,249.59,239.37,287.57,283.03,327.98,323.50,297.97,318.96,292.96,310.76,403.05,363.20,309.83,353.27,339.39,315.31,311.97,318.27,320.44,287.53,270.36,391.60,312.96,416.03,411.58,401.55,407.44,378.58,417.57,383.02,417.58,445.49,342.17,344.71,350.49,342.80,413.58,345.73,357.15,376.83,507.09,484.02,433.20,393.16,418.57,418.44,351.39,394.71,348.04,365.57,351.54,326.21,294.92,,,246.68,256.80,424.85,443.11,326.88,368.08,329.88,308.42,298.08,434.34,,,,,,526.91,397.59,,,
2019-11-22 22:06:21.092000,L8,,193.01,212.30,245.44,249.98,243.08,242.31,243.31,251.74,250.05,238.34,217.19,225.89,241.20,225.84,232.79,249.52,265.07,282.51,264.08,491.67,474.50,453.86,271.42,288.76,294.73,297.93,300.23,308.23,315.87,332.64,329.00,313.30,317.46,303.00,295.53,282.89,267.66,282.57,287.17,293.10,283.24,286.77,283.93,292.91,292.83,288.00,296.84,304.90,305.96,319.55,317.55,314.22,317.54,320.47,315.82,321.33,315.49,319.76,322.64,314.66,307.69,297.01,309.45,307.35,286.79,292.31,260.33,259.52,214.34,,,,,,,,,,,,,239.03,252.03,269.71,285.05,307.01,,,,187.12,219.15
2019-11-22 22:06:45.051000,L8,,194.81,214.83,248.92,252.32,243.89,244.13,244.04,253.30,252.16,238.12,218.70,227.02,241.81,227.20,233.15,251.75,265.42,283.63,264.29,255.95,267.96,282.05,273.73,290.60,294.97,298.98,301.50,308.90,316.57,332.86,329.21,313.97,317.56,303.36,296.53,283.05,268.39,284.92,287.57,294.29,283.40,287.20,284.82,293.15,292.58,288.34,297.43,305.75,306.51,320.68,318.24,314.78,318.18,321.07,317.10,322.65,316.23,320.80,323.54,315.23,308.40,298.67,310.03,307.56,287.28,293.44,259.47,259.47,213.00,,,,,,,,,,,,,238.54,252.39,270.03,284.94,307.91,,,,187.29,219.00
2019-12-08 22:06:20.730000,L8,,195.49,221.37,255.13,256.33,269.96,239.38,253.87,250.73,256.83,252.48,215.52,232.70,242.83,230.88,236.13,273.39,265.88,284.31,489.21,487.74,459.03,413.35,384.14,370.56,320.44,350.66,355.63,372.56,374.41,381.18,373.22,359.21,366.52,350.11,346.31,343.74,336.03,348.77,327.27,347.20,328.56,337.23,331.56,308.28,279.42,290.67,353.89,362.32,353.42,351.36,347.53,350.63,319.11,321.69,357.36,346.63,456.58,514.68,416.50,438.66,542.77,518.98,300.12,306.41,286.47,293.15,287.10,271.14,221.73,180.84,,,,,,,,,,,,236.57,257.71,279.38,291.17,304.37,,,,190.66,223.36
2019-12-08 22:06:44.689000,L8,,527.63,521.64,529.35,510.95,510.23,457.21,505.91,483.61,436.86,410.65,421.88,427.51,459.26,457.60,550.81,517.90,513.95,539.99,262.73,252.34,266.80,384.40,474.71,467.04,439.91,438.62,355.25,372.62,339.10,466.21,468.26,423.40,449.43,435.49,427.25,343.42,349.14,348.92,319.06,346.66,327.81,337.41,331.42,313.45,278.93,290.08,352.82,361.54,353.20,351.40,346.17,319.75,318.45,321.06,357.74,344.49,453.85,513.67,413.91,433.93,540.52,517.46,299.84,305.86,286.11,292.24,285.28,269.97,218.38,,,,,,,,,,,,,234.38,256.32,278.62,289.54,303.57,,,,188.86,221.46
2020-01-09 22:06:13.711000,L8,,190.97,396.58,459.79,249.23,466.67,227.22,259.69,253.87,258.30,368.72,403.21,419.02,420.18,437.80,389.38,428.03,380.85,397.11,364.96,330.39,361.24,341.39,335.48,335.31,320.76,348.72,356.71,351.34,326.77,343.82,340.84,371.44,348.58,331.34,323.78,316.89,305.57,302.49,305.37,303.75,304.31,301.14,313.16,317.92,323.26,335.63,332.47,344.16,358.67,343.84,343.49,341.93,335.63,361.86,390.54,406.08,419.30,412.64,407.75,374.79,358.25,399.41,408.03,411.51,331.87,368.62,379.85,260.87,223.42,328.30,,,,,,,,,,,,349.11,251.93,343.25,283.68,332.15,,,,200.99,249.44
2020-01-25 22:06:09.569000,L8,,179.51,208.20,241.10,236.48,228.00,215.55,223.79,235.53,227.53,183.46,212.54,204.83,230.15,207.70,,,237.03,256.81,242.05,224.59,267.87,278.69,275.36,310.79,271.65,237.75,261.57,282.92,314.37,338.90,322.27,303.70,318.78,323.53,316.13,309.21,319.14,272.00,276.81,274.92,279.31,306.90,316.75,314.86,278.04,276.52,281.95,349.87,362.25,342.59,327.31,291.13,291.38,298.99,292.08,296.60,299.86,298.83,314.57,308.13,411.95,384.20,350.28,302.21,262.40,221.39,,,,,,,,,,,,,,,,198.02,230.61,238.73,270.17,291.46,,,,,
2020-01-25 22:06:33.527000,L8,501.11,465.82,430.77,467.34,458.42,490.61,501.14,503.44,480.79,449.56,390.85,384.15,389.00,401.87,293.61,409.94,449.44,423.11,391.57,387.55,473.47,486.39,509.65,507.52,467.39,455.90,418.88,,,365.03,460.95,364.00,482.82,341.53,333.16,324.13,316.17,330.10,320.89,310.90,310.82,321.71,316.29,322.45,324.86,329.60,325.15,349.11,358.31,371.16,388.95,346.81,352.40,362.87,366.63,400.33,416.25,423.73,422.81,434.61,492.45,,,,,,,,,,,,,437.96,501.41,288.55,248.74,,,,,,374.71,307.65,294.39,337.06,509.86,,,,217.61,296.70
2020-02-10 22:06:04.888000,L8,,193.96,425.64,435.00,433.17,399.38,443.60,443.18,433.70,402.73,381.18,377.27,379.63,390.47,395.59,403.89,416.33,412.21,390.24,375.00,367.54,339.06,327.44,321.85,313.38,312.51,307.30,322.21,331.12,332.87,327.30,336.26,317.48,329.52,313.87,313.66,302.30,299.64,309.95,307.56,298.51,312.60,310.67,306.75,313.53,318.03,317.11,326.91,337.09,358.08,346.11,324.58,326.77,330.46,355.19,353.96,406.20,398.94,407.65,405.72,549.57,521.54,521.81,316.31,306.52,363.80,379.27,300.96,270.05,366.33,335.53,,,,,,,,,,,,378.86,238.64,257.76,268.30,342.96,,,,193.31,324.79
2020-02-10 22:06:28.847000,L8,,197.45,427.69,436.20,434.04,443.35,445.27,402.17,435.55,404.32,382.31,378.34,381.38,419.09,396.92,405.70,417.93,365.10,390.84,346.22,370.40,344.20,335.46,324.16,314.33,313.28,311.97,323.89,336.00,333.69,328.20,337.52,321.30,331.74,314.62,314.84,303.39,301.44,311.61,308.60,300.38,313.46,311.48,308.12,314.91,319.02,318.49,328.06,337.88,359.84,347.13,325.81,328.01,331.36,356.54,389.41,408.08,400.51,409.09,406.69,410.65,392.82,388.18,320.35,348.88,364.73,381.91,376.70,272.63,235.28,199.05,,,,,,,,,,,,379.36,242.74,262.95,270.47,344.12,,,,200.53,326.55
2020-03-13 22:05:54.202000,L8,,196.11,223.95,262.55,268.76,480.01,469.90,489.55,496.81,494.57,457.21,450.59,237.45,263.39,273.47,238.74,286.89,295.18,298.99,288.36,268.62,271.42,291.59,282.66,307.92,314.09,310.76,319.00,309.40,335.12,341.22,351.43,359.49,366.46,344.89,353.26,377.28,358.15,279.85,293.91,298.68,355.62,352.36,336.93,364.07,375.79,364.09,380.69,403.42,392.70,429.39,359.71,322.31,325.79,334.05,338.98,326.96,319.23,326.00,327.59,315.19,307.26,309.90,312.87,307.72,294.75,337.04,346.94,323.34,234.57,205.36,,,,,,,,,,,,234.33,255.86,266.83,279.87,298.94,,,,180.79,219.30
2020-03-13 22:06:18.160000,L8,,194.13,222.07,261.04,266.45,287.00,333.44,310.42,314.71,307.21,265.98,233.03,235.03,246.51,224.77,237.97,285.17,293.67,295.43,286.73,267.51,270.13,288.51,281.34,306.20,311.48,309.01,318.39,308.43,333.95,340.70,351.24,358.99,366.38,344.62,352.87,376.84,357.91,279.10,293.00,297.99,355.47,334.56,354.88,363.26,375.85,363.45,379.64,403.37,411.57,429.51,359.88,320.85,324.30,332.44,331.69,325.08,318.34,324.92,326.36,314.22,306.34,309.01,311.88,307.17,293.91,335.54,346.00,273.55,232.82,199.55,,,,,,,,,,,,232.59,254.34,264.47,279.66,298.56,,,,179.62,217.99
2020-05-16 22:05:27.607000,L8,,188.30,222.93,263.74,540.88,527.68,502.50,519.36,467.26,497.01,446.10,444.93,499.29,487.25,522.48,260.54,274.92,284.51,285.76,280.34,261.22,266.70,286.15,261.79,283.46,294.50,306.40,305.55,325.72,321.97,313.83,323.59,316.51,320.82,304.29,314.98,285.43,266.57,283.42,299.71,300.26,293.85,299.23,290.05,304.52,302.94,293.28,296.82,320.67,330.52,327.66,332.18,315.14,326.14,326.61,305.29,325.61,313.66,315.27,324.57,310.80,312.61,300.05,310.91,312.45,292.12,293.30,292.53,271.11,233.81,199.26,,,,,,,,,,,,236.83,253.88,266.63,287.21,327.60,,,,194.36,222.38
2020-05-16 22:05:51.566000,L8,,185.97,221.62,262.23,509.31,526.84,535.39,520.52,509.17,497.89,490.21,446.05,499.98,517.20,523.86,234.81,270.88,283.63,284.94,279.57,260.46,266.41,286.04,258.44,282.81,292.92,305.08,304.36,323.89,320.54,313.15,322.73,315.68,320.65,303.56,313.42,284.71,266.71,281.81,299.11,299.82,293.01,298.27,284.47,304.16,302.04,292.58,295.70,319.77,328.42,325.45,331.69,314.50,325.57,325.56,304.79,324.36,554.89,520.29,518.82,533.63,311.90,298.60,309.24,460.07,457.66,457.43,290.70,270.42,232.56,192.11,,,,,,,,,,,,235.74,252.64,265.81,286.92,324.36,,,,193.30,221.30
2020-07-19 22:05:55.897000,L8,,177.98,217.10,251.22,246.19,262.56,230.93,256.43,451.10,421.13,368.53,385.91,379.21,217.31,413.43,218.52,234.39,277.98,286.81,279.29,252.66,266.84,286.63,260.46,281.42,367.27,365.47,359.46,353.60,337.64,331.15,339.72,326.98,328.31,339.07,322.53,273.90,252.54,322.27,322.46,312.16,310.81,314.59,314.96,320.51,332.63,346.83,360.69,364.85,362.90,358.10,319.76,372.22,368.18,373.90,395.05,381.56,387.07,392.81,383.23,385.41,404.89,394.57,389.41,377.85,265.58,251.42,192.56,,,,,,,,,,,,,,,207.10,232.79,241.27,274.91,291.01,,,,,
2020-07-19 22:06:19.856000,L8,,171.25,204.61,246.16,242.21,249.04,226.13,248.86,253.79,245.60,243.02,201.67,,,410.32,425.96,428.98,420.66,283.05,396.74,373.89,372.31,285.06,252.35,276.49,360.45,363.55,358.26,352.84,337.05,330.40,338.91,326.22,327.27,337.38,321.49,270.64,247.17,264.12,319.95,309.82,307.25,313.56,314.33,319.56,331.37,318.58,322.20,424.86,422.96,411.49,324.98,332.36,367.20,442.99,467.60,451.45,385.06,391.69,381.73,384.51,394.69,393.63,388.86,280.01,261.89,247.20,188.22,,,,,,,,,,,,,,,203.19,228.73,236.72,272.79,288.32,,,,,
2020-08-04 22:05:59.720000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,251.13,252.07,257.12,262.88,267.06,251.22,266.06,267.97,,,,,,,,203.57,201.74,203.64,217.06,230.16,238.54,249.82,256.98,203.53,262.04,267.04,257.71,269.69,273.52,249.83,260.20,252.98,231.47,257.46,268.53,262.34,253.15,259.54,262.70,256.83,246.02,183.75,,,,,,,,,,,,,,,185.66,204.18,217.32,251.90,270.41,,,,,
2020-12-26 22:06:20.557000,L8,,195.02,229.85,260.48,260.40,277.76,304.56,300.96,258.36,260.51,257.86,215.66,238.93,294.93,291.88,287.27,293.36,291.41,288.39,285.56,265.02,272.49,290.90,285.66,288.32,288.47,349.41,351.15,358.98,357.89,382.76,523.11,459.82,489.69,487.66,481.70,319.25,316.27,516.49,404.76,311.89,289.37,292.32,290.49,294.44,296.56,292.28,299.29,306.48,308.61,314.17,310.15,321.33,316.83,319.95,319.48,320.43,316.19,318.61,321.42,313.12,314.25,312.12,316.87,314.12,307.36,301.97,295.70,265.32,227.83,,,,,,550.20,514.01,394.91,273.76,306.52,247.77,218.68,243.65,259.14,277.37,289.11,307.51,228.36,251.61,235.06,195.24,225.03
2021-01-11 22:06:14.248000,L8,,,,,,,,,,,,,,,,,,184.24,284.00,209.08,231.03,252.88,306.44,256.49,282.28,305.31,336.73,294.32,258.19,256.99,254.43,,,,,,,,,,,466.05,450.63,440.66,,,,209.91,237.78,297.94,306.69,305.06,303.15,303.28,308.02,304.29,314.67,307.50,310.84,308.48,307.06,303.19,296.15,291.26,238.60,234.71,289.59,291.76,249.45,,,,,,,,,,,,407.44,448.81,483.02,240.18,266.33,297.37,298.76,328.07,378.81,331.82,231.09,523.47
2021-01-11 22:06:38.207000,L8,,,,,,,,456.63,477.37,,,,,,,,,190.32,298.87,217.75,238.83,256.91,309.39,264.44,288.52,307.91,342.82,298.82,364.49,428.76,354.68,,,,,,,,,501.17,478.79,428.52,457.68,442.88,393.03,309.62,251.16,218.28,241.97,300.39,317.58,306.78,305.33,305.81,311.89,307.73,317.75,309.35,314.09,311.87,309.42,307.11,304.67,305.64,242.41,244.60,297.98,295.66,253.23,,,,,,,,,,,404.86,405.60,457.23,234.90,244.04,270.94,305.95,300.61,248.81,384.40,350.48,354.56,223.35
2021-02-12 22:06:07.348000,L8,,179.71,237.37,258.73,443.44,432.85,417.34,394.37,377.61,366.15,363.64,370.58,228.20,290.91,299.44,290.28,291.66,209.73,251.07,257.30,229.63,247.34,278.94,369.10,345.29,328.94,317.04,321.59,329.00,328.29,336.71,338.08,324.92,334.91,322.47,301.03,282.53,251.83,266.43,275.96,319.38,290.26,249.54,231.39,297.62,337.74,346.80,358.26,338.63,294.14,307.32,357.58,357.69,335.66,366.09,375.49,393.55,317.41,321.29,320.16,311.05,308.86,308.63,316.79,313.84,310.84,306.76,298.12,388.33,334.67,300.98,,,,,,,,,,393.10,437.72,236.79,256.63,270.59,281.48,296.39,518.36,512.39,,180.46,224.67
2021-02-12 22:06:31.303000,L8,,180.99,236.90,258.65,256.63,277.19,279.52,296.41,307.48,301.31,285.04,227.53,228.09,290.30,298.58,289.86,290.90,209.98,251.34,257.78,229.32,247.49,278.14,369.19,345.34,328.55,316.80,321.21,328.33,327.86,335.80,337.93,324.64,334.66,321.55,300.66,282.21,251.23,266.29,275.69,318.90,288.92,249.09,231.25,297.12,336.93,346.57,358.08,338.38,293.84,307.07,357.13,357.89,335.10,366.61,374.84,393.47,317.13,320.97,319.48,310.85,308.64,308.46,316.56,313.48,310.50,306.18,297.42,266.32,228.46,192.43,,,,,,,,,,392.49,437.17,236.28,256.30,270.21,280.76,296.35,517.83,512.02,,179.93,224.45
2021-04-01 22:05:48.357000,L8,,193.64,222.11,255.18,254.96,264.57,278.50,292.16,252.56,299.94,256.21,216.76,229.82,240.55,224.30,238.68,251.01,287.24,284.05,278.46,258.07,264.96,283.29,271.03,294.75,346.50,326.58,295.40,319.50,295.30,358.96,341.67,364.04,346.75,331.55,310.36,287.28,267.71,278.74,285.47,295.56,289.77,289.81,286.45,293.94,290.67,294.04,298.47,308.22,324.03,322.10,329.95,330.02,344.31,326.54,322.90,321.55,316.40,322.58,324.49,315.43,307.21,313.17,322.17,321.55,317.47,303.85,294.44,266.09,223.96,180.95,,,,,,,,,,,,218.57,253.19,273.23,279.57,304.88,,,,177.81,222.50
2021-04-01 22:06:12.311000,L8,,193.04,223.73,254.70,254.54,264.77,278.07,259.29,252.20,300.08,256.30,216.67,229.64,240.50,224.29,238.52,251.53,286.32,283.64,278.60,257.46,264.08,283.16,270.30,294.62,346.37,326.73,295.34,319.61,295.39,359.31,342.01,364.18,346.70,331.61,310.30,287.41,267.71,278.75,285.42,295.39,289.78,289.70,286.33,293.85,290.32,293.99,298.57,307.92,324.04,322.07,329.81,334.13,344.54,326.62,322.79,321.45,316.39,322.41,324.13,315.56,307.24,313.01,321.46,321.15,317.85,303.91,294.72,266.15,224.11,183.93,,,,,,,,,,,,218.95,253.18,273.27,279.95,304.39,,,,177.89,222.45
