dates,satname,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0138,nzd0431-0139
2021-03-30 22:19:46.369000,L8,226.70,215.54,199.41,178.22,181.68,172.10,,,,,171.13,198.47,195.55,198.45,195.36,201.79,196.46,193.96,196.93,205.98,210.96,209.17,224.14,222.16,229.97,238.83,235.49,228.22,229.70,233.20,230.82,231.68,229.70,210.11,225.70,228.43,233.04,242.54,235.20,234.50,252.01,249.17,262.26,255.30,250.34,251.12,252.53,249.35,252.49,250.16,255.51,251.97,261.28,260.59,254.16,254.95,257.78,255.56,257.49,252.53,247.44,252.67,256.77,240.02,198.71,236.85,266.45,267.28,262.05,258.06,256.25,240.70,249.23,257.36,258.81,258.75,256.16,257.72,252.05,243.89,237.12,221.28,214.43,218.79,215.01,221.43,229.27,237.15,239.11,245.80,243.13,249.16,245.58,234.40,231.09,239.91,233.31,239.76,241.95,233.46,225.03,243.97,216.10,251.43,267.27,271.83,268.63,268.46,269.66,267.54,264.45,266.49,265.19,270.87,270.61,267.59,269.43,269.96,271.68,274.46,275.95,277.19,276.76,276.47,277.04,275.42,275.11,243.81,208.65,219.09,228.38,192.88,,,,188.16,185.92,181.19,,
2021-05-17 22:19:36.460000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.50,194.32,192.80,189.85,189.65,176.82,187.03,202.23,204.85,196.54,202.09,182.63,,,232.16,224.57,223.86,223.95,224.00,227.33,220.87,233.58,228.93,229.98,244.77,238.62,236.31,239.53,238.33,241.85,239.04,231.25,229.75,233.89,206.90,224.06,174.06,,,,,,,,,,,,,,,,,,,,,,207.37,213.46,190.45,212.97,206.75,221.28,216.57,211.54,201.56,204.05,200.70,210.07,215.93,205.02,197.07,180.53,173.95,,235.04,233.26,230.95,234.74,225.91,219.16,,,215.67,236.93,239.28,235.86,222.77,244.03,239.73,247.67,253.06,248.04,174.87,,,,,,,,,,,,,,,,,
2021-06-18 22:19:50.783000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.56,193.19,172.31,193.32,204.69,209.67,209.85,202.02,181.69,221.88,205.18,238.55,227.59,225.94,232.53,230.80,232.28,229.28,236.21,235.47,233.18,247.43,245.83,239.98,242.42,241.17,243.73,241.27,237.41,234.76,237.40,241.41,227.91,185.98,,,,,,,,,,,,,245.52,237.59,229.07,212.07,196.46,,189.50,191.82,184.07,210.23,214.44,203.32,219.65,209.72,225.18,224.23,213.28,208.74,212.54,211.27,213.53,219.86,207.01,199.91,,,,237.17,239.67,232.15,242.67,237.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13 22:26:27.233000,L8,230.71,217.16,193.94,171.99,172.40,163.14,,,179.46,248.56,277.73,279.78,289.86,285.02,287.67,263.60,196.51,197.13,196.62,205.68,208.44,207.72,220.79,219.39,298.48,299.79,309.70,313.75,322.48,231.68,232.24,231.40,229.78,215.61,227.65,228.63,303.18,295.41,298.75,313.62,321.37,310.93,310.96,313.78,319.50,307.14,285.68,318.82,318.64,310.83,313.19,251.00,262.82,256.77,293.37,282.68,279.70,278.65,291.09,289.91,292.83,253.13,304.46,304.38,316.63,331.94,335.01,316.01,328.62,260.77,268.10,273.22,272.01,282.35,295.39,278.92,285.31,279.17,278.88,293.91,299.60,283.72,214.72,218.54,212.57,221.50,230.03,259.93,234.70,242.09,243.31,245.39,244.59,233.39,228.62,239.78,236.53,243.11,243.50,233.47,331.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.34,181.53,175.89,,
2021-09-22 22:20:17.465000,L8,234.77,217.10,207.20,208.25,227.10,236.26,226.02,219.37,220.85,223.76,235.68,244.06,255.85,257.05,254.56,247.88,244.19,240.98,242.53,239.81,250.18,250.05,238.14,260.23,263.78,273.13,274.47,275.88,275.22,273.40,273.06,273.26,236.86,276.95,279.61,283.01,283.77,289.11,296.99,296.92,303.50,305.54,304.35,292.99,291.19,288.76,261.57,256.16,258.53,259.10,266.87,289.27,291.36,294.44,285.87,277.32,282.12,277.27,280.81,277.45,276.57,288.47,291.85,303.55,297.79,298.96,287.48,285.38,284.98,269.82,267.15,264.03,260.60,261.38,261.72,264.67,262.47,264.54,268.26,271.95,267.32,253.88,239.47,242.64,240.70,264.58,265.63,277.69,276.23,286.64,287.24,288.29,266.00,277.27,288.07,291.46,293.89,299.19,307.90,308.26,297.79,216.21,303.21,305.45,313.35,312.14,303.78,303.37,299.12,293.42,300.18,297.20,300.13,301.13,302.26,302.28,304.66,308.11,312.42,313.08,316.89,323.19,327.41,319.79,298.37,310.55,312.71,307.11,316.49,277.99,308.71,283.90,308.96,303.64,287.84,197.09,209.47,217.30,275.02,278.46
2021-09-29 22:26:31.350000,L8,224.85,220.86,199.76,173.01,172.66,,,,,,195.43,191.87,199.36,206.23,197.69,200.89,199.55,195.93,198.25,206.29,209.85,210.36,224.89,221.46,227.14,235.13,233.96,231.95,233.73,235.70,234.10,233.01,233.42,216.50,228.78,229.52,236.65,242.71,242.73,240.33,253.49,251.53,262.91,255.19,253.62,253.43,255.85,252.19,310.16,301.67,299.97,254.18,265.42,289.49,299.75,294.34,292.94,285.37,286.03,296.22,297.13,298.07,307.86,242.69,332.84,315.51,334.11,333.32,267.71,278.40,264.07,260.34,259.68,265.90,264.19,263.79,267.65,272.09,279.80,281.83,289.77,296.24,282.53,219.99,215.39,223.46,236.68,267.93,236.77,240.78,243.87,246.23,243.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.60,185.19,175.56,,
2021-11-21 22:22:10.853000,L9,226.79,207.79,194.34,175.78,176.88,,,,,,242.78,247.53,265.66,261.44,194.60,202.12,201.74,228.39,236.94,232.50,250.66,225.03,235.24,261.02,227.01,236.46,233.65,230.25,230.70,235.71,237.32,239.49,234.07,212.99,233.56,228.43,234.30,244.41,296.35,302.75,241.20,251.75,261.07,290.86,292.03,253.20,255.33,251.15,251.36,211.29,292.98,290.52,252.23,257.08,275.34,277.35,280.74,268.87,270.99,267.42,274.82,252.63,227.31,,,250.16,279.23,285.84,294.03,276.73,257.70,190.87,238.88,266.79,272.04,267.26,262.71,265.82,263.02,203.94,212.43,205.83,217.53,218.25,217.61,223.11,232.44,249.66,235.61,,232.86,242.41,238.78,223.77,220.83,233.13,231.83,238.69,244.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.76,193.62,181.89,,
2021-12-11 22:20:20.735000,L8,233.12,211.35,201.29,173.60,174.48,,,,174.80,188.31,194.45,190.69,196.57,203.51,194.15,200.96,196.61,194.33,198.47,203.29,207.97,209.06,222.98,220.42,226.93,233.32,232.00,229.54,229.94,233.73,231.64,232.61,231.88,210.69,234.72,246.37,232.35,241.13,243.30,237.05,249.86,250.03,261.94,254.08,252.36,253.34,254.65,249.90,254.06,255.63,257.67,250.01,261.71,256.79,253.22,252.42,292.03,287.99,255.43,258.03,246.67,253.88,298.88,305.44,190.65,242.68,264.04,305.63,299.39,292.10,271.41,244.12,258.58,260.23,264.30,261.64,257.10,259.87,253.50,241.92,224.59,212.43,214.75,217.68,214.08,222.69,229.94,242.45,239.92,244.33,245.25,249.09,247.58,234.20,229.79,240.45,235.92,241.82,299.19,329.90,325.72,249.56,212.16,258.16,267.88,270.99,270.97,270.85,271.58,268.84,264.87,267.74,269.65,275.45,275.01,272.58,274.02,276.60,274.59,280.32,277.68,277.97,279.08,278.77,280.76,278.80,275.52,251.72,228.08,232.23,245.51,214.25,,,,181.00,180.37,176.02,,
2022-01-12 22:20:13.302000,L8,229.27,210.82,195.22,173.28,171.86,,,,,169.66,252.68,261.29,265.26,190.53,192.97,199.80,194.82,190.99,194.39,201.42,207.31,206.77,221.22,219.97,226.26,230.91,230.30,226.80,227.88,231.04,228.52,229.74,229.09,209.87,231.71,250.04,229.29,239.08,233.27,233.96,250.61,249.49,258.98,251.62,248.98,251.42,251.67,248.74,252.07,251.01,255.82,246.00,258.59,254.90,252.36,250.08,250.64,251.33,251.09,251.21,245.49,252.55,256.45,238.80,186.98,241.75,263.14,265.30,267.04,255.89,258.42,240.01,250.13,256.54,263.11,259.57,260.09,265.19,256.51,241.10,226.01,210.89,215.16,218.49,213.19,221.74,229.32,238.03,236.77,242.05,241.27,246.56,245.07,233.94,228.90,238.55,235.45,240.21,242.61,233.40,225.27,253.11,217.28,258.69,266.46,271.04,269.44,269.68,272.35,269.16,264.71,267.99,267.84,276.20,275.81,271.77,272.29,272.27,273.42,279.55,277.49,278.06,279.45,278.61,279.36,277.61,275.46,247.95,217.50,224.84,234.16,192.00,,,,181.41,179.55,176.35,,
2022-01-19 22:26:22.128000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.70,181.83,196.16,189.31,184.15,200.54,174.77,213.13,200.69,221.11,219.19,180.85,,,,190.55,226.05,204.80,223.09,192.04,219.88,214.94,206.03,221.68,232.81,191.82,205.28,,,,,,,,,,,,,,,,,,,,,,,,186.61,170.19,174.93,205.00,207.31,195.13,206.88,208.77,213.57,216.00,204.94,198.00,199.24,196.10,207.79,212.71,203.83,191.94,176.27,,,220.69,229.64,234.52,240.58,233.11,,217.78,233.62,224.73,244.97,238.89,234.25,234.34,239.99,239.27,244.91,249.33,196.69,245.15,236.36,244.56,240.35,247.36,,,,,,,,,,,,,
2022-01-20 22:20:15.352000,L9,,,,,,,,,,,,,,,,,,,,,,,,,203.25,202.73,182.40,189.65,183.99,204.29,202.69,195.81,198.41,174.64,192.14,197.76,202.44,205.82,203.89,179.62,221.46,202.23,236.92,220.95,225.78,221.65,221.35,222.54,,,,,189.97,225.90,220.15,216.50,215.81,211.82,233.86,210.00,217.28,227.51,231.01,212.84,,,,,,,,,,,,,,,,,,,174.74,187.52,183.00,184.90,205.32,211.31,210.57,213.32,214.75,218.94,220.90,209.60,201.47,211.45,202.65,209.42,215.31,198.77,193.75,173.70,,,235.37,246.59,247.45,246.52,244.44,243.29,228.89,239.33,232.68,247.50,245.18,239.52,237.10,245.50,242.07,254.00,251.80,255.92,248.39,253.43,245.66,213.44,242.03,,,,,,,,,,,,,
2022-01-28 22:20:07.765000,L8,265.92,241.46,219.65,229.00,237.54,243.55,252.93,249.25,250.55,255.04,257.96,262.93,272.54,272.78,266.79,259.72,248.55,249.30,253.64,258.26,266.59,279.04,282.63,285.40,289.37,294.91,437.62,510.88,414.59,289.07,287.02,289.86,293.88,498.34,536.93,459.24,502.22,501.29,513.18,517.47,309.88,309.26,308.09,306.04,303.45,303.50,301.03,299.86,306.31,304.89,296.92,301.63,294.85,290.74,284.98,287.44,284.65,278.12,274.40,274.73,272.84,290.33,289.76,297.53,300.53,310.92,305.77,296.79,292.91,288.32,281.03,275.75,268.27,281.15,282.55,282.55,290.30,289.52,287.41,285.79,288.58,277.38,274.57,274.93,276.44,271.82,277.76,283.70,308.56,293.30,292.50,293.32,295.42,293.72,296.70,300.23,308.55,312.68,317.50,321.47,320.55,320.13,316.20,321.14,319.17,314.94,311.61,316.02,317.01,316.79,315.07,309.42,314.93,314.46,318.99,313.91,323.77,323.03,323.62,324.21,328.29,323.32,334.84,335.52,339.56,336.04,333.66,319.16,328.76,322.60,321.61,310.59,314.94,313.29,302.30,213.65,219.17,221.06,299.51,312.96
2022-02-20 22:26:12.023000,L8,227.81,214.47,199.87,175.56,175.52,190.01,,,168.78,183.14,190.43,187.14,195.02,204.16,193.07,198.97,196.10,190.92,195.70,207.50,209.68,206.34,222.74,220.43,226.24,233.02,232.07,227.35,228.64,231.76,229.76,230.75,229.43,209.70,232.80,250.22,226.76,240.49,236.38,234.23,247.86,243.47,307.30,290.26,308.96,304.86,286.82,308.34,250.37,251.37,256.73,250.79,261.67,259.67,253.61,251.01,255.95,278.58,279.35,277.78,285.54,293.59,288.24,294.65,305.76,317.86,308.11,288.85,267.05,274.67,266.23,270.47,271.53,281.11,280.87,285.98,303.81,290.59,263.76,282.94,288.71,286.74,214.59,219.30,211.01,219.79,228.86,240.20,236.38,243.17,240.37,245.17,244.73,231.72,227.72,237.09,234.08,239.01,241.33,232.92,225.08,253.55,221.96,259.35,267.92,269.98,269.98,265.20,267.51,270.94,267.62,267.09,264.58,270.14,269.87,272.87,270.22,270.24,271.52,274.78,273.49,273.79,272.61,271.30,272.41,273.18,272.47,248.38,208.69,228.42,256.55,195.33,,,,184.63,186.96,180.65,,
2022-03-01 22:20:00.590000,L8,253.35,233.32,213.10,221.24,229.65,233.78,241.22,246.61,239.87,245.58,248.64,258.22,265.16,266.34,259.42,256.46,246.33,233.54,242.94,239.40,249.33,254.99,256.09,267.53,268.83,275.29,280.20,277.62,275.91,268.16,266.26,273.37,273.50,277.51,279.33,276.66,284.23,283.56,286.35,289.63,290.83,300.10,303.56,300.85,297.03,303.28,297.96,297.48,295.39,294.38,292.59,288.56,282.82,280.17,280.98,276.75,279.80,271.12,264.04,268.22,270.40,277.65,277.64,282.14,288.45,287.61,291.26,284.71,280.04,270.31,267.62,264.06,266.45,273.79,278.41,279.27,278.64,282.46,282.80,276.74,270.42,267.15,262.19,265.51,260.17,262.08,262.43,268.51,283.73,284.11,281.20,280.28,286.81,286.02,285.88,302.55,296.54,303.59,304.74,307.48,309.13,306.92,311.29,303.36,310.50,302.98,309.29,303.85,305.82,302.34,296.57,302.50,302.78,302.86,300.12,305.43,300.41,310.72,307.87,311.23,313.15,323.87,321.12,328.98,319.96,326.52,324.23,326.08,329.71,338.26,340.74,319.77,300.42,290.67,291.01,205.69,206.65,208.66,282.47,303.96
2022-03-08 22:26:09.497000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.92,191.27,216.44,214.35,214.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.83,173.12,173.58,200.56,205.76,197.20,203.91,208.43,212.22,211.97,202.36,192.61,200.83,195.21,203.99,210.63,198.11,186.76,171.70,,,224.09,238.67,235.59,240.25,234.25,219.38,,,,242.36,238.24,235.37,232.49,238.96,238.53,242.32,247.57,247.60,240.68,,,,,,,,,,,,,,,,,
2022-03-09 22:20:01.331000,L9,229.03,215.64,194.50,176.68,176.59,165.53,,,,168.31,175.13,188.07,195.39,192.30,195.25,200.19,197.08,193.11,196.39,208.58,210.30,207.92,224.59,222.20,227.98,234.20,230.87,228.47,227.76,232.08,229.92,230.75,230.06,209.69,228.51,224.40,227.82,241.15,235.69,235.62,249.14,247.87,260.37,253.07,248.23,251.26,251.43,248.53,251.63,251.01,256.24,247.57,262.41,259.98,256.79,255.14,255.11,256.70,253.38,259.56,247.29,255.92,266.17,243.08,254.07,236.07,262.23,269.92,271.15,286.17,257.10,238.14,245.57,260.23,263.21,257.54,255.68,260.50,252.40,243.96,228.61,214.15,216.48,220.58,213.22,221.50,229.83,236.15,237.92,244.15,242.49,246.69,245.07,235.18,229.25,238.80,235.72,239.65,242.33,233.55,225.26,252.66,219.99,257.55,266.09,269.11,266.90,268.32,269.70,268.18,264.37,268.76,267.22,274.19,271.11,272.31,271.61,272.28,273.43,277.09,278.11,276.72,277.39,275.97,276.13,276.55,276.19,250.08,206.81,225.96,253.42,192.66,,,,184.62,182.22,180.57,,
2022-03-16 22:26:11.067000,L9,,,,,,,,,,,,,,,,,,,,,,,,,204.72,205.84,171.35,180.74,180.80,196.10,196.03,193.55,187.29,171.84,192.64,195.23,201.17,197.77,197.77,175.99,219.42,202.19,231.92,221.69,224.15,226.25,224.27,226.01,224.34,227.21,222.22,227.12,240.10,228.85,225.18,221.20,235.33,224.84,196.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.28,200.07,220.95,215.47,205.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17 22:19:53.789000,L8,223.87,205.65,183.75,170.19,,,,,,,168.88,184.83,193.54,195.18,190.68,196.90,192.81,190.01,192.86,200.87,205.47,204.61,217.96,218.10,224.32,230.17,226.55,226.03,225.47,228.36,227.53,228.00,226.96,207.36,223.78,220.09,225.15,238.07,230.96,231.99,247.02,241.76,257.35,248.87,246.41,248.30,249.32,245.86,248.91,247.11,253.28,244.18,256.53,253.93,249.31,248.47,248.12,249.52,247.17,247.37,244.39,248.47,253.12,238.48,187.77,234.43,259.06,261.36,257.83,253.11,249.98,233.13,242.04,253.64,256.95,259.02,257.04,252.47,249.85,239.03,222.93,206.97,213.05,215.61,210.03,218.17,225.56,234.60,235.58,240.39,241.22,244.22,243.04,230.56,224.01,235.92,230.44,234.87,237.84,230.42,223.08,205.58,214.11,253.78,265.15,267.82,266.88,264.65,264.70,263.40,259.87,262.57,262.22,265.81,266.77,263.32,264.80,267.47,267.32,271.88,271.90,272.97,271.76,273.07,272.41,273.05,269.34,238.29,209.83,209.84,201.27,186.54,,,,175.14,166.60,169.78,,
2022-03-24 22:25:59.048000,L8,233.45,224.71,215.05,178.31,177.73,173.75,,,,168.00,174.11,190.17,195.19,193.69,194.91,200.30,197.12,193.76,196.23,204.82,209.70,207.79,222.88,221.87,227.08,234.63,230.65,228.99,229.45,231.43,231.22,231.18,229.30,210.07,225.60,245.72,228.70,241.77,235.94,237.63,252.02,247.76,259.99,254.91,251.13,250.16,251.54,249.50,251.67,250.87,256.12,300.75,302.90,296.47,295.87,296.03,288.89,256.74,256.25,278.90,281.69,288.15,286.90,301.38,287.30,232.83,298.50,305.92,295.41,261.26,272.75,273.95,280.95,278.50,283.06,286.91,298.01,256.81,252.47,244.52,227.91,214.63,216.06,219.42,214.94,221.10,229.56,240.02,238.04,246.33,242.90,246.35,244.10,234.22,227.82,237.69,233.84,239.77,242.40,233.88,225.54,253.15,220.32,256.76,266.23,269.37,267.38,267.48,268.45,322.73,317.60,318.75,322.49,323.48,319.64,316.80,319.72,270.40,271.77,275.37,274.90,275.99,273.70,275.25,276.17,275.60,272.00,249.00,216.94,220.71,204.41,190.16,,,,223.11,182.82,180.93,,
2022-03-25 22:19:56.534000,L9,,,,,,,,,,,,,,,,,,,,,171.14,162.90,183.51,174.07,201.80,203.74,184.07,185.87,184.11,197.18,195.59,194.79,192.23,169.80,193.26,194.09,197.89,200.08,195.67,180.56,212.99,195.17,226.66,218.86,212.60,216.98,216.11,214.81,208.83,215.97,218.58,219.16,,,,,189.58,220.15,228.18,218.95,219.20,226.66,226.75,213.26,,,,,,,,,,,,,,,,,,,172.76,189.28,185.01,189.20,205.88,212.65,208.90,215.17,214.72,221.64,220.00,208.24,201.89,209.03,205.58,210.07,215.10,204.07,197.41,185.57,174.11,,234.37,240.94,239.77,241.78,234.56,219.17,,,,207.34,235.21,235.12,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01 22:26:07.074000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.81,214.24,215.58,201.41,210.38,,,,226.46,220.91,216.45,,,,,,,,,,,,,,,,,,,,,,195.25,212.76,212.35,194.83,181.77,,,,,200.27,204.01,194.78,207.87,202.28,210.89,207.85,201.20,196.00,198.55,192.39,204.26,207.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02 22:19:43.573000,L8,,,,,,,,,,,,,,,,,,,,,,,,,205.62,205.88,179.99,178.37,175.25,203.01,195.85,191.75,191.38,169.15,186.51,199.31,202.39,199.42,202.01,174.42,222.00,198.36,232.45,223.99,224.20,226.14,224.99,227.39,209.24,229.10,220.59,227.49,,233.66,228.81,231.74,218.12,239.92,230.44,,,,,,,,,,,,,,,,,,,216.92,227.32,216.54,200.15,183.83,,,,,,,,210.95,214.71,218.44,219.35,211.90,200.95,210.67,201.68,213.40,217.44,206.82,197.09,175.45,,,231.88,240.57,246.40,239.67,239.67,219.74,,242.67,233.99,246.26,240.53,241.80,236.68,245.99,242.30,251.46,205.47,256.45,,,,,,,,,,,,,,,,,,
2022-04-17 22:25:58.828000,L9,,,,,,,,,,,,,,,,,,,,,,,175.79,179.12,201.06,202.69,182.77,180.10,178.34,194.46,187.02,190.34,191.94,172.15,186.57,196.33,197.59,198.80,199.99,177.39,213.68,193.74,228.54,220.09,217.74,220.86,221.51,222.48,218.27,223.39,219.68,225.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.38,175.69,181.88,202.81,209.53,200.08,211.93,210.54,214.74,216.53,205.67,196.76,205.86,200.46,205.90,212.49,203.19,194.35,176.29,170.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-26 22:19:44.760000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.97,213.89,215.08,202.11,210.23,,,,,,,,,,,210.84,218.49,200.84,208.29,167.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.78,224.56,220.85,221.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-09 22:20:35.372000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.26,212.74,199.14,220.60,214.74,211.81,215.39,218.05,216.72,207.13,211.18,214.42,223.97,225.19,227.39,225.01,224.78,226.59,219.11,222.79,221.81,217.44,224.08,230.00,210.80,165.99,,,,,,,,,,,,,,,,,,,175.46,175.07,181.75,197.79,207.77,198.58,209.78,207.61,212.87,215.78,202.92,197.01,205.46,197.73,205.40,209.67,203.37,192.29,178.48,170.38,,218.39,232.22,230.66,227.50,234.07,211.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04 22:20:24.254000,L9,247.47,232.33,238.37,249.48,278.55,271.29,260.50,279.45,287.62,289.61,307.66,303.04,301.40,309.67,321.21,274.15,297.19,308.37,297.75,306.20,307.28,314.72,309.83,301.14,314.84,292.21,331.84,327.40,319.13,328.87,319.43,293.15,297.94,316.62,301.73,317.68,330.18,341.66,332.51,331.41,324.61,319.78,332.55,350.54,342.92,326.07,339.66,337.41,352.29,344.83,343.66,340.64,322.58,317.88,286.83,285.76,283.80,289.36,304.68,299.39,297.51,300.96,294.55,311.48,307.76,310.38,308.52,296.33,301.71,314.71,295.87,289.07,276.04,282.88,306.27,351.03,315.26,318.39,286.80,302.31,306.46,306.16,323.79,325.48,323.59,335.88,322.13,333.77,319.59,342.27,373.28,375.55,378.94,371.44,303.30,338.13,352.02,336.57,352.63,358.04,369.79,363.95,374.78,373.37,391.36,388.86,375.55,372.03,370.53,371.25,357.30,350.10,347.76,350.16,345.13,345.41,340.74,346.16,334.37,330.70,374.68,378.31,385.56,398.64,409.00,442.88,434.52,461.95,446.10,471.75,468.23,488.99,505.47,468.44,432.92,267.88,266.74,270.43,442.10,446.08
2022-12-21 22:26:33.383000,L8,230.77,213.81,200.79,181.92,184.03,180.80,188.44,204.95,193.15,203.10,225.54,216.40,226.69,227.44,217.11,214.94,215.03,213.80,215.10,219.02,230.67,224.48,230.12,235.83,240.30,247.45,256.18,246.96,246.21,253.13,243.09,246.80,256.10,263.97,260.16,250.19,253.77,261.31,267.51,269.62,271.66,271.81,269.97,270.35,264.05,259.01,262.33,257.00,259.56,258.46,266.74,255.90,264.35,259.42,258.27,259.48,253.75,257.79,254.49,252.58,254.26,257.19,258.74,252.00,255.20,251.67,265.40,263.86,262.26,258.57,255.89,244.52,248.62,257.65,260.51,258.05,258.16,259.37,257.42,246.76,240.06,240.49,241.04,245.41,248.63,268.73,252.62,260.89,265.82,258.90,258.84,256.54,259.48,259.11,261.79,269.51,270.04,268.40,271.26,292.27,272.95,268.81,284.64,278.69,278.57,278.29,279.65,277.89,280.64,280.61,277.78,287.30,289.18,295.48,284.90,283.87,280.38,284.86,285.00,291.41,307.86,316.20,294.58,295.14,302.75,299.82,303.84,308.05,312.99,326.69,329.45,282.75,,294.52,287.61,196.16,189.30,182.35,267.66,263.10
2022-12-22 22:20:23.268000,L9,253.89,232.79,214.59,205.21,212.23,209.60,214.11,220.90,225.83,231.82,244.77,250.12,254.01,252.98,252.62,241.98,237.77,239.62,236.34,244.54,251.94,244.30,259.83,268.03,276.33,280.53,279.19,282.64,280.24,274.09,278.85,271.81,275.77,276.78,280.19,282.67,288.86,289.89,292.32,292.27,295.81,300.86,298.30,289.63,289.72,285.01,278.19,288.74,288.45,278.41,286.63,288.86,283.27,280.45,274.04,264.50,267.62,266.54,267.85,264.72,259.36,266.26,270.14,270.32,274.21,279.25,282.67,278.16,272.13,267.40,261.95,252.97,256.72,264.59,266.19,269.77,263.49,273.25,274.16,269.63,270.31,272.62,276.56,278.73,276.75,274.77,276.78,281.67,286.51,291.06,285.24,285.43,282.01,281.48,292.86,292.90,296.63,302.40,310.38,302.88,305.75,303.66,299.95,298.17,310.15,309.79,303.71,300.81,305.05,302.74,305.07,306.27,313.31,312.24,305.27,301.65,305.65,307.13,314.85,318.25,319.42,317.27,324.17,324.65,330.05,332.67,336.78,336.88,337.18,335.06,338.74,264.39,322.58,329.41,316.83,221.55,217.97,207.19,294.04,298.10
2022-12-30 22:20:24.536000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.15,193.90,202.01,201.56,206.24,196.50,173.62,,,,,,,,,,,,,,,,,,,,,,226.34,238.81,235.84,246.78,245.24,251.54,,,,,,,,,,,,,,,,,,
