dates,satname,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0104,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0110,nzd0295-0111,nzd0295-0112,nzd0295-0113,nzd0295-0114
2000-10-26 21:44:46.815000,L7,326.00,320.38,314.49,331.38,322.05,316.80,301.03,295.38,312.23,323.12,323.14,325.97,328.64,339.71,344.50,335.94,344.02,333.67,333.43,336.68,340.72,334.29,341.16,350.25,353.37,343.54,350.58,363.18,348.26,344.67,339.86,338.43,345.88,338.60,344.85,342.55,339.07,349.93,352.21,353.39,276.30,240.75,218.52,234.66,360.66,368.26,366.21,350.70,350.02,364.95,361.66,356.68,343.10,348.66,352.08,354.32,350.94,350.00,351.66,339.49,333.80,331.86,320.31,314.23,316.19,302.64,318.54,320.37,307.75,310.82,465.19,483.03,492.02,466.11,438.94,447.49,434.63,437.30,458.24,476.27,478.29,492.55,482.41,469.79,474.13,473.73,476.24,487.19,461.75,439.90,361.44,364.92,366.25,366.36,348.10,334.82,365.36,387.76,373.40,377.10,387.74,398.85,377.39,368.58,454.49,463.60,454.36,444.53,428.06,337.23,457.29,480.21,380.25,330.65,331.40
2000-11-27 21:44:50.678000,L7,293.10,325.84,321.33,308.15,324.25,318.35,247.37,262.58,270.89,215.63,317.32,316.67,327.81,334.90,349.92,345.35,340.23,333.98,337.31,334.42,335.36,334.26,335.38,343.38,344.74,344.67,343.89,355.36,351.94,343.75,341.91,339.33,244.29,339.55,345.49,345.20,341.54,299.82,349.39,350.47,351.79,350.21,359.29,359.80,353.18,359.84,368.87,363.42,357.70,361.37,365.95,354.08,349.31,347.46,350.94,354.90,353.80,351.87,344.66,341.71,335.17,333.14,323.76,314.19,318.37,312.24,320.55,319.66,312.80,314.28,305.17,324.38,318.91,311.48,311.39,309.01,300.76,287.61,299.13,305.26,302.00,306.87,305.72,299.47,292.55,286.25,292.44,298.39,302.65,310.23,304.66,309.18,304.68,290.72,393.92,392.67,418.62,449.81,446.88,389.48,403.57,405.34,393.07,390.05,369.16,366.22,395.47,393.73,356.07,360.83,353.36,357.97,349.98,344.29,346.92
2000-12-13 21:44:52.270000,L7,229.86,306.40,,,,,454.39,469.54,481.17,476.50,460.39,479.64,426.62,,,,,457.15,477.16,491.26,503.30,,,,,,,452.30,452.72,495.76,511.23,,,,,502.68,206.87,238.43,207.90,504.12,,,272.80,286.33,293.21,311.16,321.72,308.97,307.50,215.62,218.69,209.56,207.52,283.01,308.14,514.87,501.82,508.89,309.29,279.87,278.87,282.80,275.27,259.88,252.92,255.27,262.54,261.66,252.80,272.63,264.37,263.58,256.28,242.99,239.35,236.07,225.04,190.90,234.41,240.52,245.95,253.04,244.35,231.80,217.49,237.73,244.81,253.61,256.03,262.69,257.63,243.92,255.73,250.64,236.18,247.44,246.18,331.40,337.92,350.03,367.05,361.67,277.92,282.78,321.87,325.26,327.57,200.64,208.79,312.12,264.45,287.82,247.88,180.97,197.66
2001-01-05 21:50:40.530000,L7,316.07,322.60,311.76,330.36,326.62,320.79,322.91,315.58,334.17,337.10,339.99,340.09,341.07,351.11,355.67,358.55,350.45,344.16,347.48,344.14,346.80,358.31,362.99,363.58,359.55,375.33,385.19,373.34,367.41,363.14,292.72,361.54,357.84,219.44,354.29,361.57,364.76,299.28,361.60,361.75,368.93,379.59,373.73,371.98,374.10,375.30,381.46,361.60,357.05,337.13,369.59,362.71,358.59,357.58,361.49,361.30,364.08,366.94,363.52,365.16,342.43,294.97,330.91,346.07,275.16,309.56,328.39,332.46,315.64,317.38,481.02,420.45,409.46,409.01,391.86,390.26,395.77,387.69,380.46,386.65,390.90,393.53,399.58,399.65,400.79,399.24,395.20,388.58,399.96,402.77,410.58,413.66,415.45,415.36,423.96,412.79,419.03,425.49,423.35,446.33,442.14,434.79,423.92,406.51,392.42,437.71,447.13,423.71,413.98,431.57,356.25,445.12,425.76,343.76,345.88
2001-01-05 21:51:04.492000,L7,315.86,322.48,311.13,330.56,327.55,321.62,324.46,320.59,337.15,337.35,340.40,341.10,341.67,353.00,358.31,359.19,351.26,344.69,347.99,345.30,347.43,358.86,364.80,364.54,360.81,375.75,388.68,374.70,367.91,273.73,362.21,361.90,359.19,353.91,355.88,362.58,365.30,367.04,362.66,362.24,370.55,380.15,374.83,372.26,374.54,375.87,338.28,362.36,357.76,336.37,370.20,363.23,359.18,319.44,361.90,362.43,364.50,369.81,364.29,365.96,343.15,342.36,332.02,346.74,274.20,310.65,330.26,333.65,317.92,316.78,305.96,339.15,344.11,341.61,333.51,316.72,327.10,323.79,322.11,328.91,328.75,336.25,332.33,336.47,330.92,327.49,327.65,330.67,338.17,343.65,348.69,352.54,348.68,324.76,321.02,329.47,322.82,318.00,334.12,445.03,439.80,433.60,422.18,405.73,391.65,457.47,446.55,423.12,412.55,417.64,355.13,442.76,423.38,342.76,344.72
2001-01-14 21:44:57.122000,L7,253.22,323.81,316.28,489.36,437.64,421.91,401.70,397.75,410.34,376.15,383.25,446.99,409.96,377.97,411.67,417.71,413.10,415.10,405.49,494.48,489.96,496.55,458.07,484.58,426.50,517.45,491.78,502.46,516.38,514.94,511.20,488.33,235.31,217.66,260.54,242.98,303.93,289.38,224.48,279.82,310.32,309.16,307.29,306.57,317.92,325.87,339.54,321.00,317.01,332.27,230.99,222.88,311.17,317.78,322.94,326.47,316.49,323.47,319.24,300.77,302.73,295.66,288.79,275.44,275.90,265.31,275.20,274.71,265.43,277.76,276.08,279.45,275.63,260.48,258.86,250.76,237.56,209.26,249.27,252.42,253.71,266.02,244.77,489.19,427.85,437.39,415.70,469.45,439.34,519.72,499.21,524.92,442.96,434.50,411.15,528.83,513.05,506.65,484.44,462.35,528.01,526.58,472.39,390.06,503.88,469.18,459.35,254.13,277.45,389.16,353.54,447.21,401.36,381.31,443.92
2001-01-21 21:50:46.402000,L7,487.67,509.03,428.66,409.62,456.10,446.06,436.26,422.94,436.62,436.97,485.00,473.55,472.28,467.02,462.63,456.25,480.07,516.18,505.56,457.71,398.86,410.40,295.74,287.27,255.92,262.41,179.69,148.79,506.70,265.39,288.97,269.66,211.70,215.84,194.03,205.16,271.92,287.43,226.99,515.30,523.36,431.54,435.07,454.79,440.75,374.52,373.54,497.73,505.86,509.11,518.71,461.15,452.97,444.94,441.05,441.59,455.26,444.35,463.16,497.33,459.79,445.38,443.09,416.75,410.92,416.84,424.57,420.75,435.18,488.36,505.87,503.17,491.42,511.06,507.78,486.52,511.71,511.29,505.92,404.06,513.98,512.82,485.32,444.37,405.15,409.95,406.65,426.89,423.30,474.82,475.53,486.61,521.80,529.25,495.03,477.48,480.67,438.59,475.64,482.58,476.55,511.68,513.96,504.66,498.76,413.02,443.19,424.38,402.31,412.54,398.54,466.76,466.92,349.35,502.42
2001-01-21 21:51:10.359000,L7,248.88,321.05,306.83,330.34,330.59,320.09,311.55,316.98,328.74,332.67,332.33,344.00,471.89,466.76,461.67,455.81,478.83,472.74,470.12,363.83,354.56,357.58,352.19,348.56,350.71,364.50,377.74,362.49,361.14,363.57,363.10,364.24,234.84,212.38,193.63,203.66,161.30,287.38,223.04,224.89,156.67,382.19,379.88,208.21,364.93,373.50,373.38,379.43,315.58,369.18,363.86,217.45,353.73,356.20,361.66,357.94,361.32,318.70,363.38,353.29,344.04,334.61,333.04,336.27,333.17,316.90,321.97,327.36,324.74,342.94,309.21,341.76,331.81,256.56,255.12,338.01,335.82,351.04,365.34,357.12,331.74,332.55,327.86,323.88,307.16,248.59,308.82,324.56,318.93,334.83,333.79,346.93,345.53,344.10,340.68,477.18,479.75,438.39,473.54,481.87,474.64,330.80,347.98,340.20,336.67,452.87,442.52,423.66,401.64,300.26,294.69,310.39,293.16,347.92,500.54
2001-04-04 21:44:30.925000,L7,349.66,355.73,393.27,377.89,368.83,362.87,358.62,356.78,375.14,427.86,403.15,419.58,434.05,439.73,437.91,431.94,420.85,436.79,451.12,404.02,463.86,355.58,369.64,372.73,363.42,405.00,373.68,378.58,365.84,366.12,356.86,359.10,358.59,356.47,359.80,356.74,355.79,369.20,250.17,370.02,310.12,379.40,377.11,368.87,378.79,375.86,522.88,424.29,404.32,506.14,491.91,363.90,354.76,360.47,368.62,365.83,359.55,364.87,361.95,357.92,346.06,340.28,327.28,335.84,330.66,317.79,328.62,334.42,311.75,334.70,316.51,335.56,337.65,269.85,325.39,316.55,327.84,321.61,325.28,326.61,316.90,340.77,329.63,324.85,314.76,312.33,305.43,316.81,312.73,327.72,322.45,331.32,322.50,314.92,326.27,399.29,384.18,386.31,400.23,410.27,408.37,422.81,412.41,394.41,374.58,352.13,350.04,352.28,351.56,344.90,450.67,444.27,405.34,343.84,343.78
2001-04-20 21:44:34.614000,L7,319.27,325.93,317.88,313.15,,,486.64,482.84,480.96,206.97,225.69,,,,,,,,397.45,480.56,496.45,508.66,521.45,426.43,441.22,451.19,378.13,167.30,519.52,268.62,296.76,304.91,216.73,206.50,254.60,234.04,266.59,288.22,247.88,284.49,313.51,308.63,314.00,311.04,322.01,330.79,342.27,330.32,316.50,232.73,231.43,260.81,323.23,322.93,329.14,325.92,321.17,327.12,320.60,318.55,301.15,303.27,298.34,272.33,281.62,261.63,280.94,279.44,265.22,283.67,271.38,282.23,277.58,271.40,258.03,250.98,243.10,209.82,248.83,251.90,261.45,267.56,258.92,242.75,234.70,240.55,259.18,270.44,265.10,278.23,269.11,268.67,268.41,263.31,310.74,366.55,379.92,381.09,378.55,385.48,399.11,407.67,386.03,373.26,367.13,359.44,355.09,341.42,336.40,338.03,340.48,364.75,350.99,335.90,341.75
2001-04-27 21:50:43.832000,L7,458.65,436.14,437.50,425.13,525.21,511.07,450.47,229.28,154.31,430.45,469.96,491.57,472.84,474.17,500.16,503.94,462.83,417.10,411.48,458.27,477.80,461.20,290.40,250.56,229.80,213.61,173.12,525.58,505.17,537.49,425.16,522.13,527.18,511.54,524.15,440.06,431.37,496.11,506.63,498.50,304.91,296.51,267.08,275.83,468.06,473.80,409.63,435.47,315.71,336.47,225.61,215.35,311.66,312.69,311.56,308.62,302.21,321.94,322.22,302.89,296.25,301.37,297.47,271.70,281.73,255.92,272.97,269.26,254.88,273.28,265.97,281.47,257.44,247.74,253.93,240.45,230.14,200.04,241.32,251.90,254.14,257.99,249.88,226.52,234.68,239.39,246.72,250.27,232.49,229.86,260.22,252.58,267.18,259.06,297.63,248.35,242.03,298.37,306.55,319.46,322.89,328.23,295.48,288.47,280.48,282.81,275.35,195.01,304.33,320.42,277.34,329.61,296.77,306.82,288.85
2001-05-22 21:44:18.615000,L7,492.59,495.32,489.53,485.69,473.83,496.92,462.86,454.42,466.63,502.57,402.08,447.99,451.07,488.77,435.80,430.69,431.59,416.45,441.79,428.94,456.93,499.36,444.09,437.26,439.00,436.76,347.31,361.94,344.21,307.98,337.06,508.18,536.63,341.90,344.60,307.60,346.59,354.95,473.99,474.17,473.88,514.06,471.95,518.69,347.87,,,,,488.60,456.13,466.07,502.51,492.25,472.91,435.36,508.97,516.29,520.31,522.43,519.25,501.98,496.66,517.86,512.83,491.55,496.59,457.41,431.44,422.85,435.33,443.10,452.64,426.81,430.21,489.31,466.47,414.73,412.22,419.32,433.39,432.62,489.19,462.33,498.75,444.46,437.94,441.23,503.82,513.20,495.68,437.97,446.26,418.36,436.41,434.59,448.51,519.40,501.89,504.39,523.82,,,,,435.05,410.83,403.02,416.46,411.50,448.20,464.11,394.26,453.67,472.68
2001-07-25 21:43:42.718000,L7,,505.16,516.20,486.23,487.13,478.21,476.94,478.99,494.27,480.04,470.43,476.61,338.60,348.12,481.75,486.84,481.73,485.25,450.65,450.42,298.96,466.12,463.95,472.98,440.38,472.29,457.12,473.75,263.22,288.28,451.21,330.84,333.38,445.28,454.87,447.25,440.98,446.61,469.31,302.48,312.15,313.43,307.07,266.65,256.58,257.77,257.67,330.49,321.34,349.84,356.77,374.93,388.58,327.46,328.81,329.69,313.73,325.65,314.28,324.30,298.94,306.18,345.95,270.13,289.77,257.41,285.95,284.78,262.78,283.55,271.39,291.84,281.01,259.48,277.44,252.58,249.48,261.69,251.71,269.91,294.49,306.97,296.48,236.75,245.77,249.98,328.95,324.18,235.74,275.76,270.51,262.45,331.37,317.22,301.23,264.44,302.15,339.80,353.06,354.42,374.37,370.11,362.21,346.00,325.68,318.54,326.23,321.54,307.25,298.65,312.77,341.71,315.85,402.53,348.71
2001-08-26 21:43:13.580000,L7,,,508.87,496.64,500.25,440.51,432.13,442.19,449.47,463.42,466.77,498.38,,487.34,489.29,500.83,494.72,496.12,491.19,495.31,507.63,521.62,478.17,275.45,245.93,269.08,179.17,517.90,522.57,507.88,525.39,489.78,159.68,213.38,206.21,243.89,276.39,287.52,314.65,285.01,307.73,308.97,287.59,243.63,333.55,315.36,185.80,,,,,,,,298.04,324.00,316.57,325.97,322.84,303.96,295.21,296.02,295.66,277.12,273.78,259.99,273.76,272.60,258.50,281.80,277.78,271.04,270.75,255.38,251.44,248.50,240.76,213.32,250.73,255.83,266.52,276.53,259.97,249.84,238.24,242.64,256.80,257.86,250.59,265.49,267.61,259.69,259.32,260.34,302.38,257.71,227.49,321.99,330.50,349.26,375.39,382.82,361.41,348.72,337.31,320.42,309.15,288.93,272.01,312.32,309.58,321.49,328.53,331.61,333.65
2001-09-11 21:43:02.212000,L7,,,,,,518.65,438.38,251.72,267.62,196.51,492.57,490.75,477.52,497.03,486.04,469.49,,,,486.18,481.93,501.90,,486.84,481.43,475.18,487.93,493.86,483.95,470.15,487.19,501.82,485.17,470.99,433.07,,456.43,464.26,479.32,515.41,,,160.18,205.83,257.59,252.94,317.34,320.42,320.79,221.24,226.49,213.07,198.75,214.52,231.86,292.07,309.39,318.35,308.16,306.86,291.92,296.28,290.19,274.06,280.09,257.19,275.13,271.69,264.48,275.38,269.97,274.04,265.76,253.80,255.12,245.91,233.66,208.69,245.48,253.86,255.13,272.57,256.65,246.61,238.80,249.81,246.65,244.33,231.47,260.26,261.01,249.80,254.20,262.96,270.32,265.03,274.95,300.58,312.54,323.96,337.44,347.43,352.36,309.12,298.56,290.51,278.97,277.70,301.95,304.61,292.08,323.57,298.79,293.36,302.40
2001-09-18 21:48:41.296000,L7,172.07,221.56,243.01,296.39,325.91,319.99,311.76,308.57,318.00,330.25,328.31,330.72,337.18,342.83,349.90,344.71,348.84,349.40,352.25,348.70,352.87,346.09,529.38,496.12,473.53,485.51,492.67,497.50,483.28,467.21,459.29,467.90,474.73,473.12,469.56,462.33,457.24,463.85,470.78,495.15,533.69,360.72,357.19,366.89,371.67,373.37,374.14,359.94,384.39,479.79,509.43,470.08,527.00,254.65,473.84,452.88,360.39,327.51,321.95,382.74,349.93,376.87,528.10,499.18,321.14,489.40,494.64,487.67,489.08,502.28,499.50,282.04,318.06,316.34,264.78,253.26,240.45,208.70,250.41,486.67,304.10,414.15,497.50,526.90,238.55,297.51,287.82,298.90,268.77,316.12,310.92,318.72,308.85,302.05,291.25,284.73,256.01,358.48,300.02,491.70,327.55,448.36,435.23,465.25,459.97,400.35,446.22,501.70,443.83,460.99,319.39,338.10,323.28,311.14,325.84
2001-10-04 21:48:54.017000,L7,489.23,466.29,419.87,416.41,460.30,283.39,296.09,299.76,308.47,312.39,316.71,320.89,321.93,324.01,335.70,337.21,343.17,339.83,338.90,338.96,346.28,340.96,333.72,345.80,348.54,357.99,348.02,359.24,344.35,346.58,340.06,337.26,448.40,457.19,447.87,465.00,459.84,477.83,480.50,345.28,343.64,345.53,348.79,354.85,348.83,360.53,368.12,371.64,472.72,449.98,465.51,491.77,452.40,458.33,445.89,435.49,488.14,501.89,499.14,488.68,449.21,494.25,499.78,498.54,483.24,464.19,482.05,497.23,496.40,484.02,478.88,470.65,463.45,486.81,486.37,471.77,466.90,458.67,454.27,444.13,495.42,466.19,460.43,493.11,479.87,473.25,469.68,463.83,453.42,458.68,462.62,461.07,473.37,472.36,487.06,498.88,503.87,504.01,,,534.81,509.97,518.40,482.82,471.92,471.55,503.96,470.27,448.70,469.48,460.25,485.21,484.70,485.28,485.55
2001-10-29 21:42:45.257000,L7,172.06,225.93,239.39,291.70,321.70,319.91,318.95,310.49,319.81,324.50,328.86,335.12,343.89,344.64,349.29,347.25,354.67,347.07,350.94,348.94,354.18,362.38,308.52,299.23,278.71,275.23,190.87,167.89,167.39,360.13,353.54,351.17,347.69,349.78,353.91,353.40,354.80,352.33,353.68,356.00,357.55,358.57,361.62,366.32,361.20,371.19,379.78,378.59,408.91,417.62,429.75,433.60,450.59,432.74,409.08,409.75,406.68,420.03,411.59,397.32,393.69,393.67,388.51,385.61,381.91,386.28,383.11,384.29,373.89,370.51,367.13,380.58,382.77,376.87,361.58,357.88,360.92,364.55,365.18,363.10,365.06,366.32,370.05,374.88,370.07,363.99,365.08,356.75,363.29,357.73,365.62,365.53,365.77,377.69,384.39,384.58,396.95,395.41,402.45,421.00,455.08,410.15,397.27,393.97,370.97,439.46,433.34,412.93,374.22,338.03,327.71,362.35,349.25,329.20,334.13
2002-01-17 21:43:16.786000,L7,444.76,402.88,387.02,386.91,382.66,393.56,389.11,378.30,382.26,378.81,378.45,390.31,400.56,414.50,438.14,443.73,417.15,398.09,400.43,405.91,417.41,427.41,427.34,443.48,421.09,435.60,433.97,428.91,423.27,413.53,419.35,400.76,412.95,403.41,405.65,405.70,410.03,407.05,411.15,406.97,405.00,406.17,408.37,415.29,421.18,421.99,429.53,437.64,440.82,420.31,412.89,420.00,424.72,418.40,418.84,426.19,430.69,409.98,410.77,412.56,413.58,407.83,409.76,411.34,428.42,423.00,399.93,390.53,384.03,401.47,383.36,388.33,385.79,391.04,419.27,402.72,407.91,392.59,388.57,407.72,411.62,371.55,383.44,399.25,373.78,358.78,375.18,365.42,370.55,369.88,379.08,382.76,397.77,377.74,380.68,417.89,415.42,429.44,435.67,422.19,421.12,423.56,425.11,423.61,380.24,362.48,387.19,374.72,368.66,348.83,350.54,363.66,352.72,340.17,346.14
2002-02-02 21:43:18.682000,L7,335.72,350.52,335.50,403.76,410.94,463.06,,313.81,311.51,264.38,278.49,311.57,236.87,492.75,371.69,358.90,313.81,333.96,319.79,327.04,347.20,345.87,335.27,367.15,333.96,353.22,308.25,203.12,292.12,310.62,321.45,290.90,324.78,245.39,361.66,520.09,527.82,521.37,495.00,356.02,351.80,346.92,341.30,325.93,334.88,298.21,317.61,159.42,301.27,344.16,346.97,313.01,333.10,445.21,239.55,403.63,345.48,459.48,523.56,462.11,455.62,446.89,467.10,450.78,491.65,491.97,469.03,498.48,343.55,349.89,276.63,236.83,352.84,337.17,327.07,312.28,321.77,315.32,329.23,316.65,309.35,292.74,216.76,461.72,470.72,440.85,438.73,464.73,202.85,224.66,239.21,326.02,335.62,325.87,342.62,387.98,342.31,377.92,364.67,361.39,384.04,385.11,379.69,361.56,351.29,301.72,292.51,201.18,209.70,262.98,165.57,521.21,368.70,380.12,351.41
2002-02-09 21:49:09.630000,L7,378.42,383.79,371.28,365.00,364.97,357.26,358.22,354.51,356.11,365.54,374.15,377.81,382.25,382.63,387.75,390.44,384.08,384.29,382.22,488.07,488.12,496.28,490.43,459.48,490.83,486.05,401.15,407.64,403.32,384.70,397.39,385.62,393.42,390.34,383.18,414.53,383.49,383.19,388.92,386.40,392.56,401.96,393.69,405.67,404.78,403.99,405.18,400.87,391.77,396.18,397.10,355.87,368.34,393.56,393.92,399.69,403.19,405.18,397.66,396.28,391.76,388.81,389.21,384.07,372.87,368.32,368.14,368.59,367.20,363.99,348.05,370.65,364.01,357.50,350.84,350.63,344.33,341.41,337.17,343.72,344.35,342.19,342.33,342.23,334.45,336.56,341.62,349.53,341.93,351.53,347.33,352.87,349.95,341.65,325.40,288.13,349.35,369.70,370.84,392.89,404.00,400.72,380.95,369.75,345.17,521.03,333.93,406.97,407.02,469.90,478.00,463.51,491.08,442.17,457.84
2002-02-18 21:43:18.247000,L7,508.27,531.26,462.72,412.58,465.36,446.51,456.16,467.51,464.13,475.11,509.57,483.25,482.32,431.51,411.34,484.01,444.63,460.29,503.96,465.45,459.99,468.65,458.91,481.03,464.68,471.19,479.87,480.46,459.53,464.67,443.29,464.40,434.29,448.35,448.17,,,447.60,453.42,452.46,376.98,419.66,400.92,437.93,441.59,452.54,232.02,326.03,328.24,225.48,225.25,215.59,205.70,223.00,232.62,235.70,261.94,316.75,317.35,277.96,280.64,296.43,289.10,275.24,278.25,255.86,273.59,271.40,255.07,273.73,276.86,275.33,251.05,236.18,243.29,223.40,203.30,207.09,242.91,244.83,247.91,252.98,234.81,219.88,225.50,235.04,212.33,216.26,209.91,222.64,222.54,246.16,264.66,256.89,231.25,267.01,290.46,332.74,344.81,350.33,375.46,364.06,329.21,333.72,352.78,385.63,316.77,206.53,209.60,311.59,275.86,293.67,291.87,276.37,294.07
2002-02-25 21:49:11.892000,L7,480.99,491.32,413.54,317.25,206.23,242.35,318.07,303.59,324.02,322.40,320.14,342.02,358.16,347.91,351.94,359.71,352.74,347.53,349.12,355.17,356.52,353.13,340.21,340.38,358.23,314.64,341.63,364.49,328.25,349.98,338.18,461.58,452.14,466.04,456.64,451.20,453.37,457.94,454.46,463.69,456.12,445.26,457.31,447.64,439.40,469.42,372.56,,524.27,235.61,294.73,278.41,508.43,491.79,493.34,509.09,515.04,514.48,525.11,513.32,516.71,476.13,428.92,491.80,499.61,497.70,501.05,490.59,306.00,319.34,459.74,324.41,323.11,285.69,312.87,307.03,293.34,300.29,302.00,309.68,304.78,308.48,309.82,301.66,284.53,294.58,296.60,305.58,302.91,311.91,304.18,292.16,291.40,298.22,469.14,483.25,500.40,523.07,513.95,498.54,512.08,465.48,472.02,468.74,438.86,416.57,408.14,402.27,396.15,392.66,436.60,494.49,477.95,439.84,473.90
2002-02-25 21:49:35.857000,L7,482.42,491.33,415.41,177.29,203.96,242.44,319.32,305.76,325.22,322.85,321.39,342.88,359.48,348.79,353.32,359.90,353.40,348.80,350.10,356.69,357.02,354.24,340.34,343.58,359.10,314.61,341.94,366.39,331.24,351.43,340.52,344.24,339.53,337.35,344.84,350.71,345.43,350.39,350.52,347.19,345.51,347.38,351.32,354.02,364.79,368.62,351.67,,525.77,288.79,298.30,278.82,509.64,493.26,493.17,510.14,515.48,516.32,524.66,514.61,516.91,481.28,430.11,491.56,501.20,498.63,502.80,490.36,273.94,319.51,459.94,325.76,324.24,317.20,313.71,307.07,295.39,300.17,302.20,310.81,306.53,308.47,310.62,302.43,284.68,292.29,296.57,283.11,302.93,312.13,303.71,310.00,306.64,298.35,470.87,482.74,499.52,521.78,514.91,498.82,511.97,470.03,469.56,471.56,439.12,418.13,407.96,403.09,396.64,392.82,433.06,494.26,477.68,439.13,473.30
2002-04-14 21:49:02.545000,L7,454.41,416.95,409.89,418.94,433.14,434.79,424.90,415.90,480.59,491.08,491.60,450.26,481.72,459.17,467.03,439.10,424.34,443.67,458.75,472.54,417.36,457.36,425.60,470.07,460.19,470.33,333.46,326.25,312.31,325.01,335.56,461.42,435.09,437.11,425.16,448.16,440.33,445.63,430.59,426.26,414.93,406.44,421.35,438.27,444.53,510.11,459.10,492.26,445.23,436.00,512.92,445.65,438.89,442.01,446.36,441.86,439.80,449.45,452.44,460.25,445.77,439.54,446.23,446.14,426.65,432.00,432.96,411.75,416.58,420.84,442.10,432.38,455.63,431.98,443.85,408.03,414.20,403.75,411.32,415.09,415.36,421.06,386.20,414.90,416.52,453.44,412.72,410.90,416.26,444.99,415.98,426.15,459.21,430.56,478.88,467.76,505.08,470.91,481.70,475.56,464.36,454.27,440.53,432.34,397.60,380.52,369.90,362.90,352.39,350.57,350.80,416.51,418.05,358.08,415.23
2002-04-14 21:49:26.507000,L7,453.97,417.52,409.27,418.72,432.35,434.68,423.97,416.55,480.83,491.39,491.99,450.96,481.26,455.21,467.02,440.16,425.04,441.48,459.04,474.05,416.49,456.93,427.53,469.83,459.54,469.76,460.50,470.01,458.33,458.32,453.50,461.14,435.62,435.96,424.18,448.08,441.02,446.25,430.03,425.04,414.45,404.84,421.29,438.38,445.05,510.35,459.25,492.81,446.77,435.12,513.41,446.61,438.80,441.69,446.46,441.94,440.22,445.38,452.74,459.79,331.96,326.69,324.29,446.88,426.09,431.40,433.32,412.11,419.76,421.39,442.15,454.87,452.85,432.34,443.13,407.61,413.51,401.56,411.71,414.11,413.45,421.27,387.18,415.07,415.89,454.95,411.89,411.45,414.47,445.14,416.75,426.93,458.45,431.34,476.46,469.81,504.89,470.51,481.00,473.72,463.51,454.90,441.19,431.69,397.23,379.39,368.44,361.30,352.41,350.01,349.26,418.64,420.59,358.40,414.67
2002-05-09 21:43:16.766000,L7,490.28,402.23,398.83,492.37,512.97,531.21,479.42,440.13,318.92,213.09,331.11,301.87,337.05,345.19,212.07,333.79,332.90,343.20,336.01,486.80,481.11,388.29,419.18,338.04,342.58,428.82,341.55,326.46,314.57,328.92,451.61,387.05,377.74,320.83,326.32,314.15,374.28,383.19,436.44,449.24,494.99,425.49,434.95,440.19,448.80,482.22,493.52,487.88,482.79,518.01,490.18,473.77,479.15,513.34,511.90,465.27,505.35,354.04,360.49,351.93,409.79,396.93,403.75,397.98,515.55,469.52,480.35,466.74,379.63,380.32,382.42,409.41,452.32,434.11,419.35,412.73,413.39,332.04,328.55,337.99,334.63,349.57,362.93,362.43,341.72,338.35,342.12,346.79,347.63,347.43,349.16,439.35,467.51,461.63,463.16,482.11,483.37,495.07,484.06,459.39,463.95,489.89,468.95,524.37,496.15,466.84,378.13,341.14,347.89,368.08,334.11,449.20,459.10,342.13,475.44
