dates,satname,nzd0482-0000,nzd0482-0001,nzd0482-0002,nzd0482-0003,nzd0482-0004,nzd0482-0005,nzd0482-0006,nzd0482-0007,nzd0482-0008,nzd0482-0009,nzd0482-0010,nzd0482-0011,nzd0482-0012,nzd0482-0013,nzd0482-0014,nzd0482-0015,nzd0482-0016,nzd0482-0017,nzd0482-0018,nzd0482-0019,nzd0482-0020,nzd0482-0021,nzd0482-0022,nzd0482-0023,nzd0482-0024,nzd0482-0025,nzd0482-0026,nzd0482-0027,nzd0482-0028,nzd0482-0029,nzd0482-0030,nzd0482-0031,nzd0482-0032,nzd0482-0033,nzd0482-0034,nzd0482-0035,nzd0482-0036,nzd0482-0037,nzd0482-0038,nzd0482-0039,nzd0482-0040,nzd0482-0041,nzd0482-0042,nzd0482-0043,nzd0482-0044,nzd0482-0045,nzd0482-0046,nzd0482-0047,nzd0482-0048,nzd0482-0049,nzd0482-0050,nzd0482-0051,nzd0482-0052,nzd0482-0053,nzd0482-0054,nzd0482-0055,nzd0482-0056,nzd0482-0057,nzd0482-0058,nzd0482-0059,nzd0482-0060,nzd0482-0061,nzd0482-0062,nzd0482-0063,nzd0482-0064,nzd0482-0065,nzd0482-0066,nzd0482-0067,nzd0482-0068,nzd0482-0069,nzd0482-0070,nzd0482-0071,nzd0482-0072,nzd0482-0073,nzd0482-0074,nzd0482-0075,nzd0482-0076,nzd0482-0077,nzd0482-0078,nzd0482-0079,nzd0482-0080,nzd0482-0081,nzd0482-0082,nzd0482-0083,nzd0482-0084,nzd0482-0085,nzd0482-0086,nzd0482-0087,nzd0482-0088,nzd0482-0089,nzd0482-0090,nzd0482-0091,nzd0482-0092,nzd0482-0093,nzd0482-0094,nzd0482-0095,nzd0482-0096,nzd0482-0097,nzd0482-0098,nzd0482-0099,nzd0482-0100,nzd0482-0101,nzd0482-0102,nzd0482-0103,nzd0482-0104,nzd0482-0105,nzd0482-0106,nzd0482-0107,nzd0482-0108,nzd0482-0109,nzd0482-0110,nzd0482-0111,nzd0482-0112,nzd0482-0113,nzd0482-0114,nzd0482-0115,nzd0482-0116,nzd0482-0117,nzd0482-0118,nzd0482-0119,nzd0482-0120,nzd0482-0121,nzd0482-0122,nzd0482-0123,nzd0482-0124,nzd0482-0125,nzd0482-0126,nzd0482-0127,nzd0482-0128,nzd0482-0129,nzd0482-0130,nzd0482-0131,nzd0482-0132,nzd0482-0133,nzd0482-0134,nzd0482-0135,nzd0482-0136,nzd0482-0137,nzd0482-0138,nzd0482-0139,nzd0482-0140,nzd0482-0141,nzd0482-0142,nzd0482-0143,nzd0482-0144,nzd0482-0145,nzd0482-0146,nzd0482-0147,nzd0482-0148,nzd0482-0149,nzd0482-0150
2000-08-03 22:11:31.842000,L7,227.90,294.61,253.98,215.95,142.37,304.07,310.97,304.47,311.74,321.28,311.63,322.54,326.13,342.90,340.64,331.90,331.31,340.06,342.29,328.50,325.41,336.09,323.82,326.52,353.77,341.94,329.97,331.60,378.68,389.83,359.36,354.74,358.98,338.87,357.89,350.34,345.23,359.50,356.66,374.18,402.77,416.41,420.01,421.46,396.75,339.95,347.62,365.41,373.52,359.18,365.72,385.70,391.46,341.24,327.16,329.50,329.55,333.80,319.20,345.05,348.51,351.35,345.73,333.47,340.50,352.53,359.83,370.56,379.55,373.30,318.32,326.13,319.00,327.77,285.94,335.73,347.61,343.42,341.12,346.29,374.20,376.11,367.72,366.44,362.56,348.36,351.86,334.82,340.47,328.43,345.88,339.00,345.90,346.21,362.72,356.06,356.36,351.91,353.46,348.41,356.02,357.38,346.24,355.02,356.27,355.96,357.26,332.34,332.28,349.32,354.55,341.41,342.86,349.91,362.48,361.33,365.22,355.32,362.00,355.40,362.80,349.78,345.93,357.20,363.67,356.28,369.05,359.83,367.98,358.92,361.54,361.36,367.15,370.74,370.79,374.11,364.87,357.68,357.80,346.92,345.66,348.95,350.76,353.74,351.14,352.49,346.87,342.63,353.50,371.68,369.44
2000-08-12 22:05:17.927000,L7,285.24,300.52,394.09,405.52,424.03,392.19,412.83,444.72,427.15,443.18,454.83,438.90,424.38,471.07,445.30,421.84,428.95,442.23,441.71,430.77,421.62,421.36,429.73,420.57,416.86,404.76,348.09,316.63,343.71,248.68,297.47,375.27,373.92,362.64,340.16,341.73,361.43,369.67,223.13,254.47,343.48,321.20,334.85,309.22,310.79,309.25,350.11,353.88,351.99,299.80,306.25,379.79,381.12,403.59,414.11,376.99,424.11,402.95,445.74,433.51,435.45,423.15,403.24,392.73,392.35,362.32,349.17,332.31,334.94,384.13,389.57,396.22,382.62,395.71,381.77,332.28,352.87,340.54,324.08,346.50,344.41,368.93,365.66,350.05,163.92,249.17,343.16,339.42,336.68,269.24,344.09,338.29,340.58,340.56,362.47,350.41,291.29,321.03,322.01,320.47,319.77,317.45,321.03,352.29,359.26,357.52,356.75,323.63,210.54,349.76,359.55,348.71,311.15,327.05,338.03,297.78,322.60,343.60,352.10,351.20,357.73,346.33,341.39,348.88,350.28,349.56,348.17,305.22,356.53,355.08,357.50,351.12,356.74,342.35,346.44,338.98,199.10,263.89,250.78,193.83,173.21,347.34,345.10,350.83,314.67,347.57,343.25,335.09,352.69,338.08,334.73
2000-08-12 22:05:41.803000,L7,286.73,300.11,257.78,209.20,143.07,391.72,414.51,417.28,426.71,417.79,453.55,440.46,449.15,414.42,443.92,421.52,427.86,441.66,442.24,430.30,421.32,421.66,430.41,419.04,417.13,382.09,348.22,316.55,344.03,247.13,296.43,375.36,375.74,362.89,290.63,344.51,360.47,373.54,222.66,255.19,342.91,321.01,335.93,332.51,337.30,347.33,349.96,362.52,351.77,359.74,381.68,379.51,382.99,404.30,414.35,375.98,424.90,439.68,447.09,433.55,435.66,424.62,402.73,393.59,391.62,362.90,352.55,339.21,334.93,385.98,361.59,396.43,384.26,395.78,381.50,384.71,352.76,344.57,345.03,352.21,346.51,374.41,353.99,351.64,168.66,250.13,344.53,341.35,337.38,329.13,345.33,339.36,340.09,342.72,363.87,350.95,304.55,320.37,321.21,290.57,319.53,317.52,315.52,354.11,359.17,357.34,357.95,324.99,331.40,350.47,325.13,349.82,310.05,326.36,337.48,325.63,319.07,345.75,353.57,353.05,358.38,347.52,342.28,350.86,352.81,350.29,350.43,349.47,359.05,336.50,328.29,307.48,296.70,342.97,345.52,338.91,264.97,288.91,324.53,320.83,172.17,350.75,346.78,353.45,315.31,350.80,344.25,337.90,355.14,342.01,339.16
2000-09-20 22:10:50.972000,L7,283.39,296.66,297.64,305.63,300.94,297.41,300.73,290.57,295.15,303.74,309.68,299.75,307.44,333.33,327.28,324.12,313.12,316.74,299.32,297.84,310.29,329.78,330.85,315.64,315.46,298.25,290.54,297.35,294.47,315.17,264.89,296.31,304.91,298.02,,306.28,294.31,274.79,300.19,305.76,291.30,302.73,330.14,302.77,,,333.60,331.76,328.37,319.89,323.41,332.91,339.53,307.22,298.67,286.35,278.09,230.90,285.13,304.25,312.67,298.60,294.44,306.22,288.06,296.23,298.51,302.71,292.16,293.43,236.14,241.96,234.03,239.37,285.94,276.99,282.22,268.69,341.87,301.22,304.01,302.51,327.68,320.04,325.67,250.78,304.03,317.97,292.38,291.56,316.38,337.56,331.56,304.68,353.37,342.95,334.07,310.54,304.84,305.48,329.24,321.28,316.63,335.78,340.73,341.52,331.85,187.94,202.41,320.59,315.52,311.05,306.65,297.90,307.72,329.47,312.98,287.41,307.43,315.71,315.02,311.86,315.58,332.69,326.89,332.04,334.13,311.86,305.98,321.06,339.80,337.51,342.91,333.93,337.23,337.82,315.56,309.16,320.05,313.15,309.82,321.76,319.36,303.76,254.40,304.43,328.42,310.80,326.94,317.16,319.87
2000-12-18 22:04:37.758000,L7,293.92,311.73,326.00,316.75,318.30,317.73,318.90,323.81,325.64,327.31,330.43,345.86,333.00,375.52,363.99,342.49,355.20,364.42,361.89,335.26,346.39,350.83,346.57,345.44,345.27,337.58,338.13,336.63,344.56,352.53,356.37,336.80,349.49,349.80,345.92,340.13,344.95,347.92,339.60,336.21,336.84,336.52,333.69,339.66,326.90,340.32,349.19,350.37,340.74,335.32,341.54,356.75,345.00,345.00,356.17,343.76,343.04,366.40,366.83,349.02,347.29,351.17,350.13,358.26,352.98,349.78,335.45,337.78,338.44,342.07,351.91,336.13,341.94,342.79,348.16,355.65,347.47,347.51,344.10,353.65,354.71,349.71,354.82,354.46,351.60,356.38,371.44,360.58,353.06,362.27,382.05,367.73,363.81,369.42,364.60,349.22,348.00,311.60,333.47,319.63,318.97,292.57,319.93,378.71,374.59,368.93,364.73,359.42,362.11,378.57,381.80,388.72,384.41,383.82,403.03,372.54,368.15,370.94,359.64,355.21,365.47,363.83,374.31,359.03,360.63,375.26,375.12,376.76,372.44,389.47,379.90,379.23,371.94,367.26,367.72,369.54,397.20,361.59,370.49,345.12,342.73,350.71,356.58,355.98,350.74,348.20,346.28,333.83,349.60,336.97,338.84
2000-12-18 22:05:01.704000,L7,291.07,309.05,323.44,315.34,316.70,315.20,316.51,321.87,323.80,325.41,328.26,343.66,330.99,372.85,362.61,339.74,352.56,360.01,360.28,333.18,344.44,349.43,345.29,343.45,342.90,335.85,336.01,334.36,343.26,350.28,353.61,335.15,347.14,347.47,343.05,337.68,343.25,346.16,337.26,333.52,334.13,334.50,330.54,154.79,277.76,338.46,346.35,348.99,338.27,333.44,339.00,355.01,343.17,341.72,354.49,341.99,340.46,363.27,365.38,346.22,344.83,347.77,347.41,356.58,350.90,347.21,333.42,336.10,335.44,339.84,350.70,334.33,339.28,339.07,346.43,353.02,345.89,344.20,341.94,352.09,352.29,348.15,352.01,352.72,349.10,355.07,369.35,357.91,350.93,358.52,380.65,363.93,362.36,365.47,362.31,345.72,345.58,354.44,372.11,371.45,363.32,364.47,376.28,377.33,372.82,367.27,362.92,357.56,358.24,376.27,379.34,387.06,382.24,381.03,401.56,371.93,366.46,367.23,355.86,352.07,363.27,361.05,371.15,356.83,357.98,373.06,371.79,373.70,369.45,384.30,377.90,376.33,369.54,364.18,365.07,368.04,394.30,359.23,368.36,342.49,340.61,348.46,353.36,353.20,347.94,345.51,343.55,331.32,348.11,334.50,337.04
2001-01-03 22:04:36.218000,L7,267.18,286.07,292.12,290.37,272.71,300.31,287.02,300.54,306.64,314.64,319.30,306.26,298.98,320.69,320.56,301.73,298.18,302.26,301.08,291.18,350.87,,409.94,407.80,384.74,389.86,358.33,374.72,405.00,376.35,373.87,372.83,366.10,361.31,345.17,340.67,339.29,345.57,325.13,334.72,335.09,322.83,333.86,337.99,,335.21,343.55,327.05,336.95,331.64,324.38,353.05,377.24,352.86,335.35,262.23,319.83,343.10,350.60,359.83,365.99,359.10,364.39,348.92,348.82,348.88,329.90,339.03,328.14,348.66,391.07,378.46,357.67,360.48,378.95,345.78,301.03,379.46,341.49,319.77,316.37,350.17,351.46,313.84,199.76,255.01,265.48,279.96,291.03,350.15,349.95,342.70,367.56,359.14,368.96,372.04,306.31,317.35,318.84,317.87,319.82,309.20,347.71,347.58,346.08,341.23,344.93,220.09,328.96,349.13,348.25,338.68,340.78,344.37,356.45,350.35,354.78,350.70,350.48,344.72,353.87,347.66,343.81,347.39,348.03,348.22,353.21,353.91,353.76,348.77,346.36,344.52,346.77,347.33,347.31,348.16,339.95,296.90,307.06,339.42,342.88,347.98,333.59,323.07,328.03,346.34,345.86,331.59,341.21,329.74,323.77
2001-01-03 22:05:00.181000,L7,261.18,282.56,285.42,286.17,270.41,281.13,280.59,286.96,303.92,311.35,297.33,301.17,297.01,285.71,304.53,300.58,295.55,301.54,300.40,291.16,349.46,,408.59,407.96,383.60,390.27,357.36,371.00,404.48,376.77,371.58,372.08,365.40,360.92,342.33,339.57,336.69,343.30,294.30,331.34,313.68,319.49,325.66,331.98,,310.02,340.40,349.40,335.72,328.55,345.95,349.06,375.45,351.29,331.44,325.16,331.51,362.80,375.38,356.66,362.27,356.59,337.59,346.52,311.37,347.34,326.78,335.54,325.59,345.11,387.77,375.73,354.50,356.72,303.12,271.25,253.30,378.51,338.96,341.61,335.64,368.32,366.24,268.47,188.81,249.64,262.70,242.30,284.67,343.99,341.73,335.74,344.81,353.43,358.95,362.19,352.01,349.98,352.41,348.49,344.07,339.93,342.48,343.36,338.44,336.53,340.10,197.32,227.05,344.67,343.81,332.64,331.71,338.37,349.51,345.08,348.29,344.73,345.07,340.43,346.57,343.34,337.05,341.15,341.39,341.20,345.64,347.77,348.77,343.76,341.75,339.86,342.08,340.42,338.50,341.42,332.50,290.33,303.81,288.55,336.25,340.75,337.85,318.81,318.37,337.35,339.47,324.39,334.22,320.69,315.71
2001-02-20 22:04:36.568000,L7,304.77,307.93,313.96,315.69,326.86,334.58,332.03,335.40,338.85,338.75,346.81,332.70,334.98,355.45,357.66,343.61,339.04,345.06,348.60,342.85,342.79,346.37,364.11,352.16,344.96,334.08,344.65,338.80,343.89,359.12,357.90,360.25,362.89,360.15,352.28,356.18,344.15,338.34,339.74,340.92,324.75,341.99,336.96,339.55,336.92,337.11,344.71,349.14,350.13,330.48,329.13,343.57,345.81,341.88,349.48,351.14,347.08,353.81,349.77,405.33,355.27,355.64,347.89,359.32,343.72,344.48,328.68,334.60,339.07,351.05,349.32,344.59,334.11,330.20,333.27,359.53,356.58,354.75,365.11,363.94,364.32,353.35,358.17,355.98,353.17,341.27,364.00,350.54,358.88,359.02,360.92,355.71,357.34,361.44,363.32,357.81,346.53,352.61,358.47,364.03,372.73,370.19,369.41,372.82,376.47,372.52,370.96,348.80,357.09,372.09,369.21,369.92,370.28,377.64,379.44,382.79,377.11,373.75,373.96,375.43,378.39,376.55,373.12,372.46,375.27,324.40,328.00,319.69,338.47,382.64,382.77,380.23,378.05,383.57,388.58,394.33,379.32,369.26,371.84,367.73,368.59,368.30,369.25,371.52,374.60,367.84,371.59,366.91,376.76,357.06,349.07
2001-02-20 22:05:00.525000,L7,305.69,308.06,314.42,316.61,407.92,438.54,444.91,387.18,434.97,416.25,454.00,462.49,479.70,465.87,457.17,416.43,438.28,461.55,453.23,433.75,433.86,421.63,441.29,403.41,443.43,403.68,436.84,441.98,451.54,473.12,465.69,466.82,425.42,445.70,442.23,423.39,415.45,421.79,393.29,415.16,403.39,410.61,411.83,413.53,425.48,426.98,416.08,431.62,427.84,422.80,410.63,418.32,427.65,401.59,424.14,426.15,427.74,429.07,265.50,481.65,472.86,472.29,413.13,441.54,448.15,431.42,425.41,411.28,417.95,425.49,429.84,486.15,387.78,427.50,470.71,434.11,447.11,437.66,400.00,517.86,444.81,425.11,441.04,448.85,435.00,341.67,364.21,350.79,418.26,439.56,463.63,445.65,445.77,439.67,363.88,357.63,347.28,352.60,358.46,297.62,271.94,313.31,290.00,373.30,376.71,372.93,371.88,350.72,356.11,371.46,369.81,369.54,316.48,323.90,334.47,328.83,329.08,321.55,318.42,375.28,379.12,377.24,320.26,324.03,321.77,324.33,328.22,323.18,338.49,323.99,382.95,380.59,379.77,383.55,388.34,394.60,379.25,369.91,372.01,367.77,368.90,368.65,368.70,371.53,372.68,368.67,371.07,367.40,375.13,355.86,348.58
2001-03-31 22:10:31.555000,L7,317.56,327.11,297.86,320.34,362.98,380.76,374.18,387.55,395.66,399.37,395.86,,,,332.80,372.12,382.68,407.69,238.19,274.50,290.65,303.26,306.86,290.43,299.85,288.79,356.88,360.23,343.20,182.19,349.85,390.08,376.76,355.56,270.51,300.70,228.50,282.01,299.42,283.53,,279.11,294.90,317.62,150.37,225.56,280.01,289.80,281.90,239.81,224.15,224.74,255.24,273.95,280.49,277.36,264.62,218.54,357.54,315.82,314.57,291.70,296.62,300.56,290.43,285.40,287.50,290.13,288.84,267.72,281.47,278.21,302.93,247.17,271.30,266.67,239.23,269.98,266.72,250.10,276.30,243.90,310.89,268.08,,,401.57,393.70,399.40,384.43,406.64,383.42,386.05,382.02,379.03,304.36,312.61,319.28,322.58,316.86,322.43,315.94,316.66,350.71,351.10,351.17,352.79,337.79,348.42,351.17,352.63,346.93,339.35,340.09,289.37,384.23,372.28,368.05,368.95,364.86,371.53,366.41,363.30,361.62,358.72,358.65,360.13,367.38,372.04,367.70,365.97,363.53,366.51,374.64,381.83,,,,,,,,,,,,,,,,
2001-04-09 22:04:41.882000,L7,305.17,307.61,305.77,306.76,320.23,322.12,328.44,323.80,332.04,334.79,335.94,332.23,346.26,355.63,363.08,355.93,357.83,353.97,347.72,361.02,377.15,380.76,356.82,351.33,351.75,340.56,336.42,330.06,344.71,344.46,343.05,347.37,349.51,344.24,349.73,349.29,337.51,338.15,346.66,329.70,333.82,340.52,350.35,339.16,329.09,347.37,366.14,357.48,345.09,338.37,341.67,345.92,345.86,354.72,355.94,352.34,382.84,374.80,369.30,366.44,356.61,368.72,358.12,403.07,464.61,436.66,389.71,411.43,,,350.97,387.37,319.20,301.49,493.44,475.64,510.06,496.01,,,429.81,448.96,230.39,161.43,,,,,,,,,,,,,,,,,,,,,487.44,495.06,502.63,488.59,476.20,410.75,472.34,428.69,386.05,327.75,335.07,316.33,338.17,442.02,478.27,458.64,520.41,506.98,424.60,,392.44,410.64,,516.52,524.64,396.75,530.12,459.51,469.52,474.24,416.88,408.09,397.83,368.84,256.66,275.24,304.14,366.38,358.09,352.90,353.84,331.58,326.32,330.63,358.20,366.32,366.80
2001-07-14 22:03:33.580000,L7,279.29,281.97,209.23,,285.97,285.87,302.64,296.93,303.93,310.94,306.11,308.38,318.16,330.60,177.87,434.23,385.93,410.14,422.41,389.01,506.32,504.17,498.16,497.79,503.80,517.97,495.25,479.59,478.25,489.03,224.73,232.50,277.38,389.04,278.26,387.44,356.69,373.40,376.94,508.29,513.17,287.40,294.77,292.58,397.01,412.85,279.19,242.92,396.43,420.46,434.80,434.70,425.20,400.69,417.39,418.24,420.99,400.40,398.79,400.18,401.56,354.97,376.00,360.29,372.10,387.01,395.26,398.14,402.81,403.97,422.09,379.54,393.61,370.10,374.23,481.06,499.79,491.99,493.71,453.46,280.39,400.31,382.38,374.96,344.90,422.33,425.68,222.41,416.68,430.67,425.43,428.70,367.11,378.71,378.43,384.75,372.00,331.09,289.49,158.44,265.64,278.33,373.70,373.66,387.95,380.98,367.88,427.01,351.14,333.64,308.22,300.46,371.32,376.53,363.04,389.98,385.79,370.13,371.85,376.20,380.61,370.63,368.05,375.77,335.74,368.97,367.10,370.76,355.86,366.61,373.30,359.67,373.31,368.69,372.76,376.72,368.12,365.52,360.14,366.16,364.12,358.72,356.76,363.75,360.60,364.85,358.67,352.81,350.21,322.52,325.33
2001-07-14 22:03:57.537000,L7,211.12,276.28,,,277.08,279.92,293.67,291.98,300.71,307.64,299.92,304.75,317.11,327.24,325.61,321.46,301.05,307.66,268.27,300.17,502.98,500.63,494.03,493.00,498.94,513.45,492.70,477.00,473.06,444.70,429.73,423.76,464.25,297.65,290.82,381.02,387.80,368.73,371.66,355.47,380.27,383.79,388.30,485.26,396.53,403.13,415.53,413.59,388.26,416.73,427.36,432.23,374.44,395.89,411.78,449.98,416.51,396.29,393.93,395.73,400.71,394.48,371.59,358.02,369.00,381.91,354.29,240.07,192.54,239.46,156.95,379.68,329.78,366.37,366.64,474.23,497.29,489.82,492.26,487.06,275.26,396.81,379.36,364.69,343.49,416.70,419.51,346.05,358.04,425.11,423.86,423.01,365.67,370.67,372.23,379.68,367.04,393.40,345.44,162.14,253.20,277.12,238.59,303.32,313.40,293.37,341.15,423.41,203.71,350.71,307.41,397.96,355.31,375.27,358.20,387.17,326.92,367.38,369.71,370.52,373.83,369.62,364.93,328.48,356.70,334.08,364.44,367.00,314.16,310.25,292.73,256.96,292.75,310.18,305.93,296.51,205.70,360.35,191.58,364.71,360.97,354.17,355.14,359.35,320.16,361.73,356.67,348.80,355.90,321.64,329.13
2001-08-15 22:03:02.378000,L7,276.27,283.96,228.35,191.76,217.89,293.22,308.85,307.73,308.45,313.00,317.71,310.96,319.79,337.29,321.18,323.17,313.42,317.10,262.99,,207.67,318.87,309.01,302.82,310.36,381.16,376.19,394.12,369.19,308.63,227.73,306.84,298.29,300.42,285.23,309.82,300.60,278.22,300.13,297.06,407.33,424.01,425.77,305.83,,,405.40,417.00,374.38,384.72,409.49,406.57,421.49,424.52,425.42,426.85,443.91,460.24,462.07,465.19,465.95,469.65,298.05,298.41,291.19,300.89,314.74,318.84,305.78,309.59,303.67,302.25,303.73,300.86,298.96,296.20,294.58,269.09,466.62,298.32,297.94,321.49,315.30,293.63,473.35,467.19,281.10,230.00,271.30,261.85,281.75,461.24,417.71,434.94,444.62,432.48,329.77,337.86,295.77,467.34,262.91,287.10,303.04,323.70,191.61,189.86,201.56,324.02,269.06,353.60,486.28,478.58,461.67,466.89,496.11,477.36,462.27,449.67,347.11,300.32,316.37,315.58,354.87,364.54,355.04,355.43,359.28,346.74,335.90,319.57,312.81,373.29,359.75,318.57,318.74,317.84,203.63,220.74,240.28,248.72,247.49,346.74,313.69,321.15,325.22,352.60,350.43,347.02,361.88,353.52,327.74
2001-08-15 22:03:26.328000,L7,273.67,279.93,232.06,201.67,297.07,291.50,307.76,304.82,306.75,308.52,315.74,305.06,308.06,328.50,314.10,313.42,311.08,309.92,268.30,,195.02,312.50,303.05,298.74,307.35,289.65,288.64,289.88,284.28,305.09,239.28,307.43,291.41,296.30,296.95,303.27,297.68,274.96,294.29,294.34,374.62,415.91,417.59,296.50,,,295.28,280.01,279.27,274.66,288.53,297.00,294.57,297.96,298.42,305.14,312.73,250.73,283.24,312.72,318.80,314.89,294.83,293.48,286.14,291.09,307.66,310.25,301.33,301.23,302.75,291.59,295.48,298.63,290.04,273.80,280.78,268.52,462.40,292.52,290.90,317.22,304.92,490.77,464.34,461.10,464.75,447.53,255.75,257.59,274.53,300.70,306.81,318.11,435.02,404.70,433.19,444.86,467.05,438.46,458.38,479.20,461.96,462.51,475.85,472.19,464.23,231.80,293.87,332.18,342.05,306.86,293.24,289.72,486.04,470.88,455.64,442.12,334.98,328.71,306.00,309.46,351.55,354.34,351.45,350.47,352.18,151.26,335.42,313.66,299.42,371.25,350.32,313.72,310.29,366.22,356.40,290.53,299.60,299.33,344.05,341.77,344.09,363.46,317.46,345.23,348.71,342.72,361.67,351.80,342.13
2001-11-03 22:02:34.745000,L7,394.23,,,,317.93,300.31,285.03,286.91,296.19,329.06,373.03,289.40,290.29,304.68,296.36,283.35,281.39,293.34,308.09,310.54,320.77,325.18,318.23,302.64,314.45,316.24,417.17,429.59,448.81,440.45,445.64,460.37,484.05,480.20,461.21,487.99,498.12,348.50,371.51,380.59,382.12,382.08,396.28,409.89,461.02,452.11,394.92,411.89,421.69,455.02,496.47,483.20,428.50,339.05,400.86,389.39,437.68,442.30,404.82,370.56,266.75,373.79,355.88,355.09,264.56,426.95,428.10,426.79,427.49,434.16,428.71,429.45,426.38,423.26,443.74,453.65,466.65,434.88,412.89,460.61,434.47,480.60,324.13,385.78,298.36,275.57,455.07,395.40,,480.85,437.26,360.75,370.05,503.72,,,,,,,,,432.00,379.87,378.73,372.78,357.07,341.38,397.20,416.32,436.94,458.72,410.68,392.32,502.97,497.96,436.77,384.92,399.19,419.91,380.86,363.78,363.62,364.10,368.60,373.73,381.57,379.27,378.50,371.95,369.80,367.75,368.10,376.36,380.97,384.04,373.31,362.83,366.46,368.08,362.84,357.68,363.49,363.00,360.08,364.28,367.90,367.38,373.57,359.36,357.21
2001-11-03 22:02:58.699000,L7,402.77,,,531.29,320.52,302.73,285.61,288.37,297.72,318.76,438.71,289.43,291.24,297.60,294.55,286.38,279.40,292.52,307.21,310.19,321.15,325.60,321.14,300.00,314.94,315.04,341.76,350.15,349.87,348.61,352.10,349.59,345.01,341.35,392.03,390.59,389.46,388.18,410.20,414.46,438.93,434.32,451.33,471.85,463.04,448.28,395.66,411.80,422.99,455.78,499.20,486.54,434.21,342.46,399.99,391.03,437.96,445.57,414.75,419.80,269.30,315.12,366.14,356.56,274.87,210.69,398.70,395.20,391.45,395.78,389.96,348.78,392.17,386.82,389.08,452.87,466.26,438.60,410.25,461.96,433.53,299.60,322.53,396.12,301.42,280.57,455.36,419.77,,481.94,434.39,358.74,366.71,477.77,,,,,,,,,431.35,375.25,375.55,370.94,355.50,338.18,391.09,414.31,430.30,457.55,407.20,388.65,486.18,496.23,437.92,382.12,395.52,421.87,378.27,359.45,359.44,359.23,365.40,367.12,375.03,376.69,374.91,364.99,362.23,362.68,361.64,368.06,374.07,378.91,367.65,355.90,361.04,356.58,356.45,351.99,355.75,356.95,353.51,357.66,361.28,358.17,367.60,353.25,350.88
2002-03-11 22:03:07.402000,L7,298.85,310.61,316.03,322.65,318.56,326.17,335.35,329.69,329.30,361.19,344.41,413.47,488.27,518.64,506.00,457.92,419.31,410.73,407.43,411.99,417.62,417.15,394.28,434.47,446.61,382.91,322.30,358.84,388.57,396.75,404.68,400.06,406.00,422.33,432.36,410.25,404.14,406.46,391.52,384.31,383.81,402.61,402.76,402.51,392.82,446.20,438.18,437.14,436.37,387.99,432.44,440.20,436.24,418.40,437.77,440.46,442.66,472.64,448.35,454.76,453.00,474.45,495.86,453.42,454.39,433.30,343.49,341.30,343.70,342.15,343.64,344.09,336.44,333.88,347.04,350.80,353.51,352.23,424.31,445.86,450.16,452.40,485.20,502.45,497.60,491.91,421.22,400.19,501.42,439.04,457.36,450.81,451.54,423.63,464.79,444.95,440.51,434.46,440.75,436.15,441.50,472.21,461.23,454.45,368.39,451.44,463.31,456.90,462.78,466.28,438.99,463.00,472.89,359.45,367.11,362.45,362.78,353.38,364.41,367.18,366.74,358.59,357.59,360.08,362.13,361.14,365.87,366.58,373.80,363.90,362.88,360.71,363.08,364.90,368.12,371.63,365.60,355.19,360.07,357.45,353.94,353.86,353.34,359.41,359.33,360.23,358.10,353.62,363.50,354.19,354.88
2002-03-11 22:03:31.366000,L7,300.98,312.55,318.72,324.48,320.52,327.76,337.04,332.88,330.53,362.65,347.30,394.03,417.92,518.70,507.00,462.49,420.19,409.61,435.66,444.08,458.28,444.67,424.55,452.90,471.28,431.03,402.53,382.67,414.62,427.87,435.88,427.02,437.17,452.88,458.79,438.48,425.12,429.97,419.64,413.25,411.07,438.24,444.11,441.52,392.02,408.80,417.48,410.27,437.18,411.40,432.83,440.96,437.50,420.03,437.58,440.64,442.15,472.44,449.26,455.27,452.20,474.99,496.12,454.60,421.17,436.71,410.81,429.15,426.78,423.79,412.50,429.56,414.49,413.05,430.44,443.49,451.19,425.34,423.06,446.23,449.98,453.21,444.10,502.60,497.27,492.14,416.60,399.12,501.33,477.56,457.80,451.28,452.85,468.68,467.84,445.21,440.49,434.78,440.28,436.58,441.22,473.58,460.77,423.17,436.03,430.56,461.61,457.81,463.07,466.34,437.23,461.01,472.47,468.14,473.63,451.54,453.59,440.36,447.18,420.13,367.71,359.14,359.36,360.99,362.90,360.92,367.33,368.26,373.76,364.71,362.41,360.41,364.51,364.92,366.99,372.92,366.82,356.05,360.22,358.80,355.22,353.98,353.81,358.37,359.58,360.80,357.75,354.44,361.28,354.08,354.40
