dates,satname,nzd0546-0000,nzd0546-0020,nzd0546-0021,nzd0546-0022,nzd0546-0023,nzd0546-0024,nzd0546-0025,nzd0546-0026,nzd0546-0027,nzd0546-0028,nzd0546-0029,nzd0546-0030,nzd0546-0031,nzd0546-0032,nzd0546-0033,nzd0546-0034,nzd0546-0035,nzd0546-0036,nzd0546-0037,nzd0546-0038,nzd0546-0039,nzd0546-0040,nzd0546-0057,nzd0546-0058,nzd0546-0059,nzd0546-0060,nzd0546-0061,nzd0546-0062,nzd0546-0063,nzd0546-0064,nzd0546-0065,nzd0546-0066,nzd0546-0067,nzd0546-0068,nzd0546-0069,nzd0546-0070,nzd0546-0071,nzd0546-0072,nzd0546-0073,nzd0546-0074,nzd0546-0075,nzd0546-0076,nzd0546-0077,nzd0546-0078,nzd0546-0079,nzd0546-0080,nzd0546-0081,nzd0546-0082,nzd0546-0083,nzd0546-0084,nzd0546-0085,nzd0546-0086,nzd0546-0087,nzd0546-0088,nzd0546-0090,nzd0546-0091,nzd0546-0098,nzd0546-0099,nzd0546-0100,nzd0546-0101,nzd0546-0102,nzd0546-0107,nzd0546-0108,nzd0546-0109,nzd0546-0110,nzd0546-0111,nzd0546-0112,nzd0546-0116,nzd0546-0117,nzd0546-0118,nzd0546-0119,nzd0546-0120,nzd0546-0121,nzd0546-0123,nzd0546-0124,nzd0546-0125,nzd0546-0126,nzd0546-0138,nzd0546-0139,nzd0546-0140,nzd0546-0141,nzd0546-0142,nzd0546-0143,nzd0546-0144,nzd0546-0145,nzd0546-0146,nzd0546-0147,nzd0546-0148,nzd0546-0149,nzd0546-0150,nzd0546-0163,nzd0546-0164,nzd0546-0165,nzd0546-0166,nzd0546-0167,nzd0546-0168,nzd0546-0169,nzd0546-0170,nzd0546-0171,nzd0546-0172,nzd0546-0173,nzd0546-0174,nzd0546-0175,nzd0546-0176,nzd0546-0177,nzd0546-0178,nzd0546-0179,nzd0546-0180,nzd0546-0181,nzd0546-0182,nzd0546-0183,nzd0546-0184,nzd0546-0185,nzd0546-0188,nzd0546-0189,nzd0546-0190,nzd0546-0191,nzd0546-0192,nzd0546-0193,nzd0546-0194,nzd0546-0195,nzd0546-0001,nzd0546-0002,nzd0546-0003,nzd0546-0004,nzd0546-0005,nzd0546-0006,nzd0546-0007,nzd0546-0008,nzd0546-0009,nzd0546-0010,nzd0546-0011,nzd0546-0012,nzd0546-0013,nzd0546-0014,nzd0546-0015,nzd0546-0016,nzd0546-0017,nzd0546-0018,nzd0546-0019,nzd0546-0044,nzd0546-0045,nzd0546-0046,nzd0546-0047,nzd0546-0048,nzd0546-0049,nzd0546-0050,nzd0546-0051,nzd0546-0052,nzd0546-0053,nzd0546-0054,nzd0546-0055,nzd0546-0056,nzd0546-0089,nzd0546-0092,nzd0546-0093,nzd0546-0094,nzd0546-0095,nzd0546-0096,nzd0546-0097,nzd0546-0106,nzd0546-0127,nzd0546-0128,nzd0546-0130,nzd0546-0131,nzd0546-0132,nzd0546-0136,nzd0546-0137,nzd0546-0151,nzd0546-0152,nzd0546-0153,nzd0546-0154,nzd0546-0155,nzd0546-0156,nzd0546-0157,nzd0546-0158,nzd0546-0159,nzd0546-0041,nzd0546-0042,nzd0546-0043,nzd0546-0103,nzd0546-0104,nzd0546-0105,nzd0546-0122,nzd0546-0129,nzd0546-0133,nzd0546-0134,nzd0546-0135,nzd0546-0162,nzd0546-0186,nzd0546-0187,nzd0546-0160,nzd0546-0161,nzd0546-0114,nzd0546-0115,nzd0546-0113
2022-03-24 22:26:46.974000,L8,302.16,162.15,177.81,189.66,189.47,213.72,180.63,232.47,236.04,243.22,261.92,240.83,278.98,285.58,296.07,301.31,338.00,383.24,441.79,463.45,477.79,509.50,511.78,499.99,485.99,492.14,497.66,499.14,508.27,494.94,465.46,439.20,432.81,426.21,427.48,433.71,444.44,469.35,483.16,499.69,179.99,285.86,344.46,384.63,436.57,475.46,504.22,501.60,462.74,388.47,314.98,258.30,240.62,250.88,,,,,,,,,,,,,,,,,,,,,,,,442.94,404.23,408.90,379.62,370.03,385.59,400.99,392.92,375.98,359.08,347.32,346.27,336.80,470.33,463.94,462.69,457.77,453.89,449.69,448.63,444.21,441.97,431.03,427.96,421.77,417.33,404.28,403.78,395.51,389.15,379.60,368.11,369.54,364.18,357.79,350.89,335.81,331.69,328.92,321.73,319.00,315.58,308.74,300.86,,,,,,,,,,,,,,,,,,,151.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.21,276.22,269.04,230.42,192.73,180.73,507.55,501.62,493.25,,,,,,,,,,,,474.21,277.24,339.34,480.52,481.06,,,
2022-04-10 22:20:41.030000,L9,307.73,458.13,517.43,,488.27,506.62,497.68,461.16,465.72,473.87,,481.27,507.77,407.11,406.43,425.90,442.50,500.69,,,,,247.32,232.24,184.23,179.13,172.97,165.69,181.86,187.45,207.74,196.13,174.51,153.66,147.13,149.33,153.79,162.95,182.34,205.30,235.13,254.71,276.22,307.73,339.88,372.27,400.15,437.59,467.16,475.16,474.27,476.13,463.26,429.32,,,,,,,,454.16,436.29,433.10,430.66,369.15,385.68,316.86,,,,,,,,,,492.11,459.46,435.72,421.53,411.20,444.60,412.68,443.94,454.40,443.58,442.44,413.92,398.69,205.35,205.13,165.14,503.27,470.48,435.43,377.08,365.34,374.25,348.51,343.17,332.32,316.15,324.28,339.11,358.96,296.29,235.83,484.49,519.00,413.82,438.27,262.27,501.70,454.22,402.08,,,270.55,318.79,307.05,432.16,295.89,293.29,304.85,342.93,352.23,348.66,421.08,450.19,440.34,271.17,332.18,291.50,310.46,344.62,373.00,411.68,423.64,435.40,153.72,174.84,205.15,197.19,204.59,222.50,228.14,199.33,243.59,257.59,272.67,277.21,276.43,379.20,,,,,,,508.73,,,,,,,,374.44,250.35,272.22,366.05,337.39,301.30,297.96,288.81,230.83,,,,,,508.74,,,,,,208.54,,,203.76,208.16,394.48,194.13,194.81
2022-04-10 22:21:04.997000,L9,307.33,459.80,537.97,,490.08,506.97,498.12,461.82,466.71,474.32,,481.50,508.27,407.49,406.74,426.33,442.62,501.08,,,,,247.42,232.01,501.63,500.15,488.61,504.74,409.76,407.96,387.66,372.58,374.48,357.03,339.30,334.66,327.61,333.32,348.77,369.67,394.80,442.75,474.70,307.33,339.46,372.03,399.48,437.13,466.92,474.82,474.34,476.01,463.12,429.39,,,,,,,,453.87,436.52,432.96,430.30,369.30,417.36,229.36,,,,,,,,,,473.40,459.35,435.85,421.49,410.89,413.28,412.48,422.10,454.37,443.16,442.17,413.74,398.59,204.82,204.81,165.24,503.35,470.48,435.43,377.16,365.25,373.67,348.38,342.91,332.11,316.12,323.60,338.44,358.87,296.53,235.76,192.40,173.73,143.87,436.87,,501.98,453.48,402.49,,,269.88,318.37,306.63,433.13,297.24,294.25,305.38,343.20,352.63,349.76,462.04,402.21,440.02,429.27,461.35,291.71,310.80,345.20,374.61,413.26,424.11,436.84,153.16,174.52,204.95,197.35,204.49,222.31,228.09,200.17,243.30,257.45,271.71,277.68,276.62,379.63,,,,,,,508.87,,,,,,503.44,491.90,374.25,250.24,271.60,365.33,262.39,301.02,297.78,288.75,231.05,,,,,,506.33,,,,,,208.13,,,203.37,207.75,185.27,194.43,194.79
2022-04-17 22:26:46.754000,L9,303.39,166.53,182.28,195.34,202.89,215.94,195.97,238.69,245.43,261.22,275.12,256.94,294.20,302.40,311.85,318.50,361.68,415.69,461.39,480.72,499.76,,518.08,503.56,492.10,500.48,508.14,506.22,510.10,497.37,465.47,441.62,434.91,429.60,429.23,436.55,452.51,471.26,485.13,502.76,518.98,293.93,345.92,390.79,436.23,477.67,505.97,503.76,464.49,389.57,321.77,265.13,243.84,247.57,,,,,,,,,,,,,,,,,,,,,,,,446.98,409.96,408.33,364.39,367.49,382.69,400.53,391.91,361.49,345.16,338.09,340.63,335.39,472.41,467.30,464.79,460.12,456.20,453.11,451.88,447.56,444.61,434.45,430.31,425.69,421.62,412.64,407.33,401.51,396.34,381.67,369.79,369.92,366.84,164.89,353.02,337.89,335.51,331.39,323.54,320.36,317.25,314.02,301.00,,,,,,,,,,,,,,,,,,,163.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.69,255.57,260.74,193.94,181.01,162.42,511.39,504.17,497.40,,,,,,,,,,,,479.09,276.73,341.84,489.51,482.66,,,
2022-04-26 22:20:56.649000,L9,320.80,510.12,,,,,,,,,,,,,432.20,510.11,504.15,,,,,,240.76,234.03,179.24,180.48,162.12,167.27,173.09,183.97,197.65,187.82,159.95,148.53,143.18,146.21,147.50,161.02,180.79,208.75,236.18,257.21,278.10,310.79,341.92,374.66,403.43,437.97,465.47,473.05,468.66,473.44,460.33,401.77,,,,,,,,282.69,280.73,271.19,205.08,370.74,368.66,316.97,,,,,,,,,,490.59,495.51,469.74,433.80,431.48,440.32,439.22,444.94,455.76,454.66,448.61,421.90,399.85,,,,,519.00,445.40,386.13,370.05,383.88,360.33,358.50,346.22,324.89,334.97,359.77,364.92,291.53,255.63,232.32,243.83,415.57,385.41,282.44,,466.37,415.04,343.99,,298.32,331.37,317.77,513.54,306.69,329.27,494.71,520.96,498.54,485.89,492.65,468.06,462.13,480.42,516.23,473.01,503.52,,508.42,434.62,433.51,510.38,155.25,177.13,207.58,199.28,207.98,201.35,232.77,201.82,233.33,257.25,266.20,275.73,274.67,362.32,,,,,,,418.03,,,,,,,,380.88,331.20,249.58,364.06,334.54,266.49,,,,,,,,,498.04,,,,,,,,,,,163.95,206.34,360.99
2022-05-03 22:26:41.464000,L9,307.09,167.31,180.57,197.58,199.73,215.46,191.37,236.47,243.60,252.94,273.30,257.80,292.71,301.46,309.95,317.70,358.49,406.90,452.21,479.16,495.14,523.65,514.62,498.55,489.58,498.89,501.61,500.08,510.14,495.58,464.91,441.40,433.82,428.83,430.29,439.14,451.86,471.96,486.31,501.83,520.33,290.46,344.42,387.91,436.70,475.62,504.87,500.68,460.30,385.46,317.28,260.31,237.61,242.61,,,,,,,,,,,,,,,,,,,,,,,,444.43,407.63,385.37,362.15,367.38,376.71,395.13,368.00,353.20,341.85,334.78,337.27,295.61,474.50,468.06,466.08,463.46,458.58,456.02,453.80,449.20,449.70,436.71,432.84,429.35,424.95,418.18,411.96,405.99,400.14,385.09,372.98,371.69,366.35,363.13,357.61,339.61,335.91,332.76,324.87,321.34,318.04,315.38,305.32,,,,,,,,,,,,,,,,,,,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.70,251.25,252.64,190.16,175.30,153.10,514.78,506.18,499.38,,,,,,,,,,,,480.51,278.01,343.66,493.85,488.97,,,
2022-05-04 22:20:37.713000,L8,,438.71,473.22,471.28,472.54,457.12,443.32,444.31,447.84,448.05,453.37,408.07,394.01,391.82,392.50,406.12,424.51,443.21,467.45,477.08,497.45,497.82,268.73,245.08,205.57,190.86,182.79,187.74,199.23,207.65,221.60,216.95,192.59,172.57,161.51,165.28,168.86,183.48,202.10,224.09,248.84,267.55,288.84,323.13,354.65,388.45,417.51,452.87,480.63,496.79,487.83,488.23,477.20,450.60,245.81,,,,,,,,,,,,,,,,,,,,,,,,509.54,478.42,459.69,443.53,446.40,442.09,447.48,456.04,451.14,446.55,423.94,406.36,202.34,198.24,161.24,,482.51,452.07,389.61,372.40,422.84,410.25,412.96,411.55,403.20,413.92,427.73,389.54,322.65,416.61,407.43,403.87,,,,,,,,,,,,379.44,285.36,279.54,295.18,297.03,237.30,202.11,216.28,228.94,245.26,252.74,258.13,276.84,297.56,324.93,360.47,393.75,413.04,419.74,175.75,195.73,221.84,216.24,238.54,247.17,255.01,249.09,266.23,278.11,302.58,311.32,306.81,397.02,,,,,,,,,,,,,,,387.99,331.55,282.22,373.20,268.16,299.82,290.03,280.76,223.40,514.07,,,,,,,,,,,207.39,,,196.14,213.61,,,
2022-05-04 22:21:01.681000,L8,,439.84,475.11,472.92,474.26,457.49,444.06,445.67,448.83,451.35,454.98,408.61,395.82,394.02,396.18,407.52,425.85,444.81,469.16,478.36,498.07,500.17,271.20,247.68,209.43,194.51,185.04,191.27,201.19,210.70,224.24,219.90,194.74,176.16,165.38,170.71,171.67,188.34,205.20,230.12,250.37,271.19,290.14,325.47,357.82,177.08,232.82,277.91,307.78,304.61,265.37,201.59,480.30,452.63,248.00,,,,,,,,,,,,,,,,,,,,,,,,513.90,482.34,461.97,445.84,449.29,445.99,452.11,458.84,454.41,449.87,427.21,412.66,204.57,201.46,165.46,,483.85,453.32,390.63,375.95,393.87,428.47,411.26,410.93,399.56,411.99,428.85,388.46,322.89,417.06,406.91,418.90,,,,,,,,,,,,380.44,286.70,280.98,296.02,301.39,238.28,207.18,217.54,232.70,246.59,257.95,260.28,279.15,299.57,327.32,361.44,394.60,413.77,420.52,179.10,198.22,224.71,218.89,241.31,250.73,257.39,253.06,268.68,281.09,305.13,313.45,312.66,399.94,,,,,,,,,,,,,,,391.40,224.91,229.89,247.11,269.17,224.13,190.14,152.88,194.54,515.74,,,,,,,,,,,209.96,,,198.83,216.06,,,
2022-05-28 22:20:18.438000,L9,334.55,455.61,488.71,524.84,488.27,499.97,494.00,457.05,469.07,463.13,483.44,480.92,501.08,519.96,517.06,522.89,431.35,505.30,,,,,248.33,223.48,169.96,171.56,163.77,166.78,175.07,177.06,203.88,187.51,172.17,150.34,141.33,330.30,325.21,157.58,177.00,202.64,231.97,250.59,274.65,306.94,336.95,372.06,398.25,430.99,456.20,468.31,464.62,466.50,450.17,409.68,,,,,,,,420.28,422.17,458.36,450.08,508.66,,,,,,,,,,,,491.40,492.75,467.45,453.22,428.31,439.46,437.90,443.76,448.76,449.43,443.72,420.06,402.98,,,,507.73,476.77,436.57,388.16,371.97,382.76,360.06,360.43,343.85,328.34,333.22,357.89,374.89,279.91,255.48,310.47,435.59,413.37,373.54,359.28,520.89,463.53,409.57,372.81,,303.20,333.68,329.57,432.44,295.63,294.93,335.31,354.29,357.26,370.57,447.33,448.01,420.02,326.78,284.91,291.80,313.01,333.42,377.10,403.59,424.71,435.20,152.74,173.10,205.65,199.76,209.91,224.63,236.40,206.44,246.80,259.49,284.13,287.96,279.91,356.55,,,,,,,425.25,,,,,,,,381.25,325.90,268.25,353.94,326.04,,,,,,,,,,514.62,,,,,,,,,,,,,
2022-06-05 22:20:51.340000,L8,336.23,510.27,,,,,,,,,,,,,432.56,510.82,476.32,,,,,,231.55,206.57,164.36,162.85,,526.77,463.39,421.25,420.06,389.41,383.37,364.14,346.08,339.85,340.25,349.13,359.89,383.41,403.73,505.91,497.32,164.37,220.10,277.91,323.50,356.58,373.05,359.93,326.96,283.54,234.04,165.34,,,,,,,,419.97,417.97,412.15,410.08,404.65,357.90,198.87,,,,,,,,,,495.35,476.71,448.53,439.21,432.90,447.12,432.13,260.71,238.25,241.92,450.74,422.09,404.81,,,,502.75,473.96,432.85,388.54,371.97,384.00,360.94,357.07,344.49,323.72,333.01,362.44,378.21,273.83,254.85,228.01,234.09,265.31,372.27,366.98,517.32,456.20,400.30,374.75,,136.93,335.62,329.41,480.62,499.99,448.17,450.15,482.06,,,489.36,476.09,466.92,487.27,477.63,505.86,417.02,489.30,518.61,506.93,470.32,516.16,138.16,159.52,201.28,196.23,207.20,193.37,220.89,194.25,210.18,254.43,259.78,268.72,268.81,332.08,,,,,,,420.01,,,,,,,,144.18,328.37,275.20,349.65,325.15,,,,,,,,,501.03,418.40,,,,,,,,,,,250.03,208.32,352.67
2022-06-05 22:21:15.307000,L8,339.96,,,,,,,,,,,,,,,,,,,,,,222.15,,,,,,,473.43,505.71,515.51,509.83,437.74,372.83,458.70,429.71,446.00,371.69,390.00,411.34,523.53,274.75,167.81,224.33,282.41,203.04,254.57,270.56,277.19,225.19,142.63,241.07,175.79,,,,,,,,419.55,416.60,410.43,408.65,404.59,363.81,292.62,,,,,,,,,,513.61,472.90,448.56,446.73,441.83,446.56,427.08,265.79,242.46,248.03,449.44,422.35,404.70,,,,507.86,507.75,439.96,395.19,380.94,390.77,363.61,366.60,348.63,375.17,395.17,415.53,382.56,416.51,397.31,319.53,383.81,,,,522.19,482.49,408.57,385.08,,307.85,341.61,333.43,,,,,,,,,,,,,,,,,,,,,,200.21,197.03,204.72,191.65,192.25,192.55,206.11,210.95,254.12,253.72,236.66,329.62,,,,,,,320.06,,,,,,,503.98,255.61,328.32,,,,,,,,,,,472.45,339.27,416.12,,,,,,,,,,,267.72,224.88,358.81
2022-07-23 22:21:07.605000,L8,,482.39,,,,,,,,,,,,,,,,,,,,,226.72,175.67,166.38,163.00,,456.66,457.05,487.71,504.10,516.53,435.87,388.18,346.67,342.57,344.67,388.57,359.26,386.17,416.01,518.53,506.64,164.94,220.99,279.86,323.88,361.08,375.52,368.03,331.99,292.40,241.66,173.93,,,,,,,,421.41,482.91,461.32,455.57,500.04,325.53,,,,,,,,,,,461.46,445.97,424.84,414.20,412.75,228.56,,,410.26,262.18,429.93,409.47,381.84,,,,,489.54,478.08,388.67,425.60,,,414.72,406.27,432.95,417.08,429.64,453.11,462.59,452.06,,,,,,,,,,,,,,504.45,515.24,,,,,,,,482.86,509.89,517.78,,,482.22,494.55,416.35,518.90,480.18,,,,,,,144.71,191.22,203.87,215.62,253.24,266.62,237.64,294.96,,,,,,,422.62,,,,,,,485.48,,,,,,,,,,,,,,,482.44,,,,,,,,,,,,,
2022-07-23 22:21:31.572000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.05,150.30,473.52,418.81,516.70,447.00,436.76,384.24,350.93,358.35,474.71,448.87,473.11,488.05,523.05,272.74,167.79,224.69,283.57,327.72,366.04,381.11,372.46,337.72,296.66,247.32,179.54,,,,,,,,420.51,417.78,410.58,410.60,405.80,357.44,260.98,,,,,,,,,,425.58,432.28,412.99,397.91,410.14,,,,,428.10,427.37,407.72,375.53,,,,,,,,,,,420.61,419.29,443.08,430.27,436.65,468.68,479.38,466.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.28,443.26,502.88,456.92,,,,,,,,,,,,,,,251.18,,,,,,,421.41,,,,,,,473.58,,,,,,,,,,,,,,,448.78,,,,,,,,,,,253.79,224.24,354.32
2022-07-30 22:27:23.080000,L8,304.35,159.74,168.83,188.68,194.48,210.86,191.47,231.90,236.54,245.51,263.37,247.11,283.35,293.07,304.17,308.23,341.65,373.77,436.13,467.96,482.69,516.16,501.72,487.33,481.87,481.81,487.23,489.89,496.13,479.46,462.26,435.02,422.52,415.97,422.96,445.21,478.23,476.82,512.15,496.23,150.46,272.21,332.39,376.02,435.45,473.66,497.53,489.32,423.94,350.41,267.90,219.52,201.74,198.31,,,,,,,,481.70,343.33,328.26,484.22,415.17,233.74,,,,,,452.46,439.36,,,,398.84,376.83,355.52,348.35,347.45,343.45,348.50,334.26,334.80,320.56,286.76,275.52,219.85,,,453.35,278.86,445.30,444.12,256.89,430.55,436.16,427.16,422.34,416.48,416.16,409.81,401.36,395.56,391.17,368.00,268.75,,,,,,,,,,310.12,307.83,302.83,501.78,497.75,265.74,142.46,,,,,,,,,,,,,,,150.47,,,,,,,,,,,,,,497.64,,,,,,,488.62,,,,,,440.21,422.72,,,,,,,,,,,,,,500.64,491.46,310.30,,,,,,,,,,370.86,266.29,297.76
2022-08-07 22:27:06.729000,L9,395.39,170.64,188.92,197.06,201.73,216.51,215.01,232.16,234.75,245.00,256.88,247.07,272.97,280.93,294.61,297.61,334.24,375.12,432.27,457.96,471.98,502.17,499.98,487.92,479.35,479.62,486.36,488.64,495.49,480.02,453.79,429.34,414.79,412.32,413.12,421.88,432.77,457.25,473.95,490.09,511.78,270.93,319.84,369.62,423.25,465.37,491.43,490.23,449.34,376.33,303.87,243.64,222.13,227.97,,,,,,,,,,,,,,,,,,,,,,,,498.06,432.82,520.39,507.75,497.75,508.15,504.91,508.34,502.93,496.57,491.06,471.89,424.46,389.03,298.88,252.89,204.58,138.28,,,,,,,488.35,510.92,470.32,506.27,504.08,488.51,474.55,464.81,460.01,470.01,161.50,252.93,445.99,477.96,506.92,400.87,417.36,401.88,407.24,383.70,,,,,,,,,,,,,,,,,,,146.71,,,,,,,,,,,,,,363.86,,,,,,,,,,,,,,,399.69,436.02,477.25,504.35,485.51,461.12,460.02,455.32,436.40,,,,,,,,,,,,403.16,324.57,399.46,426.47,420.23,,,
2022-08-08 22:21:16.880000,L8,376.41,,,,,,,,,,,,,,,,,,,,,,180.50,,,,,,,466.39,501.66,512.60,515.08,431.30,405.64,342.83,428.11,476.65,160.77,188.94,216.36,240.80,262.46,295.01,327.94,359.23,389.69,421.02,442.50,454.25,455.90,449.50,423.77,387.98,,,,,,,,420.73,476.45,455.96,447.14,503.80,,180.67,,,,,,,,,,,497.32,473.92,444.61,442.01,445.60,450.20,448.37,457.06,452.79,452.45,423.76,404.81,,,,504.66,485.28,432.70,387.90,372.41,388.11,403.16,363.85,342.32,324.90,379.25,365.07,366.06,269.44,256.37,310.00,380.24,317.12,377.86,417.79,518.74,460.02,414.72,371.12,188.15,342.14,348.32,335.67,,,,,,,,,,,,,,,394.65,416.02,489.76,445.51,,,,198.16,193.01,203.20,193.69,185.69,192.29,206.44,214.70,252.88,261.79,233.34,322.61,,,,,,,423.86,,,,,,,,378.69,328.30,137.45,182.17,188.58,194.11,146.83,248.31,166.97,,,,,,,,,,,,,,,,,244.61,196.67,254.91
2022-08-15 22:27:29.826000,L8,286.73,,,,,,,,,,216.94,214.99,208.95,266.14,284.61,283.75,312.05,341.44,414.97,444.09,462.82,484.83,425.68,285.40,320.37,342.70,221.39,419.48,282.20,269.83,437.05,412.53,399.71,387.40,378.46,400.04,421.29,443.81,465.95,479.87,310.46,255.84,308.05,360.43,412.35,457.67,478.19,481.79,421.87,344.30,264.36,224.71,210.08,214.04,,,,,,,,295.75,,,,,,,,,,,,,,,,414.90,370.78,344.40,349.69,351.25,347.23,351.79,346.18,340.95,328.47,288.71,278.55,225.55,,395.90,455.31,450.31,445.93,444.58,258.83,422.74,434.96,156.58,420.96,414.27,413.45,404.32,395.71,391.67,303.18,153.45,,,,,,,,213.16,245.11,233.42,301.70,295.09,288.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.55,493.38,454.18,,,,,,,306.18,,,,,,478.82,451.73,,,,,,,,,,519.38,,,,,289.72,,,,,481.82,,,,,,,,
2022-08-24 22:21:19.767000,L8,322.88,,,,,,,,,,,,,,,,,,,,,,223.27,171.59,163.88,152.70,487.98,158.41,154.91,155.60,191.90,179.53,163.52,148.68,336.24,332.24,330.86,155.77,169.26,200.78,226.41,247.53,273.39,303.57,338.05,367.59,400.00,429.75,454.00,469.45,467.16,464.13,447.45,415.80,,,,,,,,,,,,,,,,,,,,,,,,,508.55,494.89,474.14,451.63,459.93,456.04,466.24,468.15,466.83,457.47,452.30,435.60,,,,493.47,453.21,412.47,368.89,356.69,363.11,352.24,335.87,320.11,307.22,319.50,345.10,344.37,257.26,209.00,172.12,151.77,,,,503.18,437.44,377.72,,,287.07,313.37,322.35,,,,,,,,,,,,,,,,,,,,139.65,158.69,193.31,193.20,209.25,205.82,223.34,196.02,230.36,244.46,262.39,271.53,231.29,352.06,,,,,,,,,,,,,,,426.10,409.57,250.08,351.17,336.55,312.57,305.98,288.42,232.23,,,,,,,,,,,,214.43,,,196.62,205.88,,,
2022-08-24 22:21:43.730000,L8,323.96,,,,,,,,,,,,,,,,,,,,,,181.79,170.51,164.15,152.74,490.35,157.44,154.59,152.83,190.16,179.71,163.96,150.07,338.68,334.47,333.83,155.45,169.66,200.86,226.57,248.17,273.44,304.03,338.29,367.80,400.57,429.84,454.38,469.41,467.41,464.37,447.60,412.54,,,,,,,,,,,,,,,,,,,,,,,,,508.42,495.26,473.55,451.49,460.04,456.36,465.10,467.54,467.10,458.23,452.43,436.79,,,,495.05,455.72,415.57,370.21,357.25,364.45,353.98,337.56,322.81,308.39,321.08,345.68,346.74,259.22,210.94,174.48,153.57,,,,505.23,440.33,383.12,,,287.67,315.42,324.00,,,,,,,,,,,,,,,,,,,,139.44,158.65,192.95,194.44,208.74,201.50,222.94,195.39,227.63,243.52,260.92,270.47,227.45,352.26,,,,,,,,,,,,,,,426.61,409.26,246.98,349.42,245.33,310.97,306.44,288.96,232.30,,,,,,,,,,,,175.35,,,195.74,205.51,,,
2022-09-08 22:27:11.465000,L9,297.08,159.30,169.69,185.51,191.29,211.50,182.86,225.68,229.45,235.59,254.69,241.53,276.65,297.62,308.30,326.09,352.96,387.19,447.15,475.68,486.29,504.59,,,,,,,,,,,,,,,,,,,,362.77,408.01,,,,,,,449.21,368.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.46,413.64,428.98,335.22,322.26,286.32,465.34,458.64,455.98,454.97,446.26,425.64,365.99,434.42,431.00,422.63,402.92,404.86,413.44,406.33,397.78,395.47,393.57,374.23,358.69,353.14,352.02,352.38,343.70,331.72,325.35,318.56,305.96,288.63,302.03,293.19,296.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.47,308.32,283.12,253.33,162.79,139.67,,,,,,,,,,,,,,,470.73,,335.33,,470.75,,,
2022-09-09 22:21:23.307000,L8,317.12,419.92,473.15,473.52,476.41,455.24,445.38,433.62,446.02,442.99,447.88,404.97,392.15,393.80,392.76,404.71,423.85,445.15,469.71,476.41,501.28,496.46,277.44,245.54,206.75,185.79,183.53,190.80,209.12,214.60,224.16,211.94,191.73,171.60,164.46,162.12,168.77,179.68,201.42,223.73,250.69,269.88,292.30,324.77,356.16,387.32,416.94,450.88,477.16,492.89,489.03,486.74,474.74,447.88,246.45,,,,,,,,,,,,,,,,,,,509.99,342.59,,,,,,,,,,,,,,501.66,498.50,216.66,219.64,185.11,491.46,452.83,401.27,353.60,357.93,354.45,349.89,326.53,317.65,301.14,316.72,338.57,345.42,252.56,207.78,165.20,158.28,,,,497.58,436.89,371.00,,,282.70,307.59,315.68,384.61,283.93,283.09,295.81,298.70,241.07,204.41,217.49,224.82,245.87,252.49,258.76,278.52,299.90,323.44,359.83,393.42,412.14,418.33,185.30,201.75,224.65,226.94,250.57,256.80,263.65,252.37,270.03,276.61,304.10,310.40,305.29,393.56,,,,,,,,,,,,,,,438.46,419.25,360.46,358.64,355.86,331.82,318.61,292.39,251.63,513.60,,140.86,,,,492.58,,,,,220.63,,,208.61,217.40,,,
2022-09-09 22:21:47.265000,L8,318.37,419.08,475.45,474.83,477.93,457.69,446.14,435.21,446.59,443.23,449.02,406.03,393.48,395.16,395.09,405.83,425.02,447.14,471.51,478.45,501.06,497.82,278.66,247.10,208.26,187.02,184.92,191.86,210.98,216.31,225.22,212.89,192.70,173.49,166.23,163.49,170.16,181.59,202.96,225.65,252.08,271.58,293.97,326.27,357.93,389.11,418.73,452.70,478.81,495.20,490.51,488.25,475.82,449.05,247.10,,,,,,,,,,,,,,,,,,,511.60,342.53,,,,,,,,,,,,,,503.05,499.90,217.87,222.20,186.83,492.02,455.64,403.36,359.98,359.18,356.89,351.09,328.00,321.64,302.48,317.73,340.05,346.24,254.19,208.66,166.90,160.08,,,,498.67,439.82,371.92,,,284.34,308.10,317.07,384.22,285.51,284.73,296.93,299.74,241.22,207.09,218.80,226.43,246.61,254.59,259.82,279.38,300.88,324.68,361.20,394.81,413.87,419.26,186.36,203.15,226.18,227.97,252.27,258.61,264.56,254.66,271.23,278.38,305.60,310.00,309.02,394.42,,,,,,,,,,,,,,,439.46,420.15,360.98,359.68,357.72,334.11,320.45,294.28,254.30,514.71,,143.27,,,,493.62,,,,,222.62,,,209.48,218.97,,,
