dates,satname,nzd0106-0000,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0012,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125
2017-09-04 22:11:55.578000,L8,,,,,370.32,294.69,309.91,315.91,315.67,308.40,310.48,311.13,303.64,317.18,318.50,313.94,314.34,317.16,317.98,320.70,318.24,313.34,312.05,312.97,311.04,309.06,307.48,314.33,312.88,313.69,312.67,377.87,373.42,370.65,370.43,375.68,374.72,352.62,369.32,364.98,350.70,310.67,311.89,302.71,366.90,367.35,365.67,348.36,303.02,314.67,311.69,311.75,361.82,365.59,361.82,361.15,361.86,358.63,344.21,359.88,358.75,360.54,354.79,352.26,354.94,360.67,364.81,367.85,362.21,359.40,364.22,363.83,357.85,310.49,309.17,309.64,308.53,306.28,298.78,292.10,293.09,298.89,299.40,294.80,298.11,300.06,305.77,306.06,304.44,302.18,300.80,296.18,255.79,302.30,303.71,302.18,299.38,301.91,296.64,290.24,277.91,287.65,292.09,292.27,290.62,292.75,293.48,292.90,230.87,192.90,223.72,200.11,,,,,,,,,,,,,,
2018-01-10 22:11:54.118000,L8,411.58,186.96,,,372.03,389.72,381.60,383.77,371.06,342.78,387.56,388.03,304.45,318.60,320.02,318.33,317.19,320.86,317.52,324.49,322.98,319.19,315.54,314.13,314.68,311.29,312.23,317.94,312.76,316.46,314.61,315.03,316.57,316.99,315.13,320.30,316.36,314.69,315.01,308.99,314.12,315.16,314.85,307.29,321.99,318.00,316.58,307.57,308.05,318.13,315.34,316.27,313.08,313.87,311.13,311.62,308.37,307.67,306.65,306.59,304.74,304.42,307.13,305.54,310.18,306.63,310.96,312.22,310.20,307.14,311.90,309.74,310.23,311.22,310.09,310.63,310.74,306.85,301.23,293.55,295.04,300.85,300.59,296.89,302.68,301.82,308.49,307.19,304.76,301.77,299.19,284.62,291.81,353.87,304.41,317.08,322.92,300.81,304.64,304.24,288.85,291.34,297.82,300.27,299.51,299.72,300.93,299.70,284.68,303.85,301.37,299.78,300.04,304.94,300.26,302.69,298.97,298.36,300.20,299.41,297.72,297.42,296.78,297.33,283.84,277.14
2018-01-26 22:11:45.215000,L8,,,,,,295.06,276.39,314.10,311.84,308.48,307.16,,291.62,315.70,320.44,189.92,315.88,321.28,315.83,370.24,366.13,349.88,313.86,315.08,512.86,494.00,492.31,509.31,313.76,314.27,312.99,313.82,316.33,313.48,314.25,317.39,315.17,312.33,311.34,310.13,312.09,313.89,312.37,309.32,318.33,314.66,314.96,304.30,307.82,315.82,313.90,313.74,314.20,311.43,309.20,309.69,308.44,304.82,302.40,302.21,296.26,295.02,296.48,298.06,301.46,302.95,308.22,309.54,297.85,257.69,312.90,307.46,181.20,308.56,257.47,199.66,215.62,249.03,246.91,289.32,291.86,300.81,299.05,294.82,298.47,296.96,304.98,304.76,299.19,299.22,295.46,290.20,263.54,298.40,303.18,301.44,299.82,300.46,297.82,283.25,279.48,290.94,297.88,296.26,295.85,297.68,297.87,296.01,266.63,302.45,299.39,296.89,295.37,301.26,301.31,301.01,295.29,291.53,294.28,296.22,295.74,296.14,295.07,296.83,278.14,271.02
2018-04-16 22:11:06.667000,L8,556.47,,,,286.56,308.24,387.50,377.44,375.68,368.32,372.85,370.12,365.18,375.64,373.16,349.39,376.52,382.90,381.54,375.06,365.81,359.82,358.02,358.45,364.91,362.68,365.94,365.04,373.30,359.37,319.21,370.60,367.40,371.45,365.47,322.46,320.07,319.78,315.14,314.31,317.40,321.82,320.75,310.03,322.02,322.10,321.44,306.37,301.71,320.22,318.58,317.31,315.66,314.61,313.63,312.76,310.89,309.99,309.73,312.01,310.86,310.22,308.30,308.07,309.42,307.82,315.07,313.52,328.54,358.36,381.95,311.98,313.66,312.20,312.30,313.58,312.82,310.13,303.21,298.41,297.79,303.65,302.12,300.80,301.15,304.03,307.96,306.32,305.82,302.27,299.35,294.15,283.65,302.29,307.66,305.47,303.57,303.94,302.27,297.74,290.00,293.80,301.56,300.69,300.27,300.49,300.39,301.13,286.59,305.32,302.20,299.12,299.67,304.66,307.04,305.57,301.20,300.08,301.41,302.94,299.19,299.72,297.41,296.81,285.35,276.95
2018-05-02 22:10:57.873000,L8,,,,,283.69,305.59,316.04,322.82,321.33,312.44,316.47,312.17,305.17,375.72,375.86,368.34,366.94,326.77,324.05,326.55,324.45,319.99,317.51,316.52,316.08,314.16,311.70,317.11,318.75,316.84,317.13,322.00,319.43,318.38,320.61,322.75,317.43,316.99,316.06,313.15,316.17,318.38,317.22,307.88,322.42,319.48,315.96,303.39,304.80,318.97,316.19,316.51,313.87,313.20,311.18,310.29,309.72,307.64,308.65,309.34,310.29,307.04,308.08,306.49,308.18,308.16,311.52,313.74,312.22,311.99,312.86,311.58,312.18,310.79,309.99,310.43,309.72,306.99,300.78,294.93,295.66,301.59,301.57,296.28,300.74,300.68,307.60,304.88,302.02,300.57,298.85,294.80,278.90,302.95,305.34,304.04,298.21,302.88,299.29,289.87,284.17,290.89,297.46,298.42,296.59,299.61,297.85,296.63,278.14,303.87,301.59,296.78,296.21,302.99,304.39,303.34,299.39,293.63,298.12,297.84,297.97,297.49,296.09,292.53,279.12,275.43
2018-07-05 22:10:54.795000,L8,203.30,,,,280.94,307.52,315.99,321.72,321.09,313.21,313.50,314.87,317.62,322.97,323.44,319.72,321.01,322.65,325.29,323.74,324.62,318.73,316.94,315.94,312.87,313.00,308.85,316.91,318.54,318.44,316.50,320.10,320.56,315.72,318.26,322.35,320.36,314.97,314.80,312.18,315.35,316.81,313.42,306.70,320.17,319.75,315.72,299.97,300.99,316.43,315.23,313.71,313.95,310.75,310.93,310.26,310.70,307.57,308.64,310.40,306.37,306.47,305.41,305.54,304.74,306.73,311.50,312.37,310.79,306.00,311.65,308.95,307.78,309.50,310.72,310.23,309.13,305.89,300.52,293.86,293.50,301.33,297.76,296.24,299.96,301.26,306.88,307.76,303.45,302.74,297.95,294.10,257.99,299.01,304.81,302.53,300.99,300.95,297.76,281.99,276.80,289.80,298.61,298.04,298.08,296.08,298.49,296.58,234.83,301.83,300.54,298.53,297.67,303.31,303.56,301.72,300.70,296.67,299.42,297.07,295.75,296.20,294.49,294.72,275.82,275.77
2018-08-06 22:11:10.291000,L8,,,,,,300.22,315.19,324.73,322.39,313.52,313.52,298.37,322.29,326.58,323.72,317.51,322.32,323.48,324.42,326.17,327.71,321.10,319.40,316.06,314.87,313.27,310.48,316.86,319.10,318.41,316.76,319.54,319.17,315.99,318.07,322.05,319.34,316.04,315.60,313.63,315.30,315.82,314.69,310.90,319.31,320.67,316.16,301.49,300.68,316.93,314.90,313.68,313.26,311.60,310.65,310.51,310.61,308.00,308.62,310.47,307.06,306.19,305.93,306.72,303.93,307.19,311.10,312.70,311.36,306.99,311.53,309.51,309.63,310.25,311.08,309.44,308.77,306.90,300.39,294.57,294.34,300.73,297.36,295.54,298.73,300.81,306.22,307.19,303.85,301.32,298.50,295.87,268.79,301.05,305.12,302.54,299.67,300.38,296.22,288.53,283.91,291.31,297.55,297.56,297.69,296.56,298.45,295.96,283.14,303.07,301.34,296.75,298.72,302.90,305.74,302.95,298.85,294.28,296.74,296.07,296.25,296.05,293.28,291.13,276.68,273.83
2018-09-07 22:11:24.397000,L8,220.80,360.68,338.08,345.19,435.14,425.27,415.04,400.23,386.96,374.19,383.26,384.87,387.32,487.30,496.52,497.73,502.57,506.83,500.45,504.34,496.31,516.20,375.04,372.57,372.88,370.57,370.32,368.52,376.71,374.83,382.40,382.76,379.64,377.73,374.90,386.52,382.41,380.39,337.73,335.62,321.91,376.40,372.76,504.80,519.66,515.16,520.81,518.08,508.63,373.16,372.27,372.17,363.70,368.77,356.04,364.45,356.67,363.89,358.64,365.30,358.70,355.74,360.82,354.88,357.37,359.10,365.39,369.82,366.38,362.82,365.51,363.62,362.11,364.19,362.13,363.39,358.44,363.46,351.19,349.12,310.50,313.21,317.32,316.45,322.04,313.73,327.27,323.44,328.98,324.86,328.88,319.93,355.99,323.96,330.29,308.65,323.75,324.73,323.19,317.32,299.28,310.66,318.80,322.03,322.75,316.96,320.49,322.64,335.76,345.21,307.04,302.97,304.53,308.32,347.56,346.73,344.06,325.52,335.99,343.22,301.58,305.42,300.50,304.08,315.40,317.16
2019-02-14 22:11:33.473000,L8,,,,,,,,,,,,,,402.66,324.75,320.40,317.43,320.14,319.76,322.82,320.70,317.63,314.82,311.76,309.27,286.28,359.38,302.72,482.38,322.52,319.50,260.07,320.65,307.97,396.11,385.79,383.17,321.51,316.72,305.65,312.03,314.66,313.68,307.89,318.72,318.96,315.74,303.49,299.49,317.91,311.46,312.12,303.79,299.90,288.58,295.77,287.26,283.43,297.66,305.96,305.48,303.41,303.35,300.80,307.78,302.29,311.75,311.37,312.03,308.91,317.94,293.64,306.20,301.45,300.41,301.54,301.31,299.49,274.66,,166.32,321.61,244.95,220.30,,,,,,,232.87,281.09,275.69,302.12,302.07,301.47,296.33,300.44,297.60,288.50,275.32,287.45,296.32,296.57,296.44,295.99,297.41,295.88,275.71,300.96,300.03,296.16,297.84,302.44,304.78,301.44,297.98,292.54,296.73,295.45,295.92,295.63,292.72,293.34,279.31,272.28
2019-03-02 22:11:29.304000,L8,,,,,286.55,307.52,309.55,321.51,319.99,309.56,307.94,304.73,300.58,316.79,319.81,316.33,318.25,523.21,517.51,528.20,523.82,522.38,508.55,313.78,310.88,310.69,308.04,311.25,310.88,312.42,371.97,374.44,366.23,371.82,369.83,376.04,371.73,375.51,370.68,366.40,367.27,368.36,367.15,356.16,315.95,313.59,313.41,299.83,293.20,314.14,310.77,312.06,308.81,309.37,304.35,307.62,302.43,304.41,301.25,304.85,300.78,301.30,302.49,299.88,301.25,301.36,306.85,308.05,307.90,301.78,310.42,305.98,303.01,305.68,303.82,303.18,301.59,303.25,293.48,289.17,288.45,297.32,293.37,291.08,295.88,295.87,301.70,291.84,298.64,293.20,291.14,286.05,240.13,293.79,301.16,298.83,297.25,298.33,290.10,277.94,276.19,289.29,295.22,295.17,294.67,294.73,295.05,293.93,278.36,300.79,296.88,295.98,294.77,299.04,301.23,301.12,296.53,254.56,293.58,294.84,294.41,296.62,293.73,295.37,276.83,274.35
2019-05-21 22:11:27.314000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.84,291.22,289.83,302.53,301.93,297.01,301.43,304.81,300.72,309.97,306.74,307.32,285.60,291.40,310.16,307.03,310.24,307.41,307.99,303.49,304.59,302.68,304.18,303.15,303.18,304.47,302.59,302.85,301.45,289.79,222.06,244.34,285.07,202.00,232.23,303.50,261.78,263.56,233.44,259.60,217.49,189.08,261.57,266.35,278.85,269.20,295.76,295.66,290.15,296.17,294.14,299.61,287.31,292.99,290.06,262.08,251.53,234.54,260.56,264.95,251.24,244.90,229.60,236.71,237.28,224.17,243.19,289.43,248.41,286.35,288.77,290.71,291.69,227.24,296.13,297.24,294.53,295.73,300.91,253.18,246.98,247.79,253.11,291.36,292.32,289.09,290.91,287.53,285.78,275.17,265.51
2019-06-22 22:11:40.996000,L8,,,,,301.25,313.91,323.91,329.04,332.39,326.02,322.07,312.22,308.05,324.15,326.45,326.68,328.07,327.88,327.43,328.71,328.44,322.25,323.31,319.27,318.33,318.46,316.55,319.56,320.26,319.03,318.27,323.15,320.33,319.46,322.15,323.97,321.33,318.91,315.97,315.92,317.60,320.61,317.92,313.98,323.94,325.28,318.87,306.87,310.94,319.56,317.35,316.62,315.03,313.28,312.04,310.97,310.70,307.68,310.07,310.33,312.16,307.71,308.30,310.88,310.14,310.64,314.98,313.97,314.84,312.84,314.92,312.65,312.70,310.86,311.75,311.70,310.95,307.23,300.89,297.46,296.88,302.84,303.59,296.92,301.18,301.62,309.31,307.94,303.32,302.36,299.25,296.33,264.73,302.13,304.74,304.30,300.81,304.68,298.82,290.24,285.08,290.18,301.07,299.09,298.48,302.05,301.25,298.05,277.12,307.82,304.03,301.76,304.76,307.73,307.94,305.52,301.25,297.63,299.34,299.06,298.16,296.52,297.99,296.29,284.22,274.63
2019-07-08 22:11:44.725000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.77,253.75,,,,,,,,,263.35,288.33,286.75,292.85,265.50,,,,,,,,,,,,,,224.48,196.81,261.10,259.66,194.60,246.50,249.35,244.79,256.80,236.38,236.31,249.73,256.57,202.79,233.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24 22:11:48.987000,L8,201.42,,,390.71,307.97,348.48,534.78,514.87,355.17,347.04,352.15,351.61,345.98,354.17,337.44,503.40,501.07,528.44,537.45,510.37,516.00,529.78,489.93,370.44,369.29,365.68,373.03,377.08,344.49,382.65,379.84,326.66,377.08,373.98,369.62,375.93,373.97,373.40,373.91,342.77,381.40,373.05,373.50,344.45,370.06,341.83,370.17,337.29,373.83,374.10,371.04,370.42,368.61,363.97,362.12,361.00,362.28,359.71,360.54,361.37,355.37,334.03,334.72,349.73,354.50,357.17,364.67,370.14,368.40,358.49,339.80,370.44,366.85,341.43,370.14,373.39,369.54,366.10,362.70,351.17,324.58,356.69,351.60,351.98,357.13,361.28,340.48,366.66,358.37,360.24,313.04,309.20,350.90,348.75,315.88,310.87,306.80,307.20,303.76,303.51,292.62,295.83,307.00,304.64,305.46,307.27,310.05,308.74,302.83,313.14,310.39,307.68,308.95,311.65,314.60,312.66,311.21,310.63,310.34,308.32,306.34,306.26,301.73,302.26,291.24,280.16
2019-08-09 22:11:55.358000,L8,,,,,297.12,401.37,412.02,410.57,389.87,383.73,378.11,363.72,393.32,388.82,356.32,356.43,379.59,380.98,380.69,327.66,324.51,320.98,319.42,316.79,315.93,315.81,313.74,318.65,318.99,318.69,317.80,323.20,319.76,319.34,322.05,324.22,322.58,317.28,315.86,313.94,317.45,319.69,317.19,305.72,322.89,324.30,319.01,305.33,307.46,318.86,315.99,316.46,314.36,313.03,311.39,311.00,310.45,307.41,309.24,310.39,312.83,308.04,307.96,308.94,310.83,310.30,314.68,313.88,314.87,311.32,315.20,311.81,312.51,310.70,312.44,312.44,312.36,307.05,301.50,294.85,297.70,303.30,304.22,297.29,301.51,303.02,308.13,309.38,304.31,302.70,299.79,297.23,269.51,305.72,305.27,304.77,300.29,305.47,300.14,297.35,288.20,288.84,301.22,300.59,300.04,303.01,301.48,299.25,277.72,309.06,305.55,301.74,306.42,310.04,311.53,306.48,301.93,299.17,299.41,298.11,296.40,296.33,295.19,294.52,284.21,273.97
2020-01-16 22:11:59.041000,L8,,,,,294.61,314.23,319.09,325.49,325.39,315.72,373.18,372.03,365.04,372.94,374.32,365.36,366.50,374.55,368.00,370.66,363.23,369.08,360.02,363.97,357.66,314.49,311.46,318.48,318.36,318.70,318.12,319.43,320.20,316.34,316.60,321.64,319.89,316.00,314.98,313.14,317.76,318.00,314.52,308.28,320.19,321.40,317.72,308.88,300.13,317.60,315.71,314.22,313.54,311.97,311.12,311.14,309.26,307.84,307.71,308.48,303.68,305.99,305.61,304.62,305.78,308.15,312.08,313.21,312.39,306.15,315.38,310.40,309.01,310.56,311.89,310.98,311.92,307.33,300.49,293.20,297.79,302.67,301.73,296.61,300.05,300.36,305.69,303.20,302.44,302.08,297.27,295.75,282.15,302.78,306.33,303.56,299.04,301.10,299.07,293.87,287.27,293.60,300.61,299.66,299.92,301.73,300.36,298.89,278.27,305.14,303.35,300.93,302.97,307.40,308.40,305.93,302.47,297.02,298.26,297.92,295.37,298.01,297.30,297.52,283.92,277.76
2020-02-01 22:11:53.781000,L8,,,,,298.05,367.64,404.12,404.73,399.38,397.92,398.35,390.37,393.55,395.73,391.66,388.59,393.23,393.25,395.67,391.52,386.81,384.72,353.23,384.43,380.66,383.91,384.43,386.17,387.62,385.99,386.42,385.88,389.30,390.11,393.73,391.04,388.93,390.57,387.19,388.01,385.39,381.58,381.51,385.51,383.16,384.54,383.24,384.08,384.59,384.29,383.22,379.75,383.72,371.30,377.12,366.96,369.38,361.69,367.65,371.78,373.40,345.27,367.15,369.09,370.53,374.20,375.31,376.94,377.27,373.16,371.46,313.41,312.69,311.55,313.68,370.65,371.88,373.78,366.66,361.58,353.66,303.09,301.07,296.59,302.67,302.68,308.07,307.59,305.90,304.33,301.60,302.22,291.03,308.36,310.83,307.74,304.37,308.22,304.46,303.90,289.71,294.39,313.65,300.72,302.82,305.32,302.60,302.39,283.79,307.23,304.20,301.79,304.33,308.52,312.94,308.59,304.91,296.32,292.63,293.80,291.40,274.57,301.07,301.69,292.29,281.96
2020-04-21 22:11:21.823000,L8,,,,,371.75,387.03,384.51,388.50,381.32,386.00,392.67,362.43,369.25,380.05,324.88,322.13,327.80,324.83,326.51,328.14,328.20,325.21,319.94,327.54,317.73,325.71,318.15,323.02,319.64,328.29,322.38,290.52,319.57,313.97,316.59,301.36,318.91,319.46,324.96,321.41,330.08,,476.43,485.64,546.84,552.50,486.99,288.52,308.29,310.79,316.54,317.16,317.37,314.79,315.36,313.93,319.36,312.85,314.85,314.03,313.13,312.59,308.44,311.41,311.71,313.70,317.62,315.17,317.15,311.29,316.12,314.49,313.77,312.08,313.75,315.21,312.61,308.96,303.26,298.52,296.74,303.25,302.14,298.14,300.58,302.09,307.75,308.67,305.63,304.58,303.48,299.35,276.20,302.02,306.77,306.14,299.70,302.95,298.17,294.42,289.25,288.96,301.52,296.78,299.79,296.59,299.79,296.11,240.11,303.28,299.03,254.10,294.72,305.56,,,,,253.17,201.82,287.19,292.43,287.64,288.34,275.17,216.26
2020-05-07 22:11:12.613000,L8,,,,,397.88,385.73,379.24,382.52,384.59,306.25,302.76,186.54,,308.64,313.47,301.86,328.56,390.12,407.23,328.23,334.25,316.63,312.65,313.70,309.60,311.84,317.64,320.78,321.66,322.15,323.57,323.83,322.99,318.90,324.08,326.04,325.22,319.39,318.14,317.76,319.22,321.37,316.47,306.06,320.27,322.66,315.75,309.16,278.89,,281.13,281.79,208.90,527.65,498.46,449.78,520.90,371.30,384.79,350.76,423.15,352.17,359.75,299.75,299.11,301.41,316.14,315.57,316.43,310.54,315.95,313.36,311.82,311.60,313.03,314.89,313.29,307.87,314.53,308.38,510.80,460.98,407.55,300.09,307.85,299.29,309.89,267.38,234.25,218.44,,224.07,217.52,303.24,313.10,247.09,210.67,209.62,227.81,289.73,288.42,292.34,300.26,301.02,300.82,303.49,300.05,294.90,225.96,225.34,,,,,,,,198.85,302.53,299.33,297.88,297.97,294.63,294.35,282.29,274.18
2020-06-08 22:11:24.028000,L8,,,,,296.14,314.54,323.07,326.05,325.52,316.42,315.58,308.97,307.49,326.12,321.73,317.28,318.06,317.80,314.43,322.23,324.79,320.83,326.24,324.09,320.33,320.11,321.98,321.81,321.33,320.78,324.71,327.47,323.76,324.16,456.84,455.69,454.53,321.43,322.00,322.25,322.18,322.48,322.85,314.56,325.76,326.25,326.15,310.72,310.56,324.66,318.92,318.00,316.56,314.43,313.31,313.67,312.64,310.25,312.68,313.14,315.01,313.54,309.37,312.51,313.42,315.29,318.88,318.24,319.22,315.77,319.08,317.63,313.97,313.65,316.26,315.48,313.83,308.65,302.08,301.02,299.06,304.52,307.01,301.86,303.22,303.27,309.30,307.44,304.29,304.79,304.30,299.32,282.00,307.20,309.27,307.45,302.81,304.53,297.63,294.24,286.30,288.24,301.91,301.42,301.33,305.15,301.91,300.08,238.63,307.81,303.10,300.56,301.47,306.68,308.96,306.72,301.56,298.14,300.88,299.23,298.08,297.58,298.69,294.99,285.91,278.63
2020-07-10 22:11:39.723000,L8,,,,,298.28,314.31,323.99,376.57,372.55,380.47,362.34,368.72,318.60,324.68,325.23,325.88,325.91,326.85,325.76,329.42,327.43,322.27,324.52,317.29,317.59,314.58,318.06,321.88,320.17,319.04,321.30,323.67,321.30,320.39,323.34,324.71,324.04,320.08,316.05,316.09,317.72,319.20,316.87,309.78,324.94,323.75,321.60,303.68,292.07,318.55,316.28,315.49,314.57,313.87,312.11,312.12,310.99,308.65,310.50,311.42,312.78,309.06,308.94,312.28,311.93,312.15,318.00,314.59,315.86,311.50,315.19,313.61,312.67,311.69,312.38,313.75,312.60,308.11,301.86,298.41,297.91,303.86,304.69,297.68,303.31,303.28,309.68,310.29,305.12,304.51,303.41,296.78,267.35,304.14,307.33,304.91,301.07,303.20,297.72,293.85,284.01,271.51,300.90,301.26,300.35,302.89,302.29,299.97,258.59,307.54,304.11,301.80,300.05,307.96,307.62,306.21,300.11,299.29,297.57,296.45,294.08,296.49,294.80,291.65,282.96,277.12
2020-07-26 22:11:44.648000,L8,,,,,286.34,377.70,380.55,379.77,382.21,383.58,377.21,377.06,371.41,396.99,381.79,350.50,351.42,379.37,353.35,377.22,378.58,359.67,338.83,342.25,366.66,361.72,311.23,319.65,318.24,317.43,316.86,319.31,318.80,318.68,319.63,323.32,319.39,319.27,315.13,312.17,316.35,316.32,314.58,308.00,322.63,321.71,316.11,300.08,289.31,316.67,312.80,314.45,312.72,312.34,309.24,310.69,308.62,307.19,308.49,309.74,309.56,305.77,307.36,308.59,307.47,309.27,312.50,313.05,311.71,307.71,313.34,310.99,305.71,308.80,310.27,311.97,310.67,306.85,299.66,292.38,297.32,302.13,303.22,295.97,300.75,301.73,309.73,308.62,303.32,302.20,301.09,295.71,264.30,301.92,304.62,303.39,300.02,301.35,294.20,284.15,284.41,272.42,299.54,300.32,299.52,302.17,301.36,298.06,278.08,305.49,300.06,300.06,300.32,307.07,307.53,267.81,299.95,298.81,297.14,299.29,294.79,295.85,294.04,290.74,280.49,275.94
2020-08-27 22:11:56.368000,L8,,,,,286.59,309.79,324.10,325.85,324.49,322.09,320.59,316.85,312.76,328.59,335.57,327.31,330.72,326.28,327.90,326.64,323.81,327.87,325.89,323.45,321.84,316.03,318.04,318.49,318.92,321.32,325.28,324.90,324.99,322.37,323.50,324.16,325.75,322.46,317.32,319.69,319.26,322.05,320.38,312.85,322.39,323.13,321.70,307.72,303.20,320.66,316.95,317.33,315.38,314.72,312.98,313.99,311.33,312.03,311.48,314.98,313.44,313.89,308.83,311.56,310.32,313.18,318.14,315.78,319.45,313.19,321.00,313.46,314.07,314.67,314.71,315.03,315.03,311.78,304.61,299.30,300.64,305.98,304.97,302.54,302.47,306.78,310.24,310.48,309.25,304.23,303.91,304.47,281.11,307.44,310.08,306.28,303.27,305.81,298.64,302.95,286.35,287.41,302.18,300.40,301.67,305.19,304.02,307.57,289.81,307.78,309.97,303.67,303.41,308.47,313.56,309.92,304.30,305.56,301.21,300.29,296.31,298.02,295.78,292.05,281.56,274.94
2020-10-14 22:12:09.092000,L8,,,,,234.26,307.15,396.78,395.98,387.02,384.02,313.90,308.33,300.37,321.68,321.50,322.34,317.74,,244.53,234.68,296.70,313.89,231.62,311.97,312.32,311.39,307.15,314.54,313.72,314.48,314.73,317.45,315.74,316.84,317.76,319.78,316.91,314.45,311.75,310.77,312.86,313.90,313.13,307.99,317.41,317.98,314.55,301.05,288.09,314.74,310.82,323.14,311.83,310.08,306.71,308.13,305.08,303.44,302.17,305.32,303.10,302.77,303.91,301.74,303.36,306.92,309.46,308.31,309.24,303.62,309.43,306.77,304.19,305.13,307.25,303.33,294.84,300.89,295.93,288.40,289.43,298.77,299.68,294.50,291.04,294.83,301.80,297.62,298.27,297.78,291.64,282.92,234.55,300.70,292.25,251.15,240.23,226.48,231.84,220.40,,,,,,,,,,,,,,,238.84,245.77,295.14,252.55,280.58,264.30,255.95,239.94,282.56,279.28,268.32,265.77
2020-12-01 22:12:09.987000,L8,,,,,282.74,310.17,318.41,323.88,310.71,306.84,313.05,306.19,306.78,323.95,323.34,323.68,325.64,325.16,323.81,325.96,323.99,321.36,319.09,316.10,316.20,313.20,312.44,318.95,317.82,318.36,316.88,318.68,318.59,318.45,318.79,321.79,319.02,316.22,314.90,311.26,316.39,316.76,315.71,307.29,321.45,321.97,317.75,307.88,293.99,317.48,314.64,314.24,311.72,312.44,310.17,310.69,307.87,306.90,306.46,307.00,305.55,304.64,307.29,303.83,307.42,309.18,313.07,312.53,310.91,307.84,314.13,310.47,309.67,310.49,309.66,307.90,309.83,305.75,298.75,290.61,294.97,301.06,302.36,295.57,300.61,300.01,306.71,303.24,302.22,299.42,298.38,292.78,263.25,301.52,301.57,302.04,255.82,301.86,299.43,289.44,270.32,251.87,297.68,298.88,298.38,298.12,299.95,297.87,224.55,304.50,301.98,300.65,300.57,307.13,306.51,304.56,299.45,296.75,294.72,296.31,288.89,294.25,291.46,290.42,281.76,275.94
2021-01-18 22:11:57.463000,L8,,,,,,313.36,323.87,327.82,312.51,305.54,309.52,304.31,277.20,322.66,328.64,371.69,376.94,376.44,381.30,378.04,375.01,369.94,377.00,327.37,325.96,315.28,308.93,319.61,315.19,315.08,323.05,352.86,376.17,326.57,378.54,332.98,,330.13,416.20,434.55,393.47,380.29,,233.58,493.16,444.66,455.92,518.53,526.73,321.94,309.83,,,,239.73,222.43,420.81,349.75,311.58,306.26,307.42,303.35,305.52,309.38,311.71,311.59,316.15,314.04,317.47,312.99,318.02,313.17,312.35,313.47,311.64,312.23,312.52,,,,,291.57,311.40,298.79,259.75,293.78,304.54,300.51,246.47,,,,,,,,,,,,,,,,236.79,264.06,265.53,299.73,275.04,,,283.43,302.57,303.00,309.08,277.19,298.96,371.76,278.23,370.45,269.93,295.06,295.72,298.33,285.73,277.40
