dates,satname,nzd0360-0000,nzd0360-0001,nzd0360-0002,nzd0360-0003,nzd0360-0004,nzd0360-0005,nzd0360-0006,nzd0360-0007,nzd0360-0008,nzd0360-0009,nzd0360-0010,nzd0360-0011,nzd0360-0012,nzd0360-0013,nzd0360-0014,nzd0360-0015,nzd0360-0016,nzd0360-0020,nzd0360-0021,nzd0360-0022,nzd0360-0023,nzd0360-0024,nzd0360-0025,nzd0360-0026,nzd0360-0027,nzd0360-0028,nzd0360-0029,nzd0360-0030,nzd0360-0031,nzd0360-0032,nzd0360-0033,nzd0360-0034,nzd0360-0035,nzd0360-0036,nzd0360-0037,nzd0360-0038,nzd0360-0039,nzd0360-0040,nzd0360-0041,nzd0360-0042,nzd0360-0043,nzd0360-0044,nzd0360-0045,nzd0360-0046,nzd0360-0047,nzd0360-0048,nzd0360-0049,nzd0360-0050,nzd0360-0051,nzd0360-0052,nzd0360-0053,nzd0360-0054,nzd0360-0055,nzd0360-0056,nzd0360-0057,nzd0360-0058,nzd0360-0059,nzd0360-0017,nzd0360-0018,nzd0360-0019,nzd0360-0060,nzd0360-0061,nzd0360-0062,nzd0360-0063,nzd0360-0064,nzd0360-0065,nzd0360-0066,nzd0360-0067,nzd0360-0068,nzd0360-0069,nzd0360-0070,nzd0360-0071,nzd0360-0072,nzd0360-0073,nzd0360-0074
2022-07-01 22:07:06.314000,L9,515.67,514.90,515.52,501.79,177.01,207.43,189.30,212.17,270.59,328.66,483.44,476.30,465.61,266.36,283.74,302.29,317.84,439.95,435.02,434.55,434.15,424.82,411.36,406.25,405.69,390.30,380.27,384.35,374.37,373.25,378.85,377.78,363.30,345.22,347.29,344.31,346.62,340.39,331.08,313.61,308.66,305.00,302.84,289.66,281.67,281.57,280.85,273.32,269.31,268.61,260.21,256.69,258.30,253.89,238.16,224.09,224.75,411.34,442.60,262.67,217.65,206.71,202.08,196.17,191.58,184.23,184.70,180.87,177.98,173.51,159.98,,,,
2022-07-17 22:07:05.202000,L9,,,,,,,,,,,,,,,,,,260.45,224.04,229.46,,,,,,,,,,,,,,,,,,,273.19,306.36,290.43,290.31,284.88,272.45,272.41,256.15,272.62,268.21,262.02,264.16,249.34,241.76,245.18,236.38,213.37,151.76,200.75,,,,169.78,,,,,,,,,,,,,,
2022-08-10 22:07:44.129000,L8,,,,,,,,,,,,,,,,,,,204.43,271.06,304.72,304.40,321.93,319.82,196.92,266.14,,,,204.39,307.53,327.42,268.14,184.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 22:07:46.208000,L8,505.87,508.96,502.67,489.10,488.59,209.69,187.98,214.47,267.81,318.44,473.25,457.49,282.99,263.04,284.90,286.40,318.65,395.26,366.43,339.80,370.07,391.63,384.94,384.37,377.37,373.76,369.67,366.76,354.66,365.55,356.90,359.67,343.80,325.92,335.20,332.01,327.77,333.14,320.39,307.26,288.09,299.90,286.30,274.84,273.44,262.21,276.24,263.82,273.27,262.23,237.32,233.57,240.30,232.01,217.15,207.34,208.63,407.30,325.94,260.57,203.53,195.34,190.69,185.80,181.72,,,,,,,,,,
2022-09-03 22:07:27.941000,L9,497.09,496.29,494.67,477.32,349.33,283.37,192.40,280.20,351.69,393.72,316.41,287.41,300.59,276.90,296.98,300.15,330.47,334.16,360.27,333.71,355.78,394.59,390.16,382.00,377.70,367.93,365.49,360.97,355.15,355.01,356.15,356.96,336.59,320.24,325.30,328.37,324.18,316.53,314.84,299.37,282.60,284.17,279.15,268.97,267.34,258.49,264.81,255.92,255.62,242.64,220.30,223.77,226.94,225.19,204.07,152.32,201.34,395.21,309.78,210.74,191.98,187.06,180.41,180.13,173.77,,,,,,,,,,
2022-09-19 22:07:33.648000,L9,490.38,493.92,488.69,476.94,460.15,286.40,461.05,469.04,461.93,439.72,222.52,261.27,248.14,241.93,214.78,234.70,330.25,329.26,350.94,334.74,349.51,387.48,393.69,377.21,374.72,366.63,357.81,361.72,355.43,354.14,354.66,357.99,334.51,313.77,321.28,320.00,318.46,314.01,309.96,290.89,278.41,281.04,277.02,266.55,264.38,256.62,263.34,253.77,252.70,240.42,196.45,210.89,217.88,221.69,164.89,,,392.31,308.42,209.56,,,,,,,,,,,,,,,
2022-10-05 22:07:34.692000,L9,480.41,482.79,479.55,454.98,393.16,384.56,450.10,458.43,445.26,,211.89,246.02,152.81,200.79,202.53,219.48,,317.98,342.84,324.28,340.60,378.37,334.01,364.48,361.26,354.31,346.73,348.77,346.98,345.03,345.05,345.93,323.44,280.77,215.33,309.42,307.19,297.23,234.97,277.12,267.17,265.44,269.81,259.45,257.26,235.04,256.04,241.86,244.83,226.60,76.47,171.58,181.62,167.92,,,,379.08,298.59,177.12,,,,,,,,,,,,,,,
2022-10-21 22:07:41.412000,L9,,,,,,,,,,,524.74,506.18,504.40,503.08,500.48,485.06,476.76,472.26,469.13,456.38,463.30,439.57,437.43,418.95,406.02,399.62,394.96,404.92,394.26,392.32,392.84,395.03,391.63,381.11,387.09,377.99,390.45,403.98,384.54,350.38,337.40,336.35,321.04,314.34,307.63,309.72,300.24,289.95,296.01,323.37,336.57,330.70,317.20,291.64,305.38,280.00,290.21,472.99,476.54,479.12,248.30,231.11,231.20,222.77,220.82,206.49,204.35,205.15,218.65,226.87,229.58,215.05,193.27,183.68,192.06
2022-10-29 22:07:52.427000,L8,,,,523.56,514.83,505.20,503.26,515.82,525.92,521.44,514.65,504.36,496.03,492.03,484.39,470.79,471.97,461.46,458.52,457.39,442.52,436.66,430.99,417.31,426.10,405.28,409.92,404.02,408.78,403.87,399.98,404.21,387.70,383.78,388.21,378.34,387.15,370.30,363.83,344.16,343.30,334.30,334.35,321.05,305.12,305.02,303.17,280.80,285.89,282.94,278.05,282.32,298.92,301.60,273.56,295.76,277.31,464.14,471.92,477.01,246.61,218.97,208.23,213.07,207.57,189.16,190.00,198.08,197.67,202.00,186.76,189.30,178.42,177.99,182.86
2022-11-06 22:07:39.965000,L9,,,,,,,,,,,512.30,504.32,506.28,495.44,506.38,494.98,476.49,469.85,465.45,460.50,452.35,456.88,456.25,437.93,422.18,430.05,417.74,398.00,414.32,416.27,407.86,405.56,406.55,395.94,393.78,388.00,388.86,375.17,374.18,354.51,356.31,354.90,323.74,322.48,336.69,332.23,318.04,301.78,301.81,302.38,317.96,337.83,317.55,293.32,304.33,289.79,295.89,485.26,492.95,492.98,258.23,265.43,264.72,247.11,227.28,214.27,211.50,224.07,213.25,234.23,244.21,208.58,215.06,203.66,186.74
2022-11-14 22:07:47.062000,L8,,,,524.25,517.88,510.42,503.03,514.19,528.07,523.49,520.52,507.93,502.00,495.99,484.30,485.70,474.63,462.87,452.36,454.34,445.10,432.67,427.69,414.23,415.54,403.32,394.17,406.90,413.41,403.47,400.19,405.74,385.12,377.03,384.55,375.79,379.55,370.25,365.36,340.07,333.87,335.59,325.32,310.66,303.19,298.03,296.83,279.94,283.02,279.66,276.87,283.09,299.94,290.35,281.82,286.25,263.63,467.57,467.04,470.63,240.68,225.28,210.92,210.26,203.23,191.63,182.44,193.78,194.56,196.21,201.24,185.57,181.22,177.99,189.51
2022-11-22 22:07:41.635000,L9,521.74,521.34,515.86,505.13,497.34,498.26,493.85,504.37,505.32,508.30,497.05,482.39,472.78,471.77,465.66,460.28,460.20,470.09,464.78,452.94,540.45,499.21,461.20,492.95,440.83,514.03,392.07,381.46,385.84,381.53,383.56,381.75,377.63,375.13,372.35,352.42,359.71,349.96,336.27,325.48,323.47,313.06,319.10,305.03,304.59,302.50,296.98,287.28,284.91,279.51,275.29,295.27,291.85,284.11,279.70,269.15,264.12,475.34,463.49,467.84,245.17,221.44,220.36,219.71,215.11,198.32,209.42,207.73,207.94,200.56,203.86,219.13,189.80,185.35,177.63
2022-12-24 22:07:37.966000,L9,,,,,,,,,,,517.47,511.94,498.07,497.37,503.31,486.79,483.73,473.84,469.80,463.40,455.91,452.33,434.39,431.19,424.62,408.84,419.05,407.56,413.77,408.13,402.83,405.65,406.37,387.04,394.83,390.32,383.88,378.47,375.89,357.98,345.94,343.67,343.61,328.20,315.92,324.89,308.78,298.99,302.07,299.41,301.86,301.60,337.14,300.36,295.02,288.09,289.82,494.65,495.13,494.49,265.13,237.94,249.36,247.68,241.07,224.54,223.91,232.48,242.07,248.97,377.71,399.26,522.23,,
2023-01-17 22:07:30.257000,L8,498.66,511.41,506.35,496.27,495.27,483.32,479.74,490.61,486.14,484.95,482.54,463.72,466.63,444.30,435.97,432.70,429.79,465.91,431.18,428.87,416.86,414.88,404.66,395.03,389.88,381.74,382.20,374.76,370.68,367.55,378.08,373.07,358.34,347.02,342.25,344.70,334.26,336.62,332.81,317.83,292.35,305.23,299.23,286.72,288.54,274.24,273.64,263.70,266.19,263.24,254.86,244.94,250.05,250.30,228.48,216.95,216.65,430.52,437.98,434.42,229.52,223.13,217.89,204.16,206.85,198.92,196.93,191.95,204.26,196.24,175.35,164.33,163.58,166.11,159.89
2023-01-25 22:07:37.119000,L9,501.05,494.99,493.09,481.47,474.35,452.14,459.18,463.76,467.15,384.55,377.83,292.93,253.33,376.00,413.77,406.91,395.34,367.82,400.01,332.57,350.82,414.47,389.32,383.94,377.07,373.72,359.73,359.40,356.63,353.51,354.65,356.13,340.51,324.86,325.11,324.37,322.79,314.21,311.73,296.54,279.56,282.03,285.33,273.86,271.56,264.57,266.70,257.87,256.74,254.43,230.78,228.76,237.00,230.48,215.61,199.25,202.54,397.80,419.15,434.47,197.70,188.30,182.10,181.02,175.79,,,,,,,,,,
2023-02-10 22:07:44.308000,L9,,,,527.81,521.12,511.37,507.66,527.04,531.11,525.73,523.98,511.81,503.27,498.09,506.80,491.76,484.81,473.96,464.97,465.63,452.29,445.19,437.63,421.91,421.99,410.10,416.81,407.08,396.43,409.22,401.81,407.36,402.17,385.07,382.59,380.28,385.58,372.80,383.52,356.41,343.97,334.05,332.14,324.98,310.96,307.12,302.21,289.22,292.19,282.40,285.31,288.55,306.60,295.41,285.16,289.74,271.15,487.53,475.17,480.45,246.05,231.77,223.69,218.57,212.79,205.13,195.81,201.99,203.41,205.31,205.30,197.83,204.51,265.58,313.07
2023-02-18 22:07:25.855000,L8,499.65,501.89,493.88,470.91,476.84,447.73,461.17,475.69,478.84,386.69,386.06,296.22,300.75,258.06,303.87,406.82,392.87,323.39,348.42,324.65,339.57,391.04,377.91,380.05,377.54,365.24,366.74,368.00,355.18,348.93,354.86,358.18,341.41,322.84,322.87,317.51,316.32,307.61,307.68,291.13,273.93,274.92,278.07,268.54,269.15,258.74,262.80,254.72,254.40,254.71,220.52,223.44,228.43,227.12,211.83,192.47,199.42,403.28,324.62,298.42,184.88,183.00,176.55,176.69,170.66,,,,,,,,,,
2023-03-06 22:07:14.102000,L8,,,,,,,,,,,530.61,527.56,505.12,495.58,510.01,497.68,491.85,482.17,481.24,487.62,478.64,461.91,457.25,444.98,428.41,434.43,419.51,407.71,417.28,409.52,421.05,413.84,402.66,390.49,393.90,400.11,389.98,397.96,377.34,351.29,352.02,348.31,347.41,325.96,311.13,305.99,309.71,301.92,291.23,312.58,304.58,361.09,372.82,336.22,322.80,384.45,332.21,495.35,496.04,505.59,292.99,262.58,275.40,276.75,270.21,240.99,242.80,258.30,253.43,329.48,380.04,300.31,298.03,366.24,426.59
2023-03-14 22:07:23.107000,L9,322.65,350.59,326.81,300.96,236.17,183.34,447.08,454.72,450.33,,215.53,258.44,243.47,240.67,210.58,238.99,375.72,,292.60,318.85,335.06,376.25,330.09,361.33,354.08,318.72,348.15,351.86,347.29,341.78,343.13,346.88,327.97,294.00,315.35,312.60,310.10,303.34,300.24,276.40,265.18,269.83,272.87,258.12,258.16,246.27,248.84,235.18,236.04,199.31,57.97,162.98,174.64,161.16,,,,383.26,297.92,184.93,,,,,,,,,,,,,,,
2023-03-22 22:07:04.713000,L8,324.50,354.95,333.30,300.88,234.88,176.19,238.13,454.33,449.17,,215.82,259.89,244.00,238.58,206.84,231.57,376.67,315.65,343.03,320.02,336.01,382.70,327.29,362.78,357.21,362.21,354.81,353.47,352.54,344.18,352.40,349.18,329.49,312.77,317.60,315.12,312.19,305.16,302.28,284.16,269.73,272.11,277.13,262.15,261.80,249.75,258.04,251.41,245.88,223.59,67.89,167.31,178.15,170.12,,,,380.29,295.20,179.41,,,,,,,,,,,,,,,
2023-03-30 22:07:11.153000,L9,503.26,509.87,493.64,489.01,477.83,472.56,468.66,467.31,471.75,475.76,462.96,455.02,436.84,398.31,427.68,422.78,422.73,353.71,418.09,420.87,413.53,408.80,393.90,387.39,378.33,371.06,363.48,368.06,365.20,365.88,361.78,372.20,352.65,337.66,340.19,342.83,334.17,325.40,324.92,313.55,301.32,296.27,303.56,298.25,288.71,283.75,279.79,279.21,275.39,274.79,260.93,254.38,259.79,263.49,238.56,248.59,245.53,411.61,395.60,381.04,239.54,221.69,214.66,213.89,204.97,202.36,197.28,200.61,203.58,190.80,188.48,188.55,180.17,188.03,188.26
2023-04-15 22:07:04.808000,L9,333.10,367.30,347.54,357.04,345.60,448.01,458.58,463.70,359.15,439.79,460.17,409.22,414.12,375.29,186.30,200.23,383.75,324.20,347.10,328.23,342.84,386.16,382.07,375.26,369.61,370.18,360.17,359.09,358.31,352.31,353.03,360.78,337.90,322.03,324.65,325.80,321.05,314.32,310.95,293.59,278.81,281.94,281.75,267.65,265.59,255.91,260.22,251.55,250.79,239.48,210.86,195.80,224.20,222.54,207.41,,,384.27,307.20,203.72,,,,,,,,,,,,,,,
2023-04-23 22:06:45.046000,L8,496.41,497.61,489.48,485.66,473.18,211.23,252.50,267.03,276.82,390.92,467.05,459.32,436.69,265.97,286.83,214.63,205.61,332.58,366.46,330.03,357.04,404.83,383.67,385.13,377.30,371.89,369.14,367.43,356.66,359.28,356.89,360.62,344.59,331.96,331.00,335.81,326.08,321.62,317.70,307.76,288.63,309.08,314.96,277.03,276.37,263.78,268.09,260.42,260.29,261.28,241.71,236.26,243.39,236.16,221.88,210.37,207.89,400.32,322.66,299.42,205.00,194.88,190.08,190.39,180.22,,,,,,,,,,
2023-06-02 22:06:41.744000,L9,495.66,498.08,383.62,372.76,389.79,370.00,218.78,362.08,357.00,398.19,392.22,468.16,420.08,378.75,389.14,407.67,383.43,327.52,352.29,328.58,343.75,390.57,384.11,378.93,384.94,372.06,363.17,363.43,360.13,360.89,353.82,361.65,338.52,325.88,328.85,328.12,323.41,320.68,315.78,301.03,285.61,286.91,285.11,272.66,271.24,262.33,265.78,257.47,257.10,260.82,232.61,231.52,240.06,230.60,218.73,205.69,201.84,,,,183.69,187.57,180.48,180.65,177.19,,,,,,,,,,
2023-06-10 22:06:39.746000,L8,519.25,525.82,527.65,504.38,495.89,202.85,185.51,209.12,264.08,323.33,498.73,492.09,481.31,441.39,280.28,277.57,317.03,454.65,440.36,442.73,435.48,432.99,419.24,407.73,411.92,398.55,388.53,382.02,379.68,378.77,385.14,380.59,370.19,357.48,354.34,347.69,342.96,372.40,338.29,324.40,310.28,316.62,307.11,290.54,292.38,286.10,282.68,273.28,271.59,274.87,273.32,282.18,289.52,265.02,262.39,248.99,246.51,351.62,450.22,455.44,233.74,215.67,213.84,213.50,202.82,202.68,188.89,198.16,194.26,192.22,181.37,175.40,176.82,168.65,174.74
2023-07-28 22:07:02.846000,L8,509.60,514.42,511.02,492.94,490.24,473.36,476.63,477.83,487.03,484.80,469.31,464.57,451.42,397.29,423.58,433.57,438.62,425.79,423.68,415.84,415.82,412.09,400.81,388.26,385.11,375.62,380.60,374.27,371.55,368.58,366.31,373.61,348.63,339.53,337.24,342.69,334.41,338.52,321.73,312.26,304.88,299.02,299.77,288.79,277.47,278.94,278.26,272.03,272.80,278.57,263.69,250.98,256.36,247.32,234.82,222.52,220.43,417.50,432.83,236.98,231.02,208.15,221.39,201.30,206.65,182.67,179.14,180.34,177.73,174.86,195.89,197.13,187.03,,
2023-08-05 22:06:59.027000,L9,,,,,,,,,,,,529.85,516.24,521.30,515.36,502.27,505.85,485.27,473.27,465.51,462.95,457.74,439.63,437.80,428.61,426.08,418.20,417.15,418.26,406.07,419.90,410.69,398.60,382.86,389.83,380.00,384.24,385.80,381.57,349.60,342.74,335.82,335.71,316.36,307.81,335.62,315.11,296.98,304.41,298.23,306.93,309.86,350.29,417.42,315.62,301.84,294.10,496.69,496.62,504.25,278.41,274.69,279.21,273.30,245.49,224.65,213.05,231.02,233.93,234.22,204.77,223.43,220.70,210.36,222.66
2023-08-13 22:07:07.940000,L8,502.04,504.07,498.20,476.24,472.49,471.58,463.99,464.50,473.26,445.28,243.35,276.13,255.83,184.48,403.34,305.77,386.52,327.15,355.77,329.24,343.99,385.90,396.71,381.25,381.96,370.00,367.25,364.75,360.47,358.21,356.27,359.75,339.56,324.59,329.36,321.82,324.36,318.55,314.26,298.82,283.05,287.46,283.45,270.25,267.41,259.83,265.08,255.88,255.63,260.02,233.55,231.61,237.39,230.45,217.95,206.70,202.04,354.70,310.20,207.25,190.42,185.87,181.49,181.97,175.56,,,,,,,,,,
2023-08-21 22:07:04.005000,L9,504.85,417.12,502.14,483.78,473.33,217.76,192.68,277.79,353.47,390.62,304.13,460.16,282.09,275.20,291.12,297.64,328.92,334.46,365.39,335.55,357.77,391.40,389.82,381.01,375.36,370.97,364.99,365.70,361.93,358.20,359.21,363.65,343.81,329.64,330.18,330.20,327.34,323.68,317.85,302.84,289.48,287.34,287.57,274.55,269.91,261.04,264.99,257.54,259.34,264.57,240.84,235.56,244.27,235.67,222.69,214.55,205.07,395.73,315.19,298.19,202.52,194.35,190.87,188.52,180.37,,,,,,,,,,
2023-08-29 22:07:14.014000,L8,494.65,498.70,494.90,403.54,384.41,461.32,463.54,463.40,463.19,442.16,465.71,451.41,408.55,372.21,198.25,170.05,383.18,324.33,349.04,326.00,344.51,382.77,399.51,379.55,380.80,368.74,362.19,365.69,355.65,351.08,354.78,357.00,334.37,321.33,325.33,320.64,320.53,313.62,309.55,294.61,279.63,279.97,279.86,266.42,264.42,253.32,261.29,253.23,254.47,258.64,227.64,227.43,234.98,226.91,214.23,204.10,199.09,381.17,303.24,203.27,189.13,,,,,,,,,,,,,,
2023-09-06 22:07:14.613000,L9,497.37,497.02,382.47,477.72,471.73,335.51,461.26,279.92,472.90,452.53,465.84,461.44,419.47,273.80,404.66,296.85,390.88,240.91,352.21,332.63,352.71,384.99,385.73,379.13,374.27,370.14,364.48,361.60,358.18,352.61,356.14,362.39,339.80,324.46,326.85,324.98,323.58,319.24,314.49,295.83,284.16,283.85,282.14,267.97,267.30,255.31,265.18,254.71,255.85,258.78,234.86,232.31,238.12,230.85,219.04,205.22,201.86,397.47,311.95,221.17,193.81,185.92,182.55,183.49,176.54,,,,,,,,,,
2023-09-30 22:07:21.548000,L8,490.39,486.61,487.24,300.39,343.85,172.51,212.73,462.84,456.33,435.43,393.22,438.64,403.31,367.81,397.43,371.61,378.40,321.23,346.75,324.34,342.03,377.89,336.93,370.14,369.85,365.52,360.58,361.35,353.13,350.11,352.16,351.11,327.28,313.16,319.17,315.37,313.41,306.59,302.70,288.55,273.91,275.60,277.36,261.98,260.98,248.82,259.93,251.14,250.24,254.67,216.65,222.79,227.88,220.83,208.43,197.50,195.28,386.86,298.44,184.22,173.96,,,,,,,,,,,,,,
2023-10-08 22:07:22.193000,L9,,,,507.81,515.83,512.84,507.73,508.68,524.17,520.78,513.44,506.22,497.59,496.61,497.14,489.64,477.24,492.67,476.95,465.26,452.52,446.19,432.22,419.16,407.04,404.88,397.87,408.46,395.46,389.99,392.52,391.54,378.75,372.81,363.46,365.49,372.57,365.75,365.86,341.58,328.80,318.06,324.68,306.72,296.48,293.57,297.49,294.78,294.02,285.17,311.47,333.73,317.53,312.16,313.81,301.05,296.25,479.73,489.17,507.13,263.61,246.58,261.76,233.55,222.14,206.87,201.95,203.28,209.03,213.89,207.32,194.81,195.23,198.31,194.90
2023-10-24 22:07:27.973000,L9,,,,,515.27,503.27,498.44,512.60,514.73,523.26,514.03,497.47,491.93,486.95,480.37,469.11,468.01,460.22,484.43,472.06,444.42,429.51,429.87,421.76,402.03,399.97,403.38,397.20,413.23,397.86,418.11,411.50,406.71,380.64,387.20,380.32,383.63,367.60,356.38,346.56,353.11,333.33,318.46,303.54,305.53,298.11,297.51,290.21,291.58,289.07,284.66,296.10,312.51,296.75,288.43,284.34,279.91,465.46,455.86,471.11,257.53,239.25,238.48,234.19,224.06,206.25,199.14,201.45,205.01,207.20,205.05,196.53,192.21,193.82,190.02
2023-11-09 22:07:24.721000,L9,,,,,,,,,,,,,,,526.66,502.26,513.89,484.75,477.05,483.93,475.61,460.48,458.50,447.93,429.50,431.35,433.84,433.04,423.75,422.01,421.92,418.79,417.36,415.69,398.51,405.79,417.14,401.92,391.80,381.97,376.46,366.91,374.35,363.96,326.90,328.76,329.17,310.89,319.45,314.92,318.27,348.45,442.18,393.34,365.12,335.68,313.93,523.79,502.73,503.04,389.93,328.27,255.64,248.66,303.35,251.47,263.10,270.73,300.20,278.35,220.93,208.72,229.73,210.75,197.04
2023-11-17 22:07:27.133000,L8,,,,524.29,516.87,514.79,505.12,509.10,525.36,522.93,515.46,507.99,499.35,494.40,488.18,485.32,478.98,467.35,461.90,459.41,447.86,435.94,432.96,418.48,420.38,408.09,408.73,401.59,394.13,386.55,392.69,398.52,380.05,375.63,368.24,372.16,370.43,367.24,361.91,345.86,329.88,328.72,318.27,310.90,301.93,299.70,306.02,298.68,293.84,284.84,282.13,283.54,324.34,307.01,300.64,296.86,291.00,477.21,471.06,475.35,271.90,251.10,242.77,242.27,219.84,212.82,200.01,199.95,205.82,206.78,209.79,218.04,198.34,187.50,192.63
2023-11-25 22:07:32.484000,L9,499.97,509.21,491.97,406.28,231.20,194.86,463.25,461.10,262.25,453.81,457.76,455.80,410.50,275.78,402.48,375.53,387.31,322.37,346.47,323.81,340.41,384.21,374.16,378.71,370.72,367.89,362.75,356.07,354.29,350.94,352.79,353.44,336.04,319.24,324.12,319.70,316.79,307.89,307.38,288.69,275.29,278.26,279.86,265.01,266.82,257.00,262.08,252.15,251.04,251.84,225.78,226.10,230.93,225.40,215.37,198.32,199.38,395.48,297.65,237.97,191.11,187.39,178.43,178.35,172.66,,,,,,,,,,
2023-12-19 22:07:27.073000,L8,488.09,491.30,485.70,455.47,294.38,202.76,460.69,458.40,465.58,389.56,381.59,298.21,294.71,273.50,373.95,379.44,391.82,421.12,405.83,329.72,399.42,384.56,383.16,373.42,366.70,358.10,357.82,352.38,351.93,348.39,348.05,349.01,336.70,321.59,324.19,320.23,320.39,309.38,311.60,295.18,277.34,283.69,285.97,277.19,275.69,264.13,270.90,264.01,261.39,257.76,237.77,233.93,234.77,230.13,218.51,202.95,201.82,392.37,296.01,429.75,199.48,190.40,194.10,187.33,177.98,,,,,,,,,,
2024-01-12 22:07:30.793000,L9,492.38,493.87,490.28,363.49,356.60,476.56,457.77,463.33,473.46,390.67,325.87,299.18,298.22,250.72,370.93,386.67,391.46,424.79,424.30,417.67,414.74,385.72,380.20,378.04,368.83,367.64,361.20,356.06,352.80,347.31,356.65,356.26,338.45,325.18,325.15,321.70,321.79,312.51,310.44,295.16,278.52,279.83,287.12,271.36,285.21,261.92,268.12,259.90,273.60,257.41,237.03,233.42,238.22,232.33,218.40,202.41,204.18,394.42,417.63,437.81,201.70,192.42,188.73,185.56,178.35,,,,,,,,,,
2024-01-28 22:07:30.090000,L9,431.84,487.53,486.81,457.31,382.30,208.30,451.06,458.19,264.40,386.01,381.74,299.52,299.59,272.70,376.91,402.77,388.37,320.85,348.74,321.00,393.71,390.96,373.47,370.06,363.28,363.64,319.59,285.70,249.12,238.63,263.75,241.76,227.00,204.92,205.08,325.76,318.87,309.59,311.30,306.22,276.74,281.75,287.37,278.15,279.24,262.22,266.67,257.09,253.55,250.01,232.92,229.86,190.31,230.88,218.13,198.61,203.06,425.75,294.50,308.10,196.53,190.70,185.69,182.54,175.71,183.37,181.65,171.42,166.04,185.94,191.52,,,,
2024-02-05 22:07:19.904000,L8,484.12,487.56,489.90,454.96,453.71,273.13,456.68,277.98,266.95,389.56,227.21,304.33,245.64,276.56,382.00,375.48,387.71,320.48,348.11,310.51,336.35,385.03,367.56,375.43,363.32,367.06,353.00,354.24,352.78,343.21,350.64,349.70,338.74,321.62,326.32,315.51,320.06,307.87,307.50,291.09,274.00,272.89,282.69,267.07,270.64,260.32,264.11,255.45,264.00,243.24,227.63,226.09,237.70,229.88,215.36,194.86,202.05,398.26,295.44,298.42,194.26,185.24,181.23,178.58,172.59,,,,,,,,,,
2024-02-13 22:07:29.811000,L9,330.82,484.59,482.31,451.25,297.00,275.76,448.16,454.30,462.12,391.29,381.77,263.47,300.79,274.94,376.74,379.40,382.70,422.92,417.66,420.42,403.69,383.67,350.56,345.44,332.31,301.08,355.84,218.15,273.46,278.45,345.57,352.68,335.23,320.37,321.15,316.20,214.94,234.26,241.71,240.41,227.58,277.75,287.01,267.17,268.73,262.54,264.17,254.61,250.82,241.71,226.11,184.79,236.57,229.06,215.35,197.69,201.59,390.90,298.01,437.68,196.74,184.39,181.96,176.95,171.82,,,,,,,,,,
2024-02-21 22:07:17.333000,L8,395.81,363.33,328.40,371.82,385.83,209.46,453.15,205.19,454.05,244.25,369.93,469.21,404.49,369.60,401.61,373.82,379.70,435.21,426.50,425.08,410.88,407.73,325.18,376.72,375.05,313.80,354.15,356.74,353.99,348.96,353.11,242.63,332.45,315.69,320.05,315.05,311.12,303.08,304.48,284.79,268.66,263.70,276.69,264.12,265.45,255.17,260.11,249.76,243.21,223.76,107.16,170.42,180.99,175.35,160.39,,,393.18,292.78,437.99,,,,,,,,,,,,,,,
2024-02-29 22:07:23.348000,L9,431.25,489.36,491.52,462.54,479.88,445.22,458.72,459.08,461.48,330.55,315.10,298.06,298.01,274.46,373.32,403.95,390.17,428.42,420.86,408.71,443.21,389.83,381.98,386.25,371.37,368.96,362.07,356.27,355.82,351.40,354.25,358.16,337.61,322.21,325.44,325.17,324.03,316.34,315.43,295.76,280.39,281.43,288.64,272.17,271.42,263.35,265.02,256.02,252.89,248.71,234.44,230.90,241.89,233.96,219.49,203.65,204.10,398.45,451.09,457.62,198.43,191.56,188.13,184.23,184.84,,,,,,,,,,
2024-03-08 22:07:05.574000,L8,330.14,495.50,500.45,306.85,194.39,481.18,472.79,464.39,479.97,449.17,480.70,471.89,463.75,373.49,407.80,377.09,388.43,426.75,420.74,423.79,410.01,402.88,377.20,381.10,368.79,372.20,366.54,366.75,358.55,352.27,357.34,357.20,336.77,323.19,327.08,320.71,320.56,308.75,310.86,294.80,277.58,276.25,282.91,269.45,270.19,260.53,265.25,255.41,253.61,241.93,230.96,230.70,237.76,229.97,219.42,200.07,202.37,396.39,296.49,184.59,198.58,187.65,185.74,179.07,174.15,,,,,,,,,,
2024-03-16 22:07:23.404000,L9,400.99,494.26,501.21,480.03,298.55,275.70,184.76,212.55,265.77,292.06,383.22,298.73,299.45,276.68,379.87,380.23,385.87,418.92,390.56,414.49,417.55,395.38,396.00,376.04,376.07,374.53,366.46,355.02,347.10,351.97,356.40,354.45,335.10,321.70,325.04,325.92,320.92,313.05,315.02,304.02,280.49,281.11,289.89,273.21,269.58,261.35,264.40,252.56,250.69,245.43,229.92,229.88,239.11,231.52,218.81,202.55,202.66,391.29,435.95,440.55,197.52,187.96,186.88,179.04,174.16,,,,,,,,,,
