dates,satname,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0010,nzd0518-0011,nzd0518-0012,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0184,nzd0518-0013,nzd0518-0014,nzd0518-0015
2016-04-08 22:26:35.612000,L8,,,,,,,,,,,,175.56,183.97,210.49,252.28,238.82,243.90,236.11,227.53,198.53,205.49,221.76,235.81,235.30,235.78,241.98,230.34,218.93,176.17,203.13,208.33,220.65,215.39,218.15,238.91,246.02,233.02,235.42,237.41,232.18,231.29,225.43,224.70,223.15,223.63,221.06,218.19,211.68,213.46,213.05,208.12,209.40,208.95,209.90,203.62,206.02,203.45,,,,,,,,146.57,158.23,181.01,194.24,185.71,192.33,154.82,,,,,,,,,205.76,206.41,203.86,192.68,187.20,176.13,181.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.94,159.29,221.89,230.00,262.27,254.11,262.04,263.07,249.21,244.17,254.40,240.47,237.88,230.18,246.60,250.53,230.77,255.98,258.99,266.45,260.89,225.84,268.87,258.31,271.30,260.58,277.40,229.94,225.85,251.01,,,,,,,,,,,,,,,,,246.82,237.08,242.41,227.22,223.36,,,,,,,,,,,,,,,,,,,,
2016-05-10 22:26:31.116000,L8,,,,,,,,,,,144.15,182.16,196.74,225.65,208.42,257.08,260.82,254.58,227.55,220.71,208.52,234.56,189.22,191.38,197.09,258.32,246.85,246.76,183.73,190.71,223.32,248.71,194.94,188.06,235.12,245.24,253.73,248.45,251.49,249.53,248.80,238.82,238.43,242.88,240.23,238.58,233.86,226.09,224.39,225.47,220.56,221.97,227.50,226.20,222.83,221.34,213.10,213.41,215.65,218.71,214.43,209.80,212.05,212.62,219.29,221.55,237.55,236.60,229.58,229.12,224.66,224.97,233.31,240.96,234.33,235.18,233.48,244.96,255.11,253.68,250.41,248.53,234.26,235.52,227.35,232.47,232.64,232.60,246.71,210.60,232.99,144.29,214.55,267.46,264.13,263.41,264.30,261.51,257.95,260.42,262.30,255.51,251.58,250.88,253.25,273.57,278.44,283.10,285.19,286.35,313.25,235.05,199.70,,,,,,,,,,,,,,,,,,,,,,,315.56,314.47,300.38,321.51,328.75,210.67,330.95,278.75,320.60,338.47,339.78,331.93,311.86,303.42,298.99,302.56,333.34,312.21,301.68,379.44,329.63,316.30,285.98,318.85,305.14,285.39,308.60,311.36,303.08,305.28,299.51,297.77,305.08,302.63,303.37,310.04,341.50,397.29,335.41,,,,,,,,411.78,,,
2016-08-30 22:27:09.042000,L8,,,,,,156.68,190.24,183.36,183.93,184.85,260.03,259.41,265.61,270.30,275.69,270.79,270.86,266.54,271.39,260.37,257.46,265.51,266.17,262.90,261.71,257.86,254.06,252.36,247.78,245.67,244.88,244.76,246.18,248.46,254.69,258.76,260.23,254.83,261.91,257.26,256.06,260.10,263.51,266.66,264.17,256.66,249.91,246.56,256.13,262.53,273.35,261.58,251.52,258.93,242.62,234.63,240.32,241.62,237.03,246.52,238.26,224.70,251.59,256.60,240.94,247.33,240.36,234.73,233.12,235.48,228.75,226.09,263.07,250.30,262.16,250.86,252.52,258.60,263.20,252.28,257.31,249.92,244.92,242.10,234.96,234.76,239.71,238.83,237.76,219.32,237.05,241.09,223.79,267.86,269.33,272.96,268.09,271.35,266.31,271.35,272.79,268.68,266.47,264.92,263.03,281.44,284.94,278.13,279.21,275.77,281.92,285.96,279.41,279.90,284.44,284.87,285.47,294.29,286.73,275.85,294.15,278.01,263.46,270.61,274.00,277.48,267.03,270.18,277.78,276.48,274.85,278.69,285.05,289.25,283.16,296.97,299.58,301.02,297.21,289.17,301.42,299.28,282.49,297.66,296.49,290.53,281.89,285.81,289.87,284.64,287.67,293.76,290.08,304.31,306.87,307.92,314.67,318.75,310.52,298.36,301.12,301.97,299.45,290.86,291.38,283.99,280.17,285.22,286.52,290.03,295.50,333.23,412.99,343.96,191.26,213.57,200.37,197.73,211.12,250.36,258.99,467.01,200.47,190.15,185.39
2016-10-08 22:33:26.871000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.49,274.43,283.49,281.77,277.71,281.02,282.62,279.26,283.83,285.52,280.95,283.58,286.82,286.54,290.73,347.18,338.52,335.51,332.12,333.26,338.33,362.91,363.87,358.31,352.19,347.64,345.51,346.40,361.93,357.15,352.26,349.44,346.98,298.60,347.61,346.02,343.62,302.58,297.98,294.16,303.81,302.34,307.52,298.72,296.13,297.26,294.88,297.84,438.14,336.92,529.19,334.39,324.86,323.83,335.56,321.05,331.44,379.24,480.36,497.02,,,,,,,,,,,,,,,,,,,,,,
2016-12-04 22:27:17.474000,L8,263.69,290.72,280.37,252.34,339.43,409.00,450.84,507.50,503.87,403.91,459.86,472.25,420.19,388.61,371.31,334.49,374.95,387.35,390.23,340.31,345.57,330.00,468.61,469.75,415.90,469.54,480.33,502.98,497.91,477.05,472.80,404.84,452.39,465.14,453.71,465.85,429.12,413.12,471.83,478.33,494.50,494.58,464.98,465.56,396.18,466.37,450.18,487.43,502.83,486.97,399.21,450.71,468.54,482.72,379.34,378.20,372.19,297.38,381.76,374.17,377.70,364.81,378.66,383.07,395.39,411.49,416.94,431.55,441.03,432.19,458.47,512.76,512.17,367.44,358.75,344.36,332.78,321.28,314.75,307.26,304.74,315.29,314.82,313.91,379.85,328.48,334.32,345.82,318.42,326.83,353.78,360.28,346.81,347.21,344.97,342.78,351.76,357.49,330.74,364.87,338.05,335.33,335.50,336.85,342.73,344.96,346.43,365.66,349.59,364.39,366.12,378.97,380.55,383.54,372.66,371.32,372.94,389.79,374.67,366.69,365.11,375.90,381.19,385.20,402.13,414.19,437.12,409.36,406.36,397.72,403.71,400.25,409.80,397.53,394.26,383.16,391.52,382.18,374.73,489.43,468.63,455.82,,,431.28,399.76,389.92,472.15,346.49,463.38,412.11,387.05,423.71,459.08,468.81,458.72,469.52,478.25,374.39,503.34,511.74,473.65,480.48,401.34,400.92,407.03,428.45,431.84,408.50,409.86,441.10,,,,448.42,333.62,500.17,298.05,448.19,456.89,457.99,,496.97,438.37,410.38
2017-02-22 22:26:52.098000,L8,175.51,180.94,192.53,189.19,193.41,200.64,206.56,,184.62,239.52,266.73,272.58,284.15,280.28,286.56,275.80,273.79,269.28,277.41,269.72,266.62,268.90,265.60,274.17,266.35,273.44,265.60,264.95,255.04,256.41,255.65,260.74,266.39,266.55,263.47,266.20,261.80,264.04,272.48,270.15,266.01,259.41,263.92,258.55,264.63,259.44,261.06,257.90,261.01,259.17,265.38,272.19,276.73,267.39,275.54,265.61,264.19,244.55,247.69,251.14,255.99,266.89,266.15,267.71,272.67,282.71,290.21,283.83,289.45,289.83,285.18,304.50,305.17,297.32,291.85,287.44,279.80,246.89,259.51,249.87,251.47,247.22,243.48,254.09,234.72,234.01,237.31,237.38,252.52,221.39,246.63,305.38,301.79,300.38,360.12,322.22,329.45,321.50,277.75,272.22,274.78,281.01,271.93,268.48,272.53,282.01,284.38,284.49,282.80,285.09,283.81,286.00,286.68,284.90,284.31,285.69,284.16,293.88,291.62,327.98,314.79,314.76,317.41,322.68,325.52,333.17,330.94,329.79,332.10,329.14,333.77,332.33,339.34,345.01,338.65,339.50,319.38,296.59,294.77,295.07,295.38,298.93,295.59,301.00,300.91,304.24,296.21,294.54,297.03,290.69,297.58,300.52,296.90,467.15,471.10,485.49,481.49,479.39,470.46,459.11,440.57,449.02,453.04,458.36,334.32,331.47,328.44,337.37,325.44,334.75,343.11,403.20,458.12,485.56,241.95,270.28,258.07,239.79,236.40,237.01,224.97,495.13,224.23,199.14,242.48
2017-08-01 22:26:56.477000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.69,221.96,203.25,220.23,209.97,208.69,211.83,208.58,189.70,210.15,153.01,,,,,,,,,,,,,,,,,,,,,,,,169.59,230.59,222.84,226.78,208.74,160.25,,,,,,235.69,235.46,235.82,223.50,194.49,154.46,196.07,242.72,250.69,198.48,245.22,254.99,264.31,251.64,228.32,205.70,172.70,154.41,,,241.82,235.81,250.98,221.73,216.79,225.21,220.44,165.66,230.72,242.54,245.08,247.12,256.94,275.44,267.52,280.10,177.36,,267.32,269.61,236.99,222.27,243.91,242.92,242.53,231.88,216.25,181.78,212.97,228.08,278.94,316.11,302.75,,,,,,,,268.81,,,
2017-08-17 22:27:01.961000,L8,,,,,,,,,,,,,,,,,,,,,,,167.74,228.58,246.87,243.66,241.79,242.05,218.03,221.21,230.98,249.05,223.87,245.58,254.08,256.93,253.21,256.61,250.25,246.96,249.55,250.05,240.77,246.52,237.28,227.77,248.16,220.63,221.66,221.11,221.73,218.05,218.18,222.39,218.22,215.49,215.40,212.47,216.23,212.77,216.17,212.57,216.53,216.17,225.30,222.81,227.86,228.01,220.74,211.80,208.50,199.91,211.57,227.65,227.81,229.60,229.13,237.25,251.81,252.97,247.49,248.00,231.97,233.00,225.77,230.62,231.96,229.64,236.28,210.61,194.16,139.20,206.18,256.29,260.20,261.72,259.39,260.37,255.37,255.46,264.39,258.42,260.75,258.69,259.07,274.34,276.27,273.53,272.59,271.22,275.64,277.42,273.98,276.49,274.18,279.49,278.90,280.06,277.21,267.62,276.27,270.44,259.73,258.21,261.97,269.06,260.82,259.56,265.89,265.70,264.53,273.08,273.16,277.44,274.53,290.30,291.73,290.26,287.83,282.38,292.24,288.00,265.19,260.54,285.86,279.69,270.62,276.75,276.93,274.81,274.97,275.94,275.19,289.13,296.58,299.98,304.12,308.04,301.74,287.25,291.05,287.32,284.97,278.65,279.00,273.09,270.58,260.48,275.38,281.86,291.87,319.84,370.36,323.05,,,,,,,,355.54,,,
2017-09-02 22:27:04.783000,L8,440.66,449.41,349.19,280.23,284.52,365.74,367.20,372.84,403.29,392.68,347.71,359.12,371.46,363.43,384.40,384.78,382.18,373.75,338.68,383.26,282.58,273.32,312.04,295.60,301.36,304.65,301.83,306.14,304.51,358.70,343.36,364.81,403.72,422.11,409.21,336.28,349.49,350.81,358.53,385.96,343.21,402.57,423.12,437.25,435.21,396.94,441.42,480.20,482.85,443.73,447.44,458.50,386.62,356.80,414.36,328.12,412.39,421.10,420.44,390.93,420.25,423.08,413.63,433.51,464.08,459.54,488.60,454.50,456.72,463.31,472.99,409.85,405.11,387.00,361.62,347.93,425.90,405.35,429.11,456.02,449.83,453.04,453.45,456.22,461.61,468.26,460.95,437.35,434.88,405.88,399.55,412.39,407.00,455.79,475.19,406.39,418.89,402.65,414.12,343.43,359.17,413.42,358.46,292.87,386.18,460.86,450.65,451.75,438.45,285.88,305.45,300.23,437.91,457.71,456.69,471.67,442.28,447.68,459.40,427.71,407.54,431.78,407.23,366.85,379.01,474.03,420.86,486.96,467.80,445.64,419.18,433.12,463.89,458.38,454.63,453.86,446.41,435.99,427.64,410.91,420.94,423.33,375.86,419.86,437.10,444.19,472.02,467.34,463.68,451.43,380.47,300.53,304.74,313.83,327.09,338.17,371.52,357.07,348.22,355.26,328.23,334.92,357.32,342.17,345.27,349.51,383.21,386.99,386.50,335.95,425.91,,,,390.15,390.10,319.65,369.37,338.28,343.83,379.21,,389.56,432.28,427.98
2017-09-18 22:27:06.940000,L8,268.91,248.62,252.71,269.05,284.85,291.46,290.54,284.24,359.85,394.69,327.16,329.85,340.62,344.69,339.43,326.14,333.95,345.03,345.19,339.82,321.21,356.52,322.24,302.50,301.02,311.17,306.94,302.35,304.17,294.90,273.88,297.75,309.80,316.39,301.77,310.57,304.53,307.09,301.91,314.52,314.32,312.62,316.44,323.79,313.03,309.72,397.02,348.61,328.02,323.67,321.49,308.33,315.83,312.78,315.61,311.84,320.28,307.79,317.32,304.66,309.97,328.13,348.82,361.29,377.73,370.32,368.79,377.65,364.71,367.98,380.79,382.99,364.77,360.33,348.13,352.95,335.87,363.60,364.35,361.85,356.36,379.16,364.78,329.21,328.17,333.29,329.05,288.20,311.24,319.99,334.45,338.82,338.85,348.59,347.72,347.20,350.18,352.74,348.39,343.22,343.93,338.78,333.74,334.22,337.07,341.47,343.92,332.24,318.87,324.70,327.88,350.31,370.12,373.56,360.32,317.32,327.08,331.08,326.72,438.31,413.33,401.41,386.99,383.71,408.58,402.90,405.24,365.35,398.56,408.52,395.85,407.08,425.63,412.88,419.98,425.74,419.36,411.12,395.54,321.75,342.23,315.75,318.82,318.06,312.61,325.31,314.86,314.81,320.06,313.13,311.97,316.56,321.71,323.88,337.42,343.46,343.90,354.17,338.17,341.12,325.35,335.89,325.25,317.02,379.66,393.23,394.42,388.47,390.58,394.60,392.26,452.31,470.00,472.88,289.65,337.43,342.69,324.64,323.90,324.89,331.09,505.31,337.80,325.81,312.42
2017-10-04 22:27:13.567000,L8,,,,,,,,,,,183.35,214.23,218.95,236.77,262.90,262.67,264.79,266.47,265.43,265.13,263.38,256.49,255.54,255.25,254.79,253.58,252.29,249.47,245.61,248.31,250.34,250.24,250.91,255.07,260.13,264.12,268.01,260.31,258.82,251.80,252.75,256.83,241.19,240.70,243.49,233.97,234.54,227.64,229.02,236.37,227.74,228.16,253.64,228.81,226.60,222.93,229.27,220.22,234.07,226.57,229.17,228.58,223.72,222.74,237.63,238.54,242.02,233.63,236.12,237.58,223.88,221.44,230.77,241.81,244.54,239.75,240.07,245.00,258.13,251.52,249.20,245.73,242.69,236.62,232.97,232.02,238.04,232.78,235.86,215.38,236.18,240.22,212.90,260.38,267.12,265.46,265.94,266.99,258.04,256.28,263.89,266.22,264.44,262.33,260.49,272.70,277.37,272.35,274.26,273.34,276.84,284.57,271.09,254.43,270.56,273.22,279.04,291.83,285.62,202.12,193.19,,,,179.32,237.19,240.38,291.75,,290.61,290.57,293.36,297.91,296.75,297.29,286.02,265.23,287.50,290.34,305.58,229.69,,,,,,,,,,,,,,,,,282.09,278.35,309.44,305.59,312.58,310.29,307.32,305.81,305.32,305.19,312.90,308.00,308.36,318.75,341.70,432.97,421.88,,,,,,,164.20,456.00,,,
2017-10-20 22:27:16.389000,L8,229.39,241.28,235.26,236.65,241.06,248.81,246.71,221.53,245.14,245.81,289.52,288.85,297.47,295.67,288.83,281.49,280.54,278.87,284.64,279.78,285.92,281.67,275.31,264.96,267.56,270.79,268.36,267.63,265.35,265.75,267.46,268.05,273.91,274.49,273.63,375.51,358.21,359.52,282.30,274.91,270.89,276.54,275.18,270.24,275.80,277.96,275.11,271.82,272.44,319.24,395.29,494.75,462.40,268.76,270.27,267.18,346.67,354.64,308.32,266.69,232.84,277.36,287.65,275.31,279.73,280.46,284.36,302.28,297.53,302.85,307.31,305.33,315.43,305.44,295.86,291.44,284.95,279.63,276.00,267.13,267.49,260.10,271.07,245.76,279.87,237.30,274.55,265.93,270.03,292.81,298.11,311.22,317.15,343.25,314.37,304.64,298.87,389.50,302.60,314.07,299.97,317.15,284.34,270.84,274.34,284.48,283.92,284.37,281.62,281.65,281.13,284.43,288.64,292.23,285.68,290.32,323.56,328.97,330.29,336.03,324.85,323.62,331.23,328.12,332.25,344.93,335.11,332.93,337.81,344.03,343.66,338.21,337.26,339.08,342.49,345.66,337.94,351.12,334.12,326.79,297.19,306.94,298.40,309.68,301.16,305.82,299.06,298.24,298.01,292.39,297.80,297.20,303.50,310.73,319.03,319.92,321.00,332.48,321.41,320.21,314.75,320.87,334.94,337.71,336.39,383.13,399.52,427.52,409.83,414.71,404.30,411.84,485.24,511.84,290.71,306.34,330.53,286.45,287.65,288.15,286.34,511.36,314.04,295.94,287.76
2018-02-16 22:32:56.849000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.37,248.04,251.16,246.81,226.26,220.02,239.71,250.35,251.25,251.50,245.49,245.52,254.26,249.91,249.73,246.81,238.41,234.57,231.88,230.60,235.51,234.12,234.38,227.66,340.13,338.00,167.46,,,,,,,,,200.78,225.35,219.52,214.56,223.56,236.34,204.21,259.17,259.12,253.67,265.66,308.73,295.53,296.93,317.51,328.61,343.77,330.39,316.85,308.68,309.13,306.17,303.82,317.15,332.00,328.16,455.05,295.75,287.65,241.79,274.21,257.67,188.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13 22:26:32.925000,L8,,,,,,,,,,,,168.98,203.93,218.28,237.81,241.07,243.04,254.30,259.84,247.59,240.23,244.00,245.51,230.33,243.69,236.64,237.62,228.20,222.25,227.54,225.43,232.92,226.43,234.41,258.22,249.79,260.40,247.19,251.79,242.45,242.90,249.07,236.41,230.75,230.96,226.73,226.75,227.82,227.80,221.69,225.71,220.99,226.60,222.32,221.43,216.26,218.15,215.55,222.30,221.04,221.14,218.33,221.77,221.33,228.11,235.17,240.26,238.25,237.44,226.56,217.94,216.32,232.82,243.61,248.21,250.76,234.83,252.37,259.47,260.16,260.81,257.65,238.72,233.58,246.50,238.35,189.51,173.55,170.22,190.75,204.44,195.02,216.94,258.63,266.46,265.41,264.88,266.30,257.19,255.50,259.96,269.03,259.36,225.32,267.24,271.82,246.51,272.86,274.86,270.64,276.06,280.82,284.09,280.28,272.07,270.85,173.64,,,,,,,,,,,,,,167.32,232.57,294.38,292.62,292.56,292.85,288.82,288.57,289.57,291.43,287.80,284.80,281.59,268.50,271.88,266.73,260.36,280.97,286.29,282.22,287.36,281.51,285.95,302.11,305.49,309.49,314.60,319.93,309.21,302.86,301.88,309.76,306.41,302.80,301.99,306.08,296.76,310.17,303.61,310.27,309.76,342.62,419.36,409.82,,,,,,,,430.51,,,
2018-03-29 22:26:26.176000,L8,239.49,241.78,247.67,248.47,283.45,253.47,251.21,246.99,252.80,343.13,315.14,317.40,313.16,301.41,309.24,300.46,290.69,284.64,297.56,297.31,298.73,279.75,285.43,287.89,287.02,275.15,287.11,290.86,292.99,287.47,292.63,296.47,290.91,301.33,287.63,291.27,312.27,290.36,306.88,303.15,299.42,310.41,286.51,295.46,298.86,297.64,301.61,300.66,315.19,326.54,308.49,294.10,297.46,291.69,304.01,298.25,298.50,302.94,304.11,305.61,292.77,312.41,303.50,315.37,318.42,341.82,339.85,328.37,352.88,364.21,337.93,331.88,327.48,330.44,312.92,309.44,312.63,310.92,323.08,323.66,322.23,346.21,310.94,299.59,300.57,306.84,309.26,300.21,314.85,308.59,318.08,330.29,340.37,347.84,338.27,338.76,339.64,325.12,326.05,336.21,315.37,320.39,313.45,303.98,282.08,288.72,298.55,295.21,294.19,295.48,299.01,302.66,303.33,297.71,306.66,329.00,312.00,313.02,370.72,350.99,343.88,302.83,326.24,348.60,383.44,394.93,387.03,384.47,387.85,361.59,367.41,358.52,355.83,357.00,356.89,362.07,400.02,389.70,375.06,369.06,353.36,374.67,377.37,385.42,318.14,337.84,337.37,327.58,333.79,329.10,335.80,334.12,336.30,336.33,351.48,349.24,357.45,363.97,343.85,347.97,338.20,348.76,343.89,338.59,344.18,350.66,330.16,342.29,362.95,347.85,367.58,481.40,500.13,495.00,352.01,332.62,305.97,318.35,291.45,301.34,300.01,,310.21,314.75,316.93
2018-06-17 22:25:53.680000,L8,,,,,,,,,,,139.70,183.26,189.75,182.90,205.76,191.96,208.63,197.20,204.29,207.42,200.50,216.27,187.92,185.18,195.21,236.62,223.75,231.95,207.74,203.16,217.58,224.72,212.40,226.94,230.42,236.15,236.80,232.76,223.44,223.93,184.55,174.37,165.99,161.22,228.71,212.52,,,,,,,,,,,,152.25,157.52,161.54,148.94,155.65,160.97,161.61,173.47,187.08,233.58,216.77,218.09,223.89,216.06,212.20,227.86,232.18,234.40,226.82,231.43,240.79,243.24,244.30,240.20,235.47,232.70,228.14,223.76,226.64,217.51,225.27,214.91,199.39,192.32,,212.71,263.64,255.01,258.28,260.34,254.27,253.13,254.58,261.48,256.44,255.20,254.92,256.01,272.62,278.63,271.77,269.16,265.45,270.99,282.67,280.04,282.07,284.47,283.03,288.26,289.97,287.18,297.61,310.51,257.57,281.72,290.14,291.53,323.00,305.09,294.25,290.32,382.18,305.94,297.87,311.31,308.61,292.15,317.21,311.81,332.09,290.07,292.27,297.55,292.52,289.06,295.94,322.35,314.36,313.57,281.49,362.62,263.09,265.47,295.21,303.33,305.40,327.08,262.79,317.27,361.28,333.27,336.33,321.80,314.54,330.98,318.35,344.41,367.01,358.18,372.50,372.35,327.28,313.00,388.34,448.13,393.16,,,,,,,,453.85,,,
2018-09-05 22:26:33.133000,L8,268.92,226.57,,,,,,,,,259.69,292.96,290.22,292.61,289.27,283.70,276.69,282.61,280.32,272.42,273.47,271.00,270.36,270.24,264.68,264.36,262.42,256.27,254.72,255.10,255.69,265.35,268.42,267.15,271.37,265.57,268.47,272.68,270.63,272.51,267.44,262.60,266.59,265.85,272.68,267.93,272.82,269.14,264.93,274.97,272.36,273.67,264.80,262.67,257.09,260.26,260.50,252.84,262.93,258.69,250.64,256.51,247.75,241.52,247.76,287.31,241.31,244.54,245.32,245.27,224.33,228.96,234.14,245.22,248.53,242.14,237.64,251.74,262.66,260.76,262.04,258.38,262.00,255.11,235.43,235.07,251.15,239.45,240.75,219.85,233.67,245.10,288.12,285.21,269.41,273.33,267.99,271.49,261.20,262.88,279.53,270.17,264.43,271.93,270.78,280.55,288.24,282.27,287.01,278.59,286.13,288.83,282.65,284.77,288.82,287.83,289.49,294.89,290.41,281.61,295.94,278.96,276.84,277.09,284.31,280.82,286.77,284.92,284.54,283.85,281.06,284.42,292.11,289.45,285.40,304.28,298.62,298.64,300.93,294.52,301.82,314.77,295.44,301.99,302.93,293.51,290.85,292.14,291.44,289.22,289.64,287.76,292.24,305.63,309.94,314.36,315.99,332.68,312.81,302.72,305.27,306.11,308.11,302.14,302.96,295.97,294.33,295.37,300.03,300.12,306.69,343.58,465.52,459.87,,233.70,248.31,290.03,285.28,285.70,219.93,504.94,217.20,198.95,208.71
2018-09-21 22:26:37.516000,L8,229.24,237.23,244.47,190.13,191.20,197.57,197.45,203.06,,,236.08,223.81,261.90,270.61,273.58,280.59,280.56,277.98,272.02,276.97,276.41,265.03,265.76,266.64,262.23,259.98,262.10,257.19,257.70,253.10,254.11,250.86,247.10,253.83,261.12,257.02,258.87,256.84,256.07,256.17,256.48,255.30,251.04,258.02,255.41,258.03,254.02,258.55,268.17,260.25,257.91,247.74,247.11,239.11,242.94,242.79,251.21,256.23,251.46,255.33,262.99,266.22,280.61,269.26,271.29,261.28,263.63,242.37,241.72,240.94,222.22,222.06,229.52,245.48,245.90,245.49,241.44,248.69,260.57,252.31,257.72,255.99,249.32,254.22,233.44,233.12,236.84,234.91,241.96,219.22,231.67,241.65,230.46,269.40,269.96,270.55,267.50,267.51,259.46,262.89,270.46,265.61,266.50,264.82,263.24,279.15,280.65,276.12,279.21,269.35,281.88,285.47,282.63,283.39,288.56,284.73,288.79,295.62,290.74,292.08,294.88,280.34,278.66,282.83,299.38,300.83,305.69,316.85,316.10,293.99,309.31,308.24,321.31,325.54,289.76,321.44,293.20,291.74,298.01,295.93,301.64,294.89,298.81,305.44,301.42,301.30,295.54,295.05,294.08,290.33,290.99,288.42,292.95,306.26,311.59,477.66,458.83,456.87,311.50,307.51,314.69,314.23,308.29,307.16,457.70,414.84,398.87,306.97,298.48,308.08,307.59,374.36,410.69,427.27,197.02,231.26,227.70,301.34,300.84,302.97,219.60,459.58,203.81,305.65,295.64
2018-12-01 22:33:03.878000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.81,429.63,370.64,464.78,492.17,332.35,338.48,348.04,331.96,425.27,479.53,339.99,354.53,336.46,337.95,336.99,342.16,352.92,344.36,341.43,341.09,340.66,349.37,352.75,348.94,334.58,342.83,350.93,355.60,465.03,438.00,363.81,433.60,355.36,409.74,427.01,380.14,412.33,395.00,388.74,390.62,384.15,385.40,376.13,331.58,369.74,354.48,311.91,315.49,304.62,335.70,335.64,352.00,357.86,374.66,416.37,404.72,459.82,434.19,419.90,446.49,427.24,388.52,455.15,430.09,404.77,406.23,408.37,472.92,,,,,,,,,,,,,,
