dates,satname,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0068,nzd0211-0069,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0003,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0032,nzd0211-0036,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0047,nzd0211-0048,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0060,nzd0211-0061,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0070,nzd0211-0071,nzd0211-0078,nzd0211-0033,nzd0211-0034,nzd0211-0035
2024-03-10 21:53:31.716000,L8,341.34,361.77,357.23,351.27,351.04,350.90,352.51,356.18,358.61,359.57,361.61,368.86,371.70,365.23,361.95,353.90,335.26,338.91,339.44,335.70,350.91,332.63,355.06,362.24,360.85,353.34,344.00,337.16,334.20,327.71,305.68,294.46,296.88,303.80,255.43,246.92,245.37,240.89,249.35,250.97,264.05,253.89,325.69,257.30,231.94,261.05,291.10,287.69,302.40,336.85,352.27,352.49,354.63,354.78,352.05,359.96,360.93,373.65,370.12,370.43,366.36,368.66,369.00,375.83,378.49,372.86,376.52,379.19,380.85,381.57,371.55,376.14,370.39,346.80,345.81,306.65,,,
2024-03-18 21:53:49.665000,L9,343.25,360.47,355.83,351.11,355.78,351.61,352.22,355.86,358.21,360.96,359.10,370.84,379.68,364.23,360.69,357.57,337.86,340.89,342.24,339.19,349.61,333.48,354.69,363.49,358.67,354.04,347.10,337.65,337.87,328.90,307.87,298.00,300.89,307.21,252.16,248.22,244.06,242.95,248.48,250.33,264.97,332.55,329.38,260.21,268.61,266.47,292.08,291.20,304.35,333.48,346.35,351.09,352.03,349.75,350.40,351.71,355.10,358.03,357.45,360.78,365.13,360.34,367.30,368.18,397.98,369.38,371.56,376.28,387.71,386.25,372.87,369.62,374.38,349.99,344.76,304.09,,,
2024-03-26 21:53:16.812000,L8,207.77,342.88,341.29,380.88,446.98,349.63,352.50,351.87,354.42,352.28,351.45,362.00,371.11,369.92,368.04,352.22,350.19,346.02,346.72,332.98,346.24,341.95,343.33,353.14,351.65,354.16,351.39,343.46,338.42,331.43,331.79,318.86,310.47,300.06,255.77,249.17,241.31,239.24,243.80,243.78,260.62,263.07,336.09,254.49,192.23,280.62,293.56,294.19,294.02,335.11,347.33,353.54,355.43,349.13,349.91,353.28,357.33,357.76,360.96,361.16,363.77,359.65,363.61,365.77,366.49,369.00,371.63,379.48,387.78,373.63,372.15,369.69,373.12,334.69,343.42,316.20,,,
2024-04-27 21:53:04.874000,L8,372.95,414.07,400.71,392.95,393.40,403.47,398.59,402.94,407.75,406.47,409.69,373.01,376.72,370.19,363.93,354.57,341.83,348.17,336.22,335.16,354.22,333.03,389.03,405.71,399.46,391.72,356.09,353.46,343.95,337.38,319.19,303.49,309.97,314.47,263.46,253.55,248.04,248.67,265.83,387.22,380.89,390.46,393.72,357.24,337.04,386.03,387.23,378.97,379.78,373.01,370.49,365.05,375.79,372.63,370.56,367.66,369.14,379.18,371.87,376.96,374.72,384.47,376.94,390.59,381.60,374.98,389.43,386.31,385.81,388.39,381.86,376.03,371.24,356.18,356.46,311.87,361.04,325.85,254.16
2024-05-05 21:53:16.802000,L9,371.49,378.91,379.05,389.14,369.65,369.69,367.51,368.16,371.40,373.99,371.83,421.81,561.46,508.18,491.31,477.34,374.49,362.80,361.94,353.88,364.59,354.60,383.93,377.62,376.21,360.88,357.63,340.27,341.26,331.63,313.94,299.38,300.92,292.92,256.86,255.34,245.15,251.02,258.28,259.38,263.83,317.33,341.03,318.53,293.86,289.43,305.17,302.34,318.75,353.14,356.78,355.93,363.22,353.00,379.94,384.61,377.93,369.88,383.46,389.41,387.55,392.05,395.71,389.49,389.78,396.88,389.08,401.62,403.83,403.61,397.43,391.12,391.63,,507.44,337.01,233.09,,
2024-05-21 21:53:07.832000,L9,436.41,434.57,394.89,411.20,399.46,404.82,420.46,412.29,419.96,411.69,415.88,385.75,379.63,380.23,375.81,365.07,356.77,357.99,343.56,345.78,364.25,342.86,418.75,399.91,388.21,363.68,348.11,342.34,338.31,332.21,305.51,295.76,295.92,296.79,264.10,252.34,247.62,256.54,267.58,266.18,266.47,325.97,404.29,401.65,306.07,290.73,295.97,387.56,386.95,362.91,364.11,382.38,383.47,389.56,384.85,376.91,387.39,393.67,391.23,397.50,395.89,396.65,402.70,401.96,397.79,399.76,399.06,399.98,402.24,393.01,393.12,390.02,383.68,364.09,370.75,316.36,405.48,281.89,
2024-05-29 21:52:42.839000,L8,369.69,377.42,375.72,363.81,374.91,392.28,392.55,370.45,379.00,375.73,373.91,372.65,375.84,372.03,366.19,360.95,344.12,340.99,340.30,337.76,349.54,333.25,371.92,378.93,379.92,373.41,351.72,342.73,343.35,338.92,312.79,302.37,300.57,313.91,265.50,258.30,250.70,253.17,261.14,262.89,269.17,344.20,343.68,318.61,293.76,290.99,304.25,300.12,317.00,351.01,357.90,358.07,361.94,357.63,358.84,361.95,367.56,370.64,366.80,366.50,369.71,373.44,371.63,377.96,375.54,372.76,386.56,384.32,387.25,385.44,377.32,382.43,376.11,357.07,358.88,304.89,226.34,210.89,
2024-06-06 21:53:01.632000,L9,333.21,353.18,344.60,341.88,345.10,336.11,342.33,335.47,252.27,349.13,341.18,371.90,377.07,368.37,363.94,355.40,341.78,337.16,338.61,339.37,349.61,333.29,345.35,351.45,377.96,350.60,327.35,319.31,309.47,304.16,292.75,257.13,274.16,260.43,249.54,252.67,257.32,275.70,251.67,261.25,319.90,344.52,379.28,318.27,241.20,277.63,338.17,307.91,324.78,348.17,356.82,358.26,359.38,357.10,358.97,359.23,360.83,371.58,367.07,368.12,374.27,376.31,380.01,374.38,374.76,373.07,377.24,376.11,380.46,384.93,375.86,373.81,372.17,352.31,351.17,305.75,216.77,192.72,199.62
2024-07-08 21:53:01.737000,L9,375.83,372.27,369.40,363.16,363.87,363.53,363.96,367.35,372.42,371.76,372.38,370.58,371.43,369.30,364.65,358.65,345.72,338.17,355.13,347.32,358.75,340.00,365.82,376.12,375.13,350.97,336.37,340.78,339.04,336.39,313.62,297.73,289.97,288.69,266.57,251.36,247.67,250.99,260.04,256.07,265.63,263.15,344.02,251.33,226.80,279.47,292.38,287.48,292.78,349.38,355.27,358.70,356.21,355.70,357.85,359.53,359.06,365.70,368.96,365.66,366.07,369.29,369.79,371.49,374.11,373.66,377.49,378.63,382.74,381.49,376.77,372.88,374.95,353.33,353.13,315.36,,,
2024-07-24 21:53:05.581000,L9,390.52,410.18,383.67,374.04,375.70,383.56,382.89,382.86,385.07,403.24,400.97,375.73,377.18,371.53,362.28,359.02,347.73,343.80,351.99,348.84,357.41,332.96,375.05,401.95,383.16,345.38,334.42,339.74,338.79,331.40,311.07,302.93,301.89,314.32,264.52,254.65,248.02,246.75,261.27,263.25,268.44,257.46,335.89,260.62,298.18,292.03,298.67,294.36,315.92,351.35,364.93,366.84,366.12,368.33,369.06,370.03,371.88,374.75,375.00,369.50,374.65,375.58,377.75,379.83,381.60,385.79,383.59,386.62,392.39,391.47,385.44,381.91,380.83,359.11,358.72,308.21,,,
2024-08-09 21:53:13.369000,L9,,,,,,,,,,,,344.71,351.19,328.06,337.62,335.16,253.32,289.28,272.61,313.34,315.25,309.25,,,,,,,,,,,,,,,,,,,,,,,,253.13,254.17,264.27,263.61,224.79,241.50,224.52,211.68,211.04,228.17,238.14,296.45,317.79,323.46,337.45,328.44,311.25,316.05,251.08,247.84,223.71,238.27,245.47,,,,211.65,265.05,321.81,,231.82,,,
2024-08-25 21:53:26.860000,L9,436.55,424.78,415.07,414.23,396.26,397.56,399.44,403.35,410.67,409.39,409.82,427.01,456.39,447.23,454.23,389.44,343.79,338.05,342.11,340.23,357.52,349.23,407.75,407.66,393.82,396.53,395.82,396.09,386.88,383.25,379.53,381.65,379.22,365.21,376.49,374.15,382.60,380.59,380.69,385.66,390.45,396.27,392.84,394.28,393.02,389.47,394.11,385.28,373.55,410.31,506.55,479.38,416.20,372.70,376.12,377.32,379.44,386.56,392.36,377.09,390.54,389.54,535.81,,471.71,389.87,391.88,391.37,395.71,394.11,388.16,394.05,387.22,364.53,355.16,332.12,389.29,354.72,346.84
2024-09-10 21:53:28.798000,L9,380.54,381.65,372.83,361.20,364.27,364.07,362.66,366.05,372.23,373.35,379.01,370.51,370.29,364.18,356.61,353.34,341.72,339.75,338.91,339.15,351.98,335.44,368.17,375.05,374.60,344.97,333.38,333.47,336.10,327.41,312.82,296.30,303.64,310.24,257.86,251.85,245.76,246.79,253.85,255.67,265.39,315.54,339.50,264.78,290.87,280.09,296.95,292.60,310.11,348.64,353.87,361.53,356.68,354.88,354.96,359.88,360.27,367.40,364.74,364.64,365.76,366.67,367.64,369.65,373.53,372.28,376.86,383.74,386.37,381.42,379.00,377.41,376.81,350.99,350.60,312.77,,,
2024-10-04 21:53:32.935000,L8,421.12,402.84,398.12,404.54,394.04,400.66,399.54,402.76,406.09,403.56,413.53,368.34,362.97,359.73,354.34,353.76,346.69,354.04,420.34,431.86,431.78,429.93,400.54,366.17,348.62,315.56,307.16,473.00,517.54,318.68,314.24,277.81,284.82,283.99,252.83,242.67,241.67,238.96,242.01,244.65,243.05,236.29,246.09,241.01,335.31,337.76,388.69,378.50,376.16,372.47,370.15,372.86,370.68,366.57,361.94,373.90,370.15,377.43,375.89,373.74,376.37,377.38,387.57,389.04,382.01,383.95,381.85,392.55,392.16,394.47,388.03,374.93,372.87,355.68,353.85,390.59,,,
2024-10-12 21:53:39.268000,L9,361.27,370.83,364.58,355.30,358.96,355.53,359.70,361.45,367.89,367.99,372.18,373.86,371.44,366.73,358.10,356.87,348.66,342.77,343.50,343.43,351.89,338.92,357.69,367.54,358.73,326.73,319.13,324.96,325.47,323.12,302.61,289.89,289.00,287.87,252.74,244.56,238.69,239.75,250.22,250.70,259.18,304.71,333.27,253.26,195.54,268.34,289.80,283.26,294.35,352.61,356.49,359.30,362.98,356.59,357.51,361.15,361.79,371.67,367.31,366.03,367.32,370.15,372.64,381.03,380.91,380.05,387.77,385.70,387.65,387.96,380.41,382.83,373.40,353.70,353.71,324.44,,,
2024-10-28 21:53:49.531000,L9,344.76,358.91,356.47,348.05,351.48,347.66,352.27,355.76,360.42,362.55,362.11,371.24,368.87,365.24,360.31,354.18,332.45,344.66,337.96,354.42,348.54,332.55,351.04,363.18,355.82,330.00,320.13,325.34,329.82,315.54,304.94,283.66,293.38,283.46,253.88,251.22,243.07,242.06,245.32,247.06,258.12,255.24,333.32,258.15,332.35,204.02,351.47,329.05,352.25,346.59,339.91,351.56,352.01,349.41,349.97,352.01,355.96,354.51,349.56,353.55,358.19,355.52,357.50,366.33,380.67,369.82,373.38,377.36,387.30,386.71,379.13,373.09,376.95,354.21,350.79,308.53,,,
2024-12-23 21:53:43.692000,L8,438.25,415.20,408.96,395.33,398.82,392.61,402.09,399.45,399.22,397.15,400.25,378.38,373.15,379.98,357.55,356.19,354.76,352.13,344.71,338.61,354.70,346.15,402.54,404.93,400.23,338.69,327.93,331.89,336.20,329.06,320.51,381.63,380.72,374.70,258.59,256.17,246.82,252.39,260.58,262.14,338.98,394.09,395.31,395.85,297.71,291.80,394.49,376.90,376.06,375.26,376.27,377.49,375.87,372.35,378.44,363.36,380.66,373.88,387.52,385.60,380.17,376.88,374.98,385.58,382.61,386.40,387.58,392.22,398.43,401.01,391.71,385.23,377.21,356.20,356.12,336.20,390.27,254.84,208.48
2024-12-31 21:53:47.312000,L9,436.82,493.34,427.64,447.76,446.08,490.73,470.57,467.96,457.27,445.91,438.82,384.99,392.42,378.80,373.79,372.20,361.58,362.71,355.88,352.33,361.55,348.24,469.69,488.94,522.84,476.38,445.21,445.21,447.66,474.10,475.17,454.10,400.11,424.52,415.74,406.87,410.67,417.36,399.47,405.02,419.32,431.87,420.38,402.55,404.31,396.32,403.73,398.11,391.17,382.02,379.09,388.26,381.21,385.46,379.87,384.93,380.24,384.97,386.91,386.55,385.40,389.69,394.96,391.60,392.10,393.61,394.02,389.91,398.32,393.00,395.50,408.68,393.14,363.90,360.51,334.21,401.13,401.02,401.47
2025-02-09 21:53:42.442000,L8,349.49,360.38,357.43,350.90,351.96,350.88,354.90,357.84,361.98,363.55,364.43,365.52,372.74,365.32,361.75,352.99,331.56,332.17,333.55,333.50,349.90,339.27,351.80,363.01,359.71,330.89,315.43,324.16,317.39,320.64,304.30,297.89,295.66,291.40,252.86,251.41,238.38,245.46,293.51,292.13,278.04,324.91,332.86,260.78,244.38,285.72,290.33,293.89,304.48,343.53,346.67,351.82,352.66,348.32,348.61,360.54,370.95,355.87,355.00,355.43,360.18,356.49,375.42,365.14,370.41,370.92,366.74,376.64,387.57,390.70,371.04,381.68,386.90,349.08,341.71,308.66,,,
2025-02-25 21:53:31.115000,L8,368.03,366.98,364.16,357.62,357.76,358.02,361.01,363.66,368.31,370.67,380.94,381.64,378.33,373.88,363.38,356.39,352.92,357.02,345.21,335.26,357.43,349.68,359.18,364.41,356.38,329.10,325.93,332.09,332.22,329.56,310.40,305.77,305.06,307.52,271.12,254.14,255.82,244.95,246.79,247.03,264.71,331.47,334.21,270.31,275.95,280.60,290.49,283.95,291.35,350.31,354.24,354.57,381.21,376.93,378.55,374.85,381.88,374.52,386.54,383.93,382.17,383.33,380.85,386.07,386.93,386.35,380.55,387.74,389.62,395.99,388.40,378.43,379.26,352.94,362.74,316.61,,,
2025-03-05 21:53:44.923000,L9,405.39,397.21,391.39,389.91,394.47,400.08,401.08,403.31,407.87,392.22,388.40,373.25,372.72,355.86,357.41,353.49,343.67,349.84,345.11,339.64,352.23,340.60,387.41,389.89,347.36,320.50,312.88,319.73,317.57,321.24,303.28,292.60,303.63,302.52,256.44,247.97,242.70,246.38,260.12,259.94,265.81,329.77,340.49,315.67,279.35,288.92,298.37,348.49,371.12,371.26,372.31,374.61,373.23,359.97,364.69,363.80,370.26,364.31,369.71,377.65,377.10,373.57,369.76,374.28,383.32,376.15,377.55,378.22,380.34,380.32,384.24,382.00,374.56,356.10,349.85,313.13,249.31,215.36,232.97
2025-03-21 21:53:32.179000,L9,363.64,367.43,366.27,357.78,363.15,358.12,366.07,364.87,371.40,370.07,370.57,369.45,370.84,360.17,358.48,356.45,342.04,337.14,338.04,327.38,341.18,331.98,358.78,368.46,358.68,331.41,321.39,332.32,330.05,325.98,308.98,299.66,305.63,304.30,256.87,248.27,243.84,243.73,256.60,256.29,266.59,325.23,337.57,264.06,289.34,283.67,297.91,297.09,313.92,372.25,355.35,360.38,362.80,367.28,359.88,357.00,371.87,368.34,370.51,363.88,367.94,368.48,377.48,374.96,376.61,370.06,372.23,381.28,386.45,383.63,372.87,372.46,370.98,354.01,347.06,304.63,,,
2025-04-06 21:53:31.771000,L9,380.25,379.70,373.69,368.52,369.76,368.34,373.24,377.38,380.34,384.52,385.77,372.78,380.90,366.35,369.44,358.81,353.03,350.89,345.28,338.43,351.13,338.55,371.14,369.49,350.78,328.10,325.89,328.15,332.38,320.37,310.28,290.51,300.00,310.49,269.16,259.35,277.83,251.95,255.46,259.55,265.20,281.25,335.16,256.79,225.90,284.84,298.76,284.24,303.05,349.56,360.68,384.28,366.24,359.05,362.10,363.02,372.15,371.77,375.47,367.33,381.11,377.50,380.38,381.04,386.16,388.32,383.03,396.32,393.92,395.47,379.71,373.16,382.07,354.73,355.06,316.97,,,
