dates,satname,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083
2024-03-30 22:17:36.478000,L9,232.63,242.03,240.14,238.17,234.59,236.74,239.12,235.81,235.86,239.79,,235.26,236.68,247.13,238.62,243.34,251.96,250.13,271.52,261.42,254.75,240.94,233.29,223.15,212.85,,,,,,,,,,,186.06,192.63,190.81,203.31,219.06,218.73,242.26,255.00,257.08,263.79,271.07,290.45,212.02,217.43,,,,,,,,288.57,289.46,280.30,276.39,309.47,306.15,303.33,296.30,298.04,303.52,305.12,305.83,313.21,281.00,261.86,227.68,224.72,,,186.85,211.36,215.75,212.19,219.47,236.50,253.03,224.78,266.19
2024-04-07 22:17:11.830000,L8,234.61,237.07,240.11,238.90,239.01,237.95,238.73,238.05,225.84,,,,,196.85,240.27,249.37,259.37,271.29,280.76,270.58,261.63,,,,,,,195.51,203.28,202.51,194.25,196.20,201.67,198.62,201.09,197.80,197.20,208.31,211.09,218.10,220.39,243.46,253.76,258.61,265.30,271.34,298.40,310.86,328.16,335.17,328.08,327.73,305.46,316.79,316.86,316.59,310.05,310.01,310.44,305.74,308.36,306.57,302.89,296.75,296.66,304.10,304.18,306.10,315.17,293.37,274.40,255.45,233.78,230.70,219.83,213.60,214.25,210.92,211.32,217.82,234.13,256.06,274.50,292.06
2024-04-15 22:17:28.257000,L9,328.26,318.67,420.79,488.78,274.22,228.95,227.37,217.05,223.62,,,241.37,236.39,243.30,243.44,246.56,252.62,265.72,281.62,271.57,271.30,253.19,241.24,242.84,230.31,231.58,212.37,198.12,199.79,203.73,190.37,201.12,204.19,202.53,204.54,209.89,210.78,212.75,216.54,221.06,226.80,246.99,256.50,263.42,272.89,284.90,301.49,317.20,333.21,348.66,337.28,330.88,325.04,328.28,324.98,323.97,325.00,322.06,316.81,312.78,317.70,318.86,315.13,305.31,307.24,321.92,322.29,313.13,321.61,301.03,293.34,275.14,266.40,251.96,243.75,223.67,223.30,227.62,227.26,229.90,239.25,264.87,280.75,307.58
2024-04-23 22:17:03.194000,L8,231.34,245.66,251.37,244.00,244.61,242.98,246.18,241.17,240.02,235.00,238.04,243.29,245.80,249.38,243.32,252.66,263.52,275.48,286.86,278.23,268.63,260.27,246.15,242.19,240.47,236.62,219.83,216.37,216.05,210.31,204.80,204.03,205.24,207.21,207.84,209.17,207.37,213.99,216.13,223.67,230.36,248.47,261.61,271.72,278.13,285.17,302.10,315.05,332.51,346.51,341.73,332.90,328.88,327.80,327.08,324.18,322.47,319.03,322.16,315.31,315.32,266.51,,,,,,,,,,,,,,,,196.97,210.74,209.78,224.16,230.56,255.26,316.15
2024-05-01 22:17:11.831000,L9,222.91,229.58,231.70,230.00,229.75,229.34,229.77,225.62,227.08,213.58,222.67,231.63,232.44,237.39,231.62,241.04,253.66,260.95,272.71,262.72,252.29,242.00,230.17,219.72,204.07,212.26,201.06,194.99,,,,,,,196.68,191.98,189.60,203.99,206.42,211.32,214.71,239.05,248.98,235.54,255.19,252.42,291.63,305.24,308.32,303.62,286.63,252.39,253.31,189.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18 22:16:43.968000,L9,230.83,236.20,234.03,233.82,231.75,230.38,233.64,230.33,230.63,221.76,226.18,235.58,238.50,239.35,232.97,243.84,258.12,266.24,280.81,268.95,263.13,253.94,234.49,231.63,235.37,232.10,210.56,212.12,209.50,206.85,198.43,198.11,201.80,200.47,202.93,204.39,207.50,209.26,212.55,216.80,223.21,244.16,253.33,258.88,267.02,279.46,296.54,311.53,330.63,341.57,336.45,328.74,321.09,323.95,318.41,317.90,313.57,311.23,312.97,307.20,307.94,305.14,304.49,296.26,296.83,311.29,303.32,301.45,312.80,287.62,272.28,251.56,229.09,224.74,218.85,209.71,212.08,199.24,204.89,209.53,220.24,229.15,269.22,258.96
2024-06-26 22:16:52.651000,L8,237.06,237.57,242.74,234.92,230.28,228.19,233.28,229.05,234.40,230.41,232.69,239.59,242.15,246.76,241.13,248.19,262.39,271.98,285.17,276.38,265.90,257.45,244.42,239.78,237.36,233.93,218.76,213.08,212.53,207.74,204.67,203.24,202.96,199.15,,,,,,201.03,206.27,229.00,243.87,226.62,256.01,275.41,299.83,314.57,331.54,346.70,337.19,330.13,322.51,327.07,325.08,322.02,318.09,316.07,316.17,298.37,,,,,,301.11,316.75,310.74,319.79,298.62,280.71,259.12,239.46,234.36,225.69,219.74,221.06,218.13,220.94,225.43,238.70,258.33,277.52,302.13
2024-07-12 22:17:00.992000,L8,234.95,244.59,249.41,244.09,237.70,242.28,244.52,240.95,241.56,230.50,236.77,240.61,243.85,247.23,242.96,248.91,262.08,276.04,289.94,275.78,257.70,245.74,234.77,238.37,240.54,236.17,223.62,217.16,214.57,210.99,206.09,206.83,207.38,206.42,212.33,210.06,213.22,216.23,222.26,224.58,231.16,247.76,259.45,263.88,273.81,283.57,305.59,315.26,304.06,432.94,344.59,333.01,327.57,329.68,326.22,323.54,320.34,321.23,317.72,311.61,311.63,313.11,312.41,303.43,308.17,319.44,318.23,314.32,322.13,302.95,267.79,263.41,235.43,235.42,227.89,220.72,221.24,224.00,225.33,228.93,241.48,260.37,278.47,302.44
2024-08-05 22:17:06.640000,L9,220.47,242.47,271.51,242.77,235.11,241.24,219.38,209.93,,546.59,528.40,493.27,430.11,444.85,241.13,249.73,259.85,268.45,283.15,274.16,264.29,256.64,244.48,239.70,237.92,233.17,219.80,218.27,210.98,206.30,203.31,202.05,204.44,203.67,206.76,206.51,212.56,216.02,221.28,223.07,230.87,247.54,255.59,261.61,270.22,279.61,300.16,314.53,330.75,343.90,335.33,327.46,320.81,324.18,322.21,324.08,328.89,320.73,317.31,315.63,318.49,316.65,317.48,309.32,312.51,320.36,317.76,315.20,322.45,303.22,285.76,262.77,247.76,237.95,234.29,224.61,222.34,223.62,227.10,231.62,243.00,259.11,275.43,296.83
2024-08-21 22:17:19.711000,L9,332.30,307.77,335.82,298.84,300.71,341.23,299.84,312.68,288.83,292.98,288.53,292.91,290.35,293.00,306.13,307.07,309.93,320.08,336.75,329.17,314.50,305.07,299.05,284.46,281.08,275.00,272.77,263.91,255.18,247.35,244.07,246.88,246.27,239.90,239.38,246.16,249.63,254.89,255.50,263.19,275.22,284.94,290.18,298.87,309.37,323.82,335.04,342.23,364.35,378.57,369.85,390.43,372.54,371.71,361.86,366.62,360.90,361.83,363.49,362.89,367.23,362.70,370.56,368.26,395.64,363.22,364.44,405.72,407.48,374.20,352.59,339.88,331.49,308.76,307.77,307.49,302.18,300.59,301.27,313.27,321.93,339.73,358.92,364.48
2024-08-29 22:17:21.978000,L8,220.59,234.28,236.56,231.86,230.13,234.70,234.37,228.40,232.62,218.94,224.95,236.79,240.71,244.03,238.01,247.61,257.86,264.51,281.32,269.86,259.97,250.97,235.61,230.07,227.13,230.77,208.04,202.36,205.32,198.13,188.57,196.35,201.18,199.74,205.12,201.08,208.76,211.53,214.39,219.71,220.99,244.44,253.15,258.31,264.94,273.45,299.08,313.64,333.53,344.17,334.56,328.22,314.85,322.16,313.62,317.49,312.10,310.65,311.28,305.96,306.37,304.33,304.23,297.21,298.47,304.26,304.56,304.49,312.95,291.83,273.94,253.01,234.81,227.77,217.64,212.44,211.18,211.09,214.93,218.44,228.70,233.30,251.21,264.77
2024-09-14 22:17:30.908000,L8,291.64,242.37,252.66,243.61,236.98,233.46,237.12,213.33,193.04,,,196.81,230.44,248.86,240.13,234.50,263.28,273.07,287.24,279.76,273.26,257.80,248.47,257.86,240.54,243.44,221.06,227.21,211.14,211.24,208.30,204.08,209.52,205.79,211.55,213.01,223.05,223.37,224.66,226.26,226.77,249.09,259.19,264.94,276.32,284.77,303.25,319.48,335.95,350.70,342.55,334.46,334.90,330.13,321.78,319.85,314.10,304.89,313.45,307.69,309.98,303.08,307.20,304.95,303.86,315.76,315.52,317.16,317.13,284.67,251.67,273.38,222.20,233.01,209.68,201.53,197.33,,,209.37,229.06,248.21,267.64,277.91
2024-09-22 22:17:21.161000,L9,,,,,455.27,493.43,,,230.30,194.82,218.96,234.67,235.46,241.71,242.22,252.93,294.03,,,,317.59,396.90,241.30,231.32,234.05,232.28,208.46,213.00,187.04,,,,,,,214.59,220.40,219.19,205.65,210.71,222.63,245.86,255.71,262.47,269.64,271.63,296.02,316.13,340.53,349.92,334.87,329.67,322.08,324.59,320.16,321.11,318.76,314.00,313.86,309.12,310.09,306.89,306.48,301.48,302.62,305.75,307.54,312.27,318.49,295.39,287.10,261.22,238.06,236.55,235.67,220.85,216.31,214.98,225.81,227.32,236.99,250.24,273.79,285.37
2024-11-01 22:17:31.195000,L8,213.08,239.80,247.33,243.29,240.23,241.08,243.84,238.78,239.94,227.56,229.60,241.00,245.80,249.83,243.47,252.09,266.04,272.60,285.36,274.46,264.79,256.15,243.79,239.20,234.22,233.30,216.38,211.42,210.77,201.97,195.19,199.01,203.15,199.92,207.00,203.40,208.70,214.79,220.27,223.12,228.35,247.14,254.45,264.22,271.59,282.02,301.22,314.63,333.99,344.84,337.54,331.64,326.78,327.09,323.93,324.07,321.80,317.81,315.56,314.01,314.06,313.07,312.06,307.40,307.87,311.77,312.26,313.52,319.78,297.05,279.30,260.25,241.69,238.05,228.01,220.13,218.62,219.95,223.73,230.85,240.12,261.23,279.16,300.42
2024-11-09 22:17:39.946000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.55,206.84,200.61,192.69,205.15,198.48,214.50,215.55,222.30,223.82,233.73,246.14,252.68,262.95,269.77,283.95,302.54,324.26,341.07,351.17,336.16,338.32,295.01,341.28,329.74,341.90,343.31,335.60,327.64,330.54,330.31,334.79,323.54,321.17,318.68,378.92,369.22,359.99,350.80,314.23,316.99,288.29,271.35,249.85,246.44,229.80,227.23,226.20,230.57,241.81,249.02,265.00,285.14,304.03
2024-12-03 22:17:45.212000,L8,318.58,289.98,306.07,306.70,289.34,290.32,296.88,291.02,293.89,283.29,283.07,285.58,293.48,282.82,296.79,282.03,308.08,312.95,323.06,328.18,328.45,292.00,293.51,277.83,280.09,284.87,276.87,266.50,256.15,236.49,234.70,229.30,225.32,511.73,518.39,516.00,494.41,256.12,254.95,268.87,253.19,278.02,295.09,303.61,501.07,444.20,,347.15,362.79,378.80,432.98,385.65,413.78,496.83,512.38,507.57,369.09,395.48,462.51,419.43,361.52,353.22,360.63,367.08,359.04,350.12,355.68,550.93,559.72,421.01,311.45,306.34,288.08,290.08,272.00,269.17,265.50,267.32,290.69,298.51,309.22,322.05,330.90,359.28
2025-01-12 22:17:45.559000,L9,219.67,245.54,251.46,249.25,247.69,249.61,248.37,247.39,244.77,235.66,240.17,248.88,250.79,254.15,248.94,258.37,270.58,277.59,291.19,282.81,274.93,265.10,250.43,248.76,244.96,243.40,229.77,222.48,221.14,212.77,204.81,206.18,208.29,206.20,210.48,211.44,213.50,218.05,225.44,228.60,233.27,251.61,261.17,266.43,276.93,286.05,303.96,319.00,336.32,349.69,343.62,336.44,331.87,330.86,327.33,328.43,327.33,324.53,324.13,321.38,319.51,319.52,317.42,315.30,315.67,323.02,321.50,318.39,325.54,304.47,284.17,264.55,252.30,241.73,234.24,227.61,224.30,224.40,227.22,234.33,246.08,265.99,282.32,304.82
2025-01-28 22:17:42.532000,L9,228.57,247.62,253.81,255.88,248.40,246.55,250.36,249.36,247.54,238.65,241.82,252.39,252.29,254.82,252.80,260.74,272.12,280.85,294.17,287.01,278.39,266.48,254.17,252.03,248.59,244.33,234.78,224.85,221.13,214.07,207.33,209.88,211.70,211.38,214.17,214.64,221.74,225.40,228.15,232.39,240.00,253.99,262.61,271.04,278.45,290.05,309.86,321.14,336.94,354.79,348.51,339.89,337.85,344.40,339.59,329.17,328.93,323.80,324.87,322.77,322.56,319.09,288.82,341.39,315.42,321.04,315.12,319.48,329.71,307.40,293.27,269.38,254.54,242.42,240.05,230.27,232.81,232.25,233.39,239.83,251.48,269.53,289.14,312.43
2025-03-09 22:17:26.663000,L8,213.84,242.67,248.66,244.35,243.49,243.94,245.53,241.31,241.85,232.78,237.50,243.91,246.47,251.23,245.32,256.18,266.34,276.81,292.47,279.20,270.54,261.74,249.10,246.10,240.45,241.87,222.14,218.70,217.26,211.42,206.45,204.17,210.00,205.56,212.52,212.88,214.46,218.71,222.35,227.07,232.35,249.96,257.67,265.84,275.32,284.42,303.27,317.26,335.50,349.84,341.99,333.67,329.01,329.36,326.59,324.97,322.86,318.48,318.90,314.53,313.40,315.27,311.60,307.91,309.29,315.06,312.89,314.12,322.83,302.32,285.59,262.67,242.60,235.61,224.01,212.14,225.47,207.02,218.29,236.33,239.51,262.17,281.19,304.11
2025-03-25 22:17:16.100000,L8,219.46,241.75,282.49,241.47,237.19,240.59,240.80,237.55,239.17,225.86,232.40,239.95,242.07,248.40,241.61,250.47,262.52,272.17,286.97,275.26,271.68,229.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.16,322.03,319.67,317.49,316.33,312.53,313.89,313.43,310.37,304.02,308.63,310.58,312.45,308.98,300.99,309.78,280.47,261.08,241.95,233.87,259.20,296.57,220.14,220.60,223.66,232.62,243.68,262.05,281.58,306.05
2025-05-04 22:17:17.676000,L9,331.05,242.39,242.33,240.23,236.66,239.20,241.46,236.56,234.77,227.80,232.62,238.54,242.19,247.09,241.50,249.65,260.51,272.05,283.58,272.56,264.39,258.05,241.31,236.07,234.95,231.36,213.46,211.47,210.37,206.44,200.07,198.15,203.22,200.43,204.56,203.38,207.73,214.18,213.99,219.96,224.32,245.05,254.65,260.13,268.21,277.44,299.83,313.17,330.37,341.92,336.15,331.05,320.44,324.79,320.69,320.80,315.15,312.28,313.97,308.85,312.38,310.32,305.52,300.62,301.83,308.84,308.51,309.87,315.95,292.06,276.48,259.08,240.31,231.26,226.09,216.30,220.58,213.64,197.08,191.00,,,210.84,290.87
