dates,satname,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0011,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0007,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0079,nzd0390-0080,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0075,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0117,nzd0390-0118,nzd0390-0141,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0142
2003-04-24 21:55:58.309000,L7,304.59,367.21,393.54,393.42,444.06,457.91,460.39,416.09,420.40,430.22,428.27,389.50,398.63,439.08,410.92,471.15,466.89,473.62,477.79,449.95,481.85,484.60,484.98,484.56,488.34,485.16,484.78,488.49,486.75,484.76,489.22,425.05,490.98,490.62,493.20,494.12,488.77,477.21,466.90,467.22,462.54,458.78,494.29,492.84,494.54,501.70,504.44,495.89,500.81,497.02,484.26,463.73,477.84,472.49,472.93,458.78,478.73,468.24,505.53,455.81,448.29,436.60,464.13,430.62,173.52,311.96,471.02,466.21,476.49,511.41,274.06,225.04,215.36,237.35,226.25,299.02,289.97,319.65,504.16,519.17,524.67,254.03,231.91,288.14,323.35,440.46,483.04,246.75,489.76,334.01,297.06,322.07,294.82,350.04,243.03,,381.57,393.38,377.85,355.58,314.69,301.64,287.38,267.33,,,,,,498.56,493.50,,166.12,270.03,299.32,341.02,232.88,241.91,250.66,241.73,314.19,307.21,340.76,448.03,445.66,225.38,233.13,232.76,,,,,400.85,401.33,396.72,516.52,473.40,,,392.82,377.39,238.80,
2003-07-21 21:43:45.776000,L5,401.51,392.11,402.70,433.61,454.57,458.89,467.03,431.43,433.49,434.87,434.20,456.17,454.96,443.91,458.80,470.55,464.67,470.99,474.68,477.47,480.04,481.74,481.85,485.77,491.08,492.83,486.57,387.81,386.95,392.10,407.43,442.33,486.13,496.99,502.80,501.84,488.09,480.65,446.98,465.53,461.77,476.73,496.56,492.97,501.08,509.00,514.58,510.77,508.02,508.49,495.22,478.57,485.59,486.39,480.84,474.47,480.43,497.06,505.26,462.39,456.71,450.05,466.61,493.39,460.77,443.26,,,,,411.54,485.56,472.90,469.41,484.30,304.77,318.31,308.08,518.62,516.04,524.12,518.63,505.91,501.23,501.33,503.27,503.35,,,491.26,512.66,517.60,528.01,,446.40,433.66,458.60,378.11,383.49,396.86,339.52,330.47,341.14,325.57,377.99,280.39,310.22,331.63,290.32,340.40,300.05,352.64,381.09,406.71,368.30,360.06,309.76,293.61,327.25,394.33,374.83,402.70,400.56,221.49,440.32,148.67,468.29,476.50,464.37,472.49,468.16,,,,,,346.59,282.85,492.81,,,,268.71
2003-12-28 21:45:57.554000,L5,420.16,403.97,421.29,456.60,459.85,472.46,474.41,422.08,433.62,443.18,455.25,466.62,474.58,462.19,477.73,479.84,489.46,491.27,482.97,481.89,493.08,489.60,491.83,491.93,496.69,501.34,499.79,511.99,510.91,507.78,505.96,433.58,510.02,509.30,515.90,510.00,496.19,481.74,472.94,473.95,473.97,475.39,493.99,499.14,515.45,520.41,523.29,,,515.64,505.66,490.39,493.30,487.42,493.57,488.79,487.27,505.38,510.69,465.89,455.76,443.18,467.30,518.55,469.62,463.07,,,,,,,,,,339.25,332.36,325.52,520.94,,,,,526.51,519.21,525.21,522.33,,,,,,,,,403.25,411.46,499.32,508.96,525.73,479.03,502.02,504.88,510.63,493.38,419.06,,,407.89,497.84,382.44,377.56,397.15,424.89,399.04,345.07,308.32,301.61,342.74,394.91,407.31,439.56,423.34,459.11,477.20,374.07,473.72,477.27,466.54,457.66,482.65,,,,,,356.68,394.16,474.34,,,,
2004-04-02 21:46:30.745000,L5,440.71,443.45,450.48,480.56,486.16,495.58,505.54,453.33,455.21,457.91,469.18,479.32,486.76,481.67,488.54,502.97,509.99,515.57,514.90,521.91,,,,,,,,,,,,460.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.17,486.59,472.31,495.85,,,,,,,,,,,,,517.42,498.56,412.31,,,,,,,,,,,,,,,,,,,,477.32,490.44,482.81,,,,,,,,,,,,,,,,,499.26,407.91,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-04 21:47:27.968000,L5,427.94,429.60,438.39,465.04,475.00,486.00,490.33,438.89,445.41,444.43,449.82,465.04,475.88,473.26,481.30,495.79,495.53,500.54,502.43,506.63,511.33,508.64,505.31,510.35,509.00,512.51,512.66,509.37,509.43,508.44,513.38,447.77,515.01,518.37,521.48,519.49,514.01,499.58,492.39,485.60,485.30,490.34,511.71,515.07,516.85,524.79,523.91,,,,512.17,495.40,493.65,503.75,514.24,501.20,500.77,515.23,526.80,477.52,470.13,456.83,482.76,336.08,153.92,290.89,349.46,373.29,,,,,,,,376.48,432.42,292.96,,,,,,,520.60,494.23,438.43,449.20,330.07,,,,,,,,,500.95,505.66,412.50,480.67,501.73,249.70,,,,,,,,,331.66,376.58,340.95,337.76,193.48,458.13,491.54,515.39,468.23,529.94,505.58,442.63,423.66,437.01,396.41,,,,,224.20,,,,,,,220.78,,249.18,499.56,,
2004-05-20 21:47:56.357000,L5,268.04,337.96,405.53,441.76,454.81,465.38,473.93,438.49,445.97,444.65,450.13,465.38,472.74,464.77,475.61,486.59,494.21,496.99,496.88,503.36,506.84,508.39,511.11,509.30,513.25,516.18,513.35,513.33,505.81,506.13,504.31,445.90,505.18,510.42,515.80,516.88,509.66,494.33,487.18,488.92,485.39,502.12,511.33,517.88,,,,518.83,522.01,516.05,506.41,493.22,492.12,501.90,505.30,498.09,506.29,519.87,,462.95,465.10,452.75,467.48,,,,,,,,,,,,,322.27,332.57,349.16,,,,,,,,,,,,,,,,,,,,501.88,516.35,507.44,473.32,,,,,,,,,,,,,,523.93,373.50,358.67,319.49,355.49,432.31,435.30,417.28,407.88,410.80,395.94,350.10,329.15,306.86,276.85,256.66,,,,,,,,,238.51,,,,248.34
2004-06-21 21:48:52.640000,L5,176.62,197.71,187.30,397.10,456.36,459.92,462.98,422.32,426.11,427.72,432.58,449.58,459.66,446.12,467.26,472.75,482.72,487.14,302.97,310.94,300.86,498.62,492.93,487.84,475.17,464.04,426.30,368.10,364.56,364.60,362.01,426.29,345.09,362.08,365.88,342.43,,,,,,,,,,,,293.16,297.69,456.23,429.87,453.53,439.68,442.42,,,333.77,322.33,357.82,457.76,457.70,439.35,434.53,377.09,379.62,416.39,159.94,257.73,297.61,347.44,333.71,300.16,325.10,314.80,448.26,303.76,308.96,309.86,365.29,388.46,384.90,380.41,384.55,409.33,345.17,218.61,369.79,247.79,,432.85,371.27,384.59,388.00,326.15,292.89,311.26,313.72,323.59,353.20,365.27,324.41,328.67,335.27,318.80,353.24,282.27,285.45,297.62,284.39,311.47,281.09,303.11,368.05,394.80,354.11,337.09,312.41,301.92,325.52,392.14,395.73,421.04,416.57,454.29,463.09,364.59,468.82,472.05,472.43,473.79,400.09,502.30,463.14,460.42,464.58,485.56,339.74,263.35,491.99,386.35,378.43,371.26,
2004-07-07 21:49:21.098000,L5,350.73,373.84,393.85,358.70,444.63,461.88,462.34,423.25,427.06,419.89,429.20,443.70,454.63,437.00,445.73,458.13,461.88,464.37,452.33,449.50,479.94,475.01,472.40,471.96,480.02,388.97,367.77,377.98,369.30,380.47,378.49,433.22,382.06,393.47,390.03,395.24,382.02,431.54,416.97,378.76,459.91,468.01,486.66,486.94,494.88,497.10,499.83,490.15,498.03,493.18,485.22,476.90,471.73,480.97,249.40,382.59,456.89,470.52,466.73,453.34,451.25,440.23,452.21,422.16,447.37,441.95,191.25,264.02,342.47,396.70,344.86,344.51,407.32,451.07,465.84,291.46,305.89,308.47,500.02,499.83,512.95,506.40,502.42,490.36,482.03,484.94,500.57,415.79,208.49,490.04,533.69,,,491.31,498.25,300.94,483.19,530.77,359.11,373.60,322.63,320.49,327.57,312.04,354.31,256.25,285.21,292.35,285.11,297.76,278.89,289.86,367.97,389.04,362.95,331.49,297.80,291.07,318.60,376.15,365.96,395.92,399.52,413.31,435.02,,241.43,469.16,454.89,417.60,474.30,,,,,,336.02,271.74,482.90,,464.08,483.66,283.48
2004-09-25 21:51:19.231000,L5,447.63,444.36,447.82,479.44,481.90,495.75,496.83,453.65,452.66,458.74,469.62,482.44,488.56,484.42,492.64,496.49,509.05,511.29,513.92,516.88,,,,,,,,,,,,462.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.06,483.36,474.13,495.67,,,,,,,,,,,,,424.53,523.86,518.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-27 21:51:59.516000,L5,452.01,449.66,440.00,471.15,473.80,485.17,487.73,453.03,456.06,458.70,473.53,483.20,490.46,483.95,492.25,491.84,492.41,503.88,504.37,510.86,517.49,514.94,513.12,515.70,,,,,,,516.90,461.75,519.04,519.39,516.37,517.28,511.59,499.14,490.70,485.96,487.53,494.00,,,,,,,,,502.82,495.48,496.57,504.33,509.98,501.11,507.00,527.43,,484.41,476.28,465.86,483.94,,,,,,,,,,,,,332.46,323.70,347.29,,,,,,,,,,,,,,,,,,,,485.40,492.48,495.62,,,,,,,,,,,,,,,522.71,504.44,526.19,415.82,421.22,,,,,,,498.92,488.66,478.78,469.81,534.88,,,,,,,,,521.30,,,,
2004-11-12 21:52:15.232000,L5,443.91,442.59,440.34,473.46,486.64,499.48,499.76,458.59,461.25,463.89,468.65,479.17,484.63,478.53,486.28,491.38,495.28,503.45,514.72,519.51,,,,,,,,518.78,513.87,516.16,513.31,464.95,516.00,514.63,519.63,519.88,517.18,510.98,505.94,500.32,506.31,512.75,,,,,,,,,,,,,,,,,,492.47,485.48,476.15,497.19,,,,,,,,,,,,,515.69,344.42,517.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-15 21:53:21.356000,L5,457.69,440.51,439.67,466.99,472.97,482.05,486.71,450.24,457.15,459.48,472.64,482.22,487.47,482.81,487.08,485.33,488.79,498.64,498.00,503.74,504.64,506.27,505.70,,,,,,,,,456.31,516.80,513.14,515.18,516.09,509.93,496.60,488.95,484.26,486.69,511.42,,,,,,,,517.62,505.81,491.48,493.53,499.35,514.56,505.47,513.91,,,479.27,467.98,463.52,481.53,,,,,,,,,,,,,494.48,509.08,516.82,,,,,,,,,,,,,,,,,,,,478.35,487.55,493.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-04 21:54:04.136000,L5,473.99,458.51,455.21,476.87,482.62,489.06,493.76,456.72,462.95,468.13,477.68,506.00,492.53,495.76,501.53,506.52,506.95,510.54,513.77,522.58,518.84,524.30,,,,,,,,,,463.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.81,478.01,468.20,491.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-05 21:54:19.058000,L5,427.18,430.16,422.74,457.46,461.75,477.96,477.64,432.94,436.26,431.13,444.25,458.42,461.52,450.31,460.84,472.95,474.72,483.15,485.82,488.93,490.45,488.03,492.10,492.02,500.10,503.26,496.84,498.15,495.50,496.38,492.83,439.83,497.57,498.99,500.55,499.25,497.79,485.52,475.57,470.57,473.89,479.24,493.59,500.22,500.81,508.97,510.56,501.96,506.78,502.50,491.57,476.06,482.27,490.44,494.70,479.86,489.21,502.73,512.33,466.28,457.67,448.21,469.76,,,,,,,,461.32,474.31,455.32,458.63,476.96,303.11,305.32,319.54,,,,,,,,,,,,531.93,,,,,426.42,487.21,415.01,513.11,520.56,525.88,505.90,347.27,517.75,508.98,494.47,505.91,,401.13,409.48,471.56,,356.95,379.52,422.54,382.59,347.55,306.41,300.33,323.26,402.93,400.41,428.13,404.54,449.14,463.18,358.14,452.28,461.02,391.72,406.56,,,,,,,415.25,368.89,470.37,,,,
2005-04-21 21:54:22.812000,L5,424.46,425.78,417.49,451.66,458.22,475.28,478.93,429.88,439.97,433.82,447.31,458.53,459.28,451.58,459.22,466.72,474.15,481.04,481.95,488.53,494.55,499.93,495.26,497.92,502.19,506.63,498.92,502.90,499.66,490.95,489.64,439.19,492.73,493.61,496.61,497.19,494.95,483.25,473.32,474.36,477.03,484.53,490.44,495.94,507.73,513.32,510.10,493.17,498.08,494.68,476.17,461.17,474.53,482.89,496.14,482.21,493.80,508.71,511.82,470.35,462.65,452.27,471.98,,454.27,441.85,,,,,463.36,478.96,461.35,465.91,485.64,302.38,303.41,298.66,,,,,,,,,,498.15,483.01,525.62,,,,376.32,453.60,495.43,429.50,520.29,519.89,392.34,514.89,524.06,513.65,505.94,493.90,513.48,461.76,401.87,414.74,476.61,408.50,350.62,370.69,414.68,369.33,337.21,315.57,302.92,324.86,398.85,396.63,422.76,406.74,448.85,456.20,145.77,447.52,456.74,450.60,447.76,460.34,,,,,,442.47,325.51,470.27,458.28,455.51,453.76,283.90
2005-06-08 21:54:44.925000,L5,430.23,429.38,425.39,451.17,458.60,469.35,475.72,423.35,429.75,426.73,436.49,459.14,466.15,449.22,463.92,472.64,469.96,473.38,475.84,482.64,487.30,489.00,486.90,494.29,501.06,500.71,498.29,485.91,485.17,487.43,483.84,437.15,492.62,486.79,494.83,486.94,496.22,479.49,475.71,474.92,470.30,474.60,486.10,497.40,499.15,506.28,511.33,487.10,500.39,491.10,483.71,461.72,470.63,484.13,492.04,477.74,481.16,491.99,507.31,463.17,457.44,439.88,467.56,451.50,450.39,441.48,415.47,428.89,445.08,,462.48,476.24,454.91,464.31,480.95,282.94,305.46,303.68,,,,,,,,,,463.63,451.42,,,,,453.23,476.16,469.89,447.30,518.43,523.61,387.98,343.85,335.06,340.39,310.41,378.68,279.89,302.81,326.15,273.51,256.77,298.26,348.22,354.81,402.24,365.37,334.74,311.24,294.56,320.01,380.31,380.65,416.62,402.90,201.14,441.29,,456.33,471.90,459.16,465.64,451.68,,,,,,330.66,291.94,484.78,441.36,412.89,395.90,476.85
2005-07-10 21:54:55.488000,L5,436.25,423.91,413.26,456.41,456.48,473.50,467.38,423.43,433.65,425.64,435.23,456.04,461.10,454.41,465.49,461.27,466.62,472.41,481.86,492.44,489.21,488.26,478.06,486.65,503.42,514.57,500.13,501.23,496.54,492.00,479.38,442.56,499.83,489.29,489.06,492.66,497.65,477.65,471.34,467.05,468.42,480.11,499.76,497.43,500.51,514.95,515.42,498.60,502.36,495.44,481.91,470.10,467.42,480.59,483.26,470.72,441.31,477.55,480.10,441.78,449.18,443.99,449.11,423.61,435.51,436.06,428.56,434.32,531.07,,,,,,,290.01,304.19,295.89,511.95,489.83,493.78,470.07,497.60,494.13,480.49,484.19,456.55,478.12,434.60,274.19,313.27,,,,424.34,440.47,441.22,520.00,514.24,529.82,341.82,333.18,519.97,515.21,499.77,512.18,491.24,491.74,469.84,471.02,285.85,288.07,264.96,293.46,294.12,326.71,290.82,285.91,316.24,312.34,359.44,390.62,387.00,388.25,,,,,444.06,458.85,445.98,,,,,,329.39,287.09,473.48,453.71,424.05,426.45,500.67
2005-08-27 21:55:20.007000,L5,437.78,431.86,425.75,463.88,458.84,471.06,473.84,431.20,430.28,433.15,447.40,464.97,469.22,459.53,474.14,472.53,478.93,491.47,489.18,492.10,493.30,490.95,484.07,490.53,503.46,501.37,495.80,497.30,492.82,490.63,493.63,433.98,497.52,496.85,498.80,498.71,501.86,481.49,470.33,468.79,469.82,468.22,492.32,500.12,500.50,518.11,518.86,508.77,513.53,505.15,493.93,485.37,485.28,492.35,496.50,486.54,474.40,500.15,506.91,462.78,455.77,444.85,465.93,,448.41,447.84,453.62,454.67,528.34,,503.62,494.30,463.70,469.28,484.75,310.32,313.08,302.63,519.71,521.77,,,,,,,,497.99,482.12,504.84,510.99,499.42,521.67,,434.90,324.18,412.43,509.99,511.23,389.08,515.11,528.12,521.97,515.27,500.43,508.89,344.62,390.52,461.87,471.31,503.83,440.35,521.03,525.69,310.23,344.06,309.48,292.82,322.76,400.10,382.86,427.18,405.59,445.50,464.34,156.46,465.64,465.75,466.04,467.97,451.62,,,,,,528.24,438.28,477.61,454.39,450.88,445.53,264.78
2005-09-28 21:55:20.450000,L5,477.35,455.22,453.34,478.72,480.90,488.24,493.41,451.32,454.72,457.53,471.65,484.70,492.17,491.39,492.60,499.20,499.45,508.94,511.10,516.38,518.50,524.54,518.99,524.70,,,,,,,,459.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.68,478.17,465.82,486.83,,,,,,,,,,,,,521.10,523.48,524.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.62,,,,,,,,,,,468.78,487.62,486.59,486.70,482.77,,,,,,,,,503.85,,,,
2005-10-30 21:55:15.307000,L5,428.79,427.74,419.38,454.10,456.52,484.13,484.18,439.16,444.11,444.30,444.04,453.95,462.64,456.70,454.39,464.47,470.14,479.52,481.42,502.56,506.42,503.65,504.23,506.90,512.05,515.44,507.60,506.78,487.47,484.92,483.03,447.37,490.06,486.16,489.45,490.60,492.42,490.37,487.71,486.34,485.96,493.83,506.07,513.75,510.99,506.40,510.08,497.66,501.92,495.29,481.52,473.53,476.41,506.26,512.14,501.62,498.11,519.20,,475.99,468.57,457.19,480.18,,,,,,,,,,,,,293.01,292.79,300.82,,523.37,517.90,523.27,518.24,505.73,489.61,492.83,517.85,,,,,,,376.60,467.96,498.11,443.69,524.91,383.73,383.95,330.12,335.76,330.69,312.53,358.10,285.28,304.03,332.68,309.76,358.83,341.84,339.69,252.83,298.20,295.13,346.15,314.90,310.53,337.48,402.86,403.70,439.04,397.48,436.87,436.40,,301.43,353.65,438.96,440.54,,,,,,,352.53,343.11,470.47,,,,290.22
2006-02-19 21:57:51.685000,L5,464.12,443.28,447.15,474.19,477.45,484.64,487.64,441.32,448.41,453.37,465.98,472.24,483.48,482.12,487.45,499.69,499.77,507.68,513.10,511.35,518.64,511.37,514.65,510.47,523.61,516.83,518.21,517.07,518.35,515.19,519.98,443.58,522.69,,,,519.75,504.40,498.10,492.49,493.72,496.07,519.57,524.12,,,,,,,517.98,500.00,506.20,508.91,521.93,509.78,510.13,,,475.71,465.59,456.55,478.87,,,,,,,,,,,,,339.03,349.85,380.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-27 22:00:00.431000,L5,411.23,392.77,403.88,440.84,457.05,476.16,474.87,432.72,428.78,423.99,431.11,445.23,452.69,437.11,455.29,461.19,468.19,473.86,474.19,480.68,481.51,484.23,487.22,491.02,489.73,493.69,491.44,490.21,486.31,482.19,480.53,439.08,484.15,481.30,479.20,487.86,483.53,471.68,465.95,465.11,470.00,471.65,489.98,490.33,491.67,500.95,496.96,491.93,494.71,497.30,488.06,475.93,470.50,473.93,490.78,473.92,451.63,439.15,473.74,464.18,457.16,447.27,467.35,511.37,463.57,455.76,,,,,416.50,471.26,480.00,474.12,498.13,298.89,313.99,307.64,508.18,451.77,424.14,426.77,456.38,482.75,470.45,497.23,506.42,,,509.76,517.95,519.79,528.73,482.89,433.66,494.56,449.15,523.40,379.02,382.84,337.07,338.79,338.71,304.68,367.41,273.10,296.77,310.59,277.10,341.92,283.46,341.23,284.74,382.70,311.21,337.98,310.78,295.37,326.14,394.75,379.72,396.40,391.80,416.57,442.77,,459.45,468.31,463.81,469.94,495.07,,,,,,311.42,288.36,486.72,,,,270.28
2006-11-02 22:01:32.743000,L5,467.41,445.49,440.55,474.90,479.37,490.88,494.42,454.75,456.88,454.22,463.65,471.30,475.86,477.09,481.00,486.43,495.96,504.78,516.15,517.75,,,,,,,,,,,,461.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.99,481.60,471.92,492.45,,,,,,,,,,,,,519.88,510.80,355.80,,,,,,,,,,,,,,,,,,,,489.79,496.68,485.23,,,,,,,,,,,,,,,,,,,,,,,,,,523.96,485.03,487.23,476.61,490.76,,,,,,,,,513.23,,,,
2007-01-05 22:02:04.371000,L5,480.87,451.71,451.21,472.78,474.51,481.55,486.84,445.91,455.30,460.66,469.33,478.52,480.69,482.10,485.90,494.48,508.27,499.92,503.77,504.71,514.15,513.26,515.26,515.91,516.32,520.32,,,,,,451.32,,,,,514.30,500.87,493.17,494.22,494.84,503.53,516.74,524.99,,,,,,,,,,,,,,,,479.67,472.94,462.99,481.58,,,,,,,,,,,,,342.58,523.28,516.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-21 22:02:09.591000,L5,487.40,452.67,453.67,480.35,485.31,490.81,484.72,448.70,455.12,454.24,463.54,477.44,485.50,485.99,492.67,503.42,506.28,514.99,516.48,524.78,511.59,515.22,514.18,516.34,521.87,523.23,,,,,,454.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.38,473.04,462.76,485.91,,,,,,,,,,,,,516.25,522.65,422.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-06 22:02:11.997000,L5,482.32,451.92,451.94,476.13,484.38,485.14,483.56,448.64,454.43,452.95,467.94,472.72,483.06,484.08,491.37,503.06,505.99,510.80,518.71,518.30,515.10,521.46,515.28,520.83,517.72,,,,,,,455.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.71,472.22,466.00,482.69,,,,,,,,,,,,,523.32,516.20,411.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-13 21:55:45.838000,L5,,222.68,351.16,438.15,454.64,462.15,457.92,426.43,432.14,431.61,443.15,457.39,459.62,454.46,443.64,457.69,466.38,471.76,480.79,476.30,482.23,485.90,478.39,483.60,487.57,487.61,487.90,486.37,484.77,484.52,480.64,436.64,485.88,487.62,485.84,490.19,490.32,477.82,467.43,467.68,455.62,436.21,472.19,478.14,476.17,486.42,497.14,484.24,487.87,493.37,485.68,475.48,466.35,470.54,455.83,440.51,462.83,495.45,512.42,449.47,450.90,442.76,450.52,517.45,445.22,522.03,437.32,443.44,447.76,427.23,352.68,516.33,462.98,467.33,474.35,310.65,314.21,307.09,,,,525.28,517.87,510.14,503.25,491.18,461.80,,,488.78,477.43,498.73,527.85,416.87,425.33,396.25,436.75,501.65,380.89,383.94,384.60,349.89,521.47,518.84,493.11,512.21,429.63,408.16,451.56,434.62,521.18,341.31,329.38,299.48,326.28,343.66,297.98,298.80,325.56,388.68,378.06,390.73,399.78,452.49,468.21,352.67,465.95,454.89,327.21,330.74,,,,,,,342.44,301.14,322.16,,,,
2013-05-29 22:09:17.297000,L8,,218.56,374.58,434.22,444.33,451.03,451.54,414.57,397.57,405.84,418.60,391.82,425.85,423.83,417.99,443.30,450.63,444.95,458.82,445.22,448.11,457.71,470.95,473.10,465.11,471.42,470.66,464.50,452.66,461.10,463.87,424.72,479.12,472.56,480.91,468.11,466.87,456.23,458.51,458.98,451.77,449.61,461.83,472.25,473.04,482.54,489.74,478.07,472.52,483.46,444.07,453.43,419.90,453.17,453.23,481.00,474.47,474.73,497.41,451.60,441.57,430.98,459.71,,,,449.87,453.23,459.25,439.68,501.83,502.50,479.11,488.68,507.36,297.71,284.68,322.53,507.36,514.58,514.77,509.01,479.28,486.08,491.52,494.32,491.51,,,519.27,513.53,521.01,517.09,469.60,462.29,436.79,486.88,510.22,506.16,525.65,497.99,504.88,511.91,496.68,507.97,499.64,454.19,442.66,469.81,385.61,515.87,270.82,246.18,294.46,298.09,315.00,278.24,299.81,347.13,377.83,380.77,373.85,399.99,222.18,,,462.20,465.95,427.85,447.17,,536.44,,,,,323.74,284.00,520.47,,,,258.62
2013-06-30 22:09:11.994000,L8,,177.60,279.40,402.98,430.61,431.11,440.28,410.31,381.51,389.79,412.47,370.23,288.11,407.70,388.55,352.45,356.35,345.85,334.27,208.79,236.87,314.42,328.40,333.13,343.64,345.50,343.00,348.44,344.86,353.77,349.32,415.34,351.90,355.43,356.99,363.60,349.64,345.80,346.36,342.23,431.37,418.23,436.05,444.14,267.35,278.61,288.35,304.15,306.41,305.64,383.56,400.99,401.62,408.73,430.48,323.72,355.92,366.43,378.03,,425.60,424.36,,400.34,424.13,416.75,396.39,402.76,340.98,382.49,311.88,449.94,434.57,441.52,466.58,301.41,283.25,306.06,431.63,458.61,460.36,478.83,454.15,405.19,402.38,422.30,422.15,475.39,499.39,454.80,456.18,460.88,492.31,505.27,511.49,482.41,510.75,331.55,320.35,328.05,312.01,320.36,299.99,293.80,271.72,234.09,279.28,278.38,276.66,278.00,274.10,,,286.98,300.55,321.55,264.50,258.94,328.50,366.21,378.19,384.33,386.23,153.16,,,,,461.84,463.75,452.59,498.32,518.81,526.53,526.70,448.10,282.62,,373.95,,,,509.43
