dates,satname,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117
2002-04-03 22:08:45.014000,L7,,,,285.07,255.26,268.54,260.77,246.77,272.75,246.07,238.12,239.02,256.66,261.30,261.90,287.25,284.72,282.28,384.94,381.37,385.19,389.98,309.26,305.41,296.50,295.70,298.42,309.67,308.70,330.80,323.46,343.81,318.65,305.50,318.26,322.44,320.82,294.22,300.72,288.11,282.43,277.40,290.49,284.22,280.44,279.45,279.63,274.73,270.74,254.43,410.03,408.71,,,,,267.25,250.63,236.86,235.36,239.87,242.38,232.50,,207.21,229.76,246.75,252.59,247.31,254.80,242.51,255.29,251.26,264.40,302.56,323.82,336.25,334.37,341.70,336.95,321.10,331.74,323.15,336.28,318.42,325.58,335.06,343.81,343.41,363.23,333.92,338.38,336.87,336.38,348.52,353.46,356.06,345.78,368.19,346.70,340.64,345.05,343.17,337.81,341.74,349.93,349.29,349.15,348.94,333.92,315.32,317.77,311.54,304.07,317.38,329.46,303.33,301.53
2002-05-30 22:02:25.514000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.87,276.11,258.05,250.62,253.33,264.26,248.08,251.96,232.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.88,206.83,216.82,188.60,186.89,225.28,269.51,283.79,266.83,290.50,280.52,269.21,272.23,240.78,236.55,262.49,223.52,226.35,220.97,298.85,278.71,,,,,,309.72,319.97,281.76,307.01,305.33,278.93,287.53,284.95,297.76,293.56,319.27,303.38,285.57,299.84,266.89,222.71,263.61,233.88,224.57,205.57,,,
2002-07-24 22:08:14.384000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.45,241.28,194.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.58,241.92,254.36,262.64,246.02,248.34,257.10,259.47,244.32,217.73,215.79,209.87,219.83,208.24,242.91,244.73,,,,,,,,268.63,277.04,277.25,271.67,278.00,270.49,280.25,285.56,296.52,292.71,279.95,287.31,225.83,202.32,237.53,191.77,,,,,
2002-08-18 22:01:57.478000,L7,,,,,216.26,217.32,217.37,222.44,217.35,213.13,214.66,208.81,,,,231.79,234.83,243.40,231.31,249.71,232.80,206.07,246.64,248.74,263.91,272.78,278.90,298.46,299.80,305.59,310.80,303.16,280.78,254.29,257.03,258.21,241.30,255.17,245.58,241.11,278.50,282.94,256.90,290.42,266.59,293.56,279.87,292.89,270.30,292.03,,,,,,,216.98,210.00,220.31,175.35,,,,,173.06,178.03,224.94,228.18,225.99,227.45,228.96,199.94,227.75,228.26,249.79,293.23,296.42,229.94,309.01,252.55,270.68,276.79,254.21,233.11,271.80,288.82,299.29,310.25,310.27,299.28,232.36,,,,308.33,325.35,299.89,290.88,319.97,318.48,291.85,309.36,310.53,311.23,322.95,339.49,348.33,314.28,351.18,269.96,263.17,265.94,248.02,238.07,254.60,,,
2002-08-25 22:08:00.449000,L7,,,,,,211.38,204.64,210.42,209.70,210.63,205.90,197.88,,,,228.38,225.31,239.81,228.00,246.20,229.06,,246.79,249.13,260.16,264.38,266.61,298.50,298.41,291.99,308.07,308.23,271.99,210.15,253.87,251.50,247.12,246.32,233.48,197.05,,,,,,,,,,,,,,,,,220.08,201.50,207.63,202.71,,,,,,,,,,,,,325.67,333.86,349.20,285.14,291.06,288.75,238.20,265.50,263.89,280.36,222.67,219.89,213.55,274.93,279.88,301.00,304.67,269.79,256.66,,,,250.34,293.08,284.20,272.15,281.99,321.91,309.92,300.81,284.51,313.24,311.98,301.78,310.91,311.09,322.76,249.93,258.10,263.82,243.16,226.79,219.75,,,
2002-10-12 22:07:38.359000,L7,419.82,,,,,,,,,,,,,,,,,,,,,,507.43,377.90,497.56,505.76,516.70,350.64,382.25,382.11,382.31,369.97,346.21,364.63,359.37,370.05,371.79,382.37,382.81,391.83,473.03,481.99,399.99,373.18,441.88,420.21,380.92,416.53,428.00,368.03,359.66,336.60,352.25,358.18,355.18,358.82,345.13,344.10,335.63,344.84,351.96,362.49,366.67,379.50,450.84,505.97,524.09,450.90,485.38,479.74,489.11,488.96,499.36,500.31,535.11,427.82,432.56,423.04,440.40,433.66,414.89,409.62,397.70,394.46,394.42,404.02,426.38,427.89,447.91,428.01,438.14,439.94,478.21,503.69,406.81,419.10,410.80,423.47,529.21,499.33,428.75,,,,,,,387.76,523.34,349.54,369.17,470.23,483.03,534.16,464.81,431.53,532.13,534.35
2002-12-08 22:02:03.591000,L7,,291.03,294.59,308.35,292.03,284.89,285.60,273.08,265.60,269.61,380.88,410.83,426.92,321.26,307.86,277.27,279.75,335.31,350.37,358.57,370.60,386.39,332.58,377.92,311.54,478.05,460.32,488.50,519.67,534.44,529.99,360.51,339.23,323.12,316.35,312.16,299.53,283.25,288.83,294.20,285.96,289.20,293.65,285.72,298.48,289.04,289.45,326.56,325.20,311.13,357.60,346.70,332.72,349.86,243.23,277.40,276.85,266.61,265.59,332.18,329.83,336.22,357.39,460.08,458.05,454.69,390.11,413.97,263.54,262.25,258.44,262.45,500.70,500.42,516.08,336.38,390.36,385.78,395.74,375.28,398.66,422.95,415.04,410.41,421.48,426.66,342.43,412.41,417.50,335.44,327.84,383.27,415.14,418.66,428.38,432.65,375.34,353.36,362.55,418.85,419.67,408.53,412.71,347.40,344.76,356.72,345.12,343.23,352.05,303.90,281.84,318.72,290.22,284.59,302.19,308.25,,
2002-12-31 22:08:20.096000,L7,,,,187.07,200.65,223.43,238.92,225.12,204.50,209.06,214.83,207.81,195.04,226.05,218.08,228.76,248.18,251.99,240.84,235.83,247.01,256.42,265.44,272.17,275.51,262.13,290.87,290.21,301.89,312.26,317.33,308.21,259.77,252.00,248.67,259.04,238.14,260.49,289.36,255.53,226.96,219.03,227.36,197.90,227.32,231.03,236.88,235.47,237.81,,,,,,,230.42,257.89,261.44,222.45,223.30,221.20,,,,,,,,,,,,239.80,213.23,226.48,338.83,300.94,289.61,301.64,256.49,272.54,248.35,236.70,242.64,287.05,295.47,300.51,350.17,356.32,365.15,278.11,291.09,312.21,314.30,327.85,334.86,243.38,293.11,289.85,287.28,290.34,288.08,289.95,318.81,334.95,339.71,285.60,246.18,295.07,244.52,254.03,250.53,237.83,238.69,227.81,190.33,,
2003-01-25 22:02:18.613000,L7,,,244.47,286.55,252.35,256.09,269.53,266.52,262.68,256.98,247.04,242.75,238.76,258.42,255.69,270.04,276.68,276.78,275.26,274.60,289.83,272.09,283.74,306.68,296.98,303.96,312.77,323.27,331.69,339.44,510.06,530.35,513.63,507.31,311.47,304.38,298.08,290.09,276.56,286.93,278.69,279.13,286.34,281.17,311.05,276.23,274.16,274.39,275.93,227.40,266.92,,,,,265.05,276.88,262.24,260.82,261.67,241.27,241.92,236.38,357.77,234.26,234.03,246.90,244.88,259.61,255.67,245.04,260.58,256.09,266.77,293.73,332.31,362.92,325.74,335.06,332.45,322.81,323.24,324.42,325.50,315.71,319.41,339.14,345.38,343.46,338.95,326.11,327.33,340.96,347.03,347.27,352.31,344.30,344.06,346.08,339.68,331.81,337.44,338.18,338.32,337.36,344.88,332.21,329.27,338.29,278.31,277.36,323.37,315.39,299.74,314.14,306.41,,
2003-02-01 22:08:33.805000,L7,,,,,,,,,,,,,,,,,186.30,229.41,226.22,228.12,,,,,,,,,,,,223.08,253.51,257.97,243.37,258.12,250.89,240.88,223.98,229.72,217.78,276.30,220.15,197.19,232.53,204.91,224.29,235.74,228.43,,,,,,,,,,,,,,,,,,,,,,,,188.66,210.87,229.75,236.80,281.15,305.11,339.93,252.35,266.91,254.52,260.27,253.38,266.25,276.21,268.27,295.56,290.82,259.90,,,295.13,299.63,291.15,287.91,283.33,285.55,287.10,290.40,279.08,276.76,280.72,282.12,265.38,281.56,274.96,246.66,282.44,222.96,226.43,197.81,221.65,,,,,
2003-02-26 22:02:28.436000,L7,,,,,204.28,187.47,201.21,193.15,200.34,223.13,,,,,,,228.33,247.88,231.98,237.38,246.11,243.47,249.92,256.15,254.06,262.65,276.20,296.11,306.62,258.44,315.33,309.96,275.69,253.07,249.55,263.80,251.40,259.90,241.49,238.40,208.07,,,,,256.33,293.70,307.73,321.37,,,,,,,,179.62,269.87,271.95,281.28,294.90,304.65,312.34,,,,,,,,,184.50,230.37,199.67,223.50,297.48,277.00,250.36,292.28,267.13,265.05,235.19,226.22,230.58,231.94,359.87,352.46,361.57,359.26,360.94,368.85,220.61,306.47,317.92,292.51,289.99,296.50,273.24,286.57,285.47,292.41,436.48,454.74,464.58,472.28,302.24,231.52,252.92,269.85,261.56,209.19,253.87,235.11,237.02,237.73,,,
2003-03-21 22:08:39.628000,L7,,,,222.97,210.72,224.53,240.10,248.97,255.19,412.79,393.59,314.08,289.52,329.56,327.45,247.69,248.67,201.42,216.11,228.20,256.16,279.32,423.31,289.72,414.91,354.12,388.46,503.08,307.12,260.51,408.78,415.73,259.44,369.64,441.76,336.87,296.19,341.18,511.87,509.42,377.20,,,,,503.45,515.48,512.34,475.59,524.20,535.65,306.38,304.40,317.19,322.55,323.27,333.59,339.66,344.91,328.65,324.73,334.58,349.61,354.39,357.09,375.49,396.86,258.62,242.61,239.90,231.52,242.37,239.77,230.79,260.10,307.14,305.65,309.25,320.56,459.81,,434.67,487.79,535.12,213.71,448.25,389.29,,,,,,250.72,327.45,384.20,438.76,440.57,,,,,,,,,,,550.91,456.33,391.84,384.85,463.31,387.42,370.03,378.50,357.34,434.28,435.49
2003-05-24 22:08:40.929000,L7,,,,,,,,,,,,,,,,,220.08,231.78,231.62,221.79,,,,,,,,,,,,,,184.25,250.84,243.67,232.30,248.26,231.11,240.30,199.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.53,197.11,175.21,229.83,281.26,246.13,271.31,261.29,264.63,266.46,262.66,240.30,217.20,237.23,259.44,,,300.49,257.69,264.07,263.02,,,297.19,298.52,293.89,273.05,295.80,293.67,287.09,285.47,276.47,284.49,294.14,302.35,255.59,198.33,283.33,,,,,,,,,
2003-07-28 21:50:28.540000,L5,,,206.05,258.22,243.74,242.84,252.74,245.80,240.07,239.94,237.94,239.08,238.97,247.54,245.15,256.24,260.16,263.93,262.97,261.16,257.44,253.17,264.99,276.57,281.57,288.54,295.20,314.67,315.70,320.15,325.21,326.61,290.25,294.72,292.51,285.80,281.55,276.62,274.67,269.10,256.07,262.59,254.95,264.77,262.13,261.33,261.88,255.67,254.15,249.11,244.26,253.37,250.61,250.71,230.85,249.90,257.81,244.62,229.73,232.45,228.82,232.53,220.22,,207.45,234.53,228.88,241.16,241.43,248.27,236.87,249.47,242.26,239.30,266.02,301.49,301.80,302.85,313.69,305.83,307.74,294.82,299.62,293.82,299.29,301.77,314.00,316.71,324.29,313.91,308.41,311.99,314.36,319.23,328.20,329.51,335.60,321.05,333.02,332.27,313.95,313.38,315.59,318.88,318.84,323.28,314.17,299.62,316.67,307.77,254.40,273.18,245.14,235.49,236.25,298.38,,
2003-08-20 21:57:03.003000,L5,,265.41,271.69,260.31,250.79,250.20,263.84,250.82,243.90,237.77,234.91,245.95,244.39,239.70,246.03,252.64,256.72,264.02,266.15,260.80,257.32,262.75,282.44,283.42,288.62,296.15,306.01,317.32,318.62,321.66,330.79,325.78,299.78,298.54,296.69,292.85,289.96,284.93,280.67,271.89,271.42,268.46,269.48,277.98,264.29,263.15,265.91,254.57,255.75,259.22,256.52,254.95,259.95,254.86,246.85,264.35,267.31,257.29,251.30,247.54,237.40,238.42,230.75,,210.19,231.74,231.33,244.47,263.04,264.22,258.12,255.37,257.25,259.26,284.31,311.85,311.55,316.34,322.58,311.72,308.31,309.12,305.88,303.86,304.41,320.64,323.04,334.75,332.82,331.40,307.83,320.28,319.62,336.93,328.99,336.10,331.93,328.86,338.97,341.05,329.08,324.42,321.84,336.12,323.96,330.46,315.36,304.66,321.63,308.94,253.07,309.39,294.80,292.40,305.59,311.57,285.37,
2003-09-14 21:51:18.345000,L5,,267.21,265.37,264.69,246.73,246.74,250.25,250.89,243.42,243.52,235.35,238.71,239.72,249.92,259.40,260.44,266.68,265.59,269.57,266.48,269.08,271.28,273.06,273.73,287.79,296.52,309.68,313.35,330.00,331.30,341.16,327.89,297.61,302.90,298.41,291.35,288.65,279.04,276.38,269.19,272.75,264.83,267.84,274.69,267.77,269.50,271.05,257.80,267.49,261.98,261.66,261.43,260.76,263.61,244.88,260.67,272.89,253.85,244.02,246.06,245.81,248.81,232.77,,224.24,230.54,239.42,244.55,250.00,254.66,254.71,256.45,257.25,265.08,278.35,309.88,305.97,316.55,320.37,315.06,311.25,307.67,306.95,309.69,304.55,317.37,328.94,331.96,329.62,326.61,320.54,319.77,328.75,329.11,336.51,341.19,336.46,329.45,341.78,336.58,317.96,321.22,326.44,329.64,331.98,330.94,317.76,311.66,323.85,298.44,257.18,297.99,290.97,285.00,306.06,306.93,,
2003-11-17 21:52:09.031000,L5,,,235.90,247.95,247.94,264.96,284.08,245.51,237.98,232.11,230.23,214.49,223.22,233.27,249.27,251.08,266.66,261.60,268.37,267.89,259.58,260.78,266.11,272.33,279.23,290.99,292.61,303.27,313.61,316.50,326.82,309.87,286.03,293.39,292.75,286.74,288.51,279.77,277.76,276.01,271.55,264.77,262.11,264.70,266.61,264.52,261.25,252.05,264.95,252.87,268.32,266.40,270.80,256.18,242.71,267.28,264.28,244.60,241.44,242.79,238.21,234.43,221.24,,215.85,231.81,236.80,240.72,245.62,246.31,244.55,253.71,241.27,247.93,280.42,304.30,305.34,311.37,321.71,313.72,312.91,301.75,305.44,302.41,306.90,316.09,325.18,323.80,325.60,317.67,299.70,309.54,319.60,325.43,335.64,338.94,339.86,329.43,341.54,334.03,311.60,302.90,307.94,320.38,319.37,325.52,303.76,292.73,302.92,277.04,260.43,267.72,292.53,234.77,301.46,307.84,,
2003-12-03 21:52:19.254000,L5,289.86,282.87,327.73,299.84,289.19,312.32,337.45,309.67,323.49,348.94,326.70,338.58,337.63,366.27,327.77,346.63,397.98,349.80,320.28,328.08,315.53,327.96,347.21,344.89,344.99,354.22,373.28,361.80,386.57,386.56,372.38,391.18,370.09,369.44,381.57,361.30,367.98,334.56,328.69,348.51,318.75,290.18,321.08,306.33,325.28,313.06,347.75,314.87,287.48,285.00,280.78,288.74,356.15,273.98,267.05,274.74,276.38,262.58,265.51,265.60,266.86,270.70,273.97,276.12,280.56,281.63,269.90,283.95,277.60,293.01,295.96,303.83,307.65,321.21,305.67,336.62,338.46,347.30,344.20,349.10,349.57,356.44,344.15,340.20,338.79,342.62,344.53,347.83,358.69,353.92,368.39,352.35,362.78,365.97,381.41,378.68,385.53,406.86,360.11,368.26,346.18,387.79,331.36,343.95,333.37,347.83,349.30,339.66,339.25,352.43,356.59,336.06,343.45,367.04,336.07,333.46,320.31,309.54
2003-12-10 21:58:29.659000,L5,288.86,314.25,307.81,314.64,310.42,331.15,327.19,324.05,337.96,340.76,334.95,350.62,363.16,390.02,369.24,369.80,349.44,339.58,351.55,344.87,345.10,362.13,354.44,356.21,392.30,385.92,396.77,403.30,405.01,399.53,401.54,392.20,392.38,377.89,377.99,359.28,358.81,350.00,353.45,335.68,338.77,334.14,340.81,356.91,337.18,333.56,348.34,316.32,326.86,316.85,285.61,292.42,287.49,285.75,270.04,284.60,293.60,289.03,285.89,287.74,285.41,331.94,283.40,269.86,268.45,270.33,283.24,308.51,307.26,332.83,328.24,333.59,348.92,357.95,353.68,376.65,356.60,350.31,340.05,343.19,344.37,363.25,363.11,344.20,355.57,362.40,369.21,382.49,389.96,384.99,374.19,394.06,397.18,366.77,384.49,381.67,390.22,393.63,390.72,404.87,376.36,386.40,393.89,377.81,385.52,372.20,380.79,381.95,356.38,348.08,341.98,344.96,357.50,359.21,356.39,349.52,344.62,348.13
2004-02-05 21:52:40.789000,L5,,,,205.95,184.62,194.72,204.84,201.38,199.21,189.22,194.13,,,,,213.12,239.04,240.77,242.15,237.63,229.86,231.72,242.95,246.44,250.47,256.68,264.74,275.41,291.02,205.02,251.47,277.43,268.23,281.36,276.13,268.19,261.20,250.49,241.77,239.04,237.46,242.38,243.22,241.78,248.42,253.07,252.05,239.03,239.11,,,,,,,,227.57,216.66,202.22,180.74,179.83,193.41,181.36,,,198.68,205.65,202.13,202.83,215.30,212.42,225.39,224.28,230.37,258.99,287.51,289.23,292.93,303.38,289.83,276.13,263.27,262.55,258.25,263.74,261.22,262.83,260.85,291.21,285.68,284.09,294.97,296.63,299.46,289.65,269.86,,,,,,,,,,,,,,,,,,,,,,
2004-04-25 21:53:47.171000,L5,,251.52,268.13,278.95,293.57,309.41,311.94,310.58,304.61,290.47,291.99,311.36,334.46,332.83,357.34,349.30,360.10,361.55,394.22,389.57,410.17,425.90,419.94,409.92,425.25,425.05,432.76,446.10,446.22,386.08,477.65,406.97,381.91,374.53,358.48,376.08,374.66,379.21,370.14,360.32,525.19,530.48,530.77,342.27,325.74,339.56,348.19,329.83,323.17,362.77,348.20,357.55,327.58,312.06,325.69,325.68,330.04,339.31,337.87,346.64,336.92,361.73,350.04,373.34,381.27,389.03,387.21,421.86,409.69,457.96,467.59,439.21,428.39,325.76,331.18,335.21,355.31,364.36,378.26,371.93,381.47,395.05,398.47,419.50,409.50,402.79,394.16,409.48,422.45,411.29,433.88,471.89,432.12,447.56,479.31,446.54,464.74,460.78,438.29,405.55,414.48,421.29,366.52,411.10,429.23,365.05,407.62,441.51,371.10,365.24,372.55,375.05,366.47,371.25,373.20,372.05,353.89,337.69
2004-05-18 22:00:38.480000,L5,,231.33,249.05,251.82,257.76,279.19,291.24,288.21,270.16,272.69,263.98,269.71,289.56,294.69,301.53,317.69,319.49,310.80,307.39,321.98,340.82,348.22,376.67,374.35,398.07,368.86,377.27,401.08,392.75,367.15,364.36,355.03,368.16,357.23,350.70,351.60,347.55,333.24,325.89,326.18,321.62,312.28,327.49,315.58,309.06,310.24,304.29,310.27,311.79,299.02,290.50,291.12,308.05,291.34,290.54,283.54,300.73,293.83,287.66,293.78,278.91,263.74,263.19,244.44,221.73,266.91,278.89,298.11,283.23,304.89,314.85,325.30,332.37,308.34,309.86,325.39,324.65,338.73,338.87,347.70,353.21,347.65,361.03,361.37,360.15,357.53,349.65,360.95,366.11,357.95,348.07,356.80,357.36,365.74,371.15,368.17,376.42,371.49,355.34,354.94,354.97,351.14,339.22,346.94,334.51,346.72,338.64,340.27,345.71,357.35,337.41,342.33,327.97,328.93,333.80,336.54,330.47,319.30
2004-07-30 21:56:27.722000,L5,,,,234.60,230.44,233.57,241.20,233.45,236.34,232.83,235.87,234.27,234.39,241.60,253.24,254.86,259.81,261.18,266.47,263.48,261.59,257.64,261.25,281.31,283.49,289.71,305.33,308.28,316.04,330.55,331.71,327.04,297.61,305.43,300.82,293.56,286.59,277.89,278.24,272.89,265.19,262.30,259.46,265.23,266.20,260.08,258.94,254.77,258.10,252.56,255.73,251.62,260.05,244.10,220.42,248.39,263.01,245.46,244.40,236.75,237.36,228.64,225.47,,215.75,225.77,230.83,235.26,233.89,249.19,241.70,252.50,245.61,243.60,259.84,296.88,301.01,305.70,318.23,310.92,303.42,303.35,297.87,303.17,301.98,311.27,318.65,334.90,326.30,312.90,310.48,317.17,320.08,323.23,327.85,335.26,339.58,322.71,332.51,333.11,323.39,310.69,314.35,323.97,313.57,323.74,310.18,267.74,288.07,276.49,265.56,260.73,255.16,232.33,224.23,286.81,,
2004-08-15 21:56:49.433000,L5,,,,235.27,219.62,238.01,240.43,231.08,223.53,228.82,228.96,233.35,225.82,242.00,249.28,249.08,251.87,257.61,262.20,254.92,250.15,249.14,254.94,272.19,277.38,287.13,294.29,307.06,314.47,323.95,331.81,320.92,288.02,294.74,294.21,286.65,281.85,277.86,269.91,263.61,250.99,251.78,252.95,257.17,256.12,257.51,259.15,241.59,255.72,241.40,249.88,240.25,248.67,230.01,,243.30,253.70,244.19,229.41,233.50,234.88,227.03,226.50,,210.40,219.41,223.37,228.02,228.27,240.16,233.25,240.18,234.95,231.59,256.60,291.36,299.65,299.69,318.64,306.16,299.00,300.62,293.01,292.72,296.29,307.92,310.45,322.27,319.35,311.63,302.40,318.55,317.17,317.93,325.36,333.50,324.11,319.38,318.03,322.04,306.70,292.81,298.56,313.51,305.48,318.55,295.45,268.15,273.55,274.03,256.06,254.73,234.97,219.29,219.44,291.36,,
2004-08-22 22:03:12.259000,L5,,,,235.81,233.26,241.01,248.81,235.95,230.31,232.20,229.57,233.03,225.60,239.22,254.17,249.57,257.02,261.35,265.05,262.11,253.71,254.74,270.51,272.91,280.97,287.99,301.71,309.85,317.34,328.49,333.61,323.16,290.03,298.84,293.83,291.91,284.74,285.85,268.84,263.64,255.16,253.89,260.24,256.92,262.18,266.52,265.67,250.31,255.59,248.50,255.32,246.90,251.96,246.57,211.71,248.87,256.29,244.71,237.73,239.29,237.66,231.99,227.07,170.38,210.94,228.84,228.60,237.82,235.05,237.93,233.41,242.18,240.05,234.20,262.15,302.56,301.97,311.56,316.86,309.69,302.19,301.75,302.19,303.81,298.97,307.28,316.73,325.45,322.30,321.09,312.57,314.49,322.25,324.63,332.89,338.24,331.46,327.50,334.53,329.01,309.95,295.25,303.65,316.02,310.67,319.49,306.12,280.08,282.86,279.76,260.66,255.83,247.52,225.43,225.34,288.85,,
2004-10-18 21:58:23.614000,L5,,,,,,,,,,,,,,,,,224.14,232.32,237.39,231.39,222.22,,,,,,,,,,,,245.89,262.28,259.28,253.17,248.66,218.89,,,,,,235.72,238.28,237.49,231.86,219.89,217.30,,,,,,,,233.22,219.78,205.98,199.84,196.34,197.59,189.13,,,192.26,200.25,200.60,193.83,215.87,208.71,225.04,218.63,218.94,237.93,269.04,278.47,281.33,288.06,277.93,271.20,263.09,269.71,265.70,268.99,273.55,286.82,298.08,292.69,285.87,283.59,286.65,,,301.16,301.49,293.15,290.82,290.74,219.39,245.00,189.71,260.16,283.48,280.32,292.39,272.89,247.81,252.99,217.44,207.23,196.08,,,,,,
2004-11-10 22:04:59.688000,L5,,,,225.53,212.15,234.59,238.35,226.80,230.55,228.47,232.08,228.97,229.46,240.39,238.49,244.81,251.51,252.66,254.00,252.41,250.88,262.08,267.87,279.00,282.00,294.09,303.98,310.11,316.88,315.43,320.45,308.45,284.27,288.56,283.57,279.84,278.70,275.93,270.39,260.44,256.03,257.76,266.83,267.46,258.26,253.60,251.52,238.96,243.95,237.62,243.22,238.04,250.96,246.40,,258.96,254.00,244.65,242.65,246.00,230.79,221.39,214.03,,204.01,216.01,219.47,224.23,238.66,243.57,242.56,249.62,238.45,252.41,286.32,287.61,292.18,298.19,306.92,299.52,298.70,292.68,293.82,301.70,305.71,318.00,324.77,331.10,329.28,319.56,302.20,308.23,319.90,319.94,323.96,328.16,323.26,324.52,335.27,333.49,320.39,303.93,316.60,321.96,323.52,316.42,290.76,274.04,281.76,260.86,248.59,264.47,276.33,219.89,298.16,302.27,,
2004-11-26 22:05:17.306000,L5,,,237.18,246.75,239.55,248.22,250.79,226.69,223.65,222.89,228.74,226.96,223.89,232.44,240.22,250.58,271.02,273.21,273.81,277.22,282.28,280.32,284.56,273.71,278.84,286.00,295.19,301.65,313.97,316.82,340.52,331.57,309.44,317.68,308.46,307.89,296.62,296.95,281.98,259.64,254.09,252.74,261.63,259.52,263.03,265.35,271.09,268.96,266.21,263.34,261.95,261.34,266.57,256.61,228.39,254.91,252.95,235.87,233.74,238.16,235.51,232.26,237.92,201.31,229.85,242.17,250.89,254.51,259.63,253.97,234.54,250.81,237.34,250.03,272.88,290.05,302.01,327.28,325.60,324.77,319.55,320.52,317.27,318.24,300.42,312.60,317.42,323.63,319.25,317.29,303.62,320.71,340.12,341.80,347.58,348.01,344.40,338.27,344.27,324.94,304.38,302.92,301.83,313.08,307.96,310.57,294.32,300.79,307.05,279.85,285.46,313.68,311.40,302.07,310.74,300.08,237.15,
2005-02-14 22:06:33.160000,L5,,,,,,,,,,,,,,,,,,,,220.21,232.22,247.41,253.09,255.63,277.69,289.76,296.90,307.18,314.32,322.11,314.94,305.73,276.27,281.93,279.39,272.35,266.94,258.76,261.92,260.41,255.27,253.85,256.73,259.89,265.48,262.24,246.78,234.90,237.19,225.85,236.03,235.19,236.39,230.19,223.20,256.37,258.41,246.17,269.01,281.92,285.23,251.49,223.40,170.33,210.34,199.21,202.26,215.51,219.84,233.89,235.22,241.45,229.84,252.15,280.67,302.17,292.68,292.76,301.70,294.13,291.41,286.28,278.92,284.29,298.47,310.15,319.45,323.30,321.89,315.25,310.20,306.96,308.19,312.47,317.36,318.45,315.49,307.10,323.98,352.32,422.48,391.67,384.97,441.29,417.22,397.99,380.21,375.28,359.27,344.13,323.48,316.85,305.72,294.64,306.08,305.02,179.45,
2005-03-02 22:06:47.890000,L5,,,206.88,238.70,224.04,224.23,228.88,221.35,223.55,221.95,221.64,221.94,218.11,231.42,247.97,250.24,253.35,256.85,262.50,257.66,259.46,255.27,260.02,266.81,272.46,281.19,290.16,298.15,312.23,325.09,332.31,325.16,294.58,300.98,296.21,292.48,285.85,265.91,259.22,256.82,248.79,246.91,255.74,256.83,264.92,270.25,268.92,255.20,259.96,248.38,252.78,249.83,247.16,232.79,218.05,242.32,251.63,233.80,228.65,229.82,237.13,236.22,222.99,185.65,207.06,225.92,230.77,238.00,225.19,233.49,228.34,237.77,232.59,236.44,263.59,304.27,312.03,313.74,322.84,316.66,314.52,304.88,300.17,286.84,296.44,302.77,316.43,318.93,319.78,315.44,311.62,322.88,331.45,329.94,337.68,339.46,334.47,327.14,320.40,324.99,310.13,300.86,301.06,312.97,309.70,330.98,309.94,286.76,296.25,270.44,260.20,301.55,300.05,232.02,220.69,292.03,,
