dates,satname,nzd0347-0000,nzd0347-0001,nzd0347-0002,nzd0347-0003,nzd0347-0004,nzd0347-0005,nzd0347-0006,nzd0347-0007,nzd0347-0008,nzd0347-0009,nzd0347-0010,nzd0347-0011,nzd0347-0012,nzd0347-0013,nzd0347-0014,nzd0347-0015,nzd0347-0016,nzd0347-0017,nzd0347-0018,nzd0347-0019,nzd0347-0020,nzd0347-0021,nzd0347-0022,nzd0347-0023,nzd0347-0024,nzd0347-0025,nzd0347-0026,nzd0347-0027,nzd0347-0028,nzd0347-0029,nzd0347-0030,nzd0347-0031,nzd0347-0032,nzd0347-0033,nzd0347-0034,nzd0347-0035,nzd0347-0036,nzd0347-0037,nzd0347-0038,nzd0347-0039,nzd0347-0040,nzd0347-0041,nzd0347-0042,nzd0347-0043,nzd0347-0044,nzd0347-0045,nzd0347-0046,nzd0347-0047,nzd0347-0048,nzd0347-0049,nzd0347-0050,nzd0347-0051,nzd0347-0052,nzd0347-0053,nzd0347-0054,nzd0347-0055,nzd0347-0056,nzd0347-0057,nzd0347-0058,nzd0347-0059,nzd0347-0060,nzd0347-0061,nzd0347-0062,nzd0347-0063,nzd0347-0064,nzd0347-0065,nzd0347-0066,nzd0347-0067,nzd0347-0068,nzd0347-0069,nzd0347-0070
2021-09-01 22:01:17.106000,L8,394.40,388.81,378.42,381.39,386.04,374.43,374.63,386.44,392.44,393.57,386.90,377.56,385.53,390.25,380.53,379.06,391.29,508.54,483.17,482.68,402.47,398.13,408.56,408.54,414.86,423.78,409.57,403.85,401.11,391.98,394.52,417.35,413.96,413.71,409.53,396.04,407.40,403.00,390.79,402.09,407.39,408.78,393.22,384.02,390.78,389.99,399.79,396.71,380.00,383.62,401.53,400.94,393.75,403.63,406.97,399.78,394.06,395.56,383.08,418.67,406.81,412.44,401.36,412.54,411.28,410.59,394.07,383.37,384.41,379.77,384.77
2021-11-18 22:00:34.762000,L9,397.62,393.41,378.46,376.16,373.33,351.37,349.24,354.43,363.77,364.82,377.68,380.01,376.61,419.61,,423.85,396.58,390.26,364.25,373.67,370.02,379.98,443.45,514.26,521.23,386.92,362.75,358.39,369.06,364.08,398.84,384.52,347.76,339.72,336.95,302.70,256.37,372.01,364.26,390.05,394.01,393.83,416.50,407.79,398.24,399.47,360.62,439.62,267.51,380.49,156.85,,,,,,,443.97,395.99,,166.66,321.04,288.03,365.31,389.68,383.29,372.96,367.20,360.07,350.31,365.76
2021-12-22 22:01:21.754000,L8,401.41,391.55,381.00,384.34,387.28,382.87,364.50,385.61,386.84,383.17,343.50,386.24,342.57,347.88,381.97,367.02,336.28,387.43,389.43,382.57,399.04,397.76,377.80,408.77,380.20,386.79,389.77,352.39,350.89,357.42,360.57,344.88,333.19,326.99,323.38,319.71,350.71,351.85,355.07,374.56,358.03,343.57,298.40,305.64,326.32,288.48,320.18,340.33,341.88,232.24,290.00,275.95,313.06,333.19,368.36,317.77,350.08,357.32,361.49,363.91,370.56,378.84,370.50,390.80,386.79,385.27,364.93,363.15,340.66,357.49,361.18
2021-12-30 22:01:20.361000,L9,376.94,374.13,353.44,361.00,358.73,342.25,342.14,346.98,351.73,358.03,351.32,349.74,344.00,355.50,321.92,332.69,316.15,337.99,337.18,351.02,352.20,373.40,370.08,370.60,375.52,383.54,374.13,370.18,367.17,362.49,375.69,375.71,352.86,353.03,352.24,279.55,350.58,365.99,355.08,377.62,379.79,374.63,370.13,359.27,361.54,357.45,358.47,357.59,358.17,367.26,375.58,375.82,371.59,373.09,370.85,362.81,365.27,371.97,368.85,379.36,380.66,381.75,384.79,382.71,393.55,396.87,379.96,372.94,369.47,358.51,373.75
2022-01-07 22:01:17.661000,L8,434.90,417.37,439.99,398.20,,,416.41,461.18,442.33,419.48,460.65,492.87,498.85,461.79,385.17,378.85,429.45,497.03,484.13,472.99,501.28,485.22,501.24,429.63,,497.08,482.97,463.80,470.35,439.19,520.34,449.68,457.32,448.53,454.87,453.52,454.97,474.54,499.64,496.48,402.45,438.10,518.18,507.85,480.24,433.41,464.34,478.37,472.74,499.68,,426.14,452.91,468.07,475.03,469.80,433.03,434.96,430.90,456.49,454.62,451.51,452.01,490.55,419.59,407.44,421.37,416.36,492.26,391.05,393.90
2022-01-15 22:01:17.704000,L9,348.82,345.36,323.92,334.85,334.84,322.49,323.62,337.66,340.06,343.88,336.70,336.93,333.59,335.87,305.99,309.24,299.41,313.46,311.15,323.45,321.74,352.87,351.50,345.24,337.11,359.55,339.75,346.12,343.46,349.67,366.09,364.90,341.32,339.88,339.21,255.10,338.50,356.04,341.70,346.57,321.65,327.63,238.51,243.16,229.59,171.32,290.17,,,,,,158.96,319.08,332.24,341.06,343.72,360.69,357.57,366.70,372.10,369.40,365.15,367.92,376.39,372.65,302.49,346.25,352.69,339.23,281.37
2022-01-31 22:01:19.676000,L9,382.57,369.59,343.24,363.26,352.74,335.59,335.86,345.79,349.11,352.98,345.80,346.00,341.25,351.53,318.11,328.67,312.67,330.54,334.57,342.57,344.60,366.69,365.64,364.40,363.90,377.93,367.26,364.00,361.22,359.55,376.52,373.19,348.01,348.04,347.23,265.96,350.14,362.90,351.69,375.09,374.92,368.33,362.75,353.76,357.21,354.79,352.59,351.62,353.17,363.38,373.47,371.24,368.86,370.46,367.07,359.57,362.86,369.46,366.31,388.26,415.97,398.81,380.94,380.36,397.35,394.93,374.61,373.49,368.06,359.68,369.54
2022-02-16 22:01:14.119000,L9,408.67,378.93,351.11,349.81,354.08,338.87,338.58,346.21,348.70,354.46,344.22,348.81,342.95,352.46,317.84,330.86,318.72,335.11,335.74,347.67,347.12,359.02,365.07,367.78,368.00,382.96,373.35,368.98,363.04,362.63,373.96,375.06,347.36,344.42,350.25,276.66,347.19,362.94,351.39,375.09,377.60,369.70,366.36,358.10,359.35,354.99,354.10,294.72,302.39,359.76,372.36,371.03,368.25,369.52,369.90,360.33,361.53,369.34,363.07,373.89,378.16,381.10,377.72,391.54,400.93,392.46,374.37,372.75,366.63,357.26,366.42
2022-03-04 22:01:04.617000,L9,388.85,368.88,350.24,356.59,355.28,336.78,332.64,346.50,347.66,353.09,343.67,349.11,342.37,354.14,318.00,331.53,316.57,330.29,334.76,346.62,342.84,361.00,366.58,368.03,363.34,381.28,369.78,370.34,363.01,361.42,378.25,375.97,348.76,349.99,352.72,276.78,347.89,366.86,353.53,378.54,378.88,376.16,367.92,354.59,361.62,355.19,354.01,296.05,298.82,377.31,374.54,374.10,374.82,373.46,370.68,362.23,362.45,372.60,363.49,375.92,383.20,386.67,385.26,396.22,401.66,393.59,377.42,372.81,370.67,362.36,371.00
2022-03-12 22:01:00.535000,L8,376.74,368.00,351.30,354.40,355.95,341.74,340.83,347.09,349.43,355.71,343.79,350.38,344.92,355.95,320.26,331.43,317.23,334.87,335.20,350.76,346.61,366.19,368.47,370.41,368.16,386.29,373.46,374.63,364.92,363.60,375.81,375.73,351.25,351.18,354.44,278.26,349.65,363.39,353.33,378.22,377.30,370.94,367.68,358.07,362.17,360.15,359.03,296.94,304.42,359.54,377.14,375.77,375.51,377.79,370.45,364.90,365.19,371.87,366.76,377.54,383.32,385.61,380.46,384.66,232.50,306.36,367.37,373.78,282.16,,
2022-04-21 22:00:48.097000,L9,,,240.17,300.42,283.20,232.72,251.21,243.26,256.14,225.71,231.80,323.73,332.28,332.78,306.45,306.82,298.70,309.03,314.99,319.62,319.80,324.43,344.34,341.79,339.41,361.31,359.64,352.28,340.17,349.25,367.13,367.11,331.71,334.80,342.10,260.26,334.59,352.27,338.18,355.05,355.38,335.61,342.73,306.31,320.28,329.51,285.02,329.34,344.11,355.54,365.27,360.29,363.36,365.22,368.53,359.52,356.82,368.67,358.21,371.70,371.58,371.93,364.38,366.89,377.26,373.40,356.45,355.46,349.61,342.58,354.69
2022-04-29 22:00:49.264000,L8,414.31,397.40,385.00,381.49,394.40,392.92,379.40,377.14,383.03,392.02,387.42,396.20,402.62,413.78,408.37,400.10,373.47,386.45,402.12,401.85,398.76,411.58,407.98,416.55,421.07,423.58,415.60,411.38,411.75,400.38,402.85,414.92,391.42,418.76,406.32,359.53,413.09,421.47,392.59,406.60,414.09,401.35,400.36,397.91,395.10,391.28,391.90,396.26,393.88,393.14,401.34,403.93,395.19,405.97,414.35,404.11,397.72,400.00,401.97,404.29,398.37,401.25,406.32,402.16,409.20,410.56,396.44,387.11,389.38,390.89,396.15
2022-05-23 22:00:33.752000,L9,388.18,375.99,370.99,367.74,377.18,372.79,369.18,369.43,376.11,382.25,367.28,377.46,379.31,378.85,374.81,371.55,365.56,376.60,388.89,387.75,390.01,407.86,397.96,400.67,408.63,418.99,405.04,401.58,403.15,391.41,382.31,398.59,409.80,386.01,394.18,339.89,399.27,393.19,384.32,394.34,395.54,397.30,395.78,398.43,389.89,380.29,379.54,387.94,383.37,383.62,391.85,396.01,393.92,395.26,389.38,388.21,388.19,391.56,395.40,399.31,402.36,395.44,392.84,393.56,399.32,404.18,383.90,375.43,377.51,375.59,378.32
2022-05-31 22:01:02.606000,L8,414.73,412.08,395.51,408.36,424.79,429.17,482.17,458.80,427.61,440.99,489.23,474.14,440.99,495.06,438.23,413.81,417.68,440.84,448.69,453.20,455.25,499.53,472.22,485.73,472.83,461.69,463.14,455.75,454.63,440.44,436.43,419.92,441.94,427.54,415.77,463.34,457.66,448.28,440.70,500.77,498.48,491.83,497.43,441.23,431.66,459.14,492.46,435.48,430.85,423.73,474.49,437.47,410.63,420.69,424.67,420.76,409.20,442.72,462.77,458.27,461.28,437.15,424.69,432.17,496.00,519.87,403.12,402.59,397.53,396.49,399.94
2022-07-02 22:01:17.924000,L8,472.89,449.00,449.84,479.15,463.49,485.33,481.77,472.61,377.34,378.25,375.38,378.75,373.93,375.43,371.69,369.28,366.51,376.22,385.77,506.54,467.02,459.93,401.83,411.90,412.16,415.34,402.24,395.00,394.41,392.68,394.84,411.04,399.02,389.91,392.42,341.92,394.70,391.05,380.98,407.32,400.14,395.49,393.21,393.27,383.41,384.37,379.28,382.78,376.27,381.10,405.77,400.78,394.26,398.73,390.45,391.06,390.75,404.13,400.08,404.31,395.85,391.70,389.70,396.75,399.46,404.15,384.43,378.21,374.74,376.33,378.15
2022-08-03 22:01:30.192000,L8,431.84,433.89,433.32,436.36,439.49,429.16,412.95,410.98,425.66,429.53,424.30,405.64,403.61,425.38,437.27,434.25,438.28,437.62,435.01,447.93,448.65,457.05,459.29,463.25,473.84,472.22,454.49,434.28,444.47,439.65,423.39,438.44,445.69,442.29,444.37,452.97,448.73,460.28,457.41,446.90,450.28,449.38,441.37,416.29,412.25,411.29,414.61,417.98,416.14,407.76,472.98,442.35,436.91,433.25,437.89,430.33,426.07,436.29,429.50,427.48,426.00,435.24,424.44,414.47,422.31,424.63,411.48,406.00,403.17,404.27,408.28
2022-09-12 22:01:19.280000,L9,371.88,322.48,334.90,335.52,346.81,324.97,277.51,343.34,343.33,342.98,339.77,324.36,342.96,354.34,323.92,336.86,323.37,325.32,349.42,363.82,354.82,359.93,370.55,373.67,374.35,385.49,373.99,377.09,374.82,364.90,378.81,380.98,336.82,330.64,333.88,292.98,356.57,315.19,305.06,297.23,379.09,376.86,375.72,364.71,363.69,357.54,366.16,355.56,358.85,368.43,372.06,379.97,374.00,370.63,369.45,359.87,361.15,371.96,363.90,387.29,371.40,376.11,371.87,390.85,392.09,393.32,380.43,372.77,366.72,354.85,365.00
2022-10-22 22:01:39.081000,L8,423.36,393.49,374.51,376.99,394.93,375.89,374.69,379.17,391.25,392.65,388.51,388.57,385.38,397.90,393.31,387.69,378.14,380.71,392.45,404.30,398.35,410.10,409.28,421.68,422.57,428.59,424.77,410.08,412.18,395.66,391.61,422.94,422.97,422.32,422.16,371.32,425.27,413.91,403.59,410.55,408.22,399.95,394.66,392.77,392.38,394.72,383.45,393.42,386.15,394.02,418.50,410.54,403.40,406.25,399.90,397.13,396.08,412.13,411.28,419.93,411.14,406.39,397.31,398.94,414.50,421.01,397.42,386.92,387.61,391.12,396.91
2022-11-07 22:01:40.727000,L8,363.37,346.46,320.41,287.97,276.47,310.77,281.94,297.35,372.90,360.01,336.19,334.93,352.38,369.14,332.25,344.35,322.89,336.50,355.76,364.19,363.45,370.15,375.88,375.70,383.44,388.28,379.51,378.65,373.74,366.17,383.44,377.88,347.37,347.59,349.59,278.03,356.25,361.80,356.82,385.44,384.05,377.60,373.62,366.72,373.36,364.50,369.54,362.36,361.75,372.16,377.75,380.30,373.97,375.24,371.46,363.79,363.26,371.42,366.91,376.41,374.46,395.50,177.80,,,251.08,275.08,371.58,365.74,360.77,367.74
2022-11-15 22:01:31.563000,L9,435.26,412.62,395.80,420.17,429.67,402.25,399.14,431.32,438.05,437.93,428.70,419.27,427.01,428.92,435.61,416.35,437.01,441.79,445.48,434.76,443.34,455.20,459.99,470.51,490.08,463.96,466.01,436.06,448.08,460.14,415.24,459.94,471.84,453.66,437.96,419.68,420.61,418.33,459.12,452.11,460.82,449.56,438.67,444.04,417.54,401.95,410.61,432.19,417.82,427.20,413.42,414.78,407.73,410.31,413.75,433.14,430.77,440.17,431.88,422.33,414.92,408.34,413.15,423.00,430.14,434.34,402.85,396.52,391.98,391.20,391.27
2022-11-23 22:01:36.006000,L8,378.17,353.00,341.70,356.46,354.52,336.83,330.81,344.85,350.08,353.42,343.82,341.27,347.17,356.82,331.50,337.45,322.27,336.42,353.27,360.46,362.16,368.03,374.22,372.97,380.97,386.80,375.57,373.10,370.10,363.19,373.49,379.38,344.51,346.22,353.00,278.51,353.87,364.97,355.82,377.45,375.01,374.16,369.86,362.36,362.17,358.38,362.83,361.08,358.71,366.79,374.91,377.23,372.22,373.41,370.47,361.99,363.07,370.17,367.05,376.13,375.52,381.43,365.42,374.94,384.52,385.28,365.11,378.00,365.00,360.48,381.74
2023-01-02 22:01:30.470000,L9,381.44,325.12,369.29,349.69,353.85,338.97,330.24,352.73,349.44,356.62,344.28,338.80,350.97,358.34,327.24,340.98,327.64,338.11,345.75,355.93,357.54,369.87,372.19,374.42,378.55,387.39,374.95,374.79,369.57,364.75,374.68,383.65,260.44,320.73,343.43,,,,,,,,180.49,273.60,352.31,354.96,358.33,358.20,353.00,374.15,374.02,370.08,366.65,369.68,359.43,362.05,354.26,372.01,365.32,379.60,364.69,377.87,384.39,380.43,392.52,396.56,380.72,368.97,373.85,362.90,373.64
2023-02-03 22:01:32.711000,L9,374.00,318.63,336.69,341.45,355.13,338.51,327.90,342.63,347.77,355.87,342.17,336.98,344.30,355.48,323.83,341.23,324.30,338.21,346.66,355.70,356.53,368.34,372.51,374.23,377.47,386.14,375.74,372.42,367.80,364.61,375.20,380.72,347.21,345.85,349.67,280.51,348.40,365.03,354.98,377.64,376.57,374.33,368.96,361.02,360.90,357.72,360.11,364.07,357.52,360.29,375.50,376.70,372.24,371.67,371.06,362.47,363.38,371.23,368.57,374.83,376.87,387.68,372.12,383.76,393.73,389.62,370.69,371.06,364.34,364.63,370.58
2023-02-19 22:01:25.048000,L9,408.01,324.18,343.02,340.68,353.09,336.10,323.32,344.82,348.07,353.37,341.60,335.38,344.89,355.70,325.59,339.64,322.68,337.46,341.22,353.63,352.28,367.60,371.20,373.64,375.44,386.90,374.78,371.11,368.26,363.14,373.58,380.28,346.74,341.86,345.16,276.58,,366.23,299.53,380.39,375.46,375.88,370.42,361.32,363.50,361.65,360.28,358.71,358.15,364.62,373.39,376.87,372.75,371.74,370.16,363.30,363.12,375.81,374.56,387.21,347.69,305.03,376.06,397.05,391.38,390.76,343.13,378.89,386.35,385.11,403.65
2023-03-07 22:01:13.298000,L9,391.36,321.51,341.94,337.32,356.26,336.21,329.36,345.57,350.77,356.41,343.89,339.52,345.12,357.89,327.25,332.94,323.06,335.45,346.48,357.27,354.24,369.70,373.18,374.96,377.29,386.06,375.01,374.67,369.80,364.30,375.80,381.08,349.19,348.35,352.13,281.21,,366.78,296.69,380.87,377.18,374.35,371.21,362.39,370.22,359.27,361.05,363.23,358.64,373.67,376.16,376.57,376.00,371.35,374.93,365.76,377.17,377.39,369.14,385.06,375.55,393.75,376.08,383.25,392.45,384.74,369.38,375.12,368.94,363.60,372.04
2023-03-15 22:01:00.423000,L8,390.80,387.26,363.79,369.84,387.97,377.54,375.75,377.46,383.49,384.73,381.24,379.01,382.89,385.83,380.34,370.29,360.69,378.86,386.49,396.53,409.76,410.97,410.72,415.70,417.03,422.46,422.29,416.58,415.35,410.26,407.32,414.26,420.63,405.92,408.12,399.53,398.60,401.29,396.73,403.27,408.97,406.16,393.10,400.82,396.93,389.00,380.34,379.35,384.67,389.17,402.39,398.40,395.03,391.85,394.05,389.12,394.59,395.71,388.78,395.16,409.11,406.80,405.73,399.43,400.27,407.87,396.85,388.11,385.47,380.54,389.14
2023-04-24 22:00:52.245000,L9,382.53,370.02,361.43,363.10,371.09,360.92,365.84,372.48,378.69,375.12,367.61,373.10,370.44,371.76,359.02,343.96,350.76,367.66,383.20,382.14,379.76,394.94,397.46,390.76,399.20,401.34,397.73,386.70,400.71,399.30,393.12,402.23,393.14,377.43,375.31,325.64,249.98,401.57,387.70,404.50,401.45,398.05,388.14,382.83,372.91,366.34,370.92,370.16,378.69,392.46,396.79,398.49,384.09,390.77,386.10,379.55,374.25,390.68,386.19,394.27,396.14,401.56,398.24,395.65,396.59,396.44,389.25,384.63,377.05,379.10,385.67
2023-06-11 22:00:25.462000,L9,302.61,293.38,288.85,300.83,285.71,253.42,255.01,245.08,266.03,223.81,229.65,233.73,231.35,261.02,298.12,283.19,291.37,304.86,310.20,313.26,310.11,316.60,328.38,306.31,321.53,304.72,289.27,236.77,307.87,318.04,323.16,292.32,253.90,264.45,281.60,197.95,,,,,287.21,277.94,,310.09,258.31,311.84,271.67,318.77,328.13,187.42,283.95,252.51,234.86,246.49,318.32,325.13,274.99,267.34,334.21,356.06,,,,,,,270.39,346.85,333.01,271.49,307.35
2023-07-13 22:00:39.192000,L9,309.53,274.22,285.97,295.11,263.05,253.54,255.68,254.32,267.35,230.85,230.75,258.22,317.93,280.20,312.26,318.87,306.08,314.81,319.84,331.20,332.22,345.52,357.05,353.24,351.76,362.36,356.50,350.66,348.78,351.09,370.23,368.35,278.71,324.97,324.56,253.97,,355.62,343.55,361.01,343.93,311.34,342.26,,,326.94,261.98,334.70,348.62,354.95,361.76,272.96,274.31,358.10,359.30,352.61,306.44,358.16,348.05,368.83,359.44,368.41,363.59,369.88,379.95,379.98,357.87,355.64,329.43,340.28,357.05
2023-07-29 22:00:43.244000,L9,361.20,307.52,300.20,310.06,285.58,251.65,257.32,247.88,257.14,222.74,223.43,240.27,303.53,277.26,309.64,312.44,300.67,315.77,320.08,327.63,326.12,334.68,351.36,347.52,350.46,360.41,352.89,351.62,346.29,349.98,365.30,361.57,274.05,315.67,330.68,223.98,,350.59,331.77,352.80,335.13,317.67,,,,,,334.62,345.01,350.26,324.39,270.16,270.46,355.32,355.24,349.30,306.15,362.06,346.22,364.39,209.68,362.21,285.22,370.27,376.89,381.01,367.50,362.56,348.16,343.58,359.89
2023-08-14 22:00:49.451000,L9,401.01,384.99,374.16,376.05,388.65,385.05,376.75,384.20,378.51,377.41,380.83,383.15,382.92,389.81,386.43,366.30,377.29,387.33,392.83,393.94,402.11,412.09,419.72,419.81,428.25,430.56,425.04,422.69,426.72,424.71,407.33,424.50,420.64,408.26,405.96,411.66,405.30,395.37,399.70,412.88,410.95,404.36,404.76,404.35,401.61,398.00,391.00,400.65,385.36,392.86,410.38,407.75,401.13,404.89,396.64,397.26,390.82,405.95,410.98,410.27,423.27,422.06,411.32,403.89,419.09,422.19,405.40,397.52,395.13,394.21,398.57
2023-08-30 22:00:59.462000,L9,492.23,407.31,388.18,385.50,398.93,387.84,393.02,386.77,390.32,404.02,390.22,385.90,392.24,404.39,393.82,385.40,371.82,390.81,396.10,401.42,403.78,420.15,425.30,425.59,429.32,430.79,422.56,430.12,426.04,424.06,415.10,423.56,411.74,416.13,406.27,405.94,405.33,408.53,415.26,409.03,413.91,417.57,409.86,403.70,402.13,395.82,399.41,403.11,402.05,396.77,413.54,410.18,406.56,405.87,408.75,399.84,395.48,407.26,411.12,411.31,418.65,411.79,413.92,414.50,422.65,428.39,407.36,394.19,396.68,408.29,405.30
2023-09-07 22:01:01.793000,L8,379.48,319.21,332.60,326.11,350.18,327.00,275.97,340.17,346.82,347.99,339.52,325.81,340.45,353.17,324.47,328.27,321.85,332.17,344.56,362.31,355.68,364.69,369.76,376.47,375.32,383.89,369.01,370.45,370.10,363.26,375.95,378.80,344.51,349.80,351.84,278.39,,368.93,357.42,386.09,380.91,375.41,375.03,365.87,367.95,354.88,364.83,357.64,356.85,363.24,375.33,378.79,373.38,376.09,371.45,361.73,363.59,371.28,363.77,379.78,373.15,380.10,369.70,375.50,390.25,395.17,374.48,372.62,365.09,356.93,367.34
2023-09-15 22:01:08.032000,L9,397.23,385.08,385.62,380.21,384.39,373.44,378.68,375.66,381.43,384.78,376.19,377.92,376.63,378.97,369.77,363.47,499.15,500.20,516.33,486.01,515.45,411.29,409.48,421.36,422.71,431.56,422.14,415.59,411.33,404.82,405.08,421.17,412.59,403.51,398.83,303.45,393.52,395.01,397.88,407.32,406.46,412.72,407.16,409.92,395.26,394.39,405.54,400.25,386.98,394.57,409.32,402.06,396.93,404.52,395.74,394.04,387.86,399.64,406.30,418.68,415.03,408.70,410.33,411.19,414.81,420.84,405.53,395.60,392.63,389.61,398.12
2023-10-09 22:01:12.515000,L8,407.10,390.75,373.23,377.72,382.27,381.26,374.88,368.80,383.64,392.56,392.47,383.49,381.31,393.72,378.31,384.78,382.93,381.40,389.45,394.31,404.64,413.55,413.88,418.66,426.06,430.02,417.81,406.62,411.31,400.31,404.26,419.77,420.82,411.54,409.71,410.40,403.27,411.95,406.89,415.36,409.38,402.61,399.22,395.47,395.49,398.61,388.45,395.89,396.15,405.24,410.38,407.53,396.28,403.97,403.84,401.24,399.43,413.75,411.96,412.59,416.71,412.09,410.06,410.86,414.40,417.58,407.61,399.38,397.36,397.22,402.15
2023-11-10 22:01:11.260000,L8,381.13,352.74,354.00,344.46,346.63,331.74,324.53,340.90,344.18,349.40,341.37,341.16,341.59,358.09,324.64,324.39,321.29,338.94,347.49,357.66,360.89,368.16,373.91,375.65,379.63,385.72,372.57,369.74,368.10,361.40,376.34,379.68,350.66,352.36,353.33,277.40,344.96,362.64,303.18,381.90,380.50,376.49,373.51,365.96,367.39,359.13,298.02,295.63,303.82,306.62,375.55,376.08,374.76,372.67,370.83,360.72,365.12,371.78,365.51,372.16,376.62,378.36,177.86,,217.96,253.51,274.77,368.60,365.88,359.32,368.30
2023-11-26 22:01:17.763000,L8,376.57,316.64,337.32,338.96,341.43,327.63,319.56,339.01,340.18,346.47,337.91,338.63,340.34,352.33,319.27,320.57,318.14,335.41,340.20,349.51,354.89,364.91,367.84,369.82,374.02,381.77,369.46,366.98,361.88,359.39,372.84,373.78,347.97,348.93,351.04,270.83,,360.49,352.40,376.41,374.92,372.23,368.14,358.36,361.38,352.51,358.17,358.70,358.05,360.32,372.91,372.64,369.29,368.45,368.78,356.61,361.42,369.95,363.46,372.87,379.23,378.61,367.74,377.21,382.30,385.02,368.54,367.80,365.18,359.02,366.30
2023-12-20 22:01:23.578000,L9,372.89,363.89,355.01,349.88,351.20,339.89,334.42,344.07,347.73,352.38,345.16,340.63,344.21,355.30,326.53,324.27,315.57,339.87,341.70,352.09,353.77,369.58,372.34,373.89,377.07,383.73,374.80,368.60,366.12,361.31,373.87,378.31,351.11,351.77,352.60,277.04,306.61,367.11,356.92,378.45,376.01,374.64,368.69,361.62,360.54,357.35,359.03,361.04,358.85,364.16,377.20,375.93,372.44,373.12,369.79,362.61,365.63,372.10,369.21,379.78,380.51,380.96,379.44,382.43,392.13,391.33,376.95,371.60,367.58,362.31,372.22
2024-01-13 22:01:10.918000,L8,392.99,369.53,338.04,366.16,351.92,338.94,335.42,343.49,348.69,352.62,343.59,341.52,341.73,356.06,322.44,323.38,313.34,333.66,339.32,350.55,353.88,368.10,369.57,370.20,372.35,380.05,370.11,366.76,364.22,359.30,372.30,375.42,347.80,351.46,349.81,270.74,,363.25,352.60,375.91,373.69,370.39,364.61,359.53,358.13,356.71,356.12,357.90,355.86,362.52,374.74,373.55,370.47,369.77,367.05,359.13,363.17,369.21,366.49,374.20,376.18,377.42,375.32,380.87,389.67,390.09,372.87,366.46,364.72,359.88,367.58
2024-02-14 22:01:07.227000,L8,375.92,349.98,332.41,332.38,343.32,333.78,327.06,339.64,342.03,346.20,335.78,336.94,337.56,346.13,314.74,321.01,309.38,329.72,329.68,340.91,336.99,362.53,363.68,365.32,362.63,372.92,363.57,360.23,358.75,357.65,369.31,371.93,346.87,346.43,344.40,263.61,,357.72,346.12,369.19,374.06,362.81,359.01,352.18,353.57,341.43,349.25,296.67,303.36,304.09,216.16,372.25,364.03,364.95,362.86,351.60,355.48,361.43,350.05,201.60,232.89,273.34,351.41,378.26,380.59,265.40,283.93,364.52,359.09,354.86,359.93
2024-03-09 22:01:13.999000,L9,423.00,399.95,391.30,393.32,402.01,397.21,390.00,390.18,406.58,417.67,430.43,411.73,405.70,401.04,393.17,392.12,383.24,403.23,407.93,409.27,410.70,422.28,425.93,421.30,423.95,427.87,428.03,426.80,423.45,420.26,412.30,429.61,417.61,410.09,404.51,377.50,403.54,400.22,402.96,415.11,411.38,414.77,409.89,405.98,390.69,387.53,387.99,394.32,398.41,398.50,409.31,410.93,405.99,410.87,405.79,396.95,399.11,411.43,403.36,405.81,412.24,417.35,408.78,409.99,414.64,417.24,403.04,398.99,397.53,398.17,398.98
2024-04-02 22:00:39.887000,L8,444.73,411.65,433.55,459.87,407.05,510.97,512.87,472.49,511.73,503.41,385.99,393.11,383.55,399.37,408.87,386.78,377.06,381.38,407.23,407.31,403.53,405.68,426.10,414.94,415.29,413.85,413.70,406.31,402.31,395.38,402.53,408.30,420.46,397.30,396.40,397.39,385.95,399.05,512.65,521.49,437.79,415.33,397.98,401.78,392.87,387.97,386.48,381.22,379.80,386.75,400.20,396.94,401.64,399.35,415.21,388.68,393.11,405.45,438.89,408.80,408.52,422.35,417.06,407.98,408.15,411.17,403.00,396.26,394.30,387.80,387.91
2024-04-18 22:00:30.907000,L8,400.22,411.76,381.33,380.60,384.83,381.05,376.77,382.29,395.54,387.74,397.60,411.41,395.86,384.92,385.18,386.06,370.09,388.82,405.00,403.63,409.00,420.48,423.98,420.52,424.49,428.54,421.28,409.12,406.62,396.37,404.67,426.10,434.17,406.01,407.70,407.85,399.58,397.74,401.39,401.75,398.71,405.63,395.12,416.10,397.68,389.00,391.05,397.57,379.13,388.26,404.25,405.89,403.67,402.63,393.80,394.37,400.55,411.06,400.88,406.41,409.29,408.92,416.32,405.48,405.33,406.80,393.63,386.53,387.82,388.49,389.83
2024-04-26 22:00:40.750000,L9,511.55,504.90,501.10,455.00,533.46,514.60,504.16,421.25,387.39,390.53,387.55,402.13,384.46,383.16,394.22,384.75,370.56,390.15,396.95,401.74,409.14,415.51,406.87,409.15,413.29,412.68,407.22,407.75,410.44,393.39,402.82,407.95,416.79,411.03,401.22,398.58,399.16,402.42,397.48,406.53,398.19,399.91,395.48,403.23,395.06,389.03,397.48,385.99,391.75,394.44,405.67,402.30,397.66,402.29,393.89,397.28,383.98,403.74,400.97,404.18,405.47,410.62,404.16,402.03,408.66,410.45,397.00,391.81,388.35,386.31,388.43
