dates,satname,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0014,nzd0310-0015,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0023,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0035,nzd0310-0036,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0042,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0049,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0058,nzd0310-0059,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0065,nzd0310-0066,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0071,nzd0310-0072,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0079,nzd0310-0080,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0085,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0089,nzd0310-0090,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0134,nzd0310-0135,nzd0310-0136,nzd0310-0137,nzd0310-0138,nzd0310-0139,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0171,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,nzd0310-0004,nzd0310-0005,nzd0310-0006,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0028,nzd0310-0033,nzd0310-0034,nzd0310-0091,nzd0310-0123
2000-12-04 21:50:58.069000,L7,,,,,,484.18,475.99,485.05,485.36,470.01,445.13,455.28,497.48,440.71,440.78,447.58,478.86,,,,,,,,,,,,,532.89,497.60,464.33,487.65,499.96,491.03,499.73,507.37,493.34,476.64,476.85,457.17,483.10,510.34,525.06,,,,469.43,496.13,498.43,512.84,,,,,,,,,,,,,,,,,,,491.80,514.65,444.31,422.36,393.73,343.90,510.17,501.44,481.37,456.58,,,,,,,,,,514.73,499.23,501.81,504.61,516.47,526.92,516.36,516.89,504.93,508.44,495.96,,,,,168.51,189.92,202.64,223.09,223.30,209.74,185.41,,,464.49,449.03,439.43,435.08,516.49,516.07,502.18,502.53,496.98,505.01,500.87,498.83,509.87,502.99,479.97,514.75,,,,,,,,,480.90,476.71,479.08,507.56,511.95,494.24,504.68,517.27,500.58,495.53,508.12,481.98,,,,,,464.14,464.40,468.12,456.44,468.03,,,,,,,,,,,496.90,489.31,487.08,504.84,,,429.03,430.72,409.70,374.91,454.58,469.48,,,425.44,397.90,400.41,421.60,,,,,442.22
2000-12-13 21:44:52.270000,L7,428.61,540.18,423.70,446.36,463.18,374.96,438.97,430.87,324.35,304.04,436.10,438.11,475.96,466.93,392.34,386.18,399.70,244.32,482.91,505.71,399.42,468.61,433.34,489.08,498.58,492.45,350.98,488.65,487.02,480.17,484.55,486.93,481.86,482.06,277.21,283.75,276.95,282.36,287.51,284.08,224.86,289.48,296.51,321.75,320.44,325.76,332.01,348.53,295.75,372.61,379.05,390.30,388.63,405.10,416.22,400.91,397.32,396.39,389.96,387.57,378.33,374.89,359.91,350.66,353.92,341.54,326.79,329.50,310.55,333.32,332.25,253.28,334.36,274.70,197.07,200.22,,,461.75,351.04,288.73,282.69,324.46,314.93,306.32,319.37,325.82,317.24,307.90,301.57,281.24,304.09,266.11,222.45,222.95,220.74,228.67,234.35,246.48,248.79,262.81,277.28,283.45,287.99,304.06,313.74,324.97,324.39,313.44,290.23,266.18,238.41,209.06,166.28,161.16,497.14,481.11,473.35,481.49,477.85,463.24,,,,,,476.26,489.23,495.10,496.29,492.84,498.58,508.51,501.83,499.77,512.80,516.29,520.90,507.17,502.31,457.23,487.14,500.08,298.31,293.63,283.52,265.16,286.10,462.76,500.87,490.81,489.25,423.68,444.42,455.06,443.44,454.41,457.36,460.00,460.55,473.16,487.63,466.42,482.54,525.36,495.13,498.88,459.53,477.05,505.43,492.40,484.44,523.06,515.97,335.14,478.22,319.08,420.91,419.65,510.79,479.05,452.80,485.47,423.50,453.17,336.33,429.69,453.97,367.89,310.50,180.58
2001-01-05 21:51:04.492000,L7,,,,460.09,267.58,456.93,469.00,277.62,273.52,202.67,253.23,219.10,184.72,304.39,280.91,490.39,507.95,522.97,527.77,538.89,333.69,336.51,323.40,333.53,313.66,325.38,295.53,301.59,310.52,286.84,306.05,286.17,293.00,477.26,299.01,313.79,304.83,310.78,315.14,312.85,326.40,327.60,329.51,342.17,352.08,362.92,372.66,381.44,396.14,401.75,286.93,324.06,430.46,437.80,451.35,438.59,433.52,436.52,324.51,414.14,405.09,406.42,395.03,392.66,387.92,374.36,377.64,381.59,371.50,369.41,369.75,387.56,364.11,323.13,242.03,,457.12,487.40,486.77,499.31,509.71,488.40,364.24,357.49,360.92,362.21,364.42,299.60,362.88,362.95,365.66,368.33,376.27,376.00,382.38,382.16,387.30,333.59,393.93,394.18,402.95,360.07,419.73,420.17,429.88,438.52,452.66,460.14,463.59,441.32,436.22,429.09,399.04,379.99,374.59,370.23,352.08,341.05,348.34,346.90,343.01,341.58,334.34,343.19,345.98,348.78,352.24,348.82,324.36,358.24,359.94,367.28,371.81,354.83,382.59,383.58,384.22,383.31,378.51,361.88,361.69,351.14,349.31,338.40,244.10,327.86,327.85,319.76,318.88,314.17,315.40,310.31,302.32,310.18,305.59,245.11,312.36,313.64,325.46,325.62,333.84,328.37,326.17,331.53,341.37,359.61,347.59,482.15,532.50,527.41,503.00,487.71,482.14,473.64,490.25,,,,,,423.60,432.98,287.97,288.79,270.35,280.58,327.58,319.44,308.99,356.64,396.07
2001-01-14 21:44:57.122000,L7,413.12,399.87,409.05,507.52,508.59,412.30,405.26,415.64,414.57,419.80,415.70,428.99,539.16,236.59,270.32,218.72,236.44,294.35,285.31,307.99,313.80,283.08,296.51,297.90,293.76,298.20,267.95,271.90,272.13,271.12,278.52,254.88,268.53,431.63,273.14,272.51,281.72,287.44,290.95,296.06,288.20,301.30,225.94,315.66,502.19,476.41,481.02,493.40,489.41,508.98,510.51,529.58,399.39,407.23,413.76,412.67,341.06,334.69,391.12,391.14,295.23,381.82,370.03,356.58,354.33,464.10,452.35,493.57,491.84,512.76,165.16,191.22,199.87,197.39,182.72,,501.11,470.37,455.11,484.98,513.42,433.40,472.78,462.49,456.62,461.80,294.82,319.19,319.21,322.90,322.59,327.13,227.42,223.22,229.51,223.23,229.79,235.14,242.19,253.16,248.02,255.36,269.85,279.97,296.36,299.47,318.89,300.36,304.11,284.94,265.49,245.74,192.34,488.28,532.77,518.10,491.41,488.57,473.87,503.53,518.43,415.75,491.43,485.47,427.78,423.31,452.01,422.76,452.00,468.18,451.91,395.55,395.46,456.62,483.16,486.03,473.24,482.01,529.73,513.76,307.58,320.71,278.56,314.19,397.75,380.35,370.51,418.53,427.38,427.55,424.26,361.88,458.22,493.41,457.86,447.36,343.10,347.15,285.19,453.16,469.44,485.03,486.36,484.96,321.79,330.92,283.60,325.45,313.72,267.42,450.73,503.87,475.09,477.21,431.66,434.79,530.26,477.56,425.19,427.78,442.63,503.15,457.81,457.65,402.78,460.74,305.05,291.69,283.66,457.71,205.02
2001-01-21 21:51:10.359000,L7,,,,446.04,432.22,423.16,429.18,436.60,,,,,285.84,294.34,474.60,282.46,284.01,305.70,283.68,313.04,317.09,278.83,486.12,478.55,481.81,524.71,505.45,501.88,526.92,449.31,451.90,453.88,512.37,522.72,506.47,509.93,517.90,514.75,515.28,519.01,519.33,311.92,492.75,443.93,501.08,495.97,505.07,509.50,496.47,503.19,511.11,318.99,340.78,297.77,370.48,366.26,350.09,425.61,415.31,412.66,404.11,404.56,399.02,391.95,373.45,375.01,380.66,386.21,369.40,373.96,374.43,283.69,355.17,323.37,221.48,,441.83,463.06,506.92,323.37,334.87,329.83,355.60,354.69,345.06,346.89,344.92,344.46,341.38,342.00,341.74,349.54,358.85,366.53,372.60,379.51,380.46,384.53,392.44,392.64,391.31,400.86,410.03,413.97,423.47,434.98,447.84,457.06,449.40,441.09,430.41,417.66,398.49,379.06,367.88,358.46,345.43,336.50,337.31,345.74,336.64,330.68,314.01,334.94,336.43,349.74,347.23,343.61,328.85,355.93,504.02,502.74,506.81,507.64,378.05,380.17,389.39,381.49,367.27,361.03,349.82,501.63,501.86,487.49,482.56,473.57,472.36,471.47,520.43,505.72,525.60,520.30,515.38,485.65,492.55,486.55,505.61,513.51,520.37,530.89,506.90,477.47,477.70,475.94,481.48,501.55,524.63,334.42,341.78,269.42,,510.43,485.11,485.01,525.97,481.54,440.21,455.96,456.63,,465.28,473.49,451.28,441.32,164.79,427.90,490.88,516.15,505.56,285.19,391.87
2001-04-04 21:44:30.925000,L7,414.63,401.55,286.34,268.97,275.25,371.66,376.18,372.42,377.23,369.41,382.06,382.09,398.84,396.72,387.08,406.36,414.29,417.82,421.63,436.56,444.82,480.70,418.52,435.09,400.63,413.21,422.59,395.08,379.79,378.62,368.70,370.16,376.85,385.70,382.32,387.99,396.11,397.20,410.53,418.05,412.62,413.71,415.34,422.05,443.83,446.62,448.84,464.22,485.17,487.95,498.85,513.56,516.15,439.71,450.91,366.02,431.67,425.18,408.65,417.81,405.50,402.10,336.70,389.26,372.85,386.71,383.03,380.62,369.05,369.52,371.60,370.13,369.29,333.70,411.47,,326.01,392.31,415.96,426.17,421.52,425.51,424.54,424.33,209.81,424.55,432.32,428.29,441.72,438.09,443.35,437.62,442.26,437.92,454.97,455.67,460.63,460.45,480.58,478.08,473.18,478.94,489.63,507.07,510.63,524.91,475.56,450.26,334.97,458.90,503.26,494.95,531.18,521.69,481.42,495.74,493.97,485.92,472.84,472.16,396.11,414.12,407.75,416.52,421.10,411.73,419.79,420.64,435.28,424.30,230.18,208.76,440.75,448.45,457.46,456.11,399.79,456.15,356.00,362.58,358.11,345.98,343.23,326.98,328.87,326.04,335.53,313.01,318.25,479.46,476.40,482.77,486.06,478.98,472.52,485.41,509.87,514.77,455.25,438.65,441.27,457.69,464.80,478.42,487.08,525.15,371.05,522.97,499.72,434.99,424.78,429.63,412.00,400.81,460.39,451.74,294.62,449.07,247.40,,240.56,289.18,216.49,261.29,185.98,257.11,465.66,391.98,429.41,199.53,497.69
2001-04-27 21:50:43.832000,L7,353.39,521.23,503.87,494.22,492.32,496.43,484.74,497.25,521.09,502.26,346.13,348.96,355.25,312.13,352.00,499.75,502.42,513.03,514.62,524.09,467.47,384.72,369.30,362.94,323.66,323.04,366.70,392.00,343.10,336.72,374.66,336.33,299.76,332.85,362.06,347.45,360.66,363.03,323.03,371.25,376.92,380.13,384.04,347.57,349.68,402.68,407.14,418.49,426.40,439.33,441.65,452.62,471.06,476.42,483.70,480.82,474.65,474.86,460.93,497.38,453.41,440.44,437.97,433.50,426.31,425.53,421.86,414.12,414.26,413.94,416.36,364.69,415.93,408.31,254.29,,,305.03,375.37,390.51,399.37,497.37,491.80,488.86,481.04,494.80,482.00,474.85,487.33,480.38,493.15,511.80,508.26,493.02,491.81,510.22,510.76,511.63,533.23,449.63,453.02,423.16,473.94,477.13,477.13,470.72,489.65,497.28,450.45,470.56,465.56,478.39,528.89,514.29,487.90,530.76,518.49,519.63,518.76,504.72,498.90,507.03,534.91,510.44,506.34,503.96,489.87,500.60,501.88,496.44,505.36,516.70,493.55,490.17,189.12,244.91,519.20,522.05,513.03,489.95,498.08,387.24,457.92,487.15,504.79,483.74,481.73,484.89,362.43,479.75,481.55,491.53,438.67,476.63,489.52,503.08,479.72,502.29,527.27,524.47,401.26,396.25,405.26,414.46,414.70,421.93,432.16,413.04,399.88,501.41,482.34,321.21,318.74,316.20,463.70,446.54,431.45,418.21,311.07,313.47,362.79,349.87,345.37,482.73,514.28,452.40,371.20,347.46,336.69,490.22,526.17
2001-05-13 21:50:33.259000,L7,407.75,467.54,374.59,359.90,511.64,530.59,305.78,193.23,213.24,202.99,219.25,219.10,250.15,241.57,233.33,262.33,280.07,275.95,268.88,258.74,275.67,227.01,419.23,419.41,460.11,438.29,399.87,404.41,433.33,378.18,402.48,436.27,359.67,429.63,362.07,460.88,450.83,462.88,485.59,482.59,488.02,480.04,484.56,469.10,484.09,497.01,507.46,526.56,476.89,497.57,500.17,518.62,356.39,347.59,367.62,353.83,352.04,340.55,327.92,292.04,310.53,292.00,302.41,303.09,304.41,295.29,286.00,294.13,288.10,286.89,276.99,265.98,271.61,235.35,330.93,,464.48,514.39,494.84,460.89,503.49,499.78,352.48,360.10,347.53,359.30,355.69,356.51,359.09,359.53,369.02,352.43,361.76,370.84,373.97,365.58,376.82,382.05,380.65,386.79,411.35,422.58,418.78,425.94,413.36,424.47,430.99,434.17,450.23,425.84,404.05,390.93,380.46,345.98,334.45,321.82,315.31,482.53,391.47,382.53,417.58,472.23,476.03,478.34,464.41,235.47,423.80,436.76,449.92,271.20,490.30,257.63,279.07,296.38,208.22,388.40,532.03,519.23,510.50,352.01,351.53,339.06,326.33,324.46,315.83,310.33,252.66,305.72,295.07,305.80,296.57,310.69,299.45,302.91,303.58,236.36,318.95,321.01,330.27,329.73,331.95,331.60,353.43,282.04,363.60,492.59,499.68,525.95,511.73,499.53,492.96,519.10,526.61,525.90,507.67,413.61,434.90,433.06,407.44,434.69,353.99,412.29,419.58,420.43,432.91,440.49,514.14,442.96,435.81,485.82,374.84
2001-05-22 21:44:18.615000,L7,277.76,353.48,281.39,258.68,204.50,253.65,173.99,182.03,,,,480.40,463.83,479.29,,,,,451.21,472.76,471.14,504.99,514.89,493.55,530.41,514.33,,,,,,,,,,,,,149.23,191.37,259.86,183.89,194.35,316.57,367.52,422.56,439.77,443.32,458.83,438.20,204.10,193.84,490.46,491.68,500.55,,,,,,,,,,,,,,,,,,361.25,409.15,,,361.24,413.54,448.38,441.16,448.58,525.28,506.06,515.19,524.66,513.90,515.76,497.53,500.48,514.70,511.59,515.02,511.56,498.42,505.63,522.44,504.32,497.59,485.98,491.16,511.14,226.33,232.74,244.65,280.95,279.19,294.61,289.61,270.72,269.62,519.54,483.68,499.41,476.37,470.99,462.21,441.43,442.33,435.76,451.79,436.94,425.04,455.21,452.33,455.17,431.26,432.98,442.70,465.06,466.76,463.80,460.34,465.46,483.14,492.82,489.00,494.12,488.56,524.36,510.71,472.52,470.06,508.48,521.90,504.42,515.71,511.59,504.73,493.83,500.89,502.65,489.34,491.19,506.45,515.81,435.36,442.59,445.42,459.56,493.88,504.73,514.28,491.93,494.77,503.50,506.77,477.81,504.83,490.57,521.94,521.99,504.76,531.41,511.82,516.26,496.14,394.99,406.08,410.95,402.65,230.34,507.59,503.30,488.36,,479.86,458.01,500.35,489.65,506.33,515.42
2001-07-25 21:43:42.718000,L7,351.98,333.89,345.20,296.31,328.89,478.87,480.52,527.68,497.16,224.69,260.96,328.14,341.08,344.04,329.89,343.18,491.42,512.15,518.47,486.77,506.14,516.38,408.06,293.79,310.34,307.87,469.64,487.14,295.10,490.51,507.25,522.51,483.29,476.08,503.78,514.77,294.37,494.45,484.41,488.05,491.97,500.60,309.69,305.65,260.11,300.13,357.07,354.92,360.10,222.36,376.93,393.94,393.04,404.77,375.63,388.60,385.08,370.44,377.43,378.55,356.45,354.86,340.79,325.37,312.94,330.93,324.30,328.03,303.51,319.94,317.32,302.11,180.80,,,336.04,354.48,342.78,350.18,490.82,446.60,369.07,522.10,388.27,379.23,429.19,438.19,428.74,409.72,410.12,451.79,442.64,515.73,493.42,492.25,478.01,492.67,498.07,,,,513.49,401.74,462.21,314.01,328.40,307.31,315.44,315.14,325.54,247.35,203.97,183.09,435.16,376.23,367.74,524.42,444.15,513.75,521.38,483.51,493.61,347.03,345.10,368.45,383.28,376.27,367.81,367.93,378.72,362.39,371.72,431.21,383.22,423.65,417.38,401.57,394.56,384.56,416.62,403.17,378.22,371.29,357.14,348.04,345.53,347.81,376.20,395.53,390.13,371.96,499.38,485.87,483.84,494.28,497.70,499.14,372.00,369.13,379.96,397.26,378.99,399.59,379.75,384.85,401.47,417.45,396.07,368.22,356.46,328.35,511.16,505.53,496.49,492.08,478.92,477.26,473.48,291.68,291.54,338.18,351.78,376.24,424.11,354.55,328.51,398.03,473.07,467.72,481.28,452.09
2001-09-18 21:49:05.242000,L7,,510.62,432.64,460.22,487.32,483.13,494.25,510.78,463.47,457.72,449.71,455.84,502.09,502.93,512.75,440.16,467.19,485.83,292.66,486.42,482.29,486.92,,314.83,306.50,302.94,503.54,490.57,480.53,506.52,498.41,514.32,535.65,468.76,520.64,505.00,519.00,517.18,508.95,519.14,502.76,476.93,456.10,488.81,476.68,343.74,276.15,280.09,364.61,301.45,377.15,368.82,391.50,402.22,334.34,395.03,510.66,517.74,516.07,521.93,361.60,354.60,345.65,485.58,466.38,501.84,495.64,461.83,474.46,419.74,373.78,283.01,246.97,158.56,288.62,354.76,371.83,385.79,390.90,395.95,407.06,410.73,455.68,459.72,459.10,493.37,202.68,172.53,163.65,310.07,300.01,314.68,250.72,303.47,321.60,280.60,295.50,303.06,269.07,314.47,182.22,197.68,210.09,222.61,238.89,247.21,255.14,264.46,247.59,226.97,192.28,284.64,334.79,295.96,,214.32,424.98,439.57,406.77,447.09,452.03,461.80,421.34,234.21,522.90,233.88,266.12,284.98,265.09,258.66,261.99,275.68,309.42,300.43,325.65,271.76,,,,293.76,509.98,502.17,488.67,482.39,469.76,274.09,225.59,254.03,247.79,504.83,504.85,503.94,505.55,497.41,521.69,469.93,,,,,,,,,,510.21,514.78,495.83,492.85,487.65,486.88,534.32,485.65,515.25,502.38,,,,,,475.38,488.59,484.97,487.94,480.17,495.76,431.38,298.39,529.51,440.26,271.54
2001-09-27 21:42:53.232000,L7,426.98,411.03,399.10,394.13,381.53,377.07,373.74,384.31,403.36,407.79,408.66,408.35,398.57,399.20,404.68,407.09,417.10,422.21,428.66,432.05,437.10,433.70,502.31,487.68,484.83,516.37,496.88,486.47,496.89,504.59,506.97,467.60,390.68,391.05,398.82,407.89,420.50,425.43,430.36,432.24,422.40,418.41,420.16,428.10,436.35,443.95,457.34,468.78,526.93,500.02,345.03,382.44,375.84,390.55,416.88,416.19,393.07,363.52,335.93,353.01,528.36,522.95,512.89,498.26,527.33,454.51,436.45,428.12,451.79,443.55,375.27,292.58,246.54,318.94,365.02,374.24,384.78,392.93,400.38,419.67,423.12,433.17,434.65,450.98,452.47,433.90,415.99,409.28,428.68,426.32,425.02,423.32,422.64,432.28,438.37,443.59,445.71,445.84,455.70,462.20,473.96,488.10,532.58,202.92,215.20,228.71,240.53,245.30,234.54,198.43,166.54,470.75,466.15,445.64,431.51,486.86,506.42,488.76,406.91,402.88,412.39,404.85,418.49,415.84,410.95,420.72,418.95,420.58,419.20,426.25,433.22,433.84,449.57,483.66,483.47,493.64,512.10,518.09,511.65,514.57,450.36,459.04,439.10,431.70,425.90,508.20,503.69,508.17,488.49,410.76,276.54,484.68,492.45,487.64,272.50,254.94,246.55,423.23,421.44,415.68,425.02,433.07,440.32,438.60,449.78,463.04,537.26,538.32,503.20,469.50,443.85,426.03,417.55,410.58,407.56,404.75,394.50,384.14,375.37,371.28,402.40,401.23,387.40,379.85,382.67,375.01,432.48,523.45,509.64,437.88,457.93
2001-10-04 21:48:54.017000,L7,443.88,469.23,416.03,514.90,417.23,409.37,426.83,427.12,431.39,444.12,442.68,521.66,500.82,510.89,523.31,523.45,510.96,514.95,517.14,523.72,427.62,455.06,451.61,484.82,510.30,497.82,502.59,520.15,501.17,502.43,514.81,497.83,494.84,501.88,473.47,453.61,477.63,477.44,484.28,418.70,469.70,471.71,473.35,477.20,483.56,425.48,280.52,369.89,377.91,372.72,376.58,393.59,403.81,405.72,419.96,409.60,400.55,396.37,388.46,380.07,383.21,350.34,351.77,345.43,351.39,347.50,336.44,329.64,334.07,295.66,236.50,196.61,239.86,156.48,296.36,347.68,365.95,379.06,385.14,390.32,392.91,441.74,320.30,440.25,453.38,445.76,480.21,477.94,482.25,158.53,326.39,331.77,311.21,336.12,330.36,334.86,334.10,354.31,352.59,361.96,341.54,366.44,371.45,375.07,391.07,393.93,382.34,420.97,410.81,375.54,288.14,347.17,365.13,337.25,326.31,310.53,276.13,219.16,289.81,279.09,292.36,307.00,298.19,300.76,300.63,308.65,312.92,311.64,298.60,316.38,315.32,313.50,338.25,319.58,341.84,342.46,359.11,360.40,348.86,329.39,317.46,322.56,316.24,307.32,288.03,252.11,505.25,497.02,440.44,503.51,463.29,482.46,481.60,489.01,410.06,432.43,279.98,299.81,311.86,314.57,328.66,303.67,507.03,508.11,527.09,520.50,477.00,470.47,464.26,399.51,395.31,372.28,488.36,359.68,436.02,357.53,482.28,414.65,450.02,430.40,418.28,426.52,428.86,286.33,227.31,408.14,465.11,480.49,484.64,448.13,331.83
2001-10-29 21:42:45.257000,L7,408.47,394.33,388.59,394.93,367.29,364.43,374.94,375.44,391.40,395.82,405.27,381.32,379.98,386.82,392.84,398.14,391.27,396.59,413.81,420.58,436.72,423.80,420.39,406.31,400.46,394.14,439.99,392.67,388.25,384.54,383.98,384.16,385.82,410.05,399.21,191.90,198.20,204.67,199.91,398.91,396.10,418.47,422.24,457.78,464.55,460.04,454.14,452.31,461.46,463.69,485.93,503.42,497.94,501.87,507.04,499.24,482.02,480.14,487.41,473.09,479.49,464.19,461.75,451.76,453.06,453.16,438.13,436.37,432.97,390.53,342.49,299.25,236.89,163.00,152.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.95,339.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.88,346.69,423.65,500.61,,,,,,,,,,379.07,375.54,381.14,379.20,382.50,372.98,429.76,485.13,530.04,,379.82
2002-01-17 21:43:16.786000,L7,449.61,427.15,437.93,394.30,286.90,294.52,278.74,,,,,,339.46,527.51,469.49,394.01,337.87,334.26,531.43,510.69,474.22,446.31,425.71,409.16,439.07,406.95,220.51,348.77,393.68,458.77,294.75,312.13,504.31,388.81,519.62,494.71,387.35,403.17,521.95,458.15,489.95,218.02,,265.27,345.42,350.21,418.36,368.03,434.12,416.05,161.51,511.05,451.41,402.50,348.80,457.65,280.44,194.82,,,,375.04,393.90,414.42,395.94,405.65,426.31,258.98,247.08,218.13,187.13,267.34,195.51,,,358.36,377.88,381.86,397.54,473.68,420.02,512.28,359.06,421.40,406.34,396.02,405.91,400.89,400.44,385.91,383.44,393.07,396.55,369.19,256.27,395.00,372.17,430.79,435.91,432.59,450.53,463.26,501.46,425.44,,,,,319.72,335.52,318.32,298.61,287.94,258.61,242.21,407.36,397.64,381.23,332.76,,,,,,353.84,376.97,391.80,341.76,395.64,406.33,217.78,181.20,191.01,149.23,253.37,232.26,284.04,271.40,269.57,253.35,236.89,231.25,217.46,188.26,204.28,221.72,209.28,216.65,219.72,215.62,227.24,237.41,233.05,232.79,239.73,230.13,237.62,242.22,250.28,260.53,254.79,262.94,267.43,291.52,330.88,348.58,357.34,330.84,500.79,454.58,399.22,417.94,477.62,296.58,259.49,208.39,174.89,170.50,229.69,246.17,455.85,326.40,245.47,308.82,317.49,312.38,346.73,403.59,241.76,514.77,265.81
2002-02-02 21:43:18.682000,L7,272.08,365.91,375.20,283.61,,,,169.76,189.96,192.40,198.52,182.54,222.11,266.38,278.06,266.87,274.64,292.94,304.84,327.84,345.90,261.49,267.85,347.49,,517.88,499.26,487.13,405.90,409.28,338.51,,369.98,346.31,187.79,,,,,,,,246.97,303.02,349.96,342.20,354.57,370.58,378.44,404.02,414.87,409.64,,,,,,,,,,525.02,494.85,488.61,488.98,500.33,,,,,,,,,,,,,,,,,320.10,333.37,,322.99,322.69,331.03,280.88,308.73,,324.02,318.79,346.63,,,,,,,,,405.60,417.70,412.20,422.03,445.23,448.47,451.94,415.06,421.12,405.82,392.84,304.79,360.22,333.34,320.39,324.30,311.85,318.45,328.15,273.06,332.69,340.14,341.66,340.73,346.52,330.86,334.90,349.31,362.64,317.42,345.85,,,,364.64,378.87,350.32,290.36,339.48,310.24,375.78,307.46,330.75,322.06,327.73,,508.83,490.16,485.14,469.86,482.93,475.90,516.61,165.10,167.85,179.25,188.83,216.76,228.43,239.67,287.52,264.60,263.04,294.75,347.24,348.76,343.27,316.53,297.17,277.86,287.71,292.30,295.01,290.50,280.28,284.45,289.75,294.21,283.92,183.35,356.00,445.03,490.79,473.22,338.99,527.96,520.51,311.98,382.36
2002-02-18 21:43:18.247000,L7,527.78,428.20,421.78,425.38,271.16,266.31,267.01,269.18,274.68,278.14,283.74,235.38,390.13,412.79,411.79,391.52,408.27,371.93,386.23,449.79,472.10,459.99,341.42,449.63,457.08,342.34,363.26,427.42,410.90,431.53,420.33,430.60,429.69,430.10,446.94,456.79,446.13,439.33,311.02,315.16,320.01,325.82,328.05,336.73,344.80,346.81,354.28,359.03,372.68,377.23,214.76,492.59,468.85,483.56,497.28,491.53,482.59,489.83,480.37,516.58,377.83,373.05,372.27,376.54,474.24,444.95,414.48,391.08,365.88,355.84,516.77,503.11,461.61,,297.99,399.32,524.56,478.29,346.01,363.46,375.57,394.94,435.06,458.92,325.28,214.50,231.70,234.12,246.72,246.70,252.49,462.67,504.61,334.75,337.32,346.30,350.55,348.45,356.24,368.67,374.74,375.76,387.23,398.67,399.59,413.46,422.21,433.15,419.08,411.91,395.60,390.46,372.44,351.29,343.79,327.12,316.02,309.62,309.35,306.33,307.50,306.20,309.08,306.87,309.66,312.13,314.38,315.89,319.61,317.81,323.91,331.06,334.90,339.65,342.60,351.57,360.83,358.80,349.73,349.29,341.56,336.24,328.74,324.57,317.84,311.02,307.05,299.27,303.46,303.24,297.46,298.75,297.54,296.34,299.98,167.62,303.44,306.38,311.89,316.25,322.11,326.17,328.72,332.23,343.87,345.87,341.13,373.97,515.60,529.49,510.10,502.30,495.25,517.09,498.37,504.27,475.00,456.71,443.51,493.35,455.35,443.92,461.63,354.44,238.57,272.86,473.72,345.46,411.64,363.62,365.10
