dates,satname,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0115,nzd0353-0116,nzd0353-0124,nzd0353-0162,nzd0353-0159,nzd0353-0160,nzd0353-0117,nzd0353-0161,nzd0353-0048,nzd0353-0049,nzd0353-0050
2014-01-24 22:08:21.364000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.49,448.94,455.57,476.22,480.29,482.83,487.67,465.04,450.13,432.11,534.93,504.37,,,,450.48,449.80,434.92,414.48,265.56,263.77,268.53,247.61,438.65,444.28,432.68,447.42,434.82,438.71,457.60,497.10,507.69,507.53,512.57,506.05,502.90,501.53,342.95,220.03,205.93,198.40,256.32,233.72,267.69,274.79,273.57,285.74,270.66,292.01,287.84,235.98,223.29,222.58,228.27,217.68,239.98,254.06,324.71,,,,498.29,,,,,,,,,,,,,452.90,467.80,462.82,504.32,506.21,513.79,530.42,,480.81,473.95,479.70,394.58,407.46,489.02,471.90,466.42,451.75,453.22,458.92,464.63,406.77,394.75,396.51,382.09,383.15,373.94,357.53,,,,,527.00,486.12,252.03,260.78,281.58,502.17,316.02,,,
2014-02-02 22:02:05.518000,L8,511.74,508.57,509.95,509.61,508.13,505.81,495.00,507.02,497.36,499.57,502.36,523.79,532.52,535.11,527.65,531.21,525.32,531.54,533.01,535.21,524.24,529.20,528.24,526.12,518.76,511.54,515.12,510.96,521.53,524.99,526.97,524.86,516.14,510.70,503.21,491.13,456.86,446.56,432.55,431.21,434.21,435.49,429.77,414.94,400.47,283.27,231.23,202.52,281.42,288.35,419.68,473.81,442.97,444.83,490.00,477.42,446.14,419.26,340.19,352.33,391.80,366.03,345.77,393.93,392.51,386.23,386.54,384.76,364.59,241.02,220.29,235.58,214.68,244.30,438.35,425.77,504.20,452.72,459.16,490.45,516.37,527.57,535.98,542.04,,,529.32,528.74,427.54,262.48,386.74,479.23,486.36,504.83,508.01,513.22,525.85,514.92,,,500.98,492.08,503.43,498.14,498.40,524.78,319.62,297.73,277.14,,341.20,,,,,,,,,,,,,,376.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.55,,,,,,
2014-02-18 22:01:51.922000,L8,,,,,,,,,,,364.10,332.82,303.81,323.40,247.37,371.23,436.71,416.93,367.76,341.31,313.96,350.68,372.00,379.00,332.10,335.79,246.46,287.04,173.59,,,,,,,,393.50,336.29,331.78,387.22,395.66,328.00,401.02,342.98,311.39,269.46,224.62,159.97,,,,403.47,388.42,358.77,,,,,,,,,,357.54,354.50,357.52,352.95,347.34,286.10,257.74,244.26,248.01,240.29,261.69,355.93,370.31,361.11,372.29,390.17,406.03,424.03,494.68,502.98,506.25,499.29,506.16,500.20,498.37,396.10,192.38,354.94,355.30,416.28,407.23,407.50,418.27,478.66,476.78,505.96,510.93,446.13,459.12,478.79,446.05,460.29,476.12,,,,,,,,,,,,,,,,,,,,504.04,506.21,519.46,529.02,,,,,,,483.72,481.72,490.48,502.11,,,,,,512.89,479.22,502.47,507.71,509.74,,,,,,243.87,,487.96,528.04,,,,,
2014-03-06 22:01:37.193000,L8,491.97,497.40,493.67,503.94,500.38,500.67,493.14,499.89,493.43,483.74,486.12,491.36,526.84,534.98,521.79,528.95,520.76,531.95,531.84,,,,,,,,,,,,512.64,511.65,493.32,486.18,449.24,469.41,446.47,436.73,431.38,416.09,422.08,424.21,475.75,351.83,469.80,528.54,238.04,187.60,,,381.37,444.91,419.04,424.88,440.11,443.39,401.42,409.60,331.20,334.89,376.49,362.47,338.65,387.80,386.05,377.64,375.35,376.68,355.66,367.94,372.73,357.83,379.93,402.62,412.18,410.24,420.54,423.21,430.71,445.30,486.74,521.69,531.74,538.82,535.08,,,523.89,423.26,205.41,375.04,443.38,162.60,430.67,483.80,498.00,534.87,,,,495.64,485.43,498.54,489.27,487.49,509.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.93,,,,,,,,,,,,,,,,,,,430.98,,521.27,,,,,,
2014-03-13 22:07:45.256000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.23,443.13,450.46,469.72,478.13,480.24,482.03,459.95,448.90,430.92,430.64,512.91,485.47,,,448.81,447.99,436.69,310.15,273.29,200.29,275.20,255.61,269.51,446.59,437.94,457.55,438.54,442.98,464.27,502.17,509.80,511.28,513.49,512.90,511.24,510.34,354.05,221.97,176.82,173.68,252.41,246.49,280.64,280.70,280.07,295.72,272.59,294.95,293.54,246.24,240.15,237.27,227.45,220.56,242.46,240.61,265.84,,498.81,495.60,498.38,,,,,,,,,,,,,462.06,469.76,465.95,513.80,515.91,519.20,522.77,522.03,485.61,483.84,484.32,398.06,414.09,493.45,482.79,476.39,459.01,464.87,469.89,450.70,409.44,396.52,410.53,383.46,385.46,381.60,359.45,,,,527.88,520.91,492.88,458.12,389.81,401.10,509.97,420.91,,,
2014-04-23 22:00:54.879000,L8,475.88,484.31,480.43,476.99,473.23,479.21,473.74,472.47,464.02,468.49,474.24,479.26,457.81,459.20,448.87,476.67,477.96,460.18,444.06,471.92,475.87,479.89,456.27,450.24,451.48,465.42,465.88,456.20,441.63,433.36,448.94,438.49,440.78,442.31,443.69,413.58,398.03,402.57,413.30,414.39,419.16,422.44,417.35,404.13,370.69,276.11,221.43,173.43,,,,,,,,,,,,,,,,,,,,,,,,,,167.49,194.69,165.75,208.06,179.69,290.65,324.78,329.77,439.39,472.70,490.05,490.37,514.17,416.08,381.73,267.14,185.36,362.41,351.35,352.58,350.35,332.14,342.97,344.88,350.51,340.43,336.49,472.20,457.03,482.45,462.62,469.36,497.07,,,,,,,,,,,,,,,,,,,,508.18,527.20,534.99,,,,,,,,485.33,487.02,,,,,,,454.74,517.21,438.96,420.84,511.33,525.26,,,,,,244.88,385.33,497.82,535.01,,334.90,,,
2014-05-16 22:06:45.666000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.32,475.11,451.06,,,453.08,450.06,463.42,474.67,481.65,482.96,486.79,461.61,449.67,433.75,441.24,509.17,481.29,,,452.31,452.18,438.02,414.75,415.36,417.76,399.77,435.56,434.94,435.75,432.28,456.76,437.28,458.30,511.88,514.36,516.97,518.83,519.52,516.03,508.71,510.61,,,,,,,,,,,,,,,,,,214.86,234.83,234.02,259.00,,,,537.17,,,,,,,,,,,,,468.44,471.38,467.75,511.72,510.80,516.66,528.82,523.12,481.59,391.90,396.90,388.86,396.63,494.90,484.27,371.64,383.40,386.37,471.44,442.82,302.15,300.34,276.16,261.45,247.82,242.85,230.07,,,,524.14,517.35,492.89,,,255.21,505.27,309.76,,,
2014-05-25 22:00:34.672000,L8,435.07,478.34,484.78,497.25,506.60,508.94,516.77,,,,,522.83,478.53,450.55,468.48,464.62,502.73,476.63,448.44,450.43,457.46,452.60,458.24,445.67,454.87,455.49,485.77,452.23,432.37,433.13,433.22,434.57,439.26,431.75,442.98,411.08,392.51,386.63,427.32,428.25,429.04,428.75,422.81,413.28,304.46,272.69,213.18,182.10,273.84,282.44,297.66,240.08,436.87,440.07,487.06,467.45,447.52,414.69,331.41,348.29,387.41,362.85,306.97,391.95,389.17,381.95,379.69,376.22,257.53,240.14,221.08,232.13,214.64,241.14,245.39,483.84,494.63,492.84,496.21,508.23,514.60,523.47,532.96,536.43,420.50,399.64,386.48,373.34,266.24,184.99,363.40,346.81,143.15,347.89,328.70,335.13,341.93,345.19,331.13,326.59,470.09,470.39,407.25,193.30,166.16,,314.73,294.03,272.03,,,,,,,,,,,,,,,,376.16,489.64,429.53,546.22,458.27,,484.46,504.71,479.83,481.85,486.83,493.80,527.44,533.21,,493.15,453.89,518.10,,474.43,428.97,433.84,417.73,413.33,387.22,,,,,,409.37,227.67,,,,,,,
2014-07-03 22:07:01.995000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.46,455.19,450.01,,,455.05,450.01,453.73,471.65,484.41,483.96,489.01,,,,,,,,,,395.63,420.47,401.20,421.59,417.59,426.89,533.53,425.57,379.98,400.21,295.16,313.43,457.36,466.86,504.17,510.87,513.02,515.91,523.00,485.41,475.65,356.42,373.98,178.74,284.54,215.97,307.18,228.32,,,,,,,,,,,,,,,,,,498.35,,,,,,,,,,,,,,,,,494.63,535.68,493.79,,453.81,412.10,392.62,392.56,374.58,400.21,455.24,469.49,350.34,415.44,456.78,437.82,307.37,300.55,278.97,333.40,353.31,325.30,343.41,,,,523.46,504.08,385.82,535.16,,410.18,505.37,452.49,,,
2014-07-12 22:00:55.077000,L8,460.12,477.17,487.74,483.87,503.16,496.80,499.49,497.37,491.52,490.34,488.43,489.96,493.75,499.06,498.30,498.78,500.11,501.59,508.44,510.93,529.03,510.11,502.40,499.85,525.20,,452.15,452.46,393.24,,,,468.18,531.40,427.91,453.80,497.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04 22:07:14.381000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.26,465.89,451.64,,,451.15,446.29,453.85,468.88,477.79,481.39,481.57,458.37,448.01,431.13,539.64,507.93,483.47,,,446.16,452.52,432.77,410.58,412.23,411.22,380.66,434.73,426.55,433.06,425.29,436.68,424.56,432.50,477.14,502.54,501.51,505.14,509.98,428.85,450.51,462.78,,,,,,,,,,,,,,,,,,206.36,231.30,233.05,257.45,,,493.20,463.85,,,,,,,,,,,,,,446.44,479.72,421.27,434.64,513.93,518.61,522.27,478.69,389.82,390.82,400.00,392.27,492.10,480.55,473.40,453.10,459.77,462.79,439.49,386.39,298.43,273.10,257.76,244.86,240.36,223.44,,,,520.50,514.79,490.39,224.69,247.98,238.51,502.76,299.42,,,
2014-08-13 22:01:06.684000,L8,441.20,485.65,492.35,486.51,507.13,506.66,500.04,500.20,491.32,490.37,491.82,488.08,457.27,448.64,447.98,471.95,477.42,456.91,439.52,452.96,452.41,470.31,457.66,448.57,449.54,464.90,472.48,453.83,430.87,431.91,437.85,436.06,441.09,438.47,445.74,413.39,401.54,403.79,435.08,432.64,433.50,433.31,430.04,414.16,396.01,277.65,198.78,,275.84,286.31,416.06,468.59,434.35,439.62,290.85,463.24,442.67,416.04,333.21,354.42,273.78,365.55,339.47,390.77,294.84,276.01,381.53,377.29,260.61,250.12,229.15,237.14,226.24,245.97,247.88,410.65,439.04,426.38,465.55,469.08,513.20,529.86,533.90,539.30,,397.55,393.79,369.84,267.28,184.50,367.15,349.65,355.17,343.06,336.46,337.17,348.19,342.87,340.46,326.53,490.16,478.20,363.09,391.64,251.77,335.74,,,,,,,,,,,,,,,,,,,366.89,477.04,489.68,477.53,474.75,,484.01,488.27,500.69,482.55,484.62,492.52,525.15,,,,,,,445.81,481.34,521.55,423.56,409.66,396.76,,,,,,270.61,292.39,394.99,415.85,,263.95,,,
2014-09-05 22:07:21.754000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.42,444.47,,,515.97,512.59,470.00,481.00,497.53,487.66,508.20,525.38,,,,,,,,,,,,,,,,,218.88,311.67,207.37,180.79,,385.64,368.91,427.68,386.57,389.60,403.72,438.95,413.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.23,419.49,494.81,487.65,524.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-14 22:01:11.669000,L8,488.34,487.88,492.32,491.78,501.38,497.97,494.03,497.85,491.38,490.81,495.35,489.63,518.09,519.22,523.68,515.71,485.72,515.34,521.95,521.69,507.90,487.00,519.11,521.79,477.07,466.73,475.44,461.17,506.94,512.92,510.91,512.26,505.43,507.91,453.98,487.99,460.50,433.63,435.94,432.44,433.59,435.75,434.94,417.10,411.15,278.67,236.85,196.86,275.34,378.92,416.98,475.58,435.38,270.60,467.39,458.67,439.07,293.85,289.48,276.18,385.97,365.14,,386.54,296.05,379.77,256.06,358.16,358.51,365.36,374.01,361.51,393.32,406.80,412.65,409.55,438.04,430.17,444.49,453.34,501.53,526.20,532.93,540.28,,527.21,523.44,508.94,408.59,206.56,365.15,361.05,418.18,482.32,526.02,407.65,366.90,511.81,491.13,432.84,,327.44,415.58,460.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.73,,,,,,,,,,,,,,
2014-09-30 22:01:12.529000,L8,491.20,494.16,484.14,485.56,486.99,495.06,490.41,496.54,486.68,480.84,491.12,492.28,503.30,518.29,508.77,513.51,507.71,520.59,518.49,523.10,499.45,488.12,497.61,500.58,489.31,467.12,411.06,477.55,495.43,495.86,503.07,508.05,494.87,470.94,458.73,478.67,453.02,435.28,420.07,414.93,411.08,402.72,407.67,395.75,349.58,286.34,228.51,175.44,,,,,,,,,,,,,,,,,315.31,350.40,354.87,362.10,338.05,350.10,351.62,339.67,348.13,368.66,366.17,380.79,385.97,398.53,413.13,427.15,440.42,504.08,498.02,506.48,511.79,526.33,517.14,492.07,387.97,176.74,351.30,402.48,429.78,423.65,425.91,472.71,502.35,495.88,530.07,519.34,480.41,465.62,490.03,465.66,469.86,497.13,,,,,,,,,,,,,,,,,,,,513.56,510.95,530.37,,,,,,,,493.29,542.25,,,,,,,,523.77,514.05,528.60,524.69,528.70,,,,,,381.71,,509.37,536.86,,,,,
2014-11-08 22:07:28.004000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.82,446.26,452.78,469.25,479.15,480.59,479.29,456.89,450.74,431.56,541.51,504.59,482.16,,,452.20,451.02,435.06,418.64,258.80,254.10,263.33,245.81,426.95,428.27,427.01,436.29,432.19,438.33,459.05,497.54,511.29,510.28,515.87,510.72,505.81,502.60,337.36,224.41,198.72,201.74,260.71,244.24,225.69,271.14,277.69,295.09,276.31,300.55,299.36,252.58,241.77,246.22,235.58,225.64,240.15,242.18,273.22,,,497.64,524.54,,,,,,,,,,,,,462.67,390.36,463.79,507.51,508.44,515.47,519.75,523.56,487.64,475.73,485.79,393.73,425.48,490.31,482.48,474.37,456.34,461.14,466.24,441.46,408.29,396.43,404.33,384.70,387.12,377.71,363.39,,,,523.85,517.87,493.69,232.58,259.83,245.95,506.65,310.06,,,
2014-11-17 22:01:14.600000,L8,498.80,503.55,500.46,506.10,502.49,499.99,496.01,499.39,496.05,495.80,501.36,523.16,527.75,530.09,524.35,525.73,533.86,528.14,531.22,531.89,524.16,526.85,524.97,518.13,516.08,511.88,501.03,500.11,513.69,516.30,520.69,518.97,509.21,509.38,494.39,486.18,458.86,447.66,435.27,432.57,434.25,437.03,435.91,413.98,399.70,285.88,234.02,197.73,279.22,390.07,416.68,463.19,434.36,440.61,475.93,296.35,438.76,411.91,338.18,349.24,387.51,363.12,342.28,389.94,389.94,383.54,383.04,380.02,363.68,235.61,226.29,231.74,224.36,404.84,406.53,408.99,427.92,426.25,436.71,460.38,500.66,524.08,530.08,534.36,536.86,531.94,526.42,514.70,423.28,246.21,164.24,446.31,434.89,433.35,496.72,502.78,526.02,,,,503.23,492.47,504.49,494.28,495.35,516.25,,,,266.62,338.09,,,,,,,,,,,,,,366.01,,,,,,,,,,,514.18,,,,,,,,,,,,,,,,,,,373.88,,526.91,,,,,,
2015-01-04 22:01:05.828000,L8,512.55,518.42,508.98,510.14,506.61,503.89,501.56,500.58,499.09,501.52,508.25,528.07,531.19,532.32,532.53,530.65,536.01,528.55,531.89,532.33,525.43,529.60,530.84,521.47,519.92,513.05,513.08,503.86,517.22,521.49,526.98,522.03,512.27,512.29,501.98,489.92,463.01,450.60,438.07,433.70,439.05,440.40,438.39,415.52,415.61,282.38,230.09,212.50,283.69,391.28,422.46,469.93,448.75,452.32,483.81,476.74,455.66,420.10,346.76,275.17,393.76,290.54,347.48,393.59,392.28,388.13,388.43,379.83,365.42,378.59,381.15,378.09,414.56,414.29,425.48,482.00,509.82,496.70,516.33,509.11,516.67,529.40,533.97,,,,,518.74,431.73,258.28,382.64,494.98,493.26,511.33,511.19,518.54,537.71,,,,504.38,500.01,506.33,501.46,503.34,529.15,319.11,305.63,279.11,278.39,346.30,,,,,,,,,,,,,,379.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11 22:07:16.745000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.03,428.62,,,524.22,529.31,456.57,486.02,486.04,485.20,484.95,533.01,484.87,506.67,527.46,495.50,,,,,260.57,272.49,369.43,240.85,241.06,243.41,301.06,327.48,514.27,493.23,432.95,461.66,506.83,425.02,501.74,501.70,496.70,496.48,517.33,,,264.02,202.03,212.36,192.81,232.95,228.13,208.58,199.69,289.61,279.08,282.83,342.09,342.22,235.75,218.66,231.60,269.29,299.66,363.73,413.48,434.69,,,,475.49,,,,,,,,,,,,,,,,,,482.32,358.37,233.65,376.21,415.28,364.70,214.17,304.24,347.99,469.91,482.08,447.22,453.77,457.90,462.06,397.88,383.11,393.24,374.44,368.07,442.70,385.49,,,,235.91,408.09,427.85,272.03,441.64,382.59,403.11,483.36,,,
2015-02-12 22:07:03.113000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.98,450.51,457.96,475.59,483.88,484.67,482.98,443.92,458.91,439.43,442.12,519.28,499.70,492.03,,463.62,468.22,451.44,431.13,265.96,259.81,269.30,247.26,,,,,,,,,,,,,,,407.46,399.96,396.91,378.66,274.88,258.88,248.46,239.78,233.23,346.14,341.77,342.82,308.07,249.03,241.68,251.67,244.01,232.16,247.10,264.47,278.51,510.00,508.70,512.86,468.30,,,,,,,,,,,,,485.97,479.51,476.62,,,,,,525.01,524.30,493.61,401.14,435.40,509.42,508.51,506.68,497.30,480.18,481.85,475.11,471.84,458.37,453.49,448.06,435.94,432.27,419.74,,,,,,518.57,248.46,261.52,300.37,,329.14,,,
2015-02-28 22:07:00.305000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.09,448.31,,,456.07,449.17,457.84,474.03,481.14,484.08,482.36,463.38,454.05,432.67,441.33,519.54,492.66,483.68,,458.96,459.03,449.58,427.92,430.53,428.82,487.39,530.38,521.93,525.21,505.59,535.44,523.38,532.55,,,,,,,,,403.50,216.94,210.20,295.96,307.72,372.95,365.23,294.48,363.25,350.57,290.15,324.91,336.15,254.85,243.49,255.03,243.17,233.99,246.69,265.76,273.37,,508.37,510.21,525.14,,,,,,,,,,,,,483.75,479.82,474.24,,,,,,526.71,492.34,491.39,406.14,501.16,,526.07,511.09,501.04,485.66,483.38,472.91,474.89,465.43,457.00,443.56,439.72,424.18,413.85,,,,,,,244.59,262.67,296.53,,318.95,,,
2015-03-09 22:00:42.428000,L8,514.07,524.93,519.70,515.30,517.33,508.46,514.11,508.14,504.93,513.24,514.25,528.58,529.77,534.71,532.14,532.78,,,,,,,,529.38,532.49,524.14,519.68,510.32,521.35,529.61,531.48,529.80,528.58,520.89,508.21,503.04,472.68,449.60,446.41,437.72,439.40,441.07,437.83,417.41,440.30,469.72,235.30,205.85,298.17,403.95,465.52,478.58,466.75,467.66,291.07,486.96,473.32,433.34,409.49,414.06,413.42,381.43,357.82,404.57,401.24,396.65,401.28,398.46,373.50,384.19,490.34,494.42,535.24,245.28,,,,,,,,,,,,,,,421.47,203.44,376.65,487.48,504.23,456.74,454.06,442.93,,,,,501.44,495.06,506.58,508.98,503.97,527.24,333.03,316.18,294.57,253.88,353.78,352.60,370.73,379.38,377.18,363.70,,,,,,,,,399.75,,,,,,,,,,,,,,,,,,,,,,,,,,,353.50,,,,,540.93,,,,,,
2015-04-01 22:06:37.659000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.12,445.70,,,451.70,444.24,450.16,466.84,477.75,480.91,477.90,454.03,449.34,430.70,430.89,516.79,494.87,458.23,,461.12,459.01,445.88,425.18,426.57,423.99,411.47,534.72,481.87,529.20,503.71,532.63,528.67,524.55,521.17,516.38,523.39,520.90,520.35,514.76,510.81,511.17,340.98,219.40,180.11,169.66,200.25,292.35,292.24,287.14,285.30,308.88,281.68,303.30,297.79,248.28,232.19,242.86,234.61,224.56,243.29,258.48,272.53,482.76,477.10,469.83,459.18,495.64,501.12,499.28,,,,,,,,,,486.66,478.08,473.43,516.89,520.04,520.41,526.41,,492.76,487.88,488.52,390.48,489.97,498.28,491.79,482.88,460.49,470.10,467.33,447.77,424.95,414.45,417.72,387.48,385.45,380.94,369.64,523.98,511.75,502.67,,523.31,501.05,235.27,255.82,266.38,512.52,305.79,,,
2015-05-12 22:00:04.946000,L8,430.88,477.04,482.07,479.30,497.14,496.40,493.30,499.55,487.59,490.84,485.55,480.27,448.21,438.07,441.76,461.94,472.51,454.77,435.64,450.08,444.71,459.04,451.89,444.92,448.43,459.66,465.58,449.51,430.38,429.17,432.88,433.79,439.26,421.00,441.99,407.31,392.26,378.66,420.11,425.79,428.95,429.87,426.54,408.64,297.36,272.61,215.17,179.84,270.52,284.01,384.31,470.97,425.96,441.05,475.81,479.39,437.86,414.23,331.09,348.97,386.20,363.57,335.82,312.06,390.68,378.12,369.86,371.48,358.38,362.38,366.58,202.55,208.99,246.18,246.47,404.40,423.32,423.92,437.24,492.64,522.75,528.45,535.40,538.95,,395.10,389.46,372.98,269.63,187.00,365.16,345.08,349.18,344.45,330.35,331.46,342.32,341.75,335.57,327.20,450.21,469.04,492.36,217.28,171.90,502.95,,,,272.63,340.08,,,,,,,,,,,,,,372.76,471.25,512.47,463.35,,,479.22,489.48,534.37,478.09,482.85,493.27,486.04,534.03,,455.33,455.16,502.39,504.64,478.59,531.93,430.58,417.12,412.17,390.00,,,,,,479.66,315.47,516.78,541.29,,303.90,,,
2015-05-28 22:00:07.580000,L8,427.78,471.01,484.28,478.62,499.62,501.06,500.10,495.85,488.57,492.53,484.59,469.43,441.86,438.23,441.16,461.84,465.41,450.77,433.82,444.78,439.70,456.29,450.47,441.80,449.89,452.92,446.90,444.54,430.34,426.26,428.92,427.58,437.16,418.30,440.62,401.03,388.27,380.01,435.15,430.90,433.46,431.83,430.34,411.33,295.97,269.71,208.46,182.16,,282.38,411.30,459.66,430.49,278.92,476.43,472.35,444.54,420.86,339.00,345.45,386.79,362.18,337.96,394.86,391.41,381.99,378.39,379.79,362.99,367.23,377.85,352.81,380.00,400.12,405.74,411.36,435.81,430.62,444.46,484.23,518.52,527.90,530.78,536.07,534.17,392.91,399.93,373.30,376.34,163.06,340.10,340.55,347.20,340.19,333.37,326.25,324.32,346.99,340.68,323.25,364.54,479.42,497.63,186.39,,,,,,,,,,,,,,,,,,,,,372.10,515.43,533.04,531.33,462.88,462.71,486.56,520.02,468.90,478.14,479.11,495.87,488.60,479.58,,525.02,495.86,490.62,494.36,479.38,431.33,481.11,504.21,474.44,389.76,,,,,,430.42,211.86,,,,,,,
2015-06-13 22:00:19.815000,L8,426.86,471.50,479.26,476.95,482.57,492.51,492.17,495.39,484.67,486.21,474.49,467.40,444.68,444.18,442.47,459.40,469.33,453.57,436.33,453.62,444.76,456.92,455.85,444.48,454.16,455.96,447.56,452.60,444.51,433.85,436.40,436.20,440.94,425.91,442.02,404.39,391.03,384.18,335.37,424.91,427.25,427.65,431.55,407.55,297.99,268.04,208.48,174.73,,282.96,382.37,449.59,425.40,432.33,433.78,442.30,427.97,292.47,330.98,340.25,382.10,359.38,336.09,385.38,388.67,376.18,372.66,368.48,355.40,362.05,368.57,351.37,373.72,396.78,403.96,410.35,431.62,429.69,448.20,460.40,499.72,530.33,526.50,535.58,532.64,392.16,388.65,363.77,266.62,186.47,360.07,341.98,350.54,340.10,333.12,329.51,339.75,338.37,333.41,323.21,365.48,453.75,480.10,190.66,,,,,,,,,,,,,,,,,,,,,373.74,431.67,428.57,419.62,477.72,442.97,489.62,463.51,473.46,474.14,477.59,489.87,486.03,477.42,475.29,453.24,454.12,455.88,433.99,487.05,426.56,428.95,415.26,406.57,381.13,,,,,,460.99,153.78,,,,,,,
2015-06-20 22:06:32.847000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.27,441.77,,,,,,,,,,,,,,,,,,,,,,,,,,,415.52,492.07,330.48,275.97,267.58,265.80,314.26,380.63,420.68,387.05,338.39,350.06,393.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.77,500.20,490.00,507.76,516.44,407.45,398.35,398.00,382.36,396.17,399.32,437.99,362.46,344.61,340.57,436.34,424.95,292.92,293.58,270.42,256.81,238.75,231.38,221.12,,,,497.91,493.31,380.01,,,,387.03,,,,
