dates,satname,nzd0016-0000,nzd0016-0001,nzd0016-0002,nzd0016-0003,nzd0016-0004,nzd0016-0005,nzd0016-0006,nzd0016-0007,nzd0016-0008,nzd0016-0009,nzd0016-0010,nzd0016-0011,nzd0016-0012,nzd0016-0013,nzd0016-0014,nzd0016-0015,nzd0016-0016,nzd0016-0017,nzd0016-0018,nzd0016-0019,nzd0016-0020,nzd0016-0021,nzd0016-0022,nzd0016-0023,nzd0016-0024,nzd0016-0025,nzd0016-0026,nzd0016-0027,nzd0016-0028,nzd0016-0029,nzd0016-0030,nzd0016-0031,nzd0016-0032,nzd0016-0033,nzd0016-0034,nzd0016-0035,nzd0016-0036,nzd0016-0037,nzd0016-0038,nzd0016-0039,nzd0016-0040,nzd0016-0041,nzd0016-0042,nzd0016-0043,nzd0016-0044,nzd0016-0045,nzd0016-0046,nzd0016-0047,nzd0016-0048,nzd0016-0049,nzd0016-0050,nzd0016-0051,nzd0016-0052,nzd0016-0053,nzd0016-0054,nzd0016-0055,nzd0016-0056,nzd0016-0057
2024-01-18 22:17:42.241000,L8,380.22,404.74,395.24,380.26,377.54,382.14,368.40,351.01,348.24,382.48,356.97,326.11,327.57,238.60,348.69,300.45,,,,,,325.45,279.61,230.67,318.68,345.97,,,,,,,,,,,,,,,,233.69,298.04,349.53,331.98,305.53,244.62,221.98,206.81,236.54,242.63,277.49,331.27,355.37,339.09,341.68,341.40,323.86
2024-02-03 22:17:41.059000,L8,485.57,473.41,459.94,379.73,375.12,381.70,368.46,341.25,348.95,375.27,364.69,323.45,354.44,330.13,369.51,338.09,362.49,243.77,352.52,311.30,182.48,329.92,282.52,,,,356.39,324.44,276.97,293.78,317.46,289.64,344.03,,,237.77,306.74,,230.80,305.10,294.44,299.58,284.84,,,239.92,234.36,235.60,244.81,279.97,296.30,256.25,225.78,,,,,
2024-02-11 22:17:53.113000,L9,380.46,403.25,394.24,377.08,372.59,378.98,359.62,338.03,343.57,372.69,358.78,319.49,334.96,,,,,334.05,312.90,309.40,,333.13,291.09,,,,,,,,271.19,282.21,307.18,,,,,,,,,,206.58,232.63,256.13,296.95,244.63,232.19,265.31,308.03,279.87,286.07,313.92,179.69,,,340.56,323.01
2024-02-19 22:17:39.652000,L8,380.45,401.94,392.98,376.62,374.21,379.50,360.76,336.38,345.22,371.67,359.84,242.91,302.31,,345.31,325.57,,345.95,311.00,320.93,322.12,216.78,290.43,,,,,,,,278.21,341.39,310.77,,,193.09,252.42,,225.66,174.34,276.85,279.16,299.87,290.90,261.46,297.07,245.72,232.49,265.21,309.56,297.37,291.18,316.64,182.23,,,341.32,268.05
2024-03-30 22:17:36.478000,L9,376.79,395.23,390.25,372.79,347.50,357.09,229.25,337.57,341.56,339.15,290.03,290.95,,,,323.19,316.55,348.22,352.58,313.08,190.97,360.19,297.68,306.36,353.13,351.07,342.69,346.41,250.34,307.58,345.64,341.34,336.72,,,235.60,275.34,,246.36,296.92,232.86,292.26,296.09,295.11,319.64,297.63,244.31,235.06,265.58,308.74,299.34,308.16,330.65,355.28,336.74,343.48,343.82,329.34
2024-04-15 22:17:28.257000,L9,380.62,401.74,393.42,383.76,374.52,379.82,362.31,336.20,341.96,372.84,359.99,318.37,332.88,,,,,,,,,335.19,231.36,,,,,,,,,,,,,,,,,,,,196.51,289.47,317.32,294.20,,,,,,,,,,,,
2024-04-23 22:17:03.194000,L8,381.66,400.44,393.13,381.78,373.79,382.13,363.72,334.80,345.58,375.49,362.76,319.89,337.93,,314.34,304.89,,346.77,316.11,270.45,182.18,356.98,306.55,261.55,317.62,350.65,304.92,,342.15,310.83,350.25,339.91,338.59,,,,,,268.60,296.98,,248.27,285.37,285.99,254.85,299.22,248.11,231.06,265.07,309.00,297.21,302.98,314.40,182.45,343.74,312.03,339.00,269.65
2024-05-01 22:17:11.831000,L9,383.16,404.26,396.06,382.41,377.78,384.21,368.45,340.20,346.46,379.63,366.99,322.87,357.26,,372.01,356.72,311.25,348.74,319.89,350.57,185.89,363.05,304.97,270.27,316.74,360.44,,320.05,224.52,357.63,356.22,344.64,318.44,,,242.11,304.24,,,,,250.62,300.43,297.71,321.49,301.27,244.78,233.07,264.43,306.35,305.50,310.75,333.66,176.18,329.79,345.57,344.59,266.62
2024-05-09 22:16:51.826000,L8,379.39,401.63,393.89,378.66,372.64,381.18,363.91,339.78,342.89,372.82,361.30,319.81,336.95,,330.25,303.69,,,,,320.43,348.91,295.25,,317.20,349.65,,,,335.05,344.27,339.76,303.19,,,,,,218.75,291.03,,,300.40,291.44,315.03,295.17,243.74,231.44,262.74,307.05,300.30,297.40,328.75,179.67,332.59,342.44,307.14,323.97
2024-05-17 22:17:03.987000,L9,502.20,487.47,472.16,372.74,376.80,381.67,363.45,341.50,346.25,379.97,361.97,321.54,190.89,364.07,370.13,359.42,353.46,344.47,333.71,286.32,276.09,335.87,261.05,,,266.16,341.42,185.48,303.61,190.30,343.54,336.65,327.59,,,231.35,303.22,,277.69,297.37,,263.29,300.22,292.58,323.83,304.77,248.73,233.25,268.34,314.00,303.95,308.95,326.71,353.58,346.11,310.89,341.79,212.58
2024-06-18 22:16:43.968000,L9,379.81,403.39,395.53,385.83,378.81,385.78,371.17,348.92,341.93,384.41,368.16,321.82,357.21,277.63,256.39,356.28,314.01,347.82,355.10,354.08,349.44,362.13,175.80,336.75,353.11,349.93,345.14,345.47,349.83,357.60,352.18,344.16,336.91,272.07,342.00,,,,219.90,291.61,,,,,,,,,,,,,,,,,,
2024-06-26 22:16:52.651000,L8,379.36,400.91,394.81,381.09,376.06,385.38,365.62,336.26,348.72,379.69,367.59,321.10,349.93,363.04,370.18,332.12,,,332.61,265.03,325.01,359.26,309.00,250.42,311.39,349.82,192.08,282.75,254.33,306.54,352.50,338.53,191.38,,,232.83,301.49,,278.61,301.18,,234.36,343.60,288.52,320.07,306.76,252.30,232.12,264.30,308.33,300.79,310.98,316.78,353.44,346.68,265.52,338.84,275.81
2024-07-12 22:17:00.992000,L8,379.45,401.89,393.53,379.83,375.60,384.04,366.81,337.39,343.71,379.43,364.19,320.19,349.01,364.96,369.70,356.94,,345.88,353.00,308.02,323.95,360.59,308.35,348.00,348.79,270.83,342.44,332.49,354.09,347.04,350.16,348.30,336.85,,,,,,224.55,297.17,248.13,260.25,244.80,258.91,318.04,301.20,246.56,232.63,263.68,307.67,304.57,303.87,341.09,276.81,335.06,266.60,344.01,329.30
2024-08-21 22:17:19.711000,L9,375.66,399.14,392.16,375.72,370.03,380.14,358.49,333.75,339.92,371.96,358.49,316.07,329.62,,,297.13,,,,,,329.33,299.06,,,,,,,,,,,,,,,,209.70,284.27,,,300.84,285.07,313.13,298.39,243.68,228.10,260.49,300.07,271.25,287.70,311.87,346.89,270.85,262.24,338.41,320.40
2024-08-29 22:17:21.978000,L8,516.71,495.34,481.19,381.26,375.16,385.24,365.13,341.07,343.07,377.83,365.57,320.39,359.74,283.38,363.33,239.23,,,,,,344.88,304.95,,,,,,,,344.68,328.35,273.14,,,,,,217.55,287.96,272.03,193.65,294.99,292.79,315.86,301.61,250.24,231.70,262.45,307.01,297.55,303.50,329.13,348.64,326.94,342.22,338.32,326.87
2024-09-22 22:17:21.161000,L9,490.31,482.02,465.31,465.45,461.34,304.06,458.13,461.62,441.37,468.29,444.38,337.29,449.27,444.56,430.70,369.58,343.00,343.43,317.86,344.20,492.47,537.43,531.25,483.61,500.76,417.62,437.05,527.60,553.49,503.13,420.31,535.41,501.15,403.68,411.34,388.75,418.05,295.32,328.29,356.41,354.60,356.55,352.14,390.07,308.31,,,,444.84,281.00,396.25,191.68,281.30,363.16,271.31,,,
2024-11-01 22:17:31.195000,L8,379.58,401.51,393.01,377.51,375.00,382.01,363.65,339.95,342.35,378.07,361.41,321.45,304.11,309.41,362.35,223.86,,,302.73,316.45,,335.64,300.62,,314.22,342.93,,,,,271.06,264.02,310.77,,,235.19,301.10,,,,,254.65,285.11,292.25,259.40,297.91,244.53,231.09,262.97,306.61,262.45,289.70,323.69,180.91,269.39,343.28,340.20,328.19
2024-11-17 22:17:38.841000,L8,381.65,402.50,395.02,383.45,376.26,384.06,365.55,339.61,342.98,377.14,364.04,325.58,304.32,316.04,364.83,310.10,,,307.12,315.97,315.65,338.50,300.02,263.18,313.16,340.03,306.45,289.01,,191.40,347.80,333.69,310.76,,,234.86,300.70,,235.04,299.19,274.30,259.76,211.44,233.34,259.38,297.44,245.84,230.34,265.59,308.71,280.24,284.11,311.09,181.69,337.59,342.98,340.14,273.75
2024-12-03 22:17:45.212000,L8,381.54,401.54,394.02,377.59,376.23,383.99,367.63,341.89,347.74,382.81,365.33,325.37,344.28,313.67,370.11,330.38,,346.14,312.81,321.55,325.51,356.29,228.38,307.03,317.94,346.21,306.40,345.86,354.50,351.49,353.48,342.98,312.64,,,,,,,,,256.32,292.96,289.23,257.59,296.00,245.53,231.20,266.09,309.56,282.47,285.46,315.59,182.20,312.93,343.91,341.54,332.73
2025-01-12 22:17:45.559000,L9,382.97,402.27,393.93,377.90,375.56,382.82,366.27,340.58,342.77,377.74,361.19,326.58,304.53,323.54,340.15,317.87,325.43,239.78,315.31,325.25,321.27,336.69,282.51,,327.50,348.98,316.15,312.54,193.12,341.13,349.74,308.37,307.56,,,242.67,266.74,219.24,232.28,299.55,277.62,284.17,208.21,235.01,259.59,298.68,245.38,232.13,264.98,311.07,293.10,287.21,316.62,351.43,334.05,343.46,340.31,328.76
2025-01-28 22:17:42.532000,L9,266.50,227.98,246.23,363.53,373.54,361.75,363.22,,324.12,383.07,360.97,322.75,340.57,322.59,365.23,309.51,318.26,340.69,341.49,343.43,322.18,338.63,305.22,,316.90,344.84,314.47,303.06,,340.65,350.09,338.38,306.48,,,235.03,302.29,228.68,233.10,297.03,278.78,261.94,210.19,232.91,317.60,298.34,246.09,236.81,265.98,306.60,282.54,290.30,315.48,183.17,332.32,343.29,335.65,332.43
2025-02-05 22:17:39.822000,L8,381.88,403.03,394.09,378.01,376.31,384.39,366.41,343.13,344.14,379.87,363.66,323.52,354.85,326.62,369.69,318.96,334.37,327.58,305.87,255.87,,323.06,281.97,,,,,,,,,,,,,,,,,,,251.27,300.69,304.96,318.81,298.22,250.03,237.58,268.87,308.63,287.54,287.68,325.22,172.67,268.93,246.96,300.33,258.37
2025-03-01 22:17:39.455000,L9,384.39,404.36,395.78,383.75,376.07,382.14,366.09,341.64,339.74,379.52,363.42,329.72,339.98,303.71,,,,,,,,,,,,,,,,,274.35,292.55,307.22,,,236.38,299.42,,220.46,292.32,,199.34,284.58,233.61,317.61,295.47,247.81,229.73,264.12,308.44,280.85,286.52,311.52,178.95,329.67,340.88,338.61,268.01
2025-03-09 22:17:26.663000,L8,383.57,401.93,394.92,382.38,377.53,384.61,368.40,343.32,340.69,384.04,366.72,328.57,341.70,365.22,339.47,354.54,317.67,236.69,332.15,349.82,181.89,339.61,298.81,305.96,352.76,352.37,266.39,291.28,324.06,346.39,348.65,344.34,301.76,,,238.71,305.32,230.02,230.55,295.54,282.50,289.94,288.97,291.26,316.51,294.86,247.32,231.17,264.21,306.94,293.04,291.88,325.95,177.05,328.75,311.78,337.30,328.00
2025-03-25 22:17:16.100000,L8,381.26,401.03,393.83,376.30,375.22,383.90,367.47,344.67,340.02,382.46,365.15,328.96,359.01,317.11,369.16,354.62,317.18,343.96,349.36,349.83,322.94,349.32,296.90,,349.59,349.74,304.94,,352.06,213.07,269.38,340.56,307.84,,278.59,234.13,304.55,175.26,220.34,297.10,229.49,193.80,299.93,293.69,317.19,296.71,245.69,234.06,265.61,308.49,300.12,298.50,316.90,178.99,340.61,262.03,340.82,226.10
2025-05-04 22:17:17.676000,L9,379.72,402.02,393.16,381.67,375.09,382.34,363.31,337.01,341.26,379.61,359.04,317.68,293.02,246.16,311.80,301.55,,,219.11,256.61,238.37,334.99,303.69,303.59,310.48,345.26,305.51,284.94,,188.07,253.99,285.34,263.18,,,,,,214.42,278.44,,223.54,288.64,288.46,313.41,302.31,246.20,232.31,262.41,300.05,282.87,295.17,322.33,247.52,,,340.36,268.76
