dates,satname,nzd0549-0000,nzd0549-0001,nzd0549-0002,nzd0549-0003,nzd0549-0004,nzd0549-0005,nzd0549-0006,nzd0549-0007,nzd0549-0008,nzd0549-0009,nzd0549-0010,nzd0549-0011,nzd0549-0012,nzd0549-0013,nzd0549-0014,nzd0549-0015,nzd0549-0017,nzd0549-0018,nzd0549-0019,nzd0549-0020,nzd0549-0021,nzd0549-0022,nzd0549-0023,nzd0549-0024,nzd0549-0025,nzd0549-0026,nzd0549-0027,nzd0549-0028,nzd0549-0029,nzd0549-0030,nzd0549-0031,nzd0549-0032,nzd0549-0033,nzd0549-0034,nzd0549-0035,nzd0549-0036,nzd0549-0037,nzd0549-0048,nzd0549-0049,nzd0549-0050,nzd0549-0051,nzd0549-0052,nzd0549-0053,nzd0549-0054,nzd0549-0055,nzd0549-0056,nzd0549-0057,nzd0549-0058,nzd0549-0059,nzd0549-0060,nzd0549-0061,nzd0549-0062,nzd0549-0063,nzd0549-0064,nzd0549-0069,nzd0549-0070,nzd0549-0071,nzd0549-0072,nzd0549-0073,nzd0549-0074,nzd0549-0079,nzd0549-0080,nzd0549-0081,nzd0549-0082,nzd0549-0083,nzd0549-0084,nzd0549-0085,nzd0549-0086,nzd0549-0101,nzd0549-0102,nzd0549-0103,nzd0549-0114,nzd0549-0115,nzd0549-0116,nzd0549-0118,nzd0549-0119,nzd0549-0120,nzd0549-0121,nzd0549-0122,nzd0549-0123,nzd0549-0124,nzd0549-0125,nzd0549-0126,nzd0549-0127,nzd0549-0128,nzd0549-0129,nzd0549-0130,nzd0549-0131,nzd0549-0132,nzd0549-0138,nzd0549-0139,nzd0549-0140,nzd0549-0141,nzd0549-0142,nzd0549-0144,nzd0549-0145,nzd0549-0146,nzd0549-0147,nzd0549-0148,nzd0549-0149,nzd0549-0150,nzd0549-0151,nzd0549-0152,nzd0549-0153,nzd0549-0154,nzd0549-0155,nzd0549-0156,nzd0549-0157,nzd0549-0158,nzd0549-0159,nzd0549-0160,nzd0549-0161,nzd0549-0162,nzd0549-0163,nzd0549-0164,nzd0549-0165,nzd0549-0166,nzd0549-0167,nzd0549-0168,nzd0549-0169,nzd0549-0170,nzd0549-0171,nzd0549-0172,nzd0549-0174,nzd0549-0175,nzd0549-0176,nzd0549-0177,nzd0549-0178,nzd0549-0179,nzd0549-0180,nzd0549-0181,nzd0549-0182,nzd0549-0183,nzd0549-0184,nzd0549-0185,nzd0549-0186,nzd0549-0187,nzd0549-0188,nzd0549-0189,nzd0549-0190,nzd0549-0191,nzd0549-0192,nzd0549-0193,nzd0549-0194,nzd0549-0046,nzd0549-0047,nzd0549-0065,nzd0549-0066,nzd0549-0078,nzd0549-0105,nzd0549-0106,nzd0549-0107,nzd0549-0108,nzd0549-0109,nzd0549-0113,nzd0549-0117,nzd0549-0133,nzd0549-0134,nzd0549-0135,nzd0549-0136,nzd0549-0137,nzd0549-0173,nzd0549-0016,nzd0549-0076,nzd0549-0077,nzd0549-0087,nzd0549-0088,nzd0549-0089,nzd0549-0090,nzd0549-0091,nzd0549-0092,nzd0549-0093,nzd0549-0094,nzd0549-0098,nzd0549-0099,nzd0549-0100,nzd0549-0104,nzd0549-0111,nzd0549-0112,nzd0549-0143,nzd0549-0095,nzd0549-0096,nzd0549-0097,nzd0549-0075,nzd0549-0038,nzd0549-0045,nzd0549-0067,nzd0549-0068,nzd0549-0110,nzd0549-0043,nzd0549-0044,nzd0549-0040,nzd0549-0041,nzd0549-0042,nzd0549-0039
2023-10-21 22:27:08.014000,L8,,,,,,,,,,,,,,,,126.70,382.44,,,,,,,,348.86,480.91,,,,,,,,,,,,,,,,,,,,,,,509.69,493.24,494.10,482.56,492.74,470.58,,,,,330.85,292.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.71,512.83,507.22,496.33,487.40,482.77,475.60,373.27,360.71,361.95,350.86,357.57,362.81,435.07,363.03,,,,,,,,,,,321.04,331.71,304.29,,,,286.10,309.46,310.15,314.66,308.15,300.74,295.99,,,438.03,429.28,,,,,,,,,,,,,,,374.03,,,,,,,,,,,,,,,,,,,,,238.67,,,340.22,,,,,,,,
2023-10-22 22:21:02.157000,L9,376.00,385.82,362.78,335.08,267.89,224.59,,,,,,,,,,,,,,,,,,,,,,,147.34,188.75,238.78,250.90,279.71,313.18,315.83,343.98,484.98,248.56,348.01,361.53,381.75,408.21,473.24,485.69,481.09,467.76,429.49,420.91,423.83,,,,,,497.12,290.43,,,,,325.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.54,186.97,,,269.27,,,,,,,,,,,,,,,442.62,487.03,,,,,,,,,,,,,,,,,,,450.64,,,,,,,,,,,
2023-10-22 22:21:26.129000,L9,376.85,385.54,362.54,334.94,268.01,224.75,,,,,,,,,,,,,,,,,,,,,,,147.70,188.80,239.36,250.95,279.80,313.41,315.93,345.95,482.53,248.26,347.11,360.43,381.61,407.77,473.01,485.41,480.58,467.25,428.20,420.40,356.22,,,,,,495.80,290.35,,,,,448.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.29,186.50,,,268.77,,,,,,,,,,,,,,,443.42,487.63,,,,,,,,,,,,,,,,,,,451.15,,,,,,,,,,,
2023-10-29 22:27:09.154000,L9,,,,,,,,,,510.91,487.01,,,411.82,456.15,,,,,,,,,,163.86,300.86,347.20,460.16,,,,,,,,,,,,,,,,,,,,,,497.40,502.67,491.78,504.89,482.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.83,507.83,499.97,496.43,491.01,482.71,472.01,471.11,474.20,462.92,458.11,454.12,444.44,440.06,431.80,443.62,428.86,410.10,400.85,400.30,399.94,399.89,401.00,380.11,372.32,364.22,366.86,363.20,363.94,354.61,350.71,338.40,341.47,335.80,331.93,321.30,,,446.22,440.18,,,,,,,,,,,,,,444.13,,,,,,,,,,,,,,,,,,,,,,,,,272.67,,,,,,,,
2023-11-07 22:21:21.805000,L9,346.60,350.25,335.30,289.11,212.46,,,,,,,,,,,,,,,,,,,,,,,,147.09,240.60,215.73,257.30,272.13,330.67,477.00,,,325.86,361.97,369.72,385.21,,,,294.57,307.61,243.00,395.94,337.51,,,,,,357.42,376.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 22:21:02.419000,L9,352.80,357.01,331.24,285.89,206.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.60,172.08,283.79,296.04,361.09,307.19,370.59,386.85,417.36,479.68,,,,513.64,474.65,426.99,374.79,212.89,234.88,204.69,223.37,219.26,284.59,436.43,480.63,,,,331.97,358.93,405.65,450.99,486.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.36,408.87,406.06,461.16,349.94,,,,,,,,,,,173.06,224.80,192.92,189.51,368.22,,,,,,,,,,,,,,,507.52,521.51,,,,,,,,,,,,,,,,,,,466.75,,,177.79,133.95,,,,,,,
2023-12-09 22:21:26.386000,L9,351.96,354.18,328.15,281.69,200.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.75,171.27,281.82,294.50,377.95,309.65,369.52,384.82,417.06,476.76,,,,511.85,466.79,427.34,371.83,208.25,231.51,201.45,222.42,216.68,284.36,426.10,479.51,,,,329.60,355.12,403.93,470.64,485.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.04,406.42,402.59,173.77,354.37,,,,,,,,,,,173.16,226.75,190.19,188.09,366.35,,,,,,,,,,,,,,,509.68,520.55,,,,,,,,,,,,,,,,,,,465.74,,,173.76,234.23,,,,,,,
2023-12-17 22:21:00.102000,L8,387.57,387.11,365.77,338.64,273.05,241.76,179.14,154.80,153.58,176.02,184.74,204.67,202.76,160.04,,,,,,,,,,,,,,,157.40,194.17,229.98,256.79,283.44,313.66,317.77,330.60,,270.53,348.73,363.95,387.89,434.81,480.57,481.75,487.68,490.22,430.40,415.66,408.63,187.35,198.71,187.07,212.59,184.96,,,,,,,,,,,,,,,,,,,,,,,,,223.68,239.38,234.28,206.75,180.52,,,,,,,,,498.49,495.03,446.84,451.63,412.29,375.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.19,198.50,140.78,,523.05,,,,,,,,,,,,,,,430.13,489.38,,,,,,,,,,,,,,,494.76,,,,440.39,,,,,,,,,,,
2023-12-17 22:21:24.060000,L8,386.72,385.68,364.55,337.53,271.83,240.10,177.93,153.67,152.71,175.21,183.78,203.45,201.95,158.35,,,,,,,,,,,,,,,157.28,193.34,229.15,255.85,282.63,313.01,315.81,329.58,,270.07,348.46,362.96,387.70,434.04,478.43,480.86,487.15,489.65,428.88,415.34,405.77,186.80,197.49,186.44,211.37,182.72,,,,,,,,,,,,,,,,,,,,,,,,,243.39,239.23,233.38,206.23,176.66,,,,,,,,,498.43,493.81,446.32,450.44,411.80,328.69,259.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.46,198.21,140.50,,522.36,,,,,,,,,,,,,,,428.95,488.68,,,,,,,,,,,,,,,494.43,,,,439.77,,,,,,,,,,,
2024-01-26 22:21:02.147000,L9,379.24,382.18,356.54,316.41,268.53,233.93,166.51,144.94,147.04,164.68,177.61,175.72,181.18,156.81,,,,,,,,,,,,,,,154.32,191.41,225.63,257.61,277.94,311.18,325.84,345.24,,272.50,351.66,361.96,388.44,293.56,273.74,258.54,215.64,494.13,440.57,419.99,416.87,187.06,200.33,195.30,212.39,187.65,,,,,,,,,,,,,,,406.54,394.83,358.14,490.56,,,,,,,,,,,,,,,,,,288.06,254.29,,,,,315.18,342.49,340.32,324.76,423.57,444.60,447.69,448.43,,,,,499.95,419.38,404.52,200.85,150.88,162.27,163.79,158.52,168.42,448.76,498.28,,,283.11,299.01,222.61,291.39,305.40,207.00,171.54,169.52,155.55,,,,,,,,,,168.30,235.45,415.74,400.44,412.61,415.69,140.26,198.59,146.16,162.28,514.94,,,,406.34,384.25,343.60,,286.27,331.30,282.64,519.59,372.34,206.34,,153.74,484.50,,,,,,,,,442.85,356.87,227.55,455.19,311.69,207.66,,,432.25,436.80,424.38,,,154.78,,505.77,,,,,,
2024-01-26 22:21:26.115000,L9,378.30,380.44,354.65,314.99,267.31,232.84,166.37,145.15,145.99,163.76,176.61,175.15,180.10,154.65,,,,,,,,,,,,,,,153.37,190.49,224.84,256.07,277.67,310.32,326.50,352.53,,269.39,348.99,358.65,385.58,448.09,483.43,476.37,490.20,492.11,437.79,418.68,413.88,180.13,197.37,192.48,209.76,184.39,327.80,275.75,,,,,,,,,,,,,403.96,389.93,356.06,492.56,,,,,,,,,,,,,,,,,,289.32,257.91,,215.75,225.93,,317.23,343.18,390.97,370.25,427.65,443.81,448.44,267.92,,,,507.19,422.73,410.99,398.61,488.88,474.00,270.69,415.00,376.72,440.40,448.12,497.52,,,276.19,296.04,239.08,295.38,309.13,212.28,177.44,176.81,159.78,,,,,,,,,,170.35,239.21,416.90,401.24,414.45,420.08,137.66,195.98,142.10,,516.75,405.13,,,398.92,379.68,346.81,,282.48,313.86,278.92,520.33,371.00,210.73,,427.55,485.13,,,,,,,,,443.49,358.74,220.29,455.41,480.33,209.91,276.37,,434.36,439.37,426.98,,,,,297.28,,,,,,
2024-02-19 22:20:51.302000,L8,350.48,356.86,331.66,265.09,191.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.60,185.63,293.37,299.34,509.05,378.89,457.15,468.75,489.49,493.98,507.21,509.31,,524.12,477.45,458.17,428.06,372.37,225.72,243.51,232.67,220.56,207.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.44,245.25,194.99,191.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.78,181.63,491.99,,,,,,,
2024-02-19 22:21:15.269000,L8,351.43,357.22,331.60,265.81,190.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.68,266.21,293.74,300.24,490.69,378.57,456.29,467.96,488.89,493.02,506.20,508.59,,521.17,474.71,457.16,425.28,368.17,224.78,239.01,231.29,218.59,274.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.35,244.95,192.64,190.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.63,178.93,490.84,,,,,,,
2024-03-14 22:21:20.882000,L9,349.05,361.06,333.95,279.47,202.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.26,179.05,292.23,304.22,409.57,415.57,466.99,476.57,495.59,502.90,509.45,499.54,514.77,523.09,502.85,463.93,436.98,350.61,228.75,221.61,234.68,225.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.30,425.03,197.56,194.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.75,186.75,,,384.87,406.71,,,,
2024-03-22 22:20:30.323000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.87,269.42,247.78,476.50,495.65,,,,,,,,,,,416.81,460.47,462.49,513.40,278.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.94,472.36,269.67,232.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.49,224.16,510.24,,461.10,459.08,429.18,342.17,414.59,
2024-04-07 22:20:23.488000,L8,346.09,357.80,331.19,274.79,199.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.25,168.84,282.37,295.60,305.22,479.75,493.08,,,,,,,,513.90,472.34,456.27,360.21,246.41,230.00,236.59,230.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.81,440.80,203.48,205.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.21,199.64,,,420.86,295.21,,,,
2024-04-14 22:26:30.529000,L8,,,,,,,,,,,,,,,,,,,,,,,,152.69,314.01,329.50,464.78,,,,,,,,,,,,,,,444.98,422.50,392.08,170.81,443.03,430.68,444.74,375.81,357.94,363.79,476.99,471.33,432.23,,,334.78,366.65,506.51,463.57,475.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.38,508.55,502.32,493.54,486.44,482.80,478.02,472.14,463.22,453.98,453.62,452.43,439.12,441.80,442.81,433.50,422.75,415.20,398.00,378.78,371.88,362.74,358.83,352.67,342.87,342.65,329.39,325.42,314.06,315.45,310.16,304.10,297.00,297.03,296.90,296.09,300.57,295.31,294.92,510.68,,228.84,,449.70,,,,,,,,,,,,,402.63,,323.30,266.10,,,,,,,,,317.75,351.04,,,,,,,,,426.53,,462.45,,,,256.00,421.48,,,,
2024-06-01 22:26:02.044000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.11,485.44,,379.53,387.74,375.65,350.94,383.26,416.85,514.18,468.06,493.67,521.12,491.03,487.64,451.31,,,362.34,347.34,,,,,,283.47,264.71,307.28,237.42,210.36,322.67,249.72,216.92,437.82,270.47,463.72,490.32,486.65,454.43,471.16,474.39,470.00,460.22,454.02,455.21,454.02,443.84,443.56,434.53,428.02,422.18,413.66,400.40,379.10,367.92,343.62,352.10,178.59,300.10,340.95,329.24,323.20,314.68,311.29,301.56,296.57,289.27,228.82,241.39,292.64,300.64,291.73,293.72,315.13,175.27,,,,,,,,,402.92,445.54,,,,,412.89,403.67,,,,,,,,,,,,422.02,,,,,488.68,,,,443.45,,,407.65,,,,262.70,394.13,,,,
2024-06-02 22:20:09.568000,L9,362.67,362.59,367.96,302.66,243.73,200.15,,,,,,,,,,,,282.46,484.47,488.46,206.74,,,,,,,,,,,,,,,,,273.36,334.48,339.47,,,,,,,149.34,306.41,299.56,134.86,,,,,358.46,316.86,233.17,214.12,172.22,,330.46,407.43,344.07,,169.90,354.30,337.20,520.05,,,,480.16,403.43,383.63,171.90,291.26,444.13,478.33,206.47,,,456.91,441.46,466.21,296.35,415.02,,,,,505.62,461.02,400.95,487.18,,,,,,,,,,450.30,268.62,356.47,499.99,,,,,,,,,,,,,,,,,,,,,,,,,421.48,459.08,230.47,146.64,,,,,,401.58,509.17,365.71,316.23,,201.95,,,,463.63,160.47,224.39,,415.87,507.61,267.48,,,,,,,,,,327.58,192.41,413.36,500.05,,378.04,246.59,277.89,,,,,394.20,468.74,,316.75,242.38,326.56,,,,,,513.82,,,,,,
2024-06-09 22:26:17.449000,L9,,,,,,,,,,,,,,,323.77,323.69,,,,,,,188.83,303.54,354.71,428.53,475.07,,,,,,,,,,,523.90,326.99,,,385.31,202.24,200.81,291.67,333.57,229.23,337.08,482.77,481.02,490.77,489.44,488.53,467.95,,,,,,,,,,,,,496.42,437.08,,,290.65,382.83,379.66,461.78,474.34,432.84,440.77,,,,215.12,293.40,325.08,338.78,381.61,,,,,,,,,,,,,,,,,,,,,,,,,509.25,506.29,502.50,500.25,483.72,471.37,472.07,473.41,464.79,461.87,454.36,448.96,439.65,431.20,439.50,423.15,404.50,392.89,387.45,380.60,390.66,399.08,369.10,356.06,356.03,360.24,349.64,355.50,347.81,343.59,322.17,330.52,326.01,322.16,313.32,504.07,379.78,436.91,422.13,,,,,,,162.71,458.63,,,,,,440.19,,,,393.97,373.31,460.56,317.85,276.44,253.31,227.46,313.51,142.89,135.52,,293.85,,,,347.27,273.64,462.50,,,449.86,389.90,,,,261.42,,,,
2024-06-17 22:26:08.741000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.09,270.28,280.34,231.56,,,,272.11,392.49,459.71,476.57,467.27,138.84,,230.78,256.79,466.13,489.49,439.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.52,494.85,490.38,487.71,483.68,471.53,456.88,460.31,462.41,454.51,449.79,446.19,437.71,426.58,419.99,427.67,407.22,390.21,371.43,369.53,362.25,353.33,386.33,336.24,333.69,321.15,322.69,316.28,317.29,305.26,305.92,303.30,309.19,308.40,302.28,300.21,511.08,,,,,,,,,,,,,,,,,418.68,,516.91,,,,,,,,,,,,,,,,,,,,372.54,,449.50,,,,269.74,410.52,,,,
2024-06-18 22:19:55.612000,L9,380.37,381.93,357.84,318.77,264.13,229.63,155.26,,,,,,,,,,,,,,,,,,,,,,163.04,201.81,231.29,261.73,281.77,316.33,328.91,362.69,484.68,,,,,,,326.66,207.44,204.43,364.90,380.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18 22:20:19.575000,L9,381.08,383.66,359.31,321.89,268.55,231.82,158.25,,,,,,,,,,,,,,,,,,,,,,164.62,202.78,232.30,263.86,282.39,317.88,329.67,363.72,430.49,,,,,,,258.17,288.41,233.51,359.24,382.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04 22:20:03.802000,L9,394.53,391.83,368.14,331.53,282.36,248.19,190.12,388.11,306.95,186.45,199.86,210.81,213.12,167.96,,,446.33,267.52,286.25,237.48,494.80,516.66,412.15,390.23,503.96,488.83,,,183.33,213.99,246.17,273.43,294.58,335.95,474.65,383.98,,,,,,,,,,,,,,,,,,,,,,,,,200.24,255.16,,,266.30,209.38,199.82,,475.48,412.36,,,,,,417.01,440.05,500.71,378.79,,506.69,350.76,316.92,301.44,446.40,395.67,342.70,296.99,163.19,309.43,314.83,291.59,461.76,493.79,310.66,510.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.37,386.58,368.91,141.52,159.65,,312.59,,,,346.82,296.44,322.90,314.57,332.28,334.70,388.85,405.17,298.01,443.15,,,,135.67,350.69,433.11,375.75,,,,,,,,,,,,
2024-07-04 22:20:27.773000,L9,396.59,394.94,371.50,334.48,289.19,251.85,195.64,167.43,165.39,189.03,203.12,214.85,219.37,171.53,,300.17,327.94,498.48,291.66,242.20,300.06,377.46,415.37,388.40,508.44,491.86,,,183.60,215.29,247.88,275.92,297.28,336.43,476.73,388.40,,,,,,,,,,,,,,,,,,,,,,,,,201.90,259.98,222.92,,277.16,210.77,205.28,,479.00,421.68,,,,,,420.03,443.28,503.09,385.94,,514.77,353.16,324.89,306.52,242.50,299.49,350.24,303.21,169.67,256.27,322.69,297.75,465.22,496.19,313.69,513.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.91,,,144.37,164.44,,329.29,,,,478.70,465.44,422.65,457.36,341.31,332.16,390.94,396.82,444.03,447.22,,,,136.93,356.72,452.90,382.24,,,,,,,,,,,,
2024-07-12 22:20:12.667000,L8,401.04,399.07,373.25,339.85,292.46,512.99,408.80,463.13,445.90,238.09,395.17,449.96,340.26,351.48,232.66,323.87,507.48,,,469.89,462.40,,,354.80,520.86,497.28,370.06,422.06,189.98,221.13,254.36,284.36,307.40,417.86,492.74,512.10,,,,,,,,,,,,,,,,,,,,,,,,,200.02,342.66,316.93,216.29,307.13,251.63,246.39,302.47,,,,,,363.35,447.58,436.64,435.97,494.67,484.14,160.95,,,520.59,508.41,468.38,419.04,495.57,434.17,453.15,347.92,329.79,227.25,456.23,426.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.77,420.83,440.63,432.13,380.58,361.17,,345.27,,,317.96,330.01,385.50,426.83,421.40,478.47,481.55,479.48,,,,,,,413.65,,,,,,,,,,,,,,,
2024-07-12 22:20:36.634000,L8,404.17,403.74,374.97,346.67,295.45,264.86,271.52,411.00,317.65,236.45,214.36,224.60,227.78,183.16,141.07,326.58,514.36,,,473.47,465.12,,,360.67,264.33,499.93,268.19,153.80,192.46,223.40,254.24,287.63,310.02,417.47,494.58,516.42,,,,,,,,,,,,,,,,,,,,,,,,,161.73,500.52,318.75,,309.57,252.66,248.12,303.90,,,,,,369.45,451.45,439.20,439.22,413.67,487.58,162.34,,,522.34,515.73,470.63,422.48,435.44,438.27,456.99,506.20,338.21,292.64,459.26,429.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.43,425.79,443.03,438.68,348.31,479.32,,346.43,,,319.52,331.16,389.22,427.11,430.39,446.37,490.54,479.97,,,,,,,417.97,,,,,,,,,,,,,,,
2024-08-04 22:26:32.692000,L8,,,,,,,,,,,,,,,193.23,328.88,,,,,,154.90,246.93,361.06,461.30,514.20,,,,,,,,,,,,,,369.91,444.72,454.53,279.73,510.24,169.83,223.95,179.53,226.12,437.68,331.44,458.16,418.08,465.04,143.43,,,494.28,460.36,433.35,239.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.67,504.37,491.13,497.22,488.65,471.42,478.91,476.11,470.61,461.23,454.15,452.90,450.24,443.83,442.06,444.01,434.65,423.18,416.97,405.73,383.24,376.50,365.92,362.39,355.13,344.32,347.06,331.56,329.47,320.48,317.34,310.07,308.81,301.74,299.61,298.49,298.87,302.97,296.32,296.49,513.20,,,,,,,,,398.92,,,,,,,,409.80,,,507.34,,,,,,,,,,,,,,,,,,,,,462.91,,,309.36,260.44,428.84,,,,
2024-08-05 22:20:18.332000,L9,382.14,379.46,355.54,319.49,265.99,234.40,150.10,,,,,,,,,,,,,,,,,,,,,,161.36,199.37,232.07,258.18,282.36,315.73,325.72,358.82,,236.06,186.10,203.28,158.41,,,,,,,,,,,,,,489.21,293.89,243.49,416.88,473.42,477.95,515.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.99,394.52,499.75,262.71,,,,467.08,432.18,246.05,,,,,,,,,,,203.57,247.41,273.70,291.09,210.78,261.58,243.60,198.64,,,,,,,,,,,,,,,,,,,,,,460.18,378.56,137.03,175.04,,,244.68,,376.23,414.07,397.75,,,,,,,,,,,,142.23,,,,382.38,359.79,292.05,,,,,,,,,414.77,,,,502.12,,,,,,,,,,,
2024-08-05 22:20:42.303000,L9,385.64,386.03,362.44,327.22,277.21,242.42,167.56,,151.54,175.99,184.40,209.21,207.21,161.89,,,,,,,,,,,,,,,166.77,203.70,235.73,264.27,286.25,320.27,331.77,366.69,,,,,,,,,,,,,,,,,,,377.55,302.34,450.76,436.24,487.10,467.76,232.33,,,,,,,,,,,267.12,218.39,184.31,170.49,130.47,,,,,,,,,,,,,,,247.15,471.58,333.94,144.92,195.07,189.73,,,,,,,156.17,317.71,326.33,478.10,481.16,464.92,490.16,462.34,389.24,,240.94,407.66,458.10,376.60,344.56,273.85,308.79,371.72,313.84,210.43,152.60,,,,,,,,,,,,,499.86,464.56,458.28,466.93,462.35,,,,,,,,,225.60,329.29,424.06,452.45,306.95,,166.49,200.05,,,,,,,,,,,,205.46,392.60,399.95,355.92,273.88,,,,,,,328.12,151.72,,,,,,,,,,,,,,,
2024-08-13 22:20:26.422000,L8,,,,,,,,,,,,,,,,,,,,,,,,,438.07,341.24,346.91,232.50,199.02,213.63,227.98,253.94,274.21,314.67,336.48,361.80,449.88,,,,,,,,,,259.18,397.96,,,,,,,,,,,,,253.45,471.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.03,487.01,249.75,,,,,,,,,,524.25,426.39,,,,,,,,499.51,372.84,280.67,217.11,217.12,220.17,226.33,248.29,350.39,418.81,315.48,342.49,332.12,329.28,371.22,326.21,342.08,327.54,,493.42,473.37,282.68,317.67,327.81,297.33,325.18,,466.35,460.49,,,,,,,268.49,,,,,,,,,,,,,255.64,,,,328.97,306.96,347.11,518.60,,,,,,,,,,,256.56,,,,,,,,,,,,,,,
