dates,satname,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0072,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0133,nzd0467-0134,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0049,nzd0467-0050,nzd0467-0051,nzd0467-0052,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0127,nzd0467-0015,nzd0467-0042,nzd0467-0071,nzd0467-0029,nzd0467-0039,nzd0467-0040,nzd0467-0041,nzd0467-0038,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0034,nzd0467-0035,nzd0467-0036,nzd0467-0037
2015-10-17 22:14:14.235000,L8,317.33,313.39,308.85,308.19,308.08,308.15,316.15,315.30,237.49,318.94,322.20,250.21,317.01,321.00,324.93,321.65,324.36,322.23,322.48,323.75,325.09,330.37,328.52,328.15,326.54,323.84,324.23,325.47,325.73,328.43,325.14,324.90,321.97,322.02,316.35,318.66,315.57,314.26,312.14,311.19,307.79,304.13,305.86,300.95,298.58,297.29,297.34,292.77,293.65,290.83,288.17,301.26,291.47,304.18,312.21,314.95,318.42,321.41,324.23,326.49,331.45,325.97,319.19,316.12,313.80,309.70,307.35,302.77,301.52,307.51,307.20,309.08,309.31,314.10,314.50,313.46,312.91,312.20,311.38,309.13,311.31,306.87,308.76,303.72,299.67,296.40,295.09,289.94,287.70,283.75,281.23,281.44,281.87,284.64,286.33,277.85,281.89,273.52,269.08,271.44,311.46,312.40,315.19,229.41,317.04,308.89,226.03,325.01,322.98,322.62,323.15,325.89,328.78,325.93,267.57,267.79,280.38,256.53,300.98,318.08,320.52,,311.44,,,,,,,,,,,,
2015-11-18 22:14:20.859000,L8,312.60,309.35,306.12,305.83,305.39,305.72,246.53,309.57,313.49,315.05,318.09,317.07,314.58,320.36,319.91,314.86,319.79,314.38,318.15,320.15,321.49,326.00,321.86,322.64,320.03,298.48,319.57,319.61,321.67,323.78,321.75,318.17,319.06,323.53,317.85,313.67,313.06,311.55,307.33,308.56,305.87,302.14,301.43,296.99,294.50,293.85,295.22,288.10,285.55,195.91,277.00,288.04,285.47,302.35,308.15,311.33,314.52,317.37,322.11,323.02,331.70,327.93,319.07,314.13,308.20,304.80,301.42,300.78,300.90,307.56,304.84,309.99,308.25,313.87,314.18,314.26,313.17,316.27,311.01,310.23,314.41,305.65,305.61,301.95,296.65,294.60,293.53,289.35,288.82,283.85,282.32,281.67,283.10,285.02,286.21,280.94,280.83,273.77,270.34,268.70,308.82,308.81,309.86,318.52,317.51,303.85,220.08,301.47,225.81,194.34,288.24,317.87,323.99,320.91,265.82,266.76,274.76,255.10,297.91,310.99,,,,,,,,,,,,,,,
2015-12-20 22:14:21.254000,L8,,,,,,,,,,,,,,,,310.13,314.96,303.41,311.51,,,,,,,,,,304.61,313.07,308.22,299.57,303.57,301.05,277.34,291.74,411.58,298.79,295.34,298.73,258.62,,282.58,198.13,180.06,,,,,167.37,214.51,239.86,267.37,287.10,297.61,304.03,252.48,300.86,309.92,314.12,325.22,414.68,194.78,473.86,185.12,177.56,208.71,257.87,274.86,327.01,385.87,459.50,202.62,507.51,,,,,,,,,,,,,,,212.59,279.52,246.40,267.20,273.95,274.51,267.89,270.84,293.50,308.95,221.86,258.34,303.41,309.13,309.50,225.67,312.85,299.05,225.67,,,,,,,,259.36,260.40,264.11,249.80,219.79,,,,,,,,,,,,,,,,
2016-01-05 22:14:17.033000,L8,312.86,309.75,304.67,305.91,306.94,304.07,311.76,312.45,313.88,313.95,319.95,318.29,318.08,251.01,321.17,315.52,322.70,277.75,321.03,319.57,323.98,326.43,319.05,325.35,322.78,315.15,324.23,320.78,325.24,326.50,324.09,320.33,319.50,320.08,313.62,316.45,314.61,311.57,308.28,310.39,306.95,304.55,303.04,296.61,295.93,295.32,296.41,287.55,276.94,185.49,249.50,295.32,289.35,303.08,309.17,312.69,313.95,318.57,322.08,323.19,331.28,329.00,320.92,316.24,310.18,306.08,301.48,301.81,301.60,305.85,304.95,311.45,310.07,314.86,315.84,315.76,313.43,322.78,311.09,311.41,315.30,307.80,305.56,301.10,298.75,296.03,295.52,290.40,288.70,287.58,283.81,285.99,283.85,284.31,287.08,283.58,277.93,277.92,276.92,272.57,315.83,313.84,313.46,321.19,318.62,308.81,231.87,312.05,231.44,201.91,192.78,156.06,325.11,321.38,271.92,273.95,279.96,257.78,305.58,315.13,,,,,,,,,,,,,,,
2016-01-21 22:14:17.820000,L8,311.23,304.46,304.65,305.38,307.27,305.36,313.06,313.88,314.71,316.60,321.68,319.30,318.30,324.40,322.92,316.77,323.43,316.61,321.41,320.20,270.65,329.39,324.74,289.18,322.67,319.42,325.93,316.75,323.47,325.70,322.77,319.67,320.01,315.78,307.69,314.20,314.20,313.41,309.87,311.22,307.81,305.50,306.24,298.44,295.53,295.37,296.63,288.23,287.24,184.08,229.87,295.67,286.53,304.32,310.64,312.46,312.95,317.71,322.51,323.94,332.26,328.66,320.05,316.37,309.48,303.94,300.70,299.45,301.40,306.35,307.08,311.38,309.79,315.02,315.40,315.39,315.15,322.23,311.96,312.67,315.18,309.39,307.16,302.82,299.45,297.14,295.42,291.71,290.28,286.77,283.85,285.52,287.53,289.00,289.86,284.53,284.21,277.93,275.62,280.03,314.76,313.60,313.20,316.24,316.23,308.38,231.97,,,,,,323.13,320.79,283.15,282.77,290.37,260.27,304.98,291.39,,,,,,,,,,,,,,,
2016-04-26 22:13:44.974000,L8,312.55,308.15,305.55,304.74,304.88,303.98,310.82,313.70,314.74,315.53,319.44,318.54,317.06,256.66,321.09,317.67,321.29,316.69,321.02,320.20,325.69,328.14,322.05,327.08,324.65,318.39,297.69,320.80,324.45,283.07,325.09,320.67,320.31,306.58,311.37,315.35,313.39,311.88,309.24,309.28,305.72,305.20,303.86,298.43,297.83,190.75,296.49,287.11,284.89,187.09,235.97,296.73,288.07,306.16,311.23,312.48,313.94,323.10,320.96,323.94,332.98,331.38,322.31,317.55,312.75,306.45,301.75,300.44,301.12,306.59,304.82,310.02,308.11,313.44,313.84,313.84,314.16,316.29,312.11,311.81,312.18,308.85,309.25,305.51,305.23,301.02,299.72,292.90,293.76,290.03,286.44,292.13,290.93,289.25,291.53,286.21,285.99,278.97,275.72,281.72,312.90,313.95,317.98,321.51,316.86,311.85,233.58,314.94,316.92,,,,323.91,321.37,279.36,281.29,291.89,260.32,265.33,315.10,,,,,,,,,,,,,,,
2016-05-12 22:13:44.453000,L8,310.68,307.95,304.40,302.19,303.50,304.85,307.07,310.83,312.67,315.24,320.00,317.92,316.27,318.42,323.14,316.78,319.97,315.91,320.51,323.89,320.76,327.87,327.90,324.34,324.02,321.48,321.02,321.59,322.13,323.76,323.18,320.24,314.81,303.14,276.21,313.79,312.68,309.72,306.66,308.54,304.73,303.10,302.02,298.39,296.31,293.03,294.12,284.60,,177.69,226.63,289.26,280.73,306.18,309.93,311.66,312.51,320.55,322.04,320.60,331.53,330.17,321.05,317.82,309.20,307.74,301.23,299.36,300.01,305.04,305.67,303.20,309.64,310.36,313.98,312.43,312.54,311.77,307.61,309.34,309.85,307.81,307.17,307.79,303.10,306.81,299.84,293.29,291.18,289.54,284.65,284.42,290.49,292.43,284.50,286.03,286.01,276.24,277.82,278.96,212.66,208.74,194.20,197.30,205.86,213.15,232.51,,,,,,323.33,321.23,276.26,286.24,284.14,267.78,233.72,,,,,,,,,,,,,,,,
2016-06-13 22:13:54.435000,L8,308.15,299.97,299.97,301.67,302.09,302.48,307.32,310.17,312.55,313.10,316.01,316.31,311.67,317.66,318.59,312.13,317.83,310.34,317.18,316.48,283.90,322.32,322.10,319.93,313.76,,,,318.74,322.52,322.08,321.08,315.85,252.07,265.81,309.49,309.46,309.22,305.63,305.02,303.23,301.25,300.49,294.67,293.64,292.28,289.27,,,189.58,227.35,278.96,279.04,297.39,308.10,309.31,309.81,318.66,318.10,321.18,328.02,323.68,318.33,309.52,303.51,302.63,298.84,296.74,297.82,301.46,299.54,304.11,303.59,309.63,308.31,306.20,304.96,308.63,301.47,304.04,304.23,302.18,304.52,304.45,306.94,300.42,295.77,290.52,288.02,289.26,290.00,284.52,296.19,302.75,443.97,420.24,360.97,352.07,295.15,306.82,528.60,,,459.32,353.93,396.56,469.40,234.99,226.11,182.29,207.96,164.42,322.52,320.75,347.13,277.15,423.45,411.12,463.50,306.67,,,,,,,,,,,,,,,
2016-06-29 22:14:02.852000,L8,313.83,311.28,306.64,306.12,238.89,307.76,315.36,319.76,320.54,319.59,325.42,323.95,321.17,326.23,326.33,322.35,324.39,318.04,328.07,322.82,324.58,334.70,329.23,326.43,329.78,,,,325.52,326.87,328.12,321.96,284.64,222.18,241.86,317.83,314.83,312.65,312.24,310.56,307.63,304.81,306.86,302.23,298.31,295.89,298.50,,,185.89,231.79,289.33,289.65,308.53,313.77,315.60,317.55,329.81,324.72,323.22,330.39,328.56,320.03,315.65,312.85,311.86,303.26,301.88,301.79,306.55,306.84,304.08,310.23,309.29,313.69,312.82,306.55,309.66,299.07,309.89,313.29,309.94,307.39,309.31,304.39,307.46,302.37,291.11,286.63,288.99,275.95,282.18,287.26,289.71,277.53,286.03,270.84,262.76,261.36,261.62,313.36,312.34,316.13,319.92,318.39,200.82,222.00,,,,,,327.53,322.90,259.16,261.59,261.23,250.90,307.75,307.28,,,,,,,,,,,,,,,
2016-07-15 22:14:10.092000,L8,313.62,308.98,305.91,307.37,308.49,307.56,317.83,264.01,317.53,318.89,323.09,321.51,315.92,323.39,327.84,318.51,321.63,316.49,322.24,321.38,326.26,329.11,330.37,327.33,323.37,,,,323.54,291.14,326.54,321.37,316.24,317.04,310.42,312.88,316.16,320.15,311.11,312.67,307.56,304.32,306.22,301.12,304.59,297.15,296.52,265.51,283.40,183.24,230.45,287.29,283.64,302.86,310.21,311.87,314.89,326.36,322.77,323.18,329.95,326.13,319.46,311.50,306.58,307.45,303.04,301.03,301.31,304.22,301.93,307.80,306.60,310.40,311.60,310.34,308.02,309.54,308.21,307.33,307.74,305.15,305.80,310.24,309.23,304.24,299.24,293.08,291.64,290.26,286.08,287.17,289.41,290.92,287.85,286.68,289.74,273.60,272.15,271.39,311.97,313.17,318.13,236.66,317.53,298.34,229.40,329.94,320.79,300.23,317.05,318.27,325.26,323.06,267.52,268.84,285.86,257.14,306.03,301.93,,,,,,,,,,,,,,,
2016-09-01 22:14:24.105000,L8,314.29,313.05,308.29,307.81,314.91,309.12,320.02,319.37,321.11,320.57,323.16,324.85,320.14,324.90,323.61,315.25,321.43,317.26,324.93,321.13,328.73,331.07,323.73,326.24,325.35,,,,323.84,320.49,321.11,318.54,294.70,216.98,282.38,312.55,313.15,310.67,309.43,307.91,306.09,303.34,301.89,296.17,295.12,220.32,249.35,285.26,278.34,183.80,227.37,288.68,282.48,299.64,307.65,310.50,312.94,321.97,322.26,323.01,322.24,320.32,316.35,305.01,306.59,306.08,299.79,299.52,300.42,302.11,300.11,307.06,303.00,310.22,309.59,308.40,298.78,307.12,297.69,304.96,304.34,299.48,297.22,299.71,298.61,296.83,293.88,284.41,276.88,279.99,277.56,277.56,281.37,277.82,282.67,279.08,271.69,268.20,262.56,262.63,308.41,308.89,310.80,230.22,314.52,301.80,298.60,305.60,317.25,,,,326.72,320.25,262.53,262.34,262.37,255.66,307.67,314.83,,,,,,,,,,,,,,,
2017-01-23 22:14:19.080000,L8,312.44,306.30,208.35,307.07,307.31,306.20,310.01,315.14,316.81,317.28,321.88,319.70,318.14,328.61,325.80,319.08,321.97,316.93,320.72,319.56,324.94,328.29,325.04,324.27,322.17,320.54,327.09,320.00,325.32,326.28,324.90,319.49,314.87,318.91,304.94,315.04,314.69,315.50,311.65,311.59,308.96,306.20,307.02,301.21,298.28,295.04,298.17,291.34,292.15,289.70,287.45,294.98,292.10,306.89,311.06,312.57,317.14,319.91,325.56,327.97,331.89,329.16,319.65,317.15,311.67,308.35,307.02,304.55,303.06,309.88,307.32,310.61,311.12,314.34,315.01,314.25,313.76,319.31,311.95,310.63,313.76,308.48,306.56,302.29,298.68,296.46,294.23,290.78,287.93,285.46,283.16,283.54,285.52,287.96,286.71,281.82,282.23,274.73,272.06,276.96,309.72,310.92,311.78,315.83,315.46,304.95,228.05,,,,,321.78,322.63,322.49,271.23,278.71,285.83,258.37,299.75,315.34,,,312.08,,,,,,,,,,,,
2017-02-08 22:14:10.700000,L8,312.76,307.27,303.90,304.18,305.66,303.78,307.91,312.79,241.22,314.81,320.88,319.47,319.49,324.44,323.61,316.71,322.29,317.26,321.33,319.64,323.08,324.88,319.11,324.87,322.10,298.08,327.17,321.08,325.60,269.14,324.22,320.46,315.01,315.40,311.60,315.24,314.55,311.99,310.60,311.95,308.44,305.69,305.65,299.79,298.36,295.94,297.60,286.20,277.29,190.62,251.21,298.12,293.88,305.32,312.01,313.30,313.69,321.33,323.59,325.83,333.46,332.24,321.86,320.27,313.25,309.50,303.36,303.99,303.19,307.90,307.10,312.17,312.03,315.81,317.10,315.94,314.01,321.84,311.39,311.44,314.28,309.05,306.93,301.29,298.35,295.91,296.70,290.09,288.50,285.96,284.25,292.20,288.15,287.11,288.63,287.10,285.32,278.95,277.23,272.58,312.54,312.19,313.99,319.50,316.37,305.60,296.59,316.78,316.13,208.21,305.70,315.51,324.84,321.93,276.68,272.44,279.26,266.09,309.04,292.88,,,,,,,,,,,,,,,
2017-06-16 22:13:55.604000,L8,314.34,310.50,308.45,305.54,306.33,308.20,313.36,316.53,263.63,317.90,320.48,320.04,320.17,320.97,321.05,323.38,324.62,320.13,281.09,323.60,324.47,331.72,329.12,327.25,328.55,323.65,322.82,319.99,325.40,326.57,326.10,324.75,313.74,234.50,299.68,317.46,314.78,309.54,308.17,309.37,306.41,304.45,303.44,302.76,300.06,296.41,301.65,272.42,291.82,180.78,225.68,296.17,290.27,308.14,312.91,313.92,316.13,327.09,325.13,325.00,329.59,328.37,320.15,317.85,311.07,311.65,304.65,301.60,303.92,306.15,307.45,307.34,310.50,309.69,312.20,311.27,308.13,311.08,304.48,310.18,313.96,311.05,306.71,307.44,303.66,308.25,302.23,292.41,287.15,290.08,278.65,283.88,285.86,291.67,283.98,289.21,276.69,268.57,267.13,265.64,311.41,313.11,316.62,319.94,317.94,269.63,229.44,,,,,,324.75,322.61,263.54,264.77,267.57,258.56,225.86,,,,,,,,,,,,,,,,
2017-08-03 22:14:11.719000,L8,310.00,304.97,301.57,243.84,304.65,308.65,312.54,314.17,314.58,316.77,318.23,318.87,314.90,317.47,276.75,315.87,320.74,288.10,319.03,317.75,318.06,325.26,322.12,320.88,315.78,,,,,,,,,,144.19,307.84,309.23,309.52,308.46,306.55,304.42,300.17,299.88,298.03,295.50,290.03,289.00,,,,196.51,239.62,271.46,302.33,309.82,312.46,314.65,319.90,320.40,323.96,328.00,322.97,314.57,304.08,254.85,308.74,304.62,300.50,301.03,305.70,304.25,305.86,304.63,310.08,310.73,307.71,304.73,283.13,307.84,304.82,306.28,306.10,304.04,305.19,303.45,298.58,296.47,289.16,260.31,281.21,276.25,268.78,280.19,279.55,280.27,271.78,269.90,263.15,258.97,259.91,253.20,317.11,314.98,316.65,316.05,307.97,305.71,,,,,,,,259.26,258.92,264.93,254.70,311.55,,,,,,,,,,,,,,,,
2017-11-07 22:14:29.495000,L8,314.85,313.24,306.42,306.39,307.50,308.05,311.50,314.04,316.26,316.62,319.40,319.63,320.83,320.95,323.29,321.42,324.66,321.23,324.28,322.01,264.91,331.75,325.01,330.53,325.61,322.83,328.67,325.60,328.81,327.73,162.09,323.95,317.98,320.37,318.04,319.35,316.44,312.26,312.73,311.90,307.34,304.28,302.52,301.72,298.83,297.78,301.53,292.73,291.57,191.34,239.76,294.95,286.68,302.58,309.84,313.06,314.83,322.08,324.64,325.71,333.50,328.91,319.65,326.22,315.00,311.15,303.87,303.98,303.09,306.75,308.35,310.69,314.75,314.83,315.08,314.62,312.43,321.32,310.54,309.39,310.85,308.01,304.98,301.19,298.41,294.86,295.25,289.98,289.17,287.31,283.64,285.77,283.60,287.98,287.60,281.74,283.88,276.98,271.68,275.14,309.82,310.86,312.86,317.34,311.33,307.97,230.59,276.92,295.46,288.02,277.69,281.11,279.22,271.73,273.87,272.04,283.55,259.08,299.12,318.92,322.86,,316.85,,305.23,315.18,,,,,,,,,
2017-12-09 22:14:21.308000,L8,304.02,302.55,296.80,297.30,296.36,295.46,298.22,302.26,302.81,305.83,307.51,302.67,306.97,311.30,310.46,302.96,310.46,301.49,309.78,310.84,309.40,314.06,,,,,,,317.75,320.40,318.54,313.71,312.58,299.28,288.60,306.26,308.76,306.17,303.38,303.92,299.84,295.83,295.47,293.72,290.78,290.39,288.89,,,181.99,238.77,276.12,278.90,292.89,301.18,198.86,,,,,,,,,,301.75,295.12,295.97,305.96,,,,,,,,255.80,201.53,309.15,306.32,307.48,303.26,297.96,296.62,294.47,294.36,301.06,310.33,253.44,259.93,279.66,282.34,284.07,317.08,232.06,,,,,,,,,,,,,247.20,229.12,198.73,309.23,313.90,317.41,315.37,,,,,,,,,,,,,,,,,,,,,
2018-01-26 22:14:08.959000,L8,308.05,305.87,303.08,302.67,302.73,304.61,306.39,309.12,312.07,240.81,317.94,316.64,317.37,319.00,322.27,288.19,320.27,314.60,319.09,320.08,319.45,322.50,313.22,322.37,285.83,296.40,323.15,295.56,323.13,325.65,323.75,320.72,318.65,319.64,304.61,314.61,313.27,310.44,307.44,307.86,304.83,300.54,299.43,298.04,295.86,294.89,295.31,291.99,290.42,179.01,283.67,292.39,286.73,302.31,308.37,308.36,309.73,315.67,323.20,322.11,332.69,329.14,319.09,316.81,306.87,306.66,302.13,299.09,301.90,307.07,307.21,307.34,310.86,313.14,315.72,313.84,315.32,315.60,310.85,309.78,309.15,311.58,305.17,301.79,297.91,297.48,294.73,292.24,289.82,285.82,284.56,283.48,285.70,291.84,286.45,283.90,286.96,278.52,279.69,281.61,314.84,314.35,315.38,316.91,316.48,308.14,228.81,314.62,,311.35,305.41,313.26,321.39,321.46,268.33,286.30,288.64,261.95,304.55,,,,,,,,,,,,,,,,
2018-02-11 22:14:02.243000,L8,221.37,308.90,305.84,305.06,305.33,307.39,309.09,313.66,315.39,317.62,321.37,320.64,320.76,320.85,325.23,320.93,274.02,320.09,321.77,322.93,321.84,326.63,323.44,325.83,278.32,326.97,327.24,321.28,326.34,327.82,155.51,324.09,321.30,321.38,311.19,318.66,316.87,313.66,312.04,311.59,308.40,303.29,301.99,301.81,300.44,299.06,303.20,294.92,293.43,292.99,293.64,302.89,298.90,312.77,317.17,314.49,315.04,321.43,325.28,324.39,333.93,329.45,324.17,317.31,319.04,311.86,305.20,301.21,301.87,306.32,306.95,310.06,312.76,311.78,314.35,312.71,335.99,322.37,311.99,310.55,312.17,319.37,310.30,305.33,299.00,301.01,298.50,293.58,293.78,288.16,285.32,285.40,288.46,292.71,287.49,282.32,287.66,271.49,272.45,272.42,314.22,314.53,319.83,320.96,319.93,315.84,291.35,284.34,299.36,298.43,290.65,288.45,275.12,275.03,264.62,266.44,279.94,255.28,306.95,312.01,,283.39,319.04,,,,,,,,,,,,
2018-03-31 22:13:39.641000,L8,315.48,310.52,306.57,307.33,308.84,205.77,313.82,314.82,317.44,319.46,323.04,321.60,320.96,326.02,324.20,320.05,324.08,321.29,323.44,321.72,325.18,328.81,325.29,327.01,322.67,323.44,327.96,322.94,265.19,327.84,324.75,322.51,315.81,319.25,313.51,317.27,316.26,315.73,312.31,312.17,308.34,306.20,306.22,302.14,300.52,298.77,298.37,292.97,294.82,291.77,288.58,299.31,291.72,309.20,315.08,316.46,320.81,324.72,325.90,330.16,335.56,335.32,324.42,321.95,317.01,312.30,307.56,303.96,304.42,309.89,310.26,312.96,313.24,316.43,318.16,315.37,320.15,318.28,314.92,313.06,312.08,313.35,313.69,307.59,304.72,301.05,298.85,293.81,295.57,290.55,286.02,292.37,290.86,292.95,291.36,285.24,289.81,276.67,277.00,281.79,219.63,201.23,200.39,194.26,200.50,210.64,226.63,290.14,300.76,297.85,285.21,289.14,275.76,270.64,274.38,277.15,287.72,259.86,234.63,317.53,,,315.83,,,,,,,,,,,,
2018-04-16 22:13:30.411000,L8,314.79,309.44,211.81,307.77,307.95,307.85,313.42,315.26,318.92,318.31,320.93,319.28,318.99,325.14,322.59,321.87,324.05,321.95,322.60,321.84,325.27,329.81,325.95,328.28,324.51,322.21,326.66,321.43,326.43,327.87,324.31,321.49,316.53,318.30,311.30,316.64,314.65,314.05,311.43,310.46,306.65,305.71,305.52,301.19,299.19,296.89,298.51,293.60,293.88,290.84,287.26,297.99,291.49,307.36,312.39,313.59,318.16,322.76,322.86,328.39,335.08,330.30,322.95,321.83,316.39,310.65,305.33,303.37,305.10,310.37,309.27,310.86,311.92,315.38,316.35,313.41,314.31,318.68,314.53,310.63,310.48,313.79,312.49,306.43,305.64,300.56,300.82,293.86,295.23,290.80,287.10,293.91,290.76,294.08,292.34,286.59,288.71,281.98,275.61,280.41,310.39,313.27,316.07,318.70,315.62,311.09,226.91,325.00,321.74,323.31,323.20,326.39,324.62,321.49,278.38,277.21,286.95,257.85,275.96,317.74,,,314.07,,,,,,,,,,,,
2018-05-18 22:13:10.727000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.77,227.28,261.67,275.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.12,194.99,203.67,210.89,200.57,194.84,187.44,209.50,213.40,213.22,216.52,198.37,188.17,203.04,,,,,,,,,,,,,,,201.75,,,,,,,,,,,,,,,,,,,,
2018-07-21 22:13:25.431000,L8,312.68,309.74,307.61,304.77,308.47,310.76,313.15,316.16,317.80,317.76,322.41,320.77,320.02,321.04,258.28,321.97,323.78,319.18,323.05,323.86,320.89,330.76,329.95,325.39,326.09,,,,325.52,325.39,325.84,322.59,191.49,316.35,311.37,315.51,314.05,310.29,310.69,309.35,307.26,304.91,301.03,300.79,299.34,292.64,293.48,286.64,,187.24,233.64,276.02,287.34,307.01,312.24,313.64,314.22,322.97,324.13,323.70,325.30,325.77,319.89,315.86,307.35,310.57,305.65,302.64,303.39,306.61,305.53,308.57,311.79,311.84,314.46,311.23,308.76,307.61,306.72,307.33,308.40,307.95,304.27,311.39,304.64,304.21,299.27,292.44,285.70,289.39,281.35,283.95,284.36,291.56,282.95,282.78,290.23,270.75,267.72,267.59,311.58,313.47,317.59,318.76,318.24,300.28,229.14,328.24,324.75,320.70,319.06,314.70,326.13,322.23,263.85,265.87,274.80,258.08,226.85,303.51,,,,,,,,,,,,,,,
2018-09-07 22:13:48.162000,L8,302.49,297.74,294.18,293.40,297.83,299.79,304.24,306.64,269.15,269.93,314.56,312.53,310.02,312.93,314.18,311.23,311.62,310.57,315.34,313.15,314.40,320.20,313.61,306.74,,,,,,,,,190.94,153.43,173.40,304.04,303.59,302.58,303.53,304.75,300.18,295.70,293.55,293.43,290.95,,,,,183.80,225.93,264.59,274.16,296.10,303.87,303.33,300.93,312.85,315.11,316.94,326.03,319.02,310.97,304.34,277.39,299.56,297.52,290.75,293.77,297.61,295.23,294.91,298.07,303.15,307.19,302.57,291.47,293.48,273.43,261.68,256.89,280.12,283.11,295.93,292.71,293.59,285.96,283.89,272.72,278.12,275.17,267.95,276.82,261.15,270.95,275.25,279.24,268.23,263.81,265.99,,,,,,,,,,,,,,,264.60,266.45,273.59,262.51,265.98,,,,,,,,,,,,,,,,
2018-11-10 22:14:08.770000,L8,314.62,311.41,308.24,307.21,307.24,310.78,313.70,314.49,317.76,237.30,321.61,320.48,321.94,322.39,325.46,323.45,325.90,321.99,324.11,330.47,325.79,331.69,330.53,329.63,326.63,329.54,326.95,322.94,326.88,328.51,169.69,242.95,316.87,322.66,313.03,319.17,316.46,313.92,313.00,312.91,309.46,305.67,305.32,302.89,301.14,297.41,297.56,294.80,293.98,290.54,256.99,280.53,283.18,304.10,312.18,314.75,317.56,321.01,328.27,328.78,335.06,329.55,322.17,324.88,313.91,311.99,306.84,302.35,304.59,309.89,311.20,311.38,315.36,316.38,318.21,318.30,317.36,315.40,313.03,310.27,311.92,315.48,308.62,302.51,296.74,299.14,295.37,292.68,288.38,290.67,285.51,285.33,289.97,291.10,283.28,286.94,282.45,279.36,281.26,271.00,206.97,199.68,192.30,191.11,198.79,208.42,232.77,291.05,299.49,297.79,289.52,286.18,282.07,283.19,269.67,279.51,278.60,259.57,233.22,315.83,319.40,270.89,319.95,,,,,,,,,,,,
2019-01-13 22:14:03.173000,L8,219.80,303.29,301.07,300.84,300.49,301.10,304.25,306.07,242.84,309.03,313.40,312.84,312.56,315.69,316.18,312.25,316.95,312.62,315.58,271.80,316.73,316.02,307.43,315.30,311.44,314.62,321.18,314.00,316.93,322.40,319.11,262.21,169.05,,,,,,,,,,,,,,,,,220.29,237.11,245.92,262.02,288.82,299.35,301.35,290.25,303.98,308.98,312.62,320.17,313.59,309.84,303.96,258.95,150.66,,,160.13,196.07,291.01,286.92,317.46,311.99,311.86,308.15,330.90,,189.86,204.08,287.13,308.97,301.97,297.60,294.46,291.63,287.58,285.86,261.93,282.79,283.16,277.04,251.71,,,,,,,,205.64,306.90,310.67,305.58,301.18,302.84,,,,,,,313.80,315.48,,,,170.10,191.89,308.69,,,,,,,,,,,,,,,
