dates,satname,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0080,nzd0532-0081
2024-10-15 22:27:00.905000,L9,241.04,259.72,266.74,270.89,271.45,266.27,258.88,252.89,261.20,275.75,283.61,276.68,273.08,269.96,277.11,285.08,296.29,294.34,292.83,282.36,286.31,281.79,279.67,285.12,294.45,301.02,299.92,299.93,294.51,296.24,241.64,253.37,265.10,271.56,181.85,247.55,260.33,274.91,276.94,296.56,297.95,299.43,303.03,303.27,310.26,314.22,317.37,314.70,319.90,322.14,319.35,320.22,326.45,325.03,324.39,329.46,317.51,227.90,,,229.91,370.86,367.21,358.12,311.86,318.24,324.52,319.83,317.86,312.32,323.35,319.62,321.51,319.99,310.52,307.25,304.49,297.19,291.03,291.30,292.73,287.63,274.59,267.92,271.58,273.97,286.25,262.10,254.36
2024-10-24 22:20:57.649000,L9,155.45,245.49,241.89,159.60,192.04,207.61,214.92,269.65,218.96,232.30,204.95,253.08,256.73,220.45,241.13,291.63,303.54,285.21,314.07,348.47,369.42,295.91,356.28,370.10,365.09,355.18,357.04,358.69,370.31,379.35,359.32,321.81,310.12,313.34,352.44,365.18,372.80,382.21,416.31,406.84,466.71,462.76,461.85,434.81,439.30,448.53,489.35,496.67,484.84,487.56,489.85,488.37,500.63,,,,,,,,,,,,403.40,446.45,452.62,400.14,382.86,499.57,494.40,514.29,478.11,506.55,408.04,409.72,418.60,486.10,476.19,403.53,397.66,400.33,407.84,408.85,414.10,420.45,442.70,,
2024-11-08 22:26:59.650000,L8,295.17,317.15,318.89,329.52,330.32,322.14,324.51,317.42,330.28,350.96,343.61,337.25,335.90,336.06,341.54,338.03,353.28,355.50,396.91,384.01,401.15,353.92,341.41,354.59,365.26,400.40,406.44,360.00,362.45,358.68,356.03,354.22,345.13,349.20,340.49,340.51,348.39,352.90,377.59,349.84,360.86,360.94,359.12,359.43,348.58,349.72,355.47,362.82,360.81,368.08,367.29,372.15,379.02,380.14,381.79,386.50,389.53,388.35,399.39,406.68,412.72,413.67,413.19,420.50,360.38,366.29,361.50,358.38,351.76,350.08,347.58,343.17,344.94,343.82,343.46,342.37,338.80,328.95,325.37,324.09,318.91,320.06,318.24,324.21,324.26,328.50,340.83,380.61,382.17
2024-11-16 22:27:05.551000,L9,274.13,275.89,284.92,286.04,282.13,276.31,271.44,271.84,280.57,299.47,294.40,293.49,288.20,282.73,289.12,295.83,308.29,320.17,310.22,295.44,308.97,304.57,298.84,295.59,308.59,325.07,313.14,309.94,331.75,306.05,300.37,292.71,303.56,295.57,289.77,296.32,295.86,298.54,309.81,315.53,317.83,322.32,317.81,319.06,330.94,334.99,334.69,333.11,340.65,338.34,337.89,337.57,340.98,346.29,353.03,344.83,352.89,376.61,389.41,390.33,392.27,394.23,378.24,390.10,323.42,329.48,329.82,326.95,325.39,326.05,333.91,329.17,338.05,327.44,322.73,317.82,320.61,318.02,308.77,312.37,310.27,307.32,303.75,298.70,283.93,297.53,323.95,356.28,369.73
2024-11-24 22:27:09.131000,L8,281.41,316.44,317.59,317.34,319.33,302.63,316.84,309.86,322.81,337.95,338.54,332.02,320.50,328.63,337.57,337.41,349.02,339.22,345.34,345.53,353.51,342.29,344.81,347.18,365.92,366.88,369.09,358.36,362.36,354.96,352.69,349.15,332.33,336.97,333.11,335.09,336.15,339.48,353.95,356.36,365.06,347.37,347.19,356.11,340.17,348.16,353.54,351.84,359.48,360.53,347.49,344.44,351.40,348.78,350.46,351.53,369.36,391.52,392.18,401.49,404.20,405.82,400.12,405.17,350.22,355.98,359.68,357.43,348.26,343.70,342.19,337.72,339.60,335.11,332.48,328.54,327.78,322.27,320.09,312.30,316.65,316.77,317.12,312.11,313.95,313.80,342.58,381.89,399.77
2024-11-25 22:21:03.583000,L9,,,,,,,,,,,148.75,147.76,149.97,154.26,160.10,168.03,179.63,198.04,196.83,198.50,191.30,197.22,200.01,206.42,219.90,232.83,236.80,239.41,243.96,247.04,249.81,247.26,248.74,251.35,253.37,251.96,264.15,276.83,280.25,291.53,304.25,306.04,313.77,317.81,395.15,420.15,425.25,440.66,441.46,450.32,444.36,442.73,444.70,440.92,433.18,449.68,452.17,444.57,411.97,464.98,478.59,486.38,477.83,450.63,327.45,338.07,341.96,344.22,349.78,356.87,355.00,362.69,363.81,367.69,371.31,360.30,362.20,373.23,370.26,366.96,369.60,369.07,376.91,367.86,370.18,373.29,381.06,437.79,457.07
2024-12-10 22:26:57.719000,L8,250.64,274.33,283.21,287.01,284.16,279.21,275.00,275.06,291.53,300.80,301.61,294.04,288.92,283.31,289.55,297.67,304.00,309.35,305.64,297.85,301.45,297.41,296.56,300.15,310.77,315.48,316.47,319.96,318.54,315.33,310.57,306.99,307.08,298.69,294.52,299.41,306.20,312.08,317.70,321.06,328.79,328.31,335.00,328.70,321.63,327.38,325.95,329.91,334.40,336.15,333.87,333.05,339.25,335.53,340.15,341.28,342.81,374.88,376.17,386.09,383.99,397.00,389.67,382.56,339.74,342.54,336.02,332.56,330.10,329.30,335.63,327.15,329.38,328.35,322.84,320.11,318.08,313.77,310.44,305.26,300.36,299.21,288.81,285.70,292.04,291.47,305.29,347.87,345.31
2024-12-18 22:27:07.864000,L9,250.50,274.52,283.91,287.07,285.12,279.49,276.27,275.95,287.35,302.08,304.13,296.44,291.66,286.63,294.06,300.58,309.87,314.44,310.95,302.30,306.42,301.39,300.08,302.75,313.75,316.64,319.08,321.68,321.50,318.20,312.23,307.81,305.35,298.82,293.97,298.38,305.08,306.51,315.38,320.21,324.81,329.75,329.18,328.59,340.91,342.15,342.67,350.08,354.41,355.15,350.28,352.24,354.51,356.69,354.60,352.31,361.10,382.16,390.07,394.45,395.37,391.65,396.03,387.26,336.19,338.63,345.95,337.52,336.80,333.53,338.45,333.72,337.75,333.92,330.00,323.94,324.79,322.55,316.51,313.96,309.34,311.01,296.91,290.20,290.23,298.19,327.00,369.93,369.56
2025-01-19 22:27:10.923000,L9,258.44,282.94,290.76,293.46,291.35,286.97,281.36,283.21,297.31,314.59,309.83,302.22,295.04,289.92,294.97,302.90,311.18,313.89,312.93,305.60,310.03,306.26,303.99,306.10,318.03,321.75,325.21,326.93,327.93,323.85,321.84,313.97,312.71,304.85,302.16,303.69,310.90,313.08,318.96,328.66,334.47,336.75,333.78,331.50,338.51,340.76,342.47,344.14,347.92,343.80,344.41,343.65,342.72,338.95,337.81,340.63,342.74,376.18,382.60,378.11,375.35,385.99,390.57,374.94,337.34,337.75,352.39,347.33,342.62,341.87,348.90,339.77,344.29,337.45,334.98,323.10,329.22,324.00,315.22,315.25,308.04,309.34,298.43,292.03,294.92,310.26,331.00,355.39,350.96
2025-04-09 22:26:50.816000,L9,245.68,274.84,288.04,286.84,284.52,278.30,273.20,275.45,282.53,320.15,303.27,293.67,291.86,283.11,287.82,315.70,337.61,335.19,302.63,295.45,299.37,294.87,297.43,297.25,307.77,313.46,313.32,317.09,318.76,315.42,314.27,320.07,322.58,324.58,318.36,298.96,312.94,326.80,322.99,335.69,343.90,344.35,341.32,336.53,394.57,433.17,427.82,323.73,333.60,333.56,331.53,330.55,364.24,352.06,340.38,343.52,347.23,389.63,395.19,402.35,400.40,404.38,408.22,404.28,331.98,345.18,338.12,334.11,336.64,328.83,329.84,330.81,328.37,329.56,328.34,318.28,313.63,306.84,301.33,298.70,300.59,299.60,290.83,292.45,296.00,297.34,418.62,363.94,361.29
2025-04-25 22:26:41.806000,L9,,,255.37,249.82,249.11,210.67,222.41,221.83,220.39,234.12,184.29,,,,223.02,232.45,249.28,257.02,239.78,256.72,268.28,256.62,253.15,251.34,273.86,278.62,260.47,261.28,243.56,,146.13,156.39,223.56,187.13,148.29,207.22,234.07,242.67,233.21,229.90,286.31,292.58,293.24,293.72,299.28,305.38,304.46,304.14,306.17,310.99,265.91,279.84,282.74,187.09,240.05,303.03,319.50,330.44,339.40,345.73,309.17,323.58,341.61,331.44,182.28,182.06,,,,,302.03,292.93,304.65,301.54,289.63,288.87,287.78,284.06,285.32,281.00,270.64,272.15,247.85,238.88,255.47,267.21,281.44,323.23,247.07
2025-05-03 22:26:22.787000,L8,258.02,311.63,318.81,321.17,309.41,309.71,303.79,307.57,314.28,336.91,337.97,331.96,331.80,335.70,341.98,342.33,352.03,356.74,352.34,349.80,355.10,360.76,352.79,360.73,370.10,373.29,374.16,378.76,365.29,355.15,352.31,351.17,351.66,343.67,345.37,338.48,345.78,352.65,354.71,352.77,368.94,360.27,355.28,361.16,351.52,350.72,359.82,363.76,464.37,495.45,491.39,488.21,494.85,484.90,484.38,477.06,469.40,381.76,389.80,398.63,401.89,397.10,398.40,397.27,358.86,370.72,359.77,354.81,350.52,346.83,348.42,347.22,360.50,361.88,359.07,356.27,349.67,343.20,334.92,331.63,323.08,323.84,324.61,329.76,334.70,339.24,348.61,462.73,371.53
