dates,satname,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0010,nzd0459-0011,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0075,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0128,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0155,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0173,nzd0459-0174,nzd0459-0175
2000-08-12 22:05:17.927000,L7,,,,351.88,372.42,373.13,371.92,299.90,198.46,364.81,367.34,374.58,374.14,354.48,364.06,359.98,366.47,379.95,387.08,383.61,381.98,377.94,371.35,388.27,379.30,382.40,387.57,393.82,376.59,338.37,334.08,383.22,372.42,380.78,377.14,361.90,370.96,372.49,372.60,390.91,382.04,388.62,357.93,346.40,361.76,355.60,363.03,370.56,332.33,353.69,377.60,431.41,369.82,375.62,380.20,367.31,388.27,378.23,384.06,383.31,393.74,362.16,370.24,369.96,320.57,271.57,289.56,380.16,385.49,393.17,283.84,289.07,295.69,296.16,299.54,370.68,372.95,376.07,365.33,381.48,380.67,394.43,377.54,379.24,386.95,367.22,367.55,392.50,390.65,395.05,392.53,389.02,369.26,349.03,380.18,358.99,389.56,382.69,319.07,400.20,362.39,273.67,,349.64,340.72,369.74,265.95,265.54,263.06,272.30,266.91,248.51,264.28,268.23,392.41,357.45,213.39,209.88,211.34,207.75,350.04,392.50,387.71,385.88,398.92,397.03,368.27,264.84,392.07,359.57,400.13,390.89,401.13,352.69,340.37,359.36,390.93,395.46,389.03,355.13,396.46,357.43,359.55,358.08,350.09,241.13,364.09,303.01,380.83,402.75,402.25,397.06,392.61,393.22,368.40,369.92,356.38,344.80,352.22,351.59,343.85,336.91,355.35,381.36,366.01,360.58,391.96,387.54,352.31,357.57,345.43,362.33,378.58,392.95,405.01,402.63
2000-12-18 22:04:37.758000,L7,411.38,419.98,425.10,431.19,436.10,449.24,461.51,459.20,458.23,457.03,461.75,445.12,445.98,443.10,448.42,443.48,438.34,447.91,441.22,446.04,442.09,449.36,469.82,464.95,473.84,461.32,476.19,453.33,461.58,454.96,459.61,452.68,459.50,449.73,445.56,447.34,438.12,452.81,458.20,458.60,466.60,466.64,461.44,438.64,443.32,440.74,442.10,430.10,429.62,429.62,422.17,434.49,436.34,441.33,444.59,446.31,433.39,440.58,441.48,437.64,441.95,440.01,426.76,434.00,440.35,435.60,442.14,448.55,435.96,443.83,446.26,447.11,437.29,462.69,435.35,439.53,448.20,463.36,444.22,449.19,432.63,466.34,467.66,458.84,462.37,457.73,457.10,445.18,445.81,453.79,440.57,448.67,446.39,452.91,464.55,461.93,463.80,457.66,458.63,462.16,466.35,460.47,458.59,449.53,459.85,445.20,452.36,452.32,453.52,454.22,451.90,450.11,443.44,433.64,461.72,476.95,474.41,490.01,487.11,482.29,455.43,445.26,460.61,470.26,497.53,477.92,494.77,478.79,478.90,490.60,497.13,494.30,517.54,489.42,479.12,475.70,492.17,493.13,484.63,497.53,488.44,505.12,472.02,484.57,496.10,505.87,483.46,496.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-20 22:04:36.568000,L7,,,,371.95,365.59,384.73,384.19,378.27,377.93,379.94,379.17,378.75,380.65,375.23,381.91,368.10,391.19,385.32,390.31,390.01,391.57,387.96,384.30,393.40,394.96,397.23,391.22,397.78,386.06,397.81,393.03,395.53,400.95,389.71,390.02,362.91,378.16,393.37,390.60,388.09,387.74,382.73,350.30,352.89,352.86,350.53,381.60,369.37,365.46,385.56,383.99,392.11,385.77,381.03,377.99,388.07,388.83,395.94,373.75,393.76,368.04,386.17,393.39,394.88,446.10,415.80,397.47,399.68,398.15,391.54,387.75,384.78,388.28,385.70,378.00,387.15,385.27,381.45,368.15,364.59,396.56,398.56,389.90,402.60,396.04,402.49,397.98,399.34,362.83,357.07,348.01,399.18,340.63,398.43,401.50,392.57,395.49,371.76,365.28,413.11,462.79,518.71,178.90,329.35,242.66,392.81,333.07,345.30,351.45,406.77,419.53,,386.37,411.17,404.41,181.80,,289.13,261.58,,,,327.37,348.02,397.03,472.73,486.14,503.30,427.42,468.14,377.72,438.30,409.37,349.89,352.47,349.03,350.09,350.71,357.50,353.76,350.68,342.27,347.26,330.87,341.74,304.85,341.33,331.13,404.06,401.87,397.86,374.62,385.99,343.72,328.49,321.68,264.14,262.73,268.22,260.50,253.96,246.69,243.74,249.75,245.75,237.92,241.74,346.73,314.32,484.14,450.54,348.74,322.44,240.58,185.37,175.07
2001-04-09 22:04:17.927000,L7,,,,,,,,,259.14,309.20,314.07,313.11,323.42,323.51,332.33,329.87,315.52,321.84,332.38,336.40,329.00,317.59,330.92,337.03,329.76,,,,,330.81,331.57,327.10,309.91,350.62,342.86,291.63,308.48,329.25,326.78,318.87,289.10,322.13,316.10,303.50,317.30,305.37,327.09,322.35,307.59,305.44,307.53,292.14,294.97,304.27,293.44,276.34,276.94,200.78,314.82,320.00,319.30,316.97,233.87,226.65,232.06,236.83,238.81,241.03,328.69,330.86,337.39,340.23,335.83,329.35,325.53,322.99,321.24,320.23,322.44,322.89,302.14,292.86,271.77,273.00,268.17,304.35,321.74,311.60,302.58,306.40,285.14,271.90,278.99,299.60,312.35,308.87,323.55,286.11,304.48,286.09,274.55,273.02,,,,,,,,,,,,,,,,,,,,,,193.66,202.21,234.26,228.12,225.61,264.52,268.99,303.16,292.76,305.51,285.04,245.31,299.12,238.71,224.12,230.32,249.30,240.49,274.37,276.39,241.46,249.64,247.08,258.16,197.17,250.27,212.84,208.11,206.90,200.45,205.23,239.53,281.31,159.64,,,,,,,,,,,,,,,,,170.16,337.72,339.08
2001-05-27 22:04:00.417000,L7,,,,,325.81,322.70,329.30,284.00,322.34,335.96,344.07,340.83,335.15,339.84,345.37,351.66,360.40,374.42,370.74,365.60,358.10,361.90,351.03,372.00,358.55,370.00,365.25,367.36,350.33,327.88,336.23,322.51,377.19,362.29,370.65,328.18,347.16,344.70,340.67,370.00,357.68,371.75,332.27,329.00,332.55,337.80,338.73,338.74,332.65,326.70,352.50,349.01,355.74,339.80,344.23,341.79,342.49,359.34,336.10,336.60,339.85,283.77,296.05,306.49,344.24,310.96,322.15,323.29,351.49,356.92,357.20,346.24,340.07,345.38,341.78,339.50,340.47,326.31,332.69,342.98,333.50,340.09,350.78,343.62,366.18,350.83,344.17,316.42,324.12,325.73,292.70,304.06,310.68,332.07,336.21,341.63,338.21,333.58,332.61,321.61,320.00,328.19,225.39,233.10,217.88,226.34,191.11,204.57,212.68,218.48,315.95,333.01,301.87,303.24,304.86,326.93,309.13,321.16,308.94,324.79,327.05,313.37,215.92,212.41,219.09,218.94,229.79,212.63,203.58,348.47,344.23,339.60,329.75,327.07,333.26,323.61,310.47,235.45,230.33,237.35,241.58,248.33,255.45,259.80,271.24,270.08,262.61,188.51,315.81,330.83,317.09,322.68,318.40,334.72,325.96,331.45,154.51,,,,,,,291.73,326.55,323.69,331.10,337.24,316.66,318.22,314.72,323.99,326.86,363.13,385.27,363.93
2001-07-14 22:03:33.580000,L7,434.55,435.86,432.85,429.87,432.88,432.63,429.17,427.71,427.62,402.34,438.19,434.28,442.36,449.76,440.33,448.71,448.38,445.83,437.14,440.80,445.31,420.95,447.46,446.45,445.56,451.29,446.46,457.34,461.18,463.67,454.78,454.28,454.85,310.55,422.61,440.42,439.22,441.05,389.58,390.85,368.30,374.03,332.69,439.10,436.81,444.33,441.31,437.69,329.36,377.50,382.10,344.45,371.51,378.02,413.31,435.08,435.52,432.38,178.26,202.14,216.64,221.19,245.14,230.40,366.66,372.11,362.97,370.03,372.82,274.80,344.82,369.93,250.06,256.03,255.18,320.79,376.23,382.87,263.00,278.19,256.23,241.07,251.65,257.79,252.65,256.39,254.37,255.59,289.99,257.45,257.64,254.02,263.79,269.52,273.41,275.54,383.89,380.59,356.33,383.55,277.97,189.06,,,,,300.63,292.31,318.44,242.57,,,,,,,248.21,260.49,244.96,436.74,416.49,447.74,452.86,453.08,456.23,452.20,457.34,283.39,258.17,277.22,247.17,235.30,238.72,304.89,237.93,231.46,238.82,222.96,224.40,405.52,399.35,387.91,380.31,355.20,387.36,382.23,389.67,384.29,228.20,447.34,450.51,453.34,459.90,454.40,383.88,386.78,381.06,382.41,373.35,368.11,365.91,294.92,370.08,364.26,361.57,363.61,369.86,371.59,369.78,325.42,313.20,317.79,345.26,368.40,365.19,375.92
2001-08-15 22:03:02.378000,L7,,,,,,,,,258.95,299.90,306.11,201.16,293.95,295.45,303.11,290.40,170.79,282.03,289.92,301.38,296.34,220.53,174.50,286.22,267.18,,290.16,306.61,278.68,182.80,232.85,241.89,229.95,276.40,251.68,264.18,151.54,266.89,275.69,286.73,295.44,305.20,305.59,305.94,300.34,296.67,294.97,294.39,286.64,276.95,277.02,160.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.20,225.81,187.81,223.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.03,158.43,197.54,197.80,192.69,197.75,171.49,,,,,,,,,,,,,,,189.10,197.44,,,,,,,,,,,,,,,,,,,180.78,264.67
2001-10-18 22:02:30.135000,L7,,,,,321.46,321.43,327.56,318.70,325.98,336.41,339.09,338.95,342.91,344.81,344.89,349.68,349.51,343.07,358.90,367.06,362.27,360.55,344.06,348.63,351.36,350.55,346.58,352.71,341.80,324.56,330.42,326.06,349.86,348.93,356.10,343.50,339.77,342.99,341.64,347.08,364.09,363.21,336.24,333.84,335.61,334.53,339.69,336.38,327.62,323.22,353.90,349.68,340.60,329.92,326.88,318.88,309.33,305.95,301.72,318.11,319.28,326.33,247.83,248.97,270.53,305.91,323.39,298.07,318.48,327.27,329.98,328.92,321.81,259.10,310.60,312.30,326.19,317.71,323.69,330.79,334.42,341.89,340.40,343.19,343.19,350.06,315.33,301.79,300.82,292.43,295.84,301.62,296.29,304.93,311.46,310.25,319.77,309.35,313.99,320.68,323.38,326.64,334.98,327.39,332.29,325.81,328.09,332.90,293.68,326.58,334.62,328.15,310.83,308.34,292.27,321.65,323.03,330.91,327.79,328.68,331.31,324.18,322.71,326.70,323.47,318.56,307.84,320.79,327.35,309.58,282.59,251.33,256.83,300.27,284.46,312.53,308.86,296.60,286.51,281.76,269.62,278.23,278.65,269.23,282.21,274.63,276.84,239.71,255.83,251.64,254.75,301.81,305.61,249.82,314.41,304.02,177.07,194.16,147.87,,,,,,,,,,,,,154.71,187.56,232.89,343.30,366.06
2001-11-03 22:02:34.745000,L7,,,,,323.16,322.94,327.92,318.40,320.40,331.93,337.30,331.82,336.10,338.51,339.86,345.74,352.28,343.79,372.70,376.24,377.43,372.03,350.98,356.49,361.39,351.10,351.80,379.55,342.41,323.13,313.19,317.34,386.50,355.01,364.08,341.69,340.12,343.66,344.09,348.78,377.46,373.16,339.86,331.42,335.79,333.28,335.49,327.63,325.89,322.45,375.61,354.91,353.80,340.92,339.20,333.49,317.96,317.01,310.78,332.47,331.63,336.27,302.32,342.86,344.75,305.39,326.34,315.54,319.06,340.95,340.83,341.26,333.91,327.68,326.55,323.11,334.86,326.28,334.14,339.48,341.79,347.02,351.85,355.19,360.30,359.08,338.20,322.73,320.28,302.37,310.04,311.30,304.09,308.58,321.53,322.22,331.21,326.68,325.57,338.20,336.95,337.50,337.24,340.95,337.62,336.10,338.06,346.02,338.01,345.11,350.58,347.04,329.84,327.38,324.64,336.00,335.54,336.21,333.88,335.04,336.90,332.39,335.80,333.89,339.38,329.80,323.25,340.01,343.11,332.19,311.76,254.85,254.42,306.54,291.69,321.64,311.16,302.93,291.24,285.14,266.49,287.19,284.85,273.20,286.89,276.97,290.92,221.56,244.79,263.45,245.28,304.03,307.17,263.58,319.93,309.08,157.88,146.07,,,,,,,,,,,,,,190.01,199.01,269.77,351.75,370.04
2002-02-23 22:03:07.400000,L7,,,340.51,346.84,273.49,,168.49,404.75,446.94,,,,,,,,,486.19,429.07,249.62,254.53,398.48,389.78,430.08,455.71,419.72,,,,,,,,,,,,,,,,,,494.37,504.31,,,,180.56,152.49,175.15,247.94,284.60,301.98,510.71,516.76,414.62,,229.28,462.50,469.82,,,,,,280.80,273.57,,,,,311.88,304.09,465.86,,,,360.35,402.46,482.88,,,,,243.66,,,,,,,,,,401.65,511.38,,265.22,231.95,274.48,372.15,280.82,209.94,,291.85,291.60,185.59,,292.02,207.39,247.75,354.95,317.18,350.22,,331.80,337.66,346.46,372.54,357.88,324.69,388.18,,,,,,,,,,161.01,,,,,,,,,,,,,,,,222.76,228.76,249.51,259.92,254.88,260.02,,,,474.68,,360.90,509.95,421.83,248.98,237.15,244.91,504.38,,511.12,510.96,428.12,,,,,158.60,162.85
2002-03-11 22:03:07.402000,L7,,,,,,,,,,,,,296.02,302.98,300.65,293.53,212.82,261.04,294.19,305.70,305.20,198.13,175.42,226.32,274.95,290.05,169.84,,,170.23,235.06,237.03,221.69,175.10,234.96,278.17,298.34,300.70,307.32,307.00,303.80,305.59,301.09,301.17,301.95,295.34,291.68,284.93,289.97,288.63,276.65,192.57,,,,,,,,184.58,211.36,223.00,226.93,234.19,236.11,242.63,235.77,230.60,255.75,245.83,255.18,233.29,228.30,230.34,226.81,231.41,227.87,223.13,218.95,243.37,220.40,214.32,207.93,200.07,,,,176.00,210.39,208.90,225.17,222.84,232.84,240.17,239.03,239.48,244.05,246.15,255.88,,,251.59,248.17,206.43,237.88,239.32,250.27,244.94,249.42,244.26,191.47,,,,,,276.81,278.09,270.99,233.40,238.92,239.36,,,,,,,296.78,261.21,233.08,213.51,232.48,281.71,236.39,233.93,228.84,236.82,227.51,252.52,239.51,247.96,253.75,245.46,247.87,223.70,191.38,178.07,212.97,,,,200.21,202.59,229.77,282.54,,,,,,,,,,,,,,,,,,177.83,294.27,334.99
2002-04-12 22:03:01.345000,L7,452.79,455.22,406.19,434.50,452.17,445.40,406.46,437.14,448.02,449.10,475.74,447.43,447.79,449.01,452.35,455.52,464.47,457.16,467.66,451.62,440.24,400.42,454.97,459.11,442.12,477.46,467.17,454.95,472.85,470.32,474.38,464.46,461.54,459.86,441.16,403.78,412.74,402.66,449.24,461.14,481.99,411.65,417.22,417.16,417.26,415.48,406.79,402.02,414.58,420.17,418.47,422.59,457.03,450.96,454.25,449.24,438.22,442.28,446.38,443.87,412.33,414.40,436.02,446.90,454.35,453.73,453.89,450.92,455.22,453.18,462.90,462.48,451.36,455.58,466.95,461.11,456.73,462.13,455.53,460.99,453.91,416.03,416.33,454.43,457.35,458.12,465.87,466.01,465.12,458.73,451.44,462.77,461.79,441.88,453.04,456.03,460.59,451.55,433.30,430.56,442.39,452.36,464.12,464.64,463.56,461.73,460.08,464.78,458.48,460.27,455.64,467.76,466.81,467.28,456.04,455.76,434.33,416.09,433.88,455.54,452.12,415.09,445.43,450.55,457.26,455.52,471.09,447.69,463.22,471.20,474.61,473.28,472.04,463.40,463.90,470.72,463.84,466.70,469.41,476.85,468.24,469.57,464.97,473.50,474.80,472.99,405.59,456.35,476.13,470.93,469.45,473.07,472.77,471.76,467.94,461.31,464.50,471.63,463.51,457.00,448.08,462.24,455.69,444.18,450.02,447.82,444.78,427.26,408.99,412.94,432.69,435.63,414.26,426.72,481.66,467.39
2002-05-30 22:02:49.483000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.42,241.78,274.80,265.78,270.33,276.03,265.26,266.65,267.49,264.88,266.65,233.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.09,194.88,197.04,201.54,200.63,192.80,162.78,192.64,199.72,203.23,168.42,160.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-15 22:02:43.613000,L7,,,,315.32,324.44,323.46,323.07,305.15,323.93,334.56,332.46,334.67,334.80,338.10,332.72,343.15,339.97,338.08,363.84,369.02,362.47,365.76,357.30,361.55,350.23,350.88,362.53,364.76,341.22,379.48,375.35,375.15,374.44,370.90,374.45,339.42,335.71,339.64,333.75,350.57,361.67,350.57,327.76,326.40,333.21,334.34,337.81,333.93,327.15,322.07,357.00,359.07,356.72,347.04,347.72,338.98,330.76,344.36,329.43,346.05,262.75,348.16,303.90,349.91,347.98,284.86,320.23,297.38,290.03,319.57,351.81,260.07,254.18,257.69,326.59,331.07,339.24,328.53,341.98,351.35,341.18,349.64,349.04,350.62,360.40,353.69,340.82,320.89,312.61,312.71,298.04,281.01,300.13,311.12,315.41,324.50,310.94,312.04,329.09,316.56,296.88,325.89,329.80,328.66,299.32,337.16,333.65,285.80,284.74,335.46,346.27,331.41,286.95,316.41,329.52,336.69,328.63,331.07,337.04,328.52,328.94,330.27,335.32,335.76,326.45,325.32,320.73,318.61,337.75,329.31,337.85,340.13,329.99,303.18,322.47,325.99,316.31,296.70,283.53,280.07,256.28,281.60,276.02,267.21,272.81,280.19,267.99,222.20,326.90,277.33,327.65,320.49,305.74,305.02,314.10,316.65,164.15,186.90,,,,,,,,,,,,,,178.26,202.12,330.41,354.17,372.63
2002-07-01 22:02:38.940000,L7,,,,,316.63,313.62,315.36,293.15,317.73,322.69,328.40,331.50,330.82,333.83,330.97,336.01,333.80,333.05,337.89,365.53,355.12,364.35,334.72,356.44,354.03,334.09,361.58,366.25,344.95,371.35,353.74,363.64,367.92,359.55,357.71,361.19,322.22,329.65,331.94,347.72,363.51,359.43,329.79,326.10,327.70,332.84,336.74,330.57,317.88,316.55,345.32,355.62,354.76,349.05,337.02,349.39,329.70,338.05,320.30,348.68,339.16,351.57,345.44,309.30,246.21,287.85,252.46,251.22,286.57,266.96,331.38,253.85,263.37,250.59,243.94,253.81,262.69,257.45,249.18,334.61,342.48,342.30,347.54,343.27,348.31,342.66,321.43,311.24,276.27,283.43,271.42,262.41,272.65,277.00,302.77,274.57,284.27,279.25,316.41,289.82,293.60,280.34,286.99,295.55,281.98,267.37,278.57,272.27,261.35,260.29,258.35,267.18,270.91,238.80,242.13,291.09,312.75,322.41,320.87,320.72,329.09,258.10,317.49,328.42,334.16,312.99,289.03,305.95,324.14,318.76,328.53,307.12,315.70,281.92,246.17,317.37,302.16,278.11,236.65,255.23,245.62,270.38,266.60,264.41,261.89,268.34,242.26,174.31,321.77,240.25,293.70,307.18,309.79,282.67,302.48,313.78,,,,,,,,,,,,,,,,,142.17,286.80,315.60,355.69
2002-11-22 22:02:21.568000,L7,,,,,,,,,,230.95,264.30,264.51,251.77,255.80,269.59,267.36,188.79,214.74,279.35,273.83,251.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.84,211.23,203.25,192.24,186.17,184.09,191.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-08 22:02:27.564000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.78,203.25,200.24,178.36,207.02,224.23,,,160.40,278.48,270.11,294.31,281.70,267.05,278.37,271.98,283.53,285.07,272.11,283.53,277.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.34,204.26,183.85,182.84,207.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-24 22:02:33.044000,L7,406.37,379.25,433.44,388.05,430.54,408.10,422.29,424.77,419.66,417.07,424.00,428.39,438.19,431.06,441.07,450.81,443.89,461.47,471.00,458.55,,497.30,488.87,435.82,443.53,422.30,427.10,429.80,438.16,447.76,438.40,432.07,433.77,444.59,438.96,446.47,441.33,431.76,436.50,436.55,441.23,435.32,444.57,443.07,444.26,442.39,448.05,438.60,440.74,448.88,441.72,442.88,449.04,461.70,481.85,446.81,439.15,438.36,443.15,442.09,445.43,444.45,448.66,452.10,452.32,445.88,441.14,461.50,454.77,443.75,427.49,463.25,446.15,448.08,447.49,427.77,441.33,443.71,443.69,457.28,454.40,451.99,449.28,448.16,455.36,441.61,443.20,451.85,448.57,438.54,443.78,454.55,450.48,459.17,443.04,449.51,453.05,452.55,452.05,455.59,466.76,501.53,454.98,449.27,450.11,441.47,443.15,439.59,445.30,439.15,433.24,456.15,449.69,447.25,447.71,434.65,430.28,481.71,467.85,474.34,458.53,479.71,437.95,449.05,446.89,476.94,458.60,463.78,459.26,448.61,495.12,458.40,448.64,490.77,460.82,492.54,500.19,507.45,459.13,457.70,470.04,464.45,460.57,473.82,468.56,464.42,435.89,452.13,454.81,469.43,456.96,,,,,476.53,450.87,492.99,486.62,231.93,228.37,227.58,223.77,222.85,227.53,224.64,228.25,446.52,441.74,438.14,431.42,446.92,520.09,483.76,428.94,427.14
2003-08-29 21:51:26.098000,L5,,,,,334.20,330.68,335.20,318.41,333.83,341.25,339.80,346.05,345.19,345.33,349.19,349.93,358.78,353.09,363.03,372.04,378.64,379.68,364.32,374.93,370.58,363.02,364.84,373.36,357.41,373.21,380.19,371.02,381.85,386.81,384.47,366.14,354.62,360.17,351.73,363.39,371.04,365.67,341.80,343.88,352.02,345.28,352.98,355.90,344.64,344.20,362.46,363.43,375.20,358.61,357.39,351.74,338.87,345.76,344.89,363.32,364.77,362.78,377.04,359.61,363.10,337.37,331.86,330.37,343.83,352.01,358.34,351.52,332.62,333.32,338.43,337.33,344.21,346.95,349.67,345.88,354.26,359.27,366.66,371.83,374.17,377.83,337.30,333.87,331.80,307.24,298.74,299.13,309.43,319.20,318.13,290.07,296.11,322.53,346.39,347.53,346.14,352.74,344.91,354.66,357.16,352.80,353.35,216.27,203.05,221.75,198.20,205.11,180.34,212.27,210.91,334.97,320.53,342.84,349.20,342.92,347.57,344.64,353.08,190.67,195.97,196.50,214.02,204.42,197.07,349.22,347.95,351.61,345.44,340.80,335.76,349.63,336.74,328.64,312.30,305.30,292.93,301.30,299.37,284.02,294.75,297.89,306.56,279.46,342.31,326.75,332.36,335.62,327.58,340.28,337.19,335.68,197.51,224.72,237.38,146.49,,,,,,,,,305.03,320.40,144.32,229.25,251.54,328.02,349.22,362.12
2003-09-14 21:51:42.461000,L5,,,,161.65,318.04,338.57,342.37,332.66,347.22,351.40,349.93,344.62,351.98,351.26,354.68,353.32,357.44,358.99,364.03,378.35,377.42,373.75,359.08,367.51,380.51,367.26,368.60,377.89,366.24,375.01,372.34,376.21,387.73,380.17,380.67,369.58,359.87,370.34,358.00,373.85,383.50,381.64,351.04,342.73,343.29,343.09,345.41,345.50,349.55,342.43,376.08,369.19,376.93,374.73,375.07,367.42,353.95,376.53,372.20,372.62,360.13,356.74,368.93,368.81,369.01,373.76,353.76,376.08,372.79,380.92,366.29,359.93,360.74,364.34,363.51,349.55,345.78,323.49,343.17,336.57,336.81,346.58,348.71,371.77,381.24,369.72,359.94,361.25,343.05,315.69,321.12,340.90,324.66,323.71,314.24,332.63,313.68,307.72,287.94,305.87,299.24,288.60,315.65,353.33,344.24,283.91,308.82,282.09,,,,,,,205.27,250.56,297.78,327.51,289.23,289.36,300.11,312.95,296.97,180.13,135.72,182.50,181.95,176.05,278.10,259.18,269.04,330.13,324.94,307.93,297.77,282.82,293.32,312.49,313.84,292.39,281.63,300.35,287.99,296.06,282.39,271.11,218.96,213.80,329.22,298.61,301.76,299.99,299.39,289.13,280.49,292.97,187.27,181.46,163.30,139.16,,,,,,,,,,,,183.38,226.20,281.56,325.07,339.85
2003-10-16 21:52:08.058000,L5,,,,160.35,321.61,329.72,325.99,316.21,327.00,342.66,346.13,344.05,345.82,350.41,351.26,349.39,348.45,339.90,339.37,362.03,355.48,356.47,220.45,261.66,337.30,349.70,353.73,359.53,347.62,338.87,356.37,349.14,361.97,358.39,354.98,339.16,330.68,334.72,336.49,345.64,362.24,362.13,342.40,338.41,339.57,335.57,336.47,338.95,331.92,329.45,352.21,353.84,351.72,338.41,340.06,330.23,328.90,339.22,337.49,347.45,348.75,344.18,351.61,351.72,345.77,297.75,316.77,303.13,297.14,308.66,326.51,294.98,285.90,307.74,287.29,301.80,321.51,325.76,328.32,328.05,337.00,343.67,346.80,343.92,346.11,351.24,313.24,315.36,315.61,300.56,299.96,300.41,298.78,302.55,307.55,290.94,279.19,287.73,298.22,312.92,312.23,312.30,329.09,336.27,343.55,303.95,307.26,297.36,292.48,304.44,326.95,301.84,298.60,293.47,294.36,285.78,323.51,336.23,343.68,338.81,341.85,335.84,336.14,228.78,229.48,232.23,219.09,218.71,211.97,315.04,313.65,312.95,321.80,315.36,293.72,322.23,318.63,304.59,292.66,268.02,280.75,287.91,281.47,277.28,288.94,282.06,293.41,253.81,333.01,307.34,294.28,323.90,317.23,251.87,312.07,318.64,182.39,175.90,,,,,,,,,,,,,,,198.04,178.05,295.24,340.92
