dates,satname,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2022-03-02 22:14:37.725000,L9,363.67,358.47,361.15,332.37,357.67,363.78,368.46,378.22,379.51,381.76,385.81,393.23,385.78,385.44,391.91,393.04,388.80,384.69,380.45,369.53,370.54,357.02,367.55,379.80,373.04,362.73,375.06,371.50,377.71,369.40,374.74,378.25,372.53,366.65,364.25,361.64,394.70,365.86,358.40,361.44,369.12,365.76,361.61,365.28,358.23,365.03,362.65,354.02,353.10,351.35,359.27,352.28,353.59,351.11,349.18,345.41,339.78,340.50,331.96,339.01,334.97,338.13,338.50,328.84,321.89,315.00,306.65,312.58,321.34,333.33,327.92,326.64,330.82,330.97,329.32,326.60,316.35,312.68,314.35,265.76
2022-03-09 22:20:49.257000,L9,363.72,359.64,363.10,328.80,360.57,366.83,371.33,381.38,382.30,382.41,387.99,395.48,387.86,386.90,395.34,395.11,391.28,386.75,381.59,372.97,372.60,358.60,369.52,382.01,373.96,365.08,376.62,374.90,379.65,371.88,376.39,379.57,374.17,369.02,365.89,362.71,399.69,368.35,359.21,363.40,371.84,366.02,361.82,366.48,359.95,365.37,362.72,354.07,352.33,351.03,359.30,352.32,354.26,352.77,348.74,345.73,342.11,340.02,331.69,339.71,335.87,339.84,338.73,329.72,323.30,317.53,309.07,316.49,325.61,331.56,327.13,325.31,330.72,331.96,330.98,324.62,435.10,425.89,437.41,430.51
2022-04-10 22:20:41.030000,L9,363.57,356.44,360.14,328.32,359.21,366.40,371.81,380.59,380.58,381.68,386.91,393.37,386.63,387.02,393.68,393.75,390.75,384.19,380.52,371.29,370.60,356.66,367.52,380.15,373.45,361.69,373.85,370.10,376.55,368.68,374.21,377.96,370.86,367.01,365.14,360.16,403.16,367.68,360.03,363.20,372.89,367.28,361.33,366.65,359.22,364.66,363.74,354.74,349.91,434.96,439.43,438.25,445.57,433.23,432.38,404.00,339.92,341.64,332.14,337.91,417.40,424.02,424.35,409.40,322.10,318.42,310.55,314.08,324.06,327.33,321.06,320.06,324.65,327.57,325.53,321.84,312.78,310.85,309.13,263.63
2022-05-04 22:20:37.713000,L8,365.29,361.41,361.87,330.38,364.72,370.66,375.54,383.63,385.01,385.59,390.76,397.33,392.04,390.73,398.12,399.94,395.96,387.85,384.85,376.73,375.65,359.11,372.55,383.74,375.95,366.47,377.99,374.01,378.61,371.38,377.47,379.12,374.77,371.05,367.55,364.26,404.52,370.84,363.33,365.13,374.86,369.75,364.25,369.53,362.93,369.70,365.56,356.75,355.19,352.77,357.96,353.49,356.43,354.23,350.19,344.51,342.44,343.87,333.72,339.37,337.24,343.00,341.48,334.44,327.15,324.49,313.97,324.63,408.97,381.39,401.26,331.24,335.35,428.61,446.95,421.59,420.06,425.16,434.49,423.68
2022-05-05 22:14:18.830000,L9,365.70,358.73,359.70,324.99,360.77,365.19,372.47,379.25,382.04,380.68,386.91,395.95,387.33,388.26,394.93,395.10,393.02,384.62,381.78,373.57,372.08,355.57,369.26,381.62,373.91,364.06,374.89,369.70,376.59,368.72,374.23,377.71,371.82,368.38,365.30,361.23,403.43,368.30,359.27,361.69,372.09,367.22,361.39,366.57,360.59,366.30,362.37,353.54,350.19,349.63,354.26,349.82,353.56,435.72,437.84,435.30,442.93,440.78,433.81,432.44,424.26,340.00,338.10,332.37,405.36,402.36,398.19,402.49,331.82,331.11,328.03,329.50,334.70,337.52,335.53,331.26,319.41,314.09,425.83,426.69
2022-05-28 22:20:18.438000,L9,,,,,,,,,,254.97,223.22,289.06,247.00,181.22,283.37,273.65,267.27,283.34,299.92,271.46,263.03,252.28,264.86,279.45,223.70,286.44,340.32,337.20,338.71,313.73,329.37,319.18,309.58,294.25,278.49,199.58,,,216.00,234.59,268.63,269.97,268.27,292.19,289.08,296.93,309.72,305.75,304.94,306.99,317.72,314.89,315.36,314.75,319.06,311.71,308.43,315.52,314.13,311.41,302.49,316.24,314.72,303.07,302.08,305.45,296.44,309.60,316.31,313.20,314.49,314.79,321.39,296.51,320.09,317.48,309.08,305.97,302.41,254.85
2022-06-05 22:20:51.340000,L8,206.88,,,,,,,,,245.80,225.59,314.34,285.16,254.49,289.48,284.38,272.47,287.25,291.74,277.39,259.68,233.77,235.25,248.18,232.44,318.12,346.43,342.12,344.49,318.61,332.92,325.84,315.35,307.14,286.13,254.45,259.96,253.39,223.52,238.57,269.92,276.50,271.96,293.46,292.15,304.33,314.97,274.92,292.95,299.62,313.63,313.88,312.22,313.99,316.64,289.26,312.93,317.40,316.80,312.55,304.55,313.23,318.17,304.37,303.10,305.23,266.75,310.03,316.10,313.16,315.32,315.07,321.12,294.78,320.18,317.04,309.46,307.53,304.45,258.98
2022-06-14 22:14:46.889000,L8,,,,,,162.91,146.73,148.96,153.38,276.69,214.28,380.46,264.90,324.98,382.31,328.40,374.99,371.93,375.26,363.51,361.73,354.91,363.83,375.61,370.35,359.77,370.84,367.38,370.74,364.11,370.22,372.86,367.66,364.66,363.19,357.49,397.40,364.35,356.50,358.16,367.75,362.35,357.90,363.87,357.03,361.13,356.54,348.93,346.95,349.22,353.36,350.14,353.83,348.01,347.24,339.96,338.12,341.08,332.24,337.17,332.84,339.36,336.57,329.97,325.83,320.48,311.98,324.72,332.34,329.10,329.88,328.78,333.78,334.69,337.70,331.12,320.57,318.46,316.01,271.75
2022-06-21 22:21:00.653000,L8,198.84,,,,,,,,,,331.15,317.10,283.36,249.98,289.71,252.32,267.44,287.40,320.13,230.58,221.67,206.70,207.97,211.47,311.15,342.33,348.80,344.86,349.33,327.11,343.97,329.16,321.75,316.04,297.52,282.69,311.45,249.22,230.19,253.84,277.10,278.63,281.47,321.61,298.72,310.87,198.48,305.11,248.28,251.02,261.07,260.61,319.28,317.84,319.98,318.90,319.88,322.73,319.05,320.54,311.39,317.44,319.46,307.72,306.46,305.42,,230.20,317.54,316.68,316.91,317.21,321.72,269.48,324.02,319.00,311.70,308.00,304.96,261.91
2022-06-22 22:14:26.439000,L9,,,,,,,,,,,,,,,,,,,,,,,,,185.28,196.21,205.14,205.47,212.20,207.26,154.86,213.88,207.27,209.20,206.54,,,,,,,,,,,,,198.80,216.73,230.11,232.70,235.03,286.10,284.54,284.20,,,278.42,290.42,277.82,225.29,,,,,,,,,,,,,,,,,,234.43,173.91
2022-06-30 22:14:51.348000,L8,351.09,354.06,356.18,304.66,272.09,274.84,307.41,373.49,378.37,378.95,386.31,391.14,383.29,385.62,392.24,395.10,389.67,385.15,382.90,368.09,369.96,357.05,369.76,381.71,373.88,363.75,373.80,370.33,373.89,370.08,376.13,376.30,372.22,367.81,366.04,363.08,401.64,369.17,363.50,363.26,372.96,367.76,363.81,370.72,362.62,366.98,364.67,355.97,353.69,352.32,356.41,352.63,357.93,349.12,349.60,343.16,341.01,343.24,335.75,340.58,338.52,342.28,339.02,334.50,330.71,324.14,310.64,319.87,335.14,334.07,334.61,335.44,340.03,338.95,342.42,336.99,328.92,324.76,320.61,277.44
2022-07-15 22:20:36.379000,L9,,,,,214.45,213.21,268.07,227.20,351.02,359.61,150.78,345.08,286.86,286.08,298.55,289.17,236.99,219.12,202.22,282.37,327.14,333.80,318.72,332.69,349.61,343.52,355.72,348.91,351.18,340.18,348.28,334.30,344.25,332.86,299.96,271.61,263.88,276.95,254.71,267.70,279.70,318.23,319.44,332.89,305.84,313.65,319.75,307.93,205.16,310.35,284.91,298.40,321.87,322.89,323.00,321.47,319.57,320.85,317.83,317.59,312.59,,320.92,309.53,309.68,304.04,,,315.63,312.48,314.98,314.53,317.86,317.70,319.91,317.46,309.51,306.41,303.49,262.26
2022-07-23 22:21:07.605000,L8,,,325.37,181.01,208.17,173.93,237.90,224.78,,241.49,294.06,321.81,284.03,286.77,294.10,237.14,230.38,213.33,198.39,180.39,171.19,152.19,152.99,317.00,298.39,335.85,192.44,341.50,183.17,174.45,340.90,326.01,323.61,315.91,292.64,287.97,250.72,265.58,242.92,253.45,275.39,279.45,310.83,319.67,300.70,310.06,318.08,185.01,199.16,197.61,204.58,310.13,318.57,320.34,320.41,320.97,317.73,321.29,317.33,317.23,310.68,,320.88,308.80,308.67,300.24,,,310.87,311.98,313.95,313.59,317.91,314.16,319.57,317.22,308.50,307.67,302.91,260.18
2022-07-31 22:20:51.284000,L9,,,327.89,174.17,218.31,226.46,253.28,202.52,,,327.73,313.78,271.44,272.66,284.59,219.58,202.84,189.96,178.48,164.75,148.26,133.71,,,,326.62,347.89,341.18,197.95,326.40,289.30,289.36,293.84,284.31,258.47,,154.43,249.03,226.73,248.63,269.23,274.27,269.95,290.96,294.76,292.56,299.05,177.52,184.38,186.12,196.16,193.85,299.06,313.09,319.63,320.28,316.19,320.47,317.58,317.85,309.48,,319.14,308.12,307.78,293.24,,,311.61,311.32,313.03,314.63,319.42,320.76,321.78,318.70,311.83,309.76,304.17,261.22
2022-08-08 22:21:16.880000,L8,355.72,354.55,359.16,321.75,353.24,359.82,364.71,371.17,377.33,380.78,388.78,392.22,381.90,383.35,388.24,392.86,388.49,232.09,233.22,228.94,232.51,227.65,231.51,236.23,368.35,361.88,371.42,366.12,366.36,360.31,369.79,370.33,371.28,366.59,365.11,360.57,404.76,367.11,358.86,361.17,371.30,365.33,361.66,367.71,361.29,364.63,360.38,354.22,348.77,348.49,351.95,348.37,356.41,344.41,347.86,339.25,339.18,340.80,334.72,333.78,331.69,334.31,338.03,328.64,327.51,312.63,282.49,316.59,330.04,329.11,332.81,334.48,334.60,338.67,346.09,337.94,329.17,325.55,320.48,277.45
2022-08-09 22:14:46.212000,L9,357.42,354.43,355.70,329.83,355.69,361.63,363.80,374.01,376.76,377.51,383.84,388.43,380.12,380.33,387.45,390.01,384.47,379.86,231.08,226.29,222.71,213.71,217.39,215.55,167.88,165.67,180.35,175.77,170.25,170.54,169.47,194.76,215.83,193.76,191.79,353.34,403.58,363.51,352.62,355.59,364.79,360.26,356.00,362.62,355.20,359.71,355.32,349.52,439.66,443.52,424.36,344.49,351.75,342.02,343.67,334.54,335.39,333.13,329.50,329.39,326.43,329.54,333.27,324.90,321.61,309.27,302.67,316.64,324.58,327.08,335.55,329.95,335.40,336.58,344.51,331.96,323.56,320.47,317.04,273.46
2022-08-24 22:21:19.767000,L8,363.19,358.70,360.77,332.77,358.43,365.85,368.12,377.23,380.98,381.40,388.78,391.55,382.49,384.42,390.30,393.60,388.53,385.22,378.60,369.51,368.07,355.26,366.14,378.42,175.57,176.37,192.17,184.53,190.17,175.99,152.37,199.92,197.47,194.01,189.55,357.93,402.27,365.82,356.54,356.86,366.86,362.39,358.93,365.21,359.99,362.97,357.46,351.33,347.59,347.09,350.09,346.71,353.58,342.77,345.70,338.96,339.22,339.36,332.70,332.68,329.06,334.80,335.99,326.88,327.68,307.91,303.84,314.13,315.37,330.55,340.01,331.15,343.02,341.65,346.73,338.05,328.04,323.59,319.05,274.96
2022-08-25 22:14:50.743000,L9,358.89,357.85,359.67,333.85,354.95,363.18,364.61,374.37,378.87,378.08,385.42,389.66,379.95,382.86,389.64,390.42,387.60,383.30,377.11,368.64,366.75,353.99,364.43,378.22,148.86,177.10,193.29,149.38,187.77,178.15,149.49,371.46,367.57,365.33,361.85,356.32,403.25,365.15,353.13,356.68,364.98,361.39,358.20,364.40,357.69,362.76,356.95,349.80,347.81,345.31,349.97,346.14,352.78,340.90,344.97,336.92,336.82,337.15,331.94,331.59,327.28,332.34,334.08,326.59,324.94,309.03,266.41,313.78,311.72,326.75,332.08,329.69,347.40,339.83,342.71,333.67,325.45,320.53,318.04,273.51
2022-09-09 22:21:23.307000,L8,365.55,359.26,369.46,335.20,312.11,321.04,367.36,376.92,380.31,381.56,389.08,390.97,382.66,385.21,391.38,394.48,224.87,228.18,227.61,223.87,222.48,215.77,218.66,216.39,374.27,362.95,372.23,367.96,371.22,366.07,371.85,194.12,199.97,197.45,195.02,361.47,403.40,367.53,357.61,360.30,369.48,365.60,361.28,367.08,362.75,364.67,359.90,353.57,348.86,349.60,351.96,348.48,353.05,344.08,345.78,339.43,339.20,340.74,335.37,335.14,330.91,336.67,338.05,329.65,327.02,312.56,308.99,317.88,311.54,327.97,493.31,491.86,507.80,496.70,492.86,334.76,326.21,323.37,319.07,275.34
2022-09-10 22:14:51.402000,L9,362.46,357.35,366.40,337.24,355.20,363.92,366.30,375.09,377.61,380.63,386.21,389.36,381.26,384.29,390.25,392.71,224.31,227.71,227.68,224.75,220.92,216.13,218.17,218.14,373.65,360.69,370.02,366.13,369.80,363.04,370.99,212.85,196.78,195.14,194.83,360.15,400.01,366.35,356.57,358.69,366.94,364.24,359.26,366.00,359.91,364.76,358.29,351.54,348.95,349.84,350.36,347.80,352.56,343.09,344.91,337.01,337.89,339.56,333.29,333.88,331.28,336.85,337.18,328.46,325.88,311.65,308.01,315.45,311.03,327.10,330.76,330.83,334.84,341.81,345.39,335.63,324.23,320.76,317.96,274.79
2022-09-17 22:21:06.325000,L9,354.21,348.65,356.29,319.86,272.23,274.70,298.26,270.39,308.39,368.49,375.87,380.53,369.30,372.82,379.41,380.98,245.08,245.22,245.41,246.99,250.11,236.57,242.46,251.14,224.38,207.65,221.32,218.62,221.29,214.18,226.70,225.52,216.17,219.97,215.37,343.29,366.31,357.17,341.49,346.70,359.26,353.39,344.67,354.41,346.84,349.19,333.78,310.27,267.34,261.84,268.02,267.69,274.36,266.09,333.24,328.62,328.76,330.23,325.01,325.31,319.77,320.42,326.30,319.72,315.12,184.93,252.43,,,316.46,317.93,318.99,325.81,326.42,323.41,324.03,316.20,312.33,307.65,263.07
2022-10-28 22:15:03.247000,L9,360.51,357.23,370.27,341.86,355.63,362.10,365.33,374.39,378.34,380.47,386.46,389.91,382.05,385.13,390.00,391.54,386.93,230.75,232.81,230.52,229.14,217.66,221.16,229.07,373.99,363.69,373.91,370.36,374.59,368.97,375.06,378.94,372.46,369.77,365.46,361.03,397.37,367.05,357.27,360.68,369.08,363.97,358.71,365.39,357.97,363.84,357.98,351.11,350.60,343.49,347.35,345.75,349.69,338.68,343.37,335.46,335.98,339.66,332.08,333.63,327.15,335.87,336.32,331.24,325.80,315.37,303.05,312.51,314.88,322.25,324.41,322.05,330.89,334.02,331.13,335.88,328.98,334.01,323.09,278.97
2022-12-30 22:21:12.462000,L8,360.73,359.25,366.73,335.71,361.89,368.59,372.27,379.01,382.12,383.20,388.62,393.10,384.61,387.55,392.93,394.95,390.90,387.19,382.64,372.91,370.81,359.75,370.67,382.93,375.66,365.73,382.45,380.84,382.62,374.28,377.55,380.48,373.59,370.00,366.22,361.66,403.96,371.25,364.87,363.38,374.95,368.28,365.69,372.35,360.50,366.31,366.37,356.09,357.58,354.87,362.03,358.29,358.44,356.41,359.78,351.52,350.97,347.57,336.57,344.38,339.07,343.93,342.19,332.55,324.10,316.84,309.75,315.92,321.35,320.91,320.46,321.78,328.19,335.30,330.05,334.47,323.25,320.29,317.32,273.66
2023-01-07 22:21:14.460000,L9,359.99,358.07,364.31,334.61,359.85,365.12,369.40,377.83,379.84,380.04,386.11,390.94,382.35,385.89,391.42,393.35,388.76,384.66,381.11,370.57,369.42,358.11,368.77,380.82,373.57,364.14,375.76,372.48,377.38,368.42,375.56,378.76,372.98,367.90,364.39,361.11,398.85,368.39,360.07,360.46,368.36,364.14,358.55,363.47,354.75,362.97,362.98,352.71,353.44,352.08,360.33,354.57,356.22,352.34,351.68,349.28,346.88,340.45,328.89,336.81,333.43,339.92,340.19,329.86,321.70,317.78,307.72,314.28,322.23,318.32,316.47,319.66,325.07,327.24,325.51,326.15,317.70,314.32,312.94,267.35
2023-01-08 22:15:00.142000,L8,360.32,359.86,367.32,336.20,359.27,366.70,370.24,378.27,379.84,382.01,386.49,391.35,383.59,385.01,391.35,393.24,387.76,384.32,380.24,370.35,369.53,358.23,368.44,381.08,374.54,363.06,376.00,370.55,377.31,368.89,375.75,379.10,372.89,367.29,364.67,361.03,398.56,368.34,360.66,360.95,368.71,364.57,359.25,362.86,354.59,364.42,362.78,352.25,354.19,350.97,359.32,353.36,354.92,351.28,349.13,347.85,342.98,342.67,329.29,334.67,334.55,340.18,339.50,330.08,322.70,318.85,308.60,315.07,322.67,319.75,318.36,318.71,323.08,329.24,326.10,324.22,317.51,314.19,314.56,271.25
2023-01-15 22:21:05.646000,L8,361.23,361.93,371.44,334.92,362.76,369.91,373.44,381.30,383.07,384.72,389.18,393.11,386.21,387.36,393.81,395.64,390.62,387.22,381.74,373.12,372.00,359.00,371.82,383.75,375.06,366.91,378.84,374.96,379.11,371.11,377.45,381.32,375.05,370.12,366.64,363.37,401.73,371.09,361.47,362.12,371.14,365.97,360.17,365.16,356.44,365.18,438.06,443.37,448.97,439.17,434.60,429.22,404.76,423.68,402.68,396.71,422.39,392.09,417.47,425.18,421.00,341.56,341.10,332.09,324.66,319.41,309.00,317.59,323.17,320.64,387.45,399.78,393.76,406.66,404.86,401.68,402.00,393.02,402.68,271.38
2023-02-17 22:15:01.258000,L9,362.18,362.79,367.15,332.80,363.00,370.82,375.42,384.17,383.89,386.70,389.61,394.82,386.81,390.18,395.84,395.28,392.76,387.22,380.64,374.79,373.77,359.15,372.47,383.45,375.12,365.93,377.07,374.41,379.87,370.14,376.97,379.25,373.81,369.63,367.50,364.47,400.34,372.16,365.73,362.20,374.04,434.62,427.47,435.83,428.45,415.72,449.65,447.05,443.81,443.35,452.01,432.06,433.85,428.06,429.05,418.91,430.87,427.88,429.95,443.04,432.17,441.74,450.24,453.13,447.72,427.82,418.76,316.30,321.27,320.80,318.35,320.76,396.06,408.81,385.72,417.32,407.01,429.33,430.93,415.93
2023-02-24 22:21:03.459000,L9,361.20,358.58,363.30,326.93,361.76,368.97,373.22,381.01,383.53,383.47,388.33,392.62,386.24,387.66,394.44,395.83,389.18,385.35,380.35,372.58,370.72,358.89,371.09,381.55,374.75,364.37,374.04,370.37,375.66,368.70,373.85,376.78,372.45,366.45,364.99,361.86,401.92,370.45,359.76,362.46,371.23,367.99,362.67,366.73,362.75,366.15,366.88,355.25,356.28,352.91,365.58,355.16,358.46,354.74,349.49,349.36,344.37,343.44,330.35,336.63,336.22,342.38,338.37,330.21,323.68,317.43,307.37,313.59,321.91,317.29,314.74,315.88,320.27,326.61,323.13,321.89,311.71,303.19,304.88,268.56
2023-02-25 22:14:39.957000,L8,399.50,399.88,409.75,409.18,388.72,377.40,380.27,385.98,384.03,384.02,387.35,391.95,383.55,384.54,390.19,392.64,220.94,214.88,219.28,223.62,216.50,212.78,210.20,211.41,370.96,362.12,372.79,368.46,372.12,365.07,371.73,374.46,369.87,366.20,366.19,361.53,401.29,372.37,394.70,363.45,376.55,430.68,442.67,432.39,429.77,445.78,446.08,450.31,449.52,406.00,435.59,432.68,435.55,405.79,430.44,435.04,434.21,435.91,428.96,436.93,425.07,436.63,433.88,336.84,319.74,427.18,404.50,381.08,375.99,408.53,403.33,415.44,321.82,413.63,419.60,415.31,409.59,417.29,415.83,415.03
2023-03-05 22:14:49.135000,L9,361.99,358.75,366.01,329.69,361.99,370.04,374.75,384.10,383.71,384.95,390.82,394.66,385.89,390.57,397.63,399.02,394.07,385.63,381.28,374.76,373.04,359.24,372.94,382.44,375.44,365.88,375.68,371.05,377.47,369.10,375.87,379.19,373.02,368.11,367.76,363.64,403.01,371.77,365.82,363.55,373.67,462.69,464.26,460.48,447.37,452.54,430.68,449.40,453.51,447.32,453.74,431.93,449.89,443.81,450.24,438.69,344.75,443.96,436.09,453.53,439.85,450.16,470.72,465.63,480.80,321.87,308.27,313.56,337.64,321.52,316.15,318.37,322.92,328.33,324.87,482.59,464.43,489.06,522.02,269.50
2023-04-13 22:20:38.700000,L9,357.53,355.83,368.23,335.18,354.88,360.97,332.95,336.83,298.52,373.48,380.02,384.10,375.70,374.52,385.64,379.12,384.97,374.14,371.91,358.89,365.95,352.18,370.39,380.22,368.72,360.33,369.84,367.41,371.85,365.45,372.54,376.18,371.65,364.96,365.04,362.11,398.40,364.99,356.41,359.90,369.47,361.39,356.76,363.69,359.61,365.48,364.65,355.59,354.66,352.13,358.82,352.03,358.00,352.06,346.71,340.79,336.63,341.08,333.47,332.07,331.34,338.12,335.69,328.83,321.99,327.12,309.43,316.61,340.77,324.09,328.31,328.15,327.40,330.02,330.63,326.78,316.03,324.32,317.84,272.50
2023-04-14 22:14:09.763000,L8,361.39,357.79,369.83,345.82,361.25,366.99,370.02,379.87,380.45,381.73,386.93,391.68,384.00,384.08,393.44,394.86,390.93,382.43,381.23,372.24,371.36,357.20,371.17,381.28,374.19,364.69,373.42,370.37,376.54,369.29,377.22,379.63,374.39,370.08,367.68,364.20,404.16,367.58,361.57,364.12,370.81,367.44,362.41,367.18,364.08,365.64,363.45,354.28,350.22,351.63,353.75,351.08,354.59,347.91,347.83,340.92,339.38,340.51,329.59,333.78,333.64,340.69,338.77,332.50,323.53,329.51,309.05,317.24,410.92,411.76,412.44,405.59,327.82,329.18,330.87,331.13,321.49,322.07,319.62,273.53
2023-04-29 22:20:31.914000,L9,361.92,357.99,360.52,336.32,359.57,365.79,369.44,377.80,379.42,380.13,384.74,391.69,383.26,383.24,391.72,392.59,389.89,382.93,380.61,371.40,371.22,356.24,369.58,381.30,373.97,364.10,372.89,370.68,376.08,370.08,377.41,379.31,372.93,371.23,367.90,364.44,402.40,368.04,361.54,363.15,371.70,367.09,360.98,366.57,361.19,364.93,361.60,354.39,352.01,350.44,353.84,351.01,353.17,347.48,346.92,339.85,337.13,341.14,329.86,332.43,333.53,339.91,339.16,334.45,324.59,328.69,307.83,319.71,345.63,322.57,317.15,320.15,411.02,423.67,418.64,416.05,410.37,424.55,429.21,274.70
2023-05-23 22:20:05.625000,L8,361.49,359.99,363.86,334.15,362.72,369.49,371.36,380.78,382.47,383.07,388.79,394.19,386.12,385.30,393.52,394.86,391.18,385.95,382.15,374.70,373.91,359.87,374.29,384.95,376.71,366.96,375.87,374.18,378.90,372.95,380.73,382.37,377.65,374.43,372.99,368.88,404.76,370.31,364.31,366.12,374.41,371.84,363.85,369.75,364.92,367.61,366.18,356.50,353.79,353.05,354.27,352.38,356.38,349.40,348.24,343.24,341.00,343.73,332.32,336.13,336.55,340.01,340.30,336.02,329.52,329.23,308.16,322.51,337.35,329.36,327.84,327.06,331.80,334.22,336.09,331.01,323.64,329.58,324.95,277.52
2023-05-24 22:14:04.912000,L9,362.52,357.74,363.28,334.09,360.62,366.92,370.15,380.52,380.65,382.39,388.50,393.17,384.29,384.09,392.76,393.58,388.90,384.10,382.57,373.28,371.87,359.30,372.91,383.25,376.98,367.08,374.13,371.51,378.10,371.64,379.51,381.90,377.31,374.39,373.93,374.61,401.71,368.27,363.10,365.08,372.73,370.16,363.06,369.39,365.20,365.38,366.07,355.97,353.06,352.50,353.93,351.13,356.72,348.69,347.70,342.82,340.74,344.16,333.22,336.71,336.72,340.40,344.78,337.06,331.17,329.06,313.10,323.82,339.75,330.97,331.75,328.19,333.61,334.29,338.58,332.80,325.22,423.20,436.99,432.29
2023-06-01 22:13:55.021000,L8,361.34,356.84,358.71,330.36,312.54,365.30,368.21,377.86,380.32,379.92,387.20,391.73,383.24,383.11,391.29,391.99,389.03,381.97,380.26,371.44,370.97,356.86,371.09,381.59,374.01,363.52,371.47,369.53,374.62,368.49,376.15,377.92,373.54,370.13,368.06,364.54,403.13,366.82,360.05,362.50,370.51,367.72,361.01,367.43,363.86,364.37,363.10,354.45,349.15,349.83,351.19,349.02,354.96,345.75,346.36,338.74,338.49,342.93,331.09,332.41,335.68,339.66,338.05,335.55,326.37,325.25,308.76,323.66,337.15,330.45,331.48,328.98,333.68,334.33,333.78,330.10,322.39,328.01,325.25,275.63
2023-06-08 22:20:12.046000,L8,369.43,357.74,365.93,331.25,362.79,369.41,372.15,380.95,382.65,382.92,389.30,394.39,385.09,385.72,393.49,395.06,391.01,386.40,382.13,373.12,372.10,360.08,376.34,392.71,394.98,382.64,408.41,430.80,438.06,463.51,453.16,435.99,455.83,444.03,455.31,391.66,420.08,398.01,372.32,398.71,370.83,371.79,341.57,363.62,337.88,367.63,339.76,298.06,307.47,346.35,323.51,311.36,316.24,320.80,312.81,286.70,276.52,302.90,304.51,314.68,320.77,290.93,306.42,309.90,300.88,281.36,254.34,286.55,332.62,328.89,245.23,240.51,231.73,240.11,265.70,194.35,214.96,215.94,291.24,268.68
2023-06-09 22:14:00.612000,L9,157.29,,,,202.55,239.20,275.91,235.13,135.81,363.77,367.95,372.17,288.11,193.24,303.83,346.53,279.03,330.26,356.78,339.80,313.23,326.63,324.32,315.67,238.43,351.85,355.60,347.87,361.49,357.44,362.51,365.86,359.99,353.86,350.04,344.55,350.98,295.62,283.54,320.37,295.28,307.29,312.76,322.45,290.64,294.84,302.39,282.97,186.08,182.07,275.07,279.29,166.34,297.44,319.54,314.60,284.41,269.54,,,,,280.13,295.59,270.68,175.47,,,308.75,243.92,,,,,,,,182.99,302.47,258.38
2023-06-16 22:20:06.681000,L9,,,,,,,,,,337.76,334.83,316.13,285.10,248.86,281.28,241.56,262.41,283.21,274.93,220.23,208.88,193.24,193.90,201.88,224.35,231.85,243.85,239.10,246.88,239.24,247.27,320.29,350.92,340.17,303.50,320.16,348.50,261.84,246.17,258.52,272.24,275.15,294.87,322.91,292.75,294.91,296.04,281.26,286.31,282.58,299.15,301.33,304.65,304.73,309.54,318.06,312.48,316.58,314.61,316.34,311.73,311.84,320.24,312.75,309.12,304.87,,299.27,310.96,304.40,309.42,310.65,313.33,,311.88,305.66,301.34,264.81,305.20,258.98
2023-06-24 22:20:18.087000,L8,,,,,,,,,,,,,,,,199.67,229.90,232.63,228.32,201.09,192.68,179.29,182.98,184.71,215.70,218.60,229.12,226.08,229.16,224.29,228.42,268.58,282.37,278.49,279.05,284.16,305.52,253.07,239.38,247.34,265.75,268.91,273.01,295.53,287.35,287.11,285.02,274.21,277.99,276.61,292.20,289.85,290.59,286.75,287.51,,,,,,,,282.37,289.60,236.90,,,,,,,,,,,,,,,
